50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.7966,,,,,,,,,,,,,,,e71c2747-f5d7-4b93-a670-f9c7ffe43c42,22,,,"[88.8, 2.8]",69321,0,,,,,0.79873073,,Right Foot,,,"[96.2, 10.4]",,Ground Pass,,10.607545,,,Samantha June Mewis,5087.0,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,3,United States Women's,1214,['be0148db-1b36-4e5e-8dd2-e80d1b518256'],19,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:19.214,Pass,
,,,,,,,,,,,,,1.3392,,,,,,,,,,,,,,,b40b2f23-f510-45f7-8182-3453c802474e,29,,,"[88.1, 5.7]",69321,0,,,,,0.18974265,,Right Foot,,,"[103.2, 8.6]",,High Pass,,15.375956,Incomplete,,,,,,,,,Recovery,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,3,United States Women's,1214,['384668ad-6e11-4f03-a786-386619d3e14c'],22,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:22.305,Pass,
,,,,,,,,,,,,,4.288065,,,,,,,,,,,,,,,384668ad-6e11-4f03-a786-386619d3e14c,30,,,"[16.9, 71.5]",69321,0,,,,,0.23497185,,Right Foot,,,"[49.9, 79.4]",,High Pass,,33.932434,Out,,,,,,,,,Recovery,1,From Throw In,Desiree van Lunteren,10657.0,Right Back,3,United States Women's,1214,['b40b2f23-f510-45f7-8182-3453c802474e'],23,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:23.644,Pass,
,,,,,,,,,,,,,0.6196,,,,,,,,,,,,,,,1337d3a0-2738-41e6-a680-ddf6c18b51a7,31,,,"[71.1, 0.1]",69321,0,,,,,0.3105986,,,,,"[79.2, 2.7]",,Low Pass,,8.507056,,,Megan Anna Rapinoe,8298.0,,,,,,Throw-in,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,4,United States Women's,1214,['b00f4d01-434c-4382-ba68-eb22671f22cb'],43,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:43.014,Pass,
,,,,,,,,,,,,,1.388619,,,,,,,,,,,,,,,59bd9c7f-8d7f-4db4-a061-07d83448f978,35,,,"[79.4, 2.4]",69321,0,,,,,2.894416,,Right Foot,,,"[68.7, 5.1]",,Low Pass,,11.035398,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,4,United States Women's,1214,"['39976a39-ac1b-454b-8a28-0d3bb8b8b4ce', 'e4183b53-7ced-46a3-a03f-3b37c46e7d1d']",43,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:43.674,Pass,True
,,,,,,,,,,,,,1.2513,,,,,,,,,,,,,,,dc48179f-fef3-45c1-9ef8-eff5c435e75b,38,,,"[62.3, 7.6]",69321,0,,,,,-3.013464,,Right Foot,,,"[46.0, 5.5]",,Ground Pass,,16.43472,,,Rebecca Elizabeth Sauerbrunn,5030.0,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,4,United States Women's,1214,['876b053a-d083-45c0-9bf6-cb327b2c7f51'],45,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:45.984,Pass,
,,,,,,,,,,,,,1.256988,,,,,,,,,,,,,,,d0dd04ce-bcfa-48f0-ab3e-d18601a48eae,41,,,"[42.8, 12.4]",69321,0,,,,,1.7506498,,Right Foot,,,"[37.4, 42.1]",,Low Pass,,30.186918,,,Abby Dahlkemper,5081.0,,,,,,,1,From Throw In,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,4,United States Women's,1214,['2c575aa1-11f4-40e0-be07-2d08f251a956'],48,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:48.461,Pass,
,,,,,,,,,,,,,2.5269,,,,,,,,,,,,,,,22893109-bbec-47d1-bfba-72644c54b598,44,,,"[48.4, 61.6]",69321,0,,,,,0.041384224,,Right Foot,,,"[96.7, 63.6]",,High Pass,,48.34139,Incomplete,,Tobin Powell Heath,5013.0,,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Right Center Back,4,United States Women's,1214,"['b96f361b-b023-4675-8036-a8dbf2e76d4a', 'ec92f0a5-6dec-4dfe-9a72-5fb502d69203']",53,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:53.813,Pass,
,,,,,,,,,,,,,2.268592,,,,,,,,,,,,,,,ec92f0a5-6dec-4dfe-9a72-5fb502d69203,46,,,"[23.4, 16.5]",69321,0,,,,,-0.7586983,,Head,,,"[40.7, 0.1]",,High Pass,,23.837996,Out,,,,,,,,,Recovery,1,From Throw In,Stephanie van der Gragt,10647.0,Left Center Back,4,United States Women's,1214,['22893109-bbec-47d1-bfba-72644c54b598'],56,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:56.340,Pass,
,,,,,,,,,,,,,0.7159,,,,,,,,,,,,,,,b0c7917a-ea74-448e-860b-aea422eb04f7,47,,,"[80.1, 80.0]",69321,1,,,,,-1.7782925,,,,,"[77.7, 68.6]",,Low Pass,,11.649893,,,Rosemary Kathleen Lavelle,4949.0,,,,,,Throw-in,1,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,5,United States Women's,1214,['541ceff6-c132-432f-904b-be736ac24cc2'],10,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:10.117,Pass,
,,,,,,,,,,,,,0.5571,,,,,,,,,,,,,,,bb32f7df-b9ab-43ed-b683-9bafe817200c,50,,,"[77.7, 68.6]",69321,1,,,,,1.666885,,Left Foot,,,"[76.9, 76.9]",,Low Pass,,8.338465,,,Kelley Maureen O'Hara,5021.0,,,,,,,1,From Throw In,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,5,United States Women's,1214,['ec3b8a9e-c3c3-47cb-a35c-c04685e4381f'],11,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:11.822,Pass,
,,,,,,,,,,,,,0.7267,,,,,,,,,,,,,,,83188c47-ec8f-413a-9f0b-2fe8979827e7,54,,,"[77.7, 75.1]",69321,1,,,,,-2.368242,,Left Foot,,,"[69.3, 66.9]",,Ground Pass,,11.738825,,,Julie Beth Ertz,6811.0,,,,,,,1,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,5,United States Women's,1214,"['0ae8964b-eb4e-4880-ad6b-740c6df53ab7', '634c6e5b-6584-4512-a42a-6189ac10a825']",13,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:13.208,Pass,True
,,,,,,,,,,,,,2.4484,,,,,,,,,,,,,,,9de1f180-1833-4cba-a091-c9efbd51a25c,57,,,"[69.3, 66.9]",69321,1,,,,,0.5394185,,Right Foot,,,"[84.0, 75.7]",,High Pass,,17.132717,Incomplete,,Tobin Powell Heath,5013.0,,,,,,,1,From Throw In,Julie Beth Ertz,6811.0,Center Defensive Midfield,5,United States Women's,1214,"['3c590158-c14c-4105-b3cd-310fc67a5097', '808143b7-a66d-4b55-b21a-c51cccfbb573']",14,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:14.055,Pass,
,,,,,,,,,,,,,2.325,,,,,,,,,,,,,,,ddf0f81c-09cc-4e90-905b-55b33564ae30,60,,,"[86.4, 80.0]",69321,1,,,,,-0.5939727,,,,,"[101.8, 69.6]",,High Pass,,18.582788,,,Alexandra Morgan Carrasco,5085.0,,,,,,Throw-in,1,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,6,United States Women's,1214,['3da0206d-3cfa-4688-a4cc-32a93d141a59'],24,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:24.503,Pass,
,,,,,,,,,,,,,1.125226,,,,,,,,,,,,,,,7b7ad02c-bc6d-4de5-8648-e3a396d2106d,66,,,"[107.1, 80.0]",69321,1,,,,,-0.5947593,,,,,"[113.9, 75.4]",,Low Pass,,8.20975,Incomplete,,Alexandra Morgan Carrasco,5085.0,,,,,,Throw-in,1,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,7,United States Women's,1214,"['0e9e67c6-c27c-4208-8279-3190c7991f5c', 'e5cc98dc-d696-4cc6-b747-ab47747102ac']",37,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:37.252,Pass,
,,,,,,,,,,,,,1.0053,,,,,,,,,,,,,,,9b1489b4-675b-4c0c-b629-38348df98ca7,71,,,"[10.6, 8.8]",69321,1,,,,,0.26107746,,Right Foot,,,"[23.7, 12.3]",,Ground Pass,,13.559499,Incomplete,,Lineth Beerensteyn,10656.0,,,,,,,1,From Throw In,Lieke Martens,10649.0,Left Wing,7,United States Women's,1214,"['26d68dd1-55df-46ca-8167-898efd2766ff', '5c736bb9-0236-4928-952f-998cd70efee3', 'e10b8ff3-1ddf-48fc-af18-62164e58c867']",40,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:40.747,Pass,True
,,,,,,,,,,,,,0.87161,,,,,,,,,,,,,,,effd2d34-61e6-4bb9-8e92-02b797c38691,76,,,"[91.6, 63.1]",69321,1,,,,,-2.322714,,Left Foot,,,"[81.5, 52.3]",,Ground Pass,,14.7868185,,,Julie Beth Ertz,6811.0,,,,,,,1,From Throw In,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,7,United States Women's,1214,"['c49ca58b-86ad-4ba3-9baa-f55416fd7c2f', 'c60440c5-53ce-42b0-8071-0d8e964edb15']",44,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:44.362,Pass,True
,,,,,,,,,,,,,1.1129,,,,,,,,,,,,,,,2f3fd2be-bbe5-4cc7-b24d-69ee7c3b481b,79,,,"[81.1, 47.6]",69321,1,,,,,-1.418147,,Right Foot,,,"[83.5, 32.0]",,Ground Pass,,15.783536,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,From Throw In,Julie Beth Ertz,6811.0,Center Defensive Midfield,7,United States Women's,1214,['4950e624-a902-4bde-ace8-477d9905cd9a'],46,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:46.144,Pass,
,,,,,,,,,,,,,2.562399,,,,,,,,,,,,,,,58dcc913-508c-46f9-9e2f-7488ad590584,82,,,"[88.1, 29.6]",69321,1,,,,,-0.36062682,,Right Foot,,,"[111.7, 20.7]",,Ground Pass,,25.22241,,,Samantha June Mewis,5087.0,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,7,United States Women's,1214,['6271da9e-8aae-474c-8eb5-1a520f07e92c'],48,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:48.660,Pass,
,,,,,,,,,,,,,1.3739,,,,,,,,,,,,,,,e0eb8aff-107f-4bff-b83e-80d0702039b7,86,,,"[117.3, 22.1]",69321,1,,,,,2.2531128,,Left Foot,True,True,"[109.5, 31.7]",,Ground Pass,,12.369317,Incomplete,,,,,,,,,,1,From Throw In,Samantha June Mewis,5087.0,Left Center Midfield,7,United States Women's,1214,['7b1881b1-559d-4479-9354-0309fdb43773'],52,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:52.500,Pass,
,,,,,,,,,,,,,1.094,,,,,,,,,,,,,,,950d0e67-f208-44da-a51c-c5976b12304a,91,,,"[88.7, 13.4]",69321,2,,,,,0.27829966,,Right Foot,,,"[92.9, 14.6]",,Ground Pass,,4.368066,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,7,United States Women's,1214,['caaa6469-bcd4-41f0-b9c7-2645396d5ce4'],2,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:02.195,Pass,
,,,,,,,,,,,,,0.2625,,,,,,,,,,,,,,,a111a463-37db-4cab-9fde-6db1d7c2d5a2,95,,,"[103.2, 4.8]",69321,2,,,,,0.8053955,,Right Foot,,,"[108.1, 9.9]",,Ground Pass,,7.072482,Incomplete,,Megan Anna Rapinoe,8298.0,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,7,United States Women's,1214,"['48f2c29f-6da9-4fac-9d4d-8a02afc3c78b', 'bd8db972-0e13-4859-a044-093d34b4dcc3']",6,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:06.035,Pass,
,,,,,,,,,,,,,1.4871,,,,,,,,,,,,,,,580ab888-a984-42f5-b693-90ac944e932f,102,,,"[20.0, 80.0]",69321,2,,,,,-0.2088893,,,,,"[41.7, 75.4]",,High Pass,,22.1822,,,Danielle van de Donk,10658.0,,,,,,Throw-in,1,From Throw In,Desiree van Lunteren,10657.0,Right Back,9,Netherlands Women's,851,['e6ff2c7c-936b-4df6-abe1-a7436f65130c'],34,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:34.397,Pass,
,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,6db20669-91a4-423c-b3ef-38b3399f9d9c,104,,,"[40.5, 76.3]",69321,2,,,,,-2.5141044,,Head,,,"[31.4, 69.7]",,Low Pass,,11.241441,Incomplete,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Wing,9,Netherlands Women's,851,"['0a6fed3e-cb82-4613-bdb4-a2d7bc32d48f', 'a38c1653-69ae-4928-9293-bd42141a3f08']",35,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:35.884,Pass,
,,,,,,,,,,,,,2.747835,,,,,,,,,,,,,,,a38c1653-69ae-4928-9293-bd42141a3f08,106,,,"[88.7, 10.4]",69321,2,,,,,3.0271523,,Left Foot,,,"[53.9, 14.4]",,High Pass,,35.02913,,,Abby Dahlkemper,5081.0,,,,,,Recovery,1,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,10,United States Women's,1214,"['6db20669-91a4-423c-b3ef-38b3399f9d9c', '99bbd955-6144-4af1-8ae5-4ef5616eecc9']",36,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:36.883,Pass,
,,,,,,,,,,,,,0.887207,,,,,,,,,,,,,,,7ea724a4-d880-4862-92ff-c935e5b48ee4,109,,,"[53.9, 14.4]",69321,2,,,,,-1.3820585,,Right Foot,,,"[55.6, 5.5]",,Ground Pass,,9.060905,,,Rebecca Elizabeth Sauerbrunn,5030.0,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,10,United States Women's,1214,['aa740171-d5c8-4b95-b7cb-45d6eeffd43c'],39,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:39.651,Pass,
,,,,,,,,,,,,,0.883611,,,,,,,,,,,,,,,d12b1fad-f831-4db5-88e0-518c57d41147,112,,,"[54.0, 7.9]",69321,2,,,,,-0.38777018,,Right Foot,,,"[68.2, 2.1]",,Ground Pass,,15.33884,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,Regular Play,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,10,United States Women's,1214,['da611e52-0949-4cd5-b8dc-dd8a28b42855'],41,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:41.701,Pass,
,,,,,,,,,,,,,0.9954,,,,,,,,,,,,,,,a50c9c20-2430-4500-a2f1-de83249117cf,115,,,"[73.3, 9.4]",69321,2,,,,,0.4742106,,Right Foot,,,"[84.6, 15.2]",,Ground Pass,,12.701574,,,Alexandra Morgan Carrasco,5085.0,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,10,United States Women's,1214,['a704bee7-9b0e-4341-adc2-75c350d19dd5'],44,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:44.498,Pass,
,,,,,,,,,,,,,1.119097,,,,,,,,,,,,,,,83162c89-894c-440e-94a9-80f298be3e65,118,,,"[88.1, 12.0]",69321,2,,,,,-0.9902749,,Left Foot,,,"[94.2, 2.7]",,Ground Pass,,11.12205,,,Megan Anna Rapinoe,8298.0,,,,,,,1,Regular Play,Alexandra Morgan Carrasco,5085.0,Center Forward,10,United States Women's,1214,['d6c952cd-c950-447a-ad25-2169794d0c65'],46,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:46.407,Pass,
