ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.790258,,,,,,,,,,,56cbe7f9-e18f-44a3-826f-545285ab1ea8,16,,,"[77.0, 0.1]",69202,0,,,,,1.4149281,,,,,"[78.1, 7.1]",,Low Pass,,7.0859013,,Elise Bussaglia,10114.0,,,,,,Throw-in,1,From Throw In,Amel Majri,15249.0,Left Back,4,France Women's,861,['d7ea0420-4c86-48fc-9907-fc2396ef95a0'],27,,,,,,,,,,,,,,,,,,France Women's,861,00:00:27.929,Pass,
,,,,,,,,,,,,,,,0.53284,,,,,,,,,,,7f3b456c-83c9-4041-a8c9-369a9fe14f06,19,,,"[77.4, 7.7]",69202,0,,,,,-1.456542,,Right Foot,,,"[78.1, 1.6]",,Ground Pass,,6.140033,,Amel Majri,15249.0,,,,,,,1,From Throw In,Elise Bussaglia,10114.0,Left Center Midfield,4,France Women's,861,['ddfdc72e-9cd5-49e4-b78e-971200899f19'],29,,,,,,,,,,,,,,,,,,France Women's,861,00:00:29.032,Pass,
,,,,,,,,,,,,,,,2.044078,,,,,,,,,,,b93869a9-476d-4d69-8c4e-f033fad5890d,22,,,"[79.3, 1.4]",69202,0,,,,,0.619738,,Left Foot,,,"[97.8, 14.6]",,High Pass,,22.726416,Incomplete,Valérie Gauvin,25442.0,,,,,,,1,From Throw In,Amel Majri,15249.0,Left Back,4,France Women's,861,"['5c0c7305-136f-42a5-b128-f43dfa98064e', '9c0989ea-a6ea-4371-82b0-bfc46c6270af']",30,,,,,,,,,,,,,,,,,,France Women's,861,00:00:30.690,Pass,
,,,,,,,,,,,,,,,2.785526,,,,,,,,,,,a1aee507-fccd-4d5b-9b2d-18be44e86c25,26,,,"[27.7, 64.4]",69202,0,,,,,-0.23852193,,Right Foot,,,"[56.9, 57.3]",,High Pass,,30.05079,Incomplete,Alexandra Morgan Carrasco,5085.0,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,5,United States Women's,1214,"['c5dfb682-1397-4adb-996a-fb9c53cfe052', 'c6f8c602-198c-40d9-9df3-c9417aab6822']",33,,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:33.177,Pass,
,,,,,,,,,,,,,,,2.225074,,,,,,,,,,,c6f8c602-198c-40d9-9df3-c9417aab6822,28,,,"[63.2, 22.8]",69202,0,,,,,0.60929656,,Head,,,"[86.7, 39.2]",,High Pass,,28.656761,Incomplete,,,,,,,,Recovery,1,Regular Play,Wendie Renard,10125.0,Left Center Back,5,United States Women's,1214,"['6e53825a-4525-4595-82e9-2ce4255db9ff', 'a1aee507-fccd-4d5b-9b2d-18be44e86c25']",35,,,,,,,,,,,,,,,,,,France Women's,861,00:00:35.963,Pass,
,,,,,,,,,,,,,,,1.2712,,,,,,,,,,,6e53825a-4525-4595-82e9-2ce4255db9ff,29,,,"[33.4, 40.9]",69202,0,,,,,-0.3274002,,Head,,,"[54.6, 33.7]",,High Pass,,22.389282,,Megan Anna Rapinoe,8298.0,,,,,,Recovery,1,Regular Play,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,5,United States Women's,1214,"['c6f8c602-198c-40d9-9df3-c9417aab6822', 'd4454db8-b7bc-4f3d-b8a2-ad134814ad1a']",38,,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:38.188,Pass,
,,,,,,,,,,,,,,,1.8846,,,,,,,,,,,56319ba9-28ea-4362-b321-1fb306c24b86,31,,,"[54.0, 33.7]",69202,0,,,,,0.433742,,Head,,,"[63.5, 38.1]",,High Pass,,10.46948,Incomplete,Alexandra Morgan Carrasco,5085.0,,,,,,,1,Regular Play,Megan Anna Rapinoe,8298.0,Left Wing,5,United States Women's,1214,"['42342966-642c-4362-b13d-29ec3b4134d5', 'efdb3b28-1032-4cdf-a06c-75ae8e0b8ef6']",39,,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:39.539,Pass,
,,,,,,,,,,,,,,,0.682655,,,,,,,,,,,42342966-642c-4362-b13d-29ec3b4134d5,34,,,"[56.6, 42.0]",69202,0,,,,True,-0.60477954,,,,,"[63.4, 37.3]",,High Pass,,8.266196,,Elise Bussaglia,10114.0,,,,,,Recovery,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,5,United States Women's,1214,"['4790023e-9761-4296-a6f1-6b494b76135d', '4c580689-2c0c-4004-85ef-6b1a64542d34', '56319ba9-28ea-4362-b321-1fb306c24b86']",41,,,,,,,,,,,,,,,,,,France Women's,861,00:00:41.424,Pass,True
,,,,,,,,,,,,,,,0.7999,,,,,,,,,,,5a7c7198-8f5a-41b2-a959-d8a7bb16b4c1,36,,,"[63.4, 37.3]",69202,0,,,,,1.0460006,,Head,,,"[66.7, 43.0]",,High Pass,,6.5863495,Incomplete,Amandine Henry,10123.0,,,,,,,1,Regular Play,Elise Bussaglia,10114.0,Left Center Midfield,5,United States Women's,1214,"['5364f43c-dccf-43a8-8a72-d5f2d8a19bcf', '683d277d-9512-48f8-8710-c872b60581c9']",42,,,,,,,,,,,,,,,,,,France Women's,861,00:00:42.186,Pass,
,,,,,,,,,,,,,,,3.2417,,,,,,,,,,,5364f43c-dccf-43a8-8a72-d5f2d8a19bcf,38,,,"[53.4, 37.1]",69202,0,,,,,-0.37683263,,Right Foot,,,"[76.9, 27.8]",,High Pass,,25.273306,,Megan Anna Rapinoe,8298.0,,,,,,Recovery,1,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,5,United States Women's,1214,"['5a7c7198-8f5a-41b2-a959-d8a7bb16b4c1', '704722f6-5ac2-4c98-91fd-d5df1b94753e']",42,,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:42.986,Pass,
,,,,,,,,,,,,,,,1.431149,,,,,,,,,,,8d41d749-a81e-42eb-b7b7-5959b1eb524b,49,,,"[91.8, 39.2]",69202,0,,,,,1.4333702,eb9ac9e5-bd9d-4164-83de-1fe61f923b2f,Right Foot,,,"[93.1, 48.6]",,Ground Pass,,9.489468,,Julie Beth Ertz,6811.0,True,,,,,,1,Regular Play,Megan Anna Rapinoe,8298.0,Left Wing,5,United States Women's,1214,['667b6068-6ba5-4c98-89f6-1c87d69e5879'],52,,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:52.348,Pass,
,,,,,,,,,,,,,,,2.387578,,,,,,,,,,,e8c25444-6653-4d0b-abc9-422ecab2c352,53,,,"[14.4, 53.3]",69202,1,,,,,-0.013839947,,Right Foot,,,"[72.2, 52.5]",,High Pass,,57.805534,Incomplete,Amandine Henry,10123.0,,,,,,,1,From Keeper,Sarah Bouhaddi,10129.0,Goalkeeper,7,France Women's,861,"['6d6646e7-0671-4d4b-9003-a5bb004201d3', 'a86d36e3-dd97-4696-ac63-c2048dfdbea1']",13,,,,,,,,,,,,,,,,,,France Women's,861,00:01:13.981,Pass,
,,,,,,,,,,,,,,,1.025154,,,,,,,,,,,80fd3cda-177e-4f56-8d05-120d15c1c45d,57,,,"[77.0, 80.0]",69202,1,,,,,-0.23342802,,,,,"[91.3, 76.6]",,High Pass,,14.698639,,Gaëtane Thiney,10113.0,,,,,,Throw-in,1,From Throw In,Marion Torrent,25446.0,Right Back,8,France Women's,861,['b0cee305-4bca-4840-a5ab-610b1d62616e'],29,,,,,,,,,,,,,,,,,,France Women's,861,00:01:29.419,Pass,
,,,,,,,,,,,,,,,1.052224,,,,,,,,,,,770d1b54-6cac-4a0d-ad50-c0aaaf61ade4,65,,,"[22.1, 2.0]",69202,1,,,,,0.36019313,,Right Foot,,,"[29.8, 4.9]",,Ground Pass,,8.228001,,Samantha June Mewis,5087.0,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,8,France Women's,861,['191de94a-98fb-4705-91c2-91fa2147588c'],32,,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:32.699,Pass,
,,,,,,,,,,,,,,,1.713304,,,,,,,,,,,3cf70b23-6f27-446d-8344-c714cb708724,69,,,"[29.6, 5.1]",69202,1,,,,,0.9546494,,Right Foot,,,"[42.7, 23.6]",,Ground Pass,,22.66848,Incomplete,Alexandra Morgan Carrasco,5085.0,,,,,,,1,From Throw In,Samantha June Mewis,5087.0,Left Center Midfield,8,France Women's,861,"['26f990a6-8658-45bd-af97-27929276f61f', 'c638c88f-dee7-4976-b0d8-a2339e978be8', 'e12a4ce6-18d0-43e4-88d6-91183346b258']",34,,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:34.141,Pass,True
,,,,,,,,,,,,,,,3.605995,,,,,,,,,,,f3873174-b2fa-471d-bcaa-acd2285b7f9c,74,,,"[79.8, 53.9]",69202,1,,,,,-1.2256624,,Right Foot,,,"[94.9, 11.9]",,Low Pass,,44.63194,,Amel Majri,15249.0,,,True,,,,1,From Throw In,Elise Bussaglia,10114.0,Left Center Midfield,8,France Women's,861,"['586c1b6b-bd62-4981-8b2e-b8edb859aee2', '85656178-21da-404e-aaf0-ddde7f24e97d']",36,,,,,,,,,,,,,,,,,,France Women's,861,00:01:36.884,Pass,True
,,,,,,,,,,,,,,,1.861161,,,,,,,,,,,20625798-b8f0-4fbd-9c0a-88d4cd806138,83,,,"[40.9, 17.4]",69202,1,,,,,1.5149335,,Right Foot,,,"[42.6, 47.8]",,Ground Pass,,30.447496,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,From Throw In,Wendie Renard,10125.0,Left Center Back,8,France Women's,861,['9d6a8e58-b5f2-4508-b2f0-0f3dd514752a'],55,,,,,,,,,,,,,,,,,,France Women's,861,00:01:55.412,Pass,
,,,,,,,,,,,,,,,1.430992,,,,,,,,,,,f5cf7cb3-cec5-4871-8bbe-d9d804176ed0,87,,,"[61.9, 43.0]",69202,1,,,,,-0.8165731,,Right Foot,,,"[85.2, 18.2]",,High Pass,,34.02837,Incomplete,Eugénie Le Sommer,10121.0,,,,,,,1,From Throw In,Griedge Mbock Bathy Nka,10271.0,Right Center Back,8,France Women's,861,"['a4dbbdb6-c4c9-4637-8e08-071e20efe4c5', 'c4e273d0-98fc-494e-9f87-9e71fd144fbd']",59,,,,,,,,,,,,,,,,,,France Women's,861,00:01:59.875,Pass,
,,,,,,,,,,,,,,,1.269978,,,,,,,,,,,0c1e09c4-56f7-459c-b1ef-929f8bb7ff5d,90,,,"[105.6, 0.1]",69202,2,,,,,0.3577461,,,,,"[116.3, 4.1]",,High Pass,,11.423222,,Eugénie Le Sommer,10121.0,,,,,,Throw-in,1,From Throw In,Amel Majri,15249.0,Left Back,9,France Women's,861,['7035caf2-295a-40a1-88a2-94adb2839b0b'],22,,,,,,,,,,,,,,,,,,France Women's,861,00:02:22.127,Pass,
,,,,,,,,,,,,,,,1.781358,,,,,,,,,,,ec9e3f95-6df6-462f-be61-d89f24dba860,95,,,"[7.0, 36.1]",69202,2,,True,,,-1.4791002,,Right Foot,,,"[7.8, 27.4]",,Ground Pass,,8.736704,,Rebecca Elizabeth Sauerbrunn,5030.0,,,,,,Goal Kick,1,From Goal Kick,Alyssa Michele Naeher,5100.0,Goalkeeper,10,United States Women's,1214,['38ba8d13-6a62-493e-8376-b5b513c8c911'],33,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:33.102,Pass,
,,,,,,,,,,,,,,,1.797178,,,,,,,,,,,d40da4d7-b8bd-4688-bd22-d5f6ce5e26b3,97,,,"[9.9, 31.4]",69202,2,,,,,1.4242357,,Left Foot,,,"[13.0, 52.4]",,Ground Pass,,21.227577,,Abby Dahlkemper,5081.0,,,,,,,1,From Goal Kick,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,10,United States Women's,1214,['3f0b9fe1-abac-4044-8c58-99df0db8c8f0'],35,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:35.786,Pass,
,,,,,,,,,,,,,,,2.314733,,,,,,,,,,,33834a44-150b-46ba-8229-1d82ee68c32d,100,,,"[15.5, 51.6]",69202,2,,,,,1.2556902,,Left Foot,,,"[21.4, 69.7]",,Ground Pass,,19.037333,,Kelley Maureen O'Hara,5021.0,,,,,,,1,From Goal Kick,Abby Dahlkemper,5081.0,Right Center Back,10,United States Women's,1214,['bf1e68e7-cedc-4bd6-9f95-79d5ed9aa378'],38,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:38.254,Pass,
,,,,,,,,,,,,,,,2.780573,,,,,,,,,,,1d226634-f63e-4293-9d68-c720e53711f5,103,,,"[29.8, 69.9]",69202,2,,,,,-1.4948968,,Right Foot,,,"[33.8, 17.3]",,High Pass,,52.751873,,Crystal Alyssia Dunn Soubrier,5088.0,,,True,,,,1,From Goal Kick,Kelley Maureen O'Hara,5021.0,Right Back,10,United States Women's,1214,['3683c710-6d52-44ac-b80c-77bd0e1edfa3'],43,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:43.587,Pass,
,,,,,,,,,,,,,,,1.590153,,,,,,,,,,,29e192a2-31a5-43ce-bf21-c68f796859e9,106,,,"[35.5, 13.3]",69202,2,,,,,2.3996453,,Right Foot,,,"[23.5, 24.3]",,Ground Pass,,16.27882,,Rebecca Elizabeth Sauerbrunn,5030.0,,,,,,,1,From Goal Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,10,United States Women's,1214,['182609ce-2271-4c54-85e0-0a752d6c4622'],47,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:47.693,Pass,
,,,,,,,,,,,,,,,0.872388,,,,,,,,,,,0c3aa808-41e5-4076-b126-c4ae35a2a149,109,,,"[27.1, 23.2]",69202,2,,,,,-1.0488392,,Right Foot,,,"[35.9, 7.9]",,Ground Pass,,17.650213,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,From Goal Kick,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,10,United States Women's,1214,['4230fba4-b362-4055-9f71-01ac05484767'],50,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:50.498,Pass,
,,,,,,,,,,,,,,,0.6098,,,,,,,,,,,efe21fdb-7b0b-4328-8ae1-4e8204af4fc9,113,,,"[37.6, 8.1]",69202,2,,,,,1.1659045,,Right Foot,,,"[41.2, 16.5]",,Ground Pass,,9.138927,,Samantha June Mewis,5087.0,,,,,,,1,From Goal Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,10,United States Women's,1214,['8f1b9084-acdb-45dc-a4ae-44668f523257'],51,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:51.974,Pass,
,,,,,,,,,,,,,,,0.9444,,,,,,,,,,,dc34a7a6-c2f4-46d7-931b-b758d6d14af3,117,,,"[41.2, 16.3]",69202,2,,,,,-1.3995576,,Left Foot,,,"[43.5, 3.0]",,Low Pass,,13.497407,,Megan Anna Rapinoe,8298.0,,,,,,,1,From Goal Kick,Samantha June Mewis,5087.0,Left Center Midfield,10,United States Women's,1214,"['18737493-57de-4d1e-8e7f-e3c9b7c9fad9', 'c863bbac-04b0-458e-a69a-18f03fd99581']",52,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:52.664,Pass,True
,,,,,,,,,,,,,,,2.460187,,,,,,,,,,,ba9dd2ac-4559-4bd3-a0a9-d45bb0ad1c85,121,,,"[42.4, 3.5]",69202,2,,,,,0.6165154,,Right Foot,,,"[55.1, 12.5]",,Low Pass,,15.565667,Incomplete,Samantha June Mewis,5087.0,,,,,,,1,From Goal Kick,Megan Anna Rapinoe,8298.0,Left Wing,10,United States Women's,1214,"['3cd420d2-af3b-449e-b0fe-176b43b4d532', '700f0ceb-5c1b-4612-96fe-51594dd35627', 'a78b74be-c861-43e4-af8b-7c2f5bf009a9']",53,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:53.649,Pass,True
,,,,,,,,,,,,,,,1.447215,,,,,,,,,,,a45ab99f-0bc6-4cb4-bb01-7f0ce00e7d6f,126,,,"[55.4, 70.8]",69202,2,,,,,0.4497596,,Right Foot,,,"[72.8, 79.2]",,High Pass,,19.321491,Out,,,,,,,,,1,From Goal Kick,Amandine Henry,10123.0,Right Center Midfield,10,United States Women's,1214,['c0b19eda-0cb3-4db7-9eae-669ecb81fbc9'],57,,,,,,,,,,,,,,,,,,France Women's,861,00:02:57.615,Pass,True
,,,,,,,,,,,,,,,3.5731,,,,,,,,,,,f7c1ca47-1617-49b8-aeef-a46c90f78aaf,127,,,"[48.3, 0.1]",69202,3,,True,,,0.2304257,,,,,"[98.6, 11.9]",,High Pass,,51.665558,Unknown,Alexandra Morgan Carrasco,5085.0,,,,,,Throw-in,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,11,United States Women's,1214,['c105223a-4526-43db-8891-2526011271e9'],2,,,,,,,,,,,,,,,,,,United States Women's,1214,00:03:02.567,Pass,
,,,,,,,,,,,,,,,1.353944,,,,,,,,,,,e396eb96-833c-4d32-81d8-fb548ecd36e2,134,,,"[60.0, 40.0]",69202,5,,True,,,2.646041,,Right Foot,,,"[41.5, 50.0]",,Ground Pass,,21.029741,,Griedge Mbock Bathy Nka,10271.0,,,,,,Kick Off,1,From Kick Off,Valérie Gauvin,25442.0,Center Forward,13,France Women's,861,['1bad6c6e-c21e-4be4-9777-e6d5734ea58a'],38,,,,,,,,,,,,,,,,,,France Women's,861,00:05:38.685,Pass,
,,,,,,,,,,,,,,,1.990992,,,,,,,,,,,4af876dd-8000-4a7f-bfc2-357ffa9533c9,136,,,"[41.3, 50.2]",69202,5,,True,,,-0.95215195,,Right Foot,,,"[45.5, 44.3]",,Ground Pass,,7.242237,,Amandine Henry,10123.0,,,,,,,1,From Kick Off,Griedge Mbock Bathy Nka,10271.0,Right Center Back,13,France Women's,861,['e392e8b8-da24-40ec-a6cd-e1e479c082c0'],40,,,,,,,,,,,,,,,,,,France Women's,861,00:05:40.732,Pass,
,,,,,,,,,,,,,,,0.652413,,,,,,,,,,,799a8c59-7b14-4b72-8f5b-835655bfc29d,138,,,"[62.3, 66.6]",69202,5,,,,,0.09117509,,Right Foot,,,"[79.8, 68.2]",,Ground Pass,,17.57299,,Kadidiatou Diani,10137.0,,,,,,,1,From Kick Off,Amandine Henry,10123.0,Right Center Midfield,13,France Women's,861,['cf9bc271-4c90-4496-bc9e-6651059fcc9a'],45,,,,,,,,,,,,,,,,,,France Women's,861,00:05:45.472,Pass,
