50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.905935,,,,,,,,,,,,,ce4d9f20-3e06-4eca-9447-799f6e2883ac,33,,"[49.2, 7.0]",3829420,0,,,,,0.19739556,,Left Foot,,,,"[55.7, 8.3]",,Ground Pass,,6.6287255,,,Henri Saivet,5110.0,,,,,,1,From Kick Off,Nicolas Pallois,3256.0,Left Center Back,2,Bordeaux,146,['d656c35c-dcc4-45da-ad83-30cc5d9b7e59'],23,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:23.631,Pass,
,,,,,,,,,,,,,,,,,,,3.200637,,,,,,,,,,,,,d6441ce7-9a5a-4e97-8882-d454fca7fcc8,37,,"[57.0, 19.5]",3829420,0,,,,,0.38155937,,Right Foot,,,,"[106.1, 39.2]",,High Pass,,52.904633,Incomplete,,André Biyogo Poko,30338.0,,,Through Ball,True,,1,From Kick Off,Henri Saivet,5110.0,Left Defensive Midfield,2,Bordeaux,146,"['5354a2d5-32ac-41ed-9d29-d438d9052676', 'da9a94d9-25c2-454f-aed5-a99980e0e9fe', 'f9e12107-c2f3-4976-b7ae-7aee1dde5cc4']",27,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:27.622,Pass,True
,,,,,,,,,,,,,,,,,,,4.388169,,,,,,,,,,,,,f956b3a2-0034-424c-8cd5-53d009773550,41,,"[14.2, 37.8]",3829420,0,,,,,-0.9911559,,Keeper Arm,,,,"[36.0, 4.5]",,Ground Pass,,39.801132,,,Franck Signorino,40521.0,,,,,,1,From Keeper,Kossi Agassa,401454.0,Goalkeeper,3,Stade de Reims,156,['abc75917-a878-44a0-b6ef-86179edd1c68'],32,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:32.490,Pass,
,,,,,,,,,,,,,,,,,,,1.933897,,,,,,,,,,,,,14818eb4-9fc8-4ef4-b8f8-cefe38cbb7e6,43,,"[36.5, 4.5]",3829420,0,,,,,2.401964,,Left Foot,,,,"[22.8, 17.0]",,Ground Pass,,18.54562,,,Anthony Weber,7435.0,,,,,,1,From Keeper,Franck Signorino,40521.0,Left Back,3,Stade de Reims,156,['9477eb0c-1d0d-4301-8ea8-b9a8330c41cd'],36,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:36.878,Pass,
,,,,,,,,,,,,,,,,,,,1.919043,,,,,,,,,,,,,3084e61c-ce59-442b-9cec-7505f7ff8aa2,46,,"[22.8, 23.8]",3829420,0,,,,,1.4257896,,Right Foot,,,,"[27.4, 55.3]",,Ground Pass,,31.8341,,,Aïssa Mandi,6648.0,,,,,,1,From Keeper,Anthony Weber,7435.0,Left Center Back,3,Stade de Reims,156,['bcd9712c-5cc9-4725-a602-dbab0d5068c8'],40,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:40.412,Pass,
,,,,,,,,,,,,,,,,,,,0.993273,,,,,,,,,,,,,8c06504a-0c8f-4df2-b4b6-ddc35272dd75,49,,"[28.0, 55.3]",3829420,0,,,,,-0.29706421,,Right Foot,,,,"[37.8, 52.3]",,Ground Pass,,10.248902,,,Alexi Peuget,95699.0,,,,,,1,From Keeper,Aïssa Mandi,6648.0,Right Center Back,3,Stade de Reims,156,['e2d02091-3fa1-4fea-b7cd-4754d1660701'],43,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:43.131,Pass,
,,,,,,,,,,,,,,,,,,,1.859992,,,,,,,,,,,,,148037db-f3ae-47a5-b064-5b214993bd2e,52,,"[35.6, 52.8]",3829420,0,,,,,1.4343112,,Right Foot,,,,"[38.8, 76.1]",,Ground Pass,,23.518717,,,Hamari Traoré,3248.0,,,,,,1,From Keeper,Alexi Peuget,95699.0,Center Defensive Midfield,3,Stade de Reims,156,['eb4898f1-c29e-4d15-9cb4-641977d7e83a'],45,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:45.324,Pass,
,,,,,,,,,,,,,,,,,,,1.521004,,,,,,,,,,,,,0862d16e-2963-4032-a782-c0093378d4de,54,,"[38.8, 76.1]",3829420,0,,,,,-2.3763938,,Right Foot,,,,"[28.7, 66.4]",,Ground Pass,,14.003571,,,Aïssa Mandi,6648.0,,,,,,1,From Keeper,Hamari Traoré,3248.0,Right Back,3,Stade de Reims,156,['1475fc01-d992-4b6a-8170-478ed7e97c5e'],47,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:47.184,Pass,
,,,,,,,,,,,,,,,,,,,2.949747,,,,,,,,,,,,,d6379e7d-0b53-4769-be55-f9ca473befe9,58,,"[28.7, 66.2]",3829420,0,,,,,0.13611373,,Right Foot,,,,"[82.0, 73.5]",,High Pass,,53.797585,Incomplete,,,,,,,,,1,From Keeper,Aïssa Mandi,6648.0,Right Center Back,3,Stade de Reims,156,['56254a1d-0fd8-4446-b5a6-939d95d84e3d'],49,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:49.756,Pass,
,,,,,,,,,,,,,,,,,,,1.316702,,,,,,,,,,,,,56254a1d-0fd8-4446-b5a6-939d95d84e3d,59,,"[38.1, 6.6]",3829420,0,,,,,-0.16292647,,Head,,,,"[52.7, 4.2]",,High Pass,,14.795945,,,Henri Saivet,5110.0,,,,,Recovery,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,4,Bordeaux,146,"['d6379e7d-0b53-4769-be55-f9ca473befe9', 'fd34c871-e9c3-49b4-8ecb-706df820d3a8']",52,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:52.705,Pass,
,,,,,,,,,,,,,,,,,,,1.310454,,,,,,,,,,,,,cbd9243d-bc85-41af-af67-6a2e50f9d9e3,63,,"[49.2, 3.9]",3829420,0,,,,,-3.0191317,,Right Foot,,,,"[42.7, 3.1]",,Ground Pass,,6.5490456,,,Maxime Poundjé,4442.0,,,,,,1,Regular Play,Henri Saivet,5110.0,Left Defensive Midfield,4,Bordeaux,146,"['000e1d85-6a44-478f-a35d-a2af2724bc70', '43dc4a1a-4c1d-48aa-afe8-f18d828817d3']",54,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:54.768,Pass,True
,,,,,,,,,,,,,,,,,,,1.640788,,,,,,,,,,,,,e67461f2-2e87-4a3e-9308-8b14c9c737dd,66,,"[40.8, 3.3]",3829420,0,,,,,2.8537025,,Left Foot,,,,"[20.2, 9.4]",,Ground Pass,,21.48418,,,Nicolas Pallois,3256.0,,,,,,1,Regular Play,Maxime Poundjé,4442.0,Left Back,4,Bordeaux,146,['b289d2d9-63b2-4ec1-a48e-e98122d40e97'],59,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:59.076,Pass,
,,,,,,,,,,,,,,,,,,,2.175624,,,,,,,,,,,,,2e522a42-4f9c-4c1b-a9a8-1b42147a8058,69,,"[19.8, 12.4]",3829420,1,,,,,1.9768155,,Left Foot,,,,"[10.6, 33.8]",,Ground Pass,,23.293776,,,Cédric Carrasso,40533.0,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,4,Bordeaux,146,['09c5c887-ade2-4a31-bf91-4a9b75969c6e'],2,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:02.532,Pass,
,,,,,,,,,,,,,,,,,,,2.971232,,,,,,,,,,,,,d74a0a81-4440-4ae0-af6a-cb81d5222d9f,72,,"[10.6, 34.1]",3829420,1,,,,,1.0332559,,Left Foot,,,,"[28.9, 64.8]",,Ground Pass,,35.74045,,,Grégory Sertic,3544.0,,,,,,1,Regular Play,Cédric Carrasso,40533.0,Goalkeeper,4,Bordeaux,146,['3149ebb5-92c5-4ffa-a6c2-c0a666b5da6c'],4,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:04.748,Pass,
,,,,,,,,,,,,,,,,,,,1.284524,,,,,,,,,,,,,d1b2ef79-2315-4f50-8949-f453b43ad968,75,,"[28.9, 64.8]",3829420,1,,,,,0.91862494,,Right Foot,,,,"[37.3, 75.8]",,Ground Pass,,13.84052,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Grégory Sertic,3544.0,Right Center Back,4,Bordeaux,146,['dd1138bf-bad0-4c86-961d-f4104cc0dbd3'],8,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:08.157,Pass,
,,,,,,,,,,,,,,,,,,,1.419944,,,,,,,,,,,,,548b0d2b-03ec-47eb-bd71-c5675db95bba,78,,"[36.4, 75.8]",3829420,1,,,,,-2.175395,,Right Foot,,,,"[28.8, 64.8]",,Ground Pass,,13.370116,,,Grégory Sertic,3544.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,4,Bordeaux,146,['950775cc-c9ee-4c9f-bbfa-0427dc5af706'],9,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:09.482,Pass,
,,,,,,,,,,,,,,,,,,,1.267945,,,,,,,,,,,,,17afa004-5f5e-4edd-bad7-181cd937c946,81,,"[35.3, 63.9]",3829420,1,,,,,-0.7180157,,Right Foot,,,,"[44.0, 56.3]",,Ground Pass,,11.552056,,,Clément Chantôme,7552.0,,,,,,1,Regular Play,Grégory Sertic,3544.0,Right Center Back,4,Bordeaux,146,['7af6c3ec-0219-423b-aedb-d87396b59c32'],13,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:13.254,Pass,
,,,,,,,,,,,,,,,,,,,1.136667,,,,,,,,,,,,,959f5cac-f6b0-45f3-8971-213c64de3b88,84,,"[44.0, 56.3]",3829420,1,,,,,-3.039386,,Left Foot,,,,"[32.3, 55.1]",,Ground Pass,,11.761377,,,Grégory Sertic,3544.0,,,,,,1,Regular Play,Clément Chantôme,7552.0,Right Defensive Midfield,4,Bordeaux,146,['e4ddfcb1-7eb2-4b4c-9c7e-30adb1c61e4e'],14,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:14.602,Pass,
,,,,,,,,,,,,,,,,,,,1.505741,,,,,,,,,,,,,58b3a607-bef5-4822-a033-185c85858953,87,,"[35.3, 54.0]",3829420,1,,,,,-1.5335255,,Right Foot,,,,"[36.4, 24.5]",,Ground Pass,,29.520502,,,Nicolas Pallois,3256.0,,,,,,1,Regular Play,Grégory Sertic,3544.0,Right Center Back,4,Bordeaux,146,['459ff407-83d9-41ba-a463-ae5819c87d6f'],17,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:17.037,Pass,
,,,,,,,,,,,,,,,,,,,1.136852,,,,,,,,,,,,,8d8c7406-e2b6-41fc-aa6b-ca45fc6c7af0,90,,"[43.8, 31.0]",3829420,1,,,,,0.37883133,,Left Foot,,,,"[64.4, 39.2]",,Ground Pass,,22.172054,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,4,Bordeaux,146,['388a86c2-88c8-40a6-9f06-054b21479e7f'],20,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:20.246,Pass,
,,,,,,,,,,,,,,,,,,,1.297041,,,,,,,,,,,,,d1476c92-9560-4f1c-98c9-3621cd76a3de,93,,"[64.4, 39.2]",3829420,1,,,,,2.1654105,,Right Foot,,,,"[55.0, 53.1]",,Ground Pass,,16.780048,,,Clément Chantôme,7552.0,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Right Center Forward,4,Bordeaux,146,['5c6dcd2e-ee32-4f90-bc21-12af7c560f4a'],21,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:21.423,Pass,
,,,,,,,,,,,,,,,,,,,1.609133,,,,,,,,,,,,,ede89665-bc06-4ad3-a1d6-6c102c2f728f,96,,"[58.9, 59.0]",3829420,1,,,,,0.77599406,,Right Foot,,,,"[75.0, 74.8]",,Ground Pass,,22.557703,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Clément Chantôme,7552.0,Right Defensive Midfield,4,Bordeaux,146,['d92ce50e-7a71-4803-a177-5af5950e7e0d'],23,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:23.826,Pass,
,,,,,,,,,,,,,,,,,,,1.051545,,,,,,,,,,,,,4e926e9d-2d63-4916-8e6f-32842084dc47,100,,"[82.5, 75.6]",3829420,1,,,,,-0.2117315,,Right Foot,,,,"[93.2, 73.3]",,Ground Pass,,10.944405,,,André Biyogo Poko,30338.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,4,Bordeaux,146,"['62f59deb-f817-4b20-b5d4-b2a4d7a8c9d7', 'c8196208-df45-4cbf-934b-67af05fa67a5']",26,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:26.749,Pass,True
,,,,,,,,,,,,,,,,,,,0.706208,,,,,,,,,,,,,7c8c821c-9243-453f-861e-84095bec0b24,103,,"[93.2, 73.3]",3829420,1,,,,,-2.0568283,,Right Foot,,,,"[90.4, 68.0]",,Ground Pass,,5.994164,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Midfield,4,Bordeaux,146,['392cc97d-6d72-4031-abf5-948f9d23ae2a'],27,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:27.841,Pass,
,,,,,,,,,,,,,,,,,,,0.230769,,,,,,,,,,,,,f63d851b-e3c1-4aa0-a772-8b3610aa7066,108,,"[20.5, 10.7]",3829420,1,,,,,0.0,,Left Foot,,,,"[24.4, 10.7]",,Ground Pass,,3.9,Incomplete,,Prince Oniangué,4545.0,,,,,Recovery,1,Regular Play,Franck Signorino,40521.0,Left Back,4,Bordeaux,146,"['86efb6ad-cd30-4bab-93ce-2cc154b10ac8', 'f3c225d5-e2f6-4e6d-b9bb-3c66c5d8dc36']",29,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:29.868,Pass,
,,,,,,,,,,,,,,,,,,,2.234564,,,,,,,,,,,,,96fdcdf7-09fc-4eef-868a-69e622e077cf,112,,"[20.2, 8.8]",3829420,1,,,,,-0.25318867,,Right Foot,,,,"[34.5, 5.1]",,Ground Pass,,14.770917,,,Prince Oniangué,4545.0,,,,,Recovery,1,Regular Play,Franck Signorino,40521.0,Left Back,4,Bordeaux,146,['a74db2e9-b761-4bca-893b-69a790a3eb9f'],31,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:31.655,Pass,
,,,,,,,,,,,,,,,,,,,2.400826,,,,,,,,,,,,,65c37f12-30b7-4943-8c8f-b7a46c66450f,116,,"[63.1, 7.5]",3829420,1,,,,,0.9749029,,Right Foot,,,,"[84.8, 39.5]",,Low Pass,,38.663807,Incomplete,,Frédéric Bulot,7817.0,,,Through Ball,True,,1,Regular Play,Prince Oniangué,4545.0,Left Center Midfield,4,Bordeaux,146,"['187a5d00-161a-4dbd-98be-c8cbe54921f1', 'f3e59929-7741-4aa5-b7c6-986180e24606']",37,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:37.486,Pass,
,,,,,,,,,,,,,,,,,,,0.717887,,,,,,,,,,,,,a7137a8a-3be0-4c7e-bdab-57532abcd61d,121,,"[28.2, 49.4]",3829420,1,,,,,0.5546121,,Left Foot,,,,"[39.5, 56.4]",,Ground Pass,,13.2924795,,,Clément Chantôme,7552.0,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,4,Bordeaux,146,['35aa7a6f-e3ff-4d1f-911e-ac20e27e560f'],42,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:42.528,Pass,
