50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.73762,,,,,,,,,,,,,,2d1a1f9c-a236-4e67-b637-fefc510294f1,17,,"[89.6, 56.6]",3878609,0,,,True,0.22903799,,,,,,"[105.9, 60.4]",High Pass,,16.737085,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,1,From Kick Off,Mario Mandžukić,5472.0,Center Forward,2,Juventus,224,"['2fe9815f-01d3-4e81-920c-c76ea084f225', 'e967aeb2-5c83-409a-af3a-9c5ee126adc7']",10,,,,,,,,,,,,,,,,,,Juventus,224,00:00:10.359,Pass,True
,,,,,,,,,,,,,,,,,,0.772749,,,,,,,,,,,,,,29a53f92-9c49-46a7-b299-64170782b8a7,22,,"[112.6, 68.6]",3878609,0,,,,-1.8266048,,Right Foot,,,,"[110.9, 62.1]",Ground Pass,,6.718631,,,Mario Mandžukić,5472.0,,,,,1,From Kick Off,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,2,Juventus,224,['0eddf6fa-4b28-4213-9cc3-06c29674b191'],18,,,,,,,,,,,,,,,,,,Juventus,224,00:00:18.346,Pass,
,,,,,,,,,,,,,,,,,,0.703886,,,,,,,,,,,,,,e714ed79-478e-4fbf-adc8-f49f4cc4cf24,27,,"[110.5, 62.5]",3878609,0,,,,2.0899425,,Right Foot,,,,"[107.7, 67.4]",Ground Pass,,5.6435804,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,1,From Kick Off,Mario Mandžukić,5472.0,Center Forward,2,Juventus,224,"['63d6ca41-f516-4d60-b174-164e8465b1b1', 'ece4c933-2635-49ab-82f5-61af70f4d0cd']",19,,,,,,,,,,,,,,,,,,Juventus,224,00:00:19.119,Pass,True
,,,,,,,,,,,,,,,,,,0.882909,,,,,,,,,,,,,,126f76ba-25af-4e94-8161-57c3eab54066,29,,"[107.7, 67.4]",3878609,0,,,,-2.3680987,201da47a-1992-40de-9b5b-a2ec702c6c7d,Right Foot,,,,"[99.2, 59.1]",Low Pass,,11.880236,,,Álvaro Borja Morata Martín,3477.0,True,,,,1,From Kick Off,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,2,Juventus,224,['2839e261-4072-4dd3-b147-47368a9c00e4'],19,,,,,,,,,,,,,,,,,,Juventus,224,00:00:19.823,Pass,
,,,,,,,,,,,,,,,,,,2.652938,,,,,,,,,,,,,,74c7353f-c8e8-4639-a2d1-2b6b9164179e,34,,"[10.1, 45.6]",3878609,0,True,,,0.7014376,,Keeper Arm,,,,"[32.0, 64.1]",Ground Pass,,28.6681,,,Issa Cissokho,4369.0,,,,,1,From Keeper,Eugenio Lamanna,38312.0,Goalkeeper,3,Genoa,233,['7a5be108-ad80-406a-bc1f-6437c5035952'],24,,,,,,,,,,,,,,,,,,Genoa,233,00:00:24.337,Pass,
,,,,,,,,,,,,,,,,,,2.890231,,,,,,,,,,,,,,6906dcec-51dc-4fe8-9a03-1c173077326b,37,,"[65.9, 73.0]",3878609,0,,,,0.17118923,,Right Foot,,,,"[95.4, 78.1]",Ground Pass,,29.937601,,Incomplete,Diego Ángel Capel Trinidad,24683.0,,,,,1,Regular Play,Issa Cissokho,4369.0,Right Wing Back,4,Genoa,233,"['85d61a29-dae2-4653-91b9-adb37c6ef0a9', 'c3559a06-8efe-4880-99d6-b276c68099ef', 'e1c1d42d-8ebc-4d1b-bac1-9247bd5f2937']",30,,,,,,,,,,,,,,,,,,Genoa,233,00:00:30.434,Pass,True
,,,,,,,,,,,,,,,,,,1.511401,,,,,,,,,,,,,,e1c1d42d-8ebc-4d1b-bac1-9247bd5f2937,40,,"[24.7, 2.0]",3878609,0,,,,0.10294063,,Left Foot,,,,"[48.9, 4.5]",Low Pass,,24.328789,,,Álvaro Borja Morata Martín,3477.0,,,,Recovery,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,5,Juventus,224,"['1ef871c2-fea9-439b-a568-883a500e8bc1', '482ded82-204e-4451-8924-af9e156f77fd', '6906dcec-51dc-4fe8-9a03-1c173077326b']",33,,,,,,,,,,,,,,,,,,Juventus,224,00:00:33.325,Pass,True
,,,,,,,,,,,,,,,,,,0.932748,,,,,,,,,,,,,,3d3cf044-ea0b-4707-a04b-1a0fbf1fdbad,43,,"[48.7, 5.3]",3878609,0,,,,3.1415927,,Right Foot,,,,"[44.4, 5.3]",Ground Pass,,4.3,,,Paul Pogba,20004.0,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Wing,5,Juventus,224,"['2f1c7238-98ec-48e7-aee4-f891d3306cde', '7d0117f0-66c1-41f0-923b-af24bc2b05db']",34,,,,,,,,,,,,,,,,,,Juventus,224,00:00:34.836,Pass,True
,,,,,,,,,,,,,,,,,,1.130382,,,,,,,,,,,,,,ed9f32c4-96a5-4d7e-a717-8e1b5cec0e21,46,,"[44.4, 5.3]",3878609,0,,,,0.89372575,,Right Foot,,,,"[61.2, 26.2]",Ground Pass,,26.815107,,,Mario Mandžukić,5472.0,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,5,Juventus,224,['a8f46540-68bf-46c9-968e-17bbacbabb4e'],35,,,,,,,,,,,,,,,,,,Juventus,224,00:00:35.810,Pass,
,,,,,,,,,,,,,,,,,,2.056411,,,,,,,,,,,,,,bb2c658f-f33e-49dc-be6f-edb56ccc8a37,48,,"[61.2, 26.2]",3878609,0,,,,-1.2203395,,Left Foot,,,,"[69.9, 2.4]",Ground Pass,,25.340284,,,Álvaro Borja Morata Martín,3477.0,,,,,1,Regular Play,Mario Mandžukić,5472.0,Center Forward,5,Juventus,224,['68a7fca3-b683-4f7a-a687-1810d082764a'],36,,,,,,,,,,,,,,,,,,Juventus,224,00:00:36.940,Pass,
,,,,,,,,,,,,,,,,,,0.73741,,,,,,,,,,,,,,6e892d82-38d9-4d93-ac86-c7d3719f3f64,52,,"[91.9, 18.5]",3878609,0,,,,1.240499,,Right Foot,,,,"[94.3, 25.5]",Low Pass,,7.4,,,Paul Pogba,20004.0,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Wing,5,Juventus,224,"['30c559c2-1f8d-4b13-9cad-6464a5e5b3bd', '95f7d3ec-21d1-401c-82c4-68f3ea9e97f1']",43,,,,,,,,,,,,,,,,,,Juventus,224,00:00:43.408,Pass,True
,,,,,,,,,,,,,,,,,,2.977589,,,,,,,,,,,,,,efc04dd2-62af-458a-aea4-5486ea5af874,59,,"[11.6, 38.0]",3878609,0,,,,-1.1828964,,Keeper Arm,,,,"[23.0, 10.1]",Ground Pass,,30.139177,,,Armando Izzo,9940.0,,,,,1,Regular Play,Eugenio Lamanna,38312.0,Goalkeeper,6,Genoa,233,['43ecdf0a-3ac3-4c8c-a925-bfd820050b46'],57,,,,,,,,,,,,,,,,,,Genoa,233,00:00:57.283,Pass,
,,,,,,,,,,,,,,,,,,1.281307,,,,,,,,,,,,,,be352194-9b6c-4f7f-b9a3-06635f51a425,63,,"[23.9, 6.2]",3878609,1,,,,-0.13654952,,Left Foot,,,,"[37.0, 4.4]",Ground Pass,,13.223085,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,6,Genoa,233,"['0e093600-42dc-41a0-aada-cf46e558d1fa', '1415713c-682c-4450-9b4b-93d4cdf457a1']",0,,,,,,,,,,,,,,,,,,Genoa,233,00:01:00.493,Pass,True
,,,,,,,,,,,,,,,,,,0.876176,,,,,,,,,,,,,,9afdf01e-34d3-4255-b60b-efe442420330,66,,"[54.1, 6.8]",3878609,1,,,,0.69473827,,Left Foot,,,,"[61.9, 13.3]",Ground Pass,,10.153324,,,Diego Perotti,7456.0,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,6,Genoa,233,['6b3d69fc-0f4f-496d-a66b-861e4abc77cd'],3,,,,,,,,,,,,,,,,,,Genoa,233,00:01:03.921,Pass,
,,,,,,,,,,,,,,,,,,0.122125,,,,,,,,,,,,,,6195c0b2-938a-49b0-8de9-f700ae48ad60,70,,"[61.7, 6.8]",3878609,1,,,,-0.63274884,,Right Foot,,,,"[63.2, 5.7]",Ground Pass,,1.8601075,,Incomplete,Diego Sebastián Laxalt Suárez,5717.0,,,,,1,Regular Play,Diego Perotti,7456.0,Left Center Forward,6,Genoa,233,"['441d8a12-6e9b-4867-9cd5-f50121d798ef', '9f8dfcfb-9a93-45d1-be74-56e9b2b5d6f3', 'd4527ee8-aa5f-421e-950c-52f30b372f2f']",6,,,,,,,,,,,,,,,,,,Genoa,233,00:01:06.219,Pass,True
,,,,,,,,,,,,,,,,,,1.396868,,,,,,,,,,,,,,73a1095d-fd60-4caa-9d59-4b922e9f7993,73,,"[60.6, 0.1]",3878609,1,,,,0.74782187,,,,,,"[74.4, 12.9]",High Pass,,18.822327,,,Jules Olivier Ntcham,10530.0,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,7,Genoa,233,['fb5b9d84-e602-4771-837f-d2ed1f82023b'],18,,,,,,,,,,,,,,,,,,Genoa,233,00:01:18.548,Pass,
,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,842e7668-d5b5-4a75-8772-a47630f88de4,84,,"[53.1, 65.9]",3878609,1,True,,,-1.6050966,,Right Foot,,,,"[51.0, 4.7]",Ground Pass,,61.23602,,,Patrice Evra,20008.0,,True,,Free Kick,1,From Free Kick,Stefano Sturaro,7013.0,Right Center Midfield,9,Juventus,224,['76e9b90d-adb1-4b94-ae37-2ee7436ae9d1'],31,,,,,,,,,,,,,,,,,,Juventus,224,00:01:31.447,Pass,
,,,,,,,,,,,,,,,,,,1.508071,,,,,,,,,,,,,,9b6ecbb1-9c9e-4218-b471-f980f8b05a80,86,,"[66.7, 14.7]",3878609,1,,,,0.2972613,,Left Foot,,,,"[95.1, 23.4]",Ground Pass,,29.702694,,Incomplete,Paul Pogba,20004.0,,,,,1,From Free Kick,Patrice Evra,20008.0,Left Back,9,Juventus,224,"['3770429a-ae67-4def-8401-af634076dc13', '68f80a3c-1d5e-4921-8a5c-767c498874cc']",38,,,,,,,,,,,,,,,,,,Juventus,224,00:01:38.061,Pass,
,,,,,,,,,,,,,,,,,,1.625241,,,,,,,,,,,,,,cc33e613-1c7b-40b4-8697-47c11a4e7aeb,92,,"[87.7, 28.6]",3878609,1,,,,1.6617852,,Right Foot,,,,"[85.2, 56.0]",Ground Pass,,27.513815,,Incomplete,Stephan Lichtsteiner,5541.0,,,,,1,From Free Kick,Álvaro Borja Morata Martín,3477.0,Left Wing,9,Juventus,224,"['1ef6fb7e-2d45-4b04-a03c-371e3138d6ee', 'df955845-9145-4a4c-b6d4-047a4195ba87']",43,,,,,,,,,,,,,,,,,,Juventus,224,00:01:43.493,Pass,
,,,,,,,,,,,,,,,,,,0.990542,,,,,,,,,,,,,,771e583e-ab00-4364-8e3f-e2649dc4d1e8,96,,"[33.7, 29.9]",3878609,1,,,,0.22679885,,Right Foot,,,,"[42.8, 32.0]",Ground Pass,,9.339165,,,Blerim Džemaili,5554.0,,,,,1,From Free Kick,Diego Perotti,7456.0,Left Center Forward,9,Juventus,224,['f9c7a9a8-22ec-41e4-ba4b-2fc1b3455b66'],46,,,,,,,,,,,,,,,,,,Genoa,233,00:01:46.444,Pass,
,,,,,,,,,,,,,,,,,,0.146995,,,,,,,,,,,,,,de447019-d1d8-4aa6-a980-7acb9aa5486d,99,,"[44.9, 30.8]",3878609,1,,,,0.31475767,,Left Foot,,,,"[49.2, 32.2]",Low Pass,,4.5221677,,Incomplete,Diego Ángel Capel Trinidad,24683.0,,,,,1,From Free Kick,Blerim Džemaili,5554.0,Left Defensive Midfield,9,Juventus,224,"['a981228d-23d0-4a37-a94f-0dfcff1ee68b', 'ed18cec7-2b33-4f37-b537-374ad5ecc07a']",48,,,,,,,,,,,,,,,,,,Genoa,233,00:01:48.860,Pass,
,,,,,,,,,,,,,,,,,,3.354406,,,,,,,,,,,,,,44c70e60-dff4-4975-8ce7-2b197440e31e,103,,"[39.7, 39.8]",3878609,1,,,,-1.0757358,,Head,,,,"[51.2, 18.5]",High Pass,,24.206198,,,Patrice Evra,20008.0,,,,Recovery,1,From Free Kick,Andrea Barzagli,6943.0,Right Center Back,9,Juventus,224,"['084c96f6-f109-4d0a-ba3a-6e5e35b57262', '34115905-de2d-4e1d-b73d-a02561552dba']",52,,,,,,,,,,,,,,,,,,Juventus,224,00:01:52.593,Pass,True
,,,,,,,,,,,,,,,,,,0.859418,,,,,,,,,,,,,,31c160b3-fbd1-45f2-9a63-06c852e6a2d3,106,,"[51.2, 18.4]",3878609,1,,,,-0.088874176,,Left Foot,,,,"[61.3, 17.5]",Ground Pass,,10.140019,,,Paul Pogba,20004.0,,,,,1,From Free Kick,Patrice Evra,20008.0,Left Back,9,Juventus,224,['cdf251ff-cd4c-4613-8fc7-b25e20bde370'],56,,,,,,,,,,,,,,,,,,Juventus,224,00:01:56.563,Pass,
,,,,,,,,,,,,,,,,,,1.918066,,,,,,,,,,,,,,33c9ec3c-becf-49bf-9438-f97a473c6392,111,,"[57.8, 12.1]",3878609,1,,,,-1.8774726,,Right Foot,,,,"[54.0, 0.1]",Ground Pass,,12.587296,,Out,Patrice Evra,20008.0,,,,,1,From Free Kick,Paul Pogba,20004.0,Left Center Midfield,9,Juventus,224,"['06f4934e-c29a-42fb-9913-2ce4e1a045df', '0ea1a580-0f57-4b3a-96da-59faa4f234ca']",57,,,,,,,,,,,,,,,,,,Juventus,224,00:01:57.910,Pass,True
,,,,,,,,,,,,,,,,,,3.036688,,,,,,,,,,,,,,9067c31e-e4fa-45fc-9db4-c3b36608fb0e,113,,"[71.4, 80.0]",3878609,2,True,,,-0.90975314,,,,,,"[79.8, 69.2]",Low Pass,,13.682105,,,Tomás Eduardo Rincón Hernández,7475.0,,,,Throw-in,1,From Throw In,Issa Cissokho,4369.0,Right Wing Back,10,Genoa,233,['7ff8b280-60ac-4e0e-9f70-ade15e010075'],9,,,,,,,,,,,,,,,,,,Genoa,233,00:02:09.293,Pass,
,,,,,,,,,,,,,,,,,,2.241269,,,,,,,,,,,,,,589cce11-7ecb-4d32-9c2f-13a4a1e7b7bc,116,,"[81.6, 58.2]",3878609,2,,,,-2.1852894,,Left Foot,,,,"[65.3, 35.1]",Ground Pass,,28.271894,,,Blerim Džemaili,5554.0,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,10,Genoa,233,['a6497b53-2650-40d5-acd7-d37cdbaf555a'],14,,,,,,,,,,,,,,,,,,Genoa,233,00:02:14.536,Pass,
,,,,,,,,,,,,,,,,,,1.633357,,,,,,,,,,,,,,7e400b97-d706-4625-a28b-9c59c7ea406a,120,,"[64.4, 34.3]",3878609,2,,,,-1.5205593,,Right Foot,,,,"[65.3, 16.4]",Ground Pass,,17.922611,,,Armando Izzo,9940.0,,,,,1,From Throw In,Blerim Džemaili,5554.0,Left Defensive Midfield,10,Genoa,233,"['91f26285-0931-4a86-94c0-2a4599c86853', 'e9f2945f-0370-4c4d-a259-4168ae10a82d']",17,,,,,,,,,,,,,,,,,,Genoa,233,00:02:17.580,Pass,True
,,,,,,,,,,,,,,,,,,3.038892,,,,,,,,,,,,,,3661fafa-8748-4086-aee0-ebac13592499,124,,"[67.3, 6.5]",3878609,2,,,,2.459484,,Right Foot,,,,"[49.2, 21.2]",Ground Pass,,23.317375,,,Blerim Džemaili,5554.0,,,,,1,From Throw In,Armando Izzo,9940.0,Left Center Back,10,Genoa,233,"['1bc96cf5-1ffb-49fa-81a6-76a454d3f83c', '6dbee510-2e2e-49ae-8e5f-189f3ca6a70b']",20,,,,,,,,,,,,,,,,,,Genoa,233,00:02:20.231,Pass,True
,,,,,,,,,,,,,,,,,,1.376817,,,,,,,,,,,,,,abf1f9b5-b649-419f-80b4-3eff41f6b744,127,,"[48.9, 25.2]",3878609,2,,,,1.6342033,,Right Foot,,,,"[48.1, 37.8]",Ground Pass,,12.625371,,,Nicolás Andrés Burdisso,7467.0,,,,,1,From Throw In,Blerim Džemaili,5554.0,Left Defensive Midfield,10,Genoa,233,['af5bf34c-a78d-4b8b-a0cf-d24051f914a9'],23,,,,,,,,,,,,,,,,,,Genoa,233,00:02:23.439,Pass,
,,,,,,,,,,,,,,,,,,1.729283,,,,,,,,,,,,,,09678a71-6bba-4123-97c7-f664fce32836,130,,"[48.9, 48.2]",3878609,2,,,,1.3601741,,Right Foot,,,,"[55.1, 77.2]",Ground Pass,,29.655354,,,Sebastian De Maio,7176.0,,,,,1,From Throw In,Nicolás Andrés Burdisso,7467.0,Center Back,10,Genoa,233,['812394e6-b459-42a7-80b9-8e9f49296b61'],26,,,,,,,,,,,,,,,,,,Genoa,233,00:02:26.307,Pass,
,,,,,,,,,,,,,,,,,,1.071217,,,,,,,,,,,,,,55892971-6cb0-4892-85ad-2f2f3091d886,133,,"[55.1, 77.2]",3878609,2,,,,-0.8194759,,Right Foot,,,,"[63.6, 68.1]",Ground Pass,,12.452309,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,1,From Throw In,Sebastian De Maio,7176.0,Right Center Back,10,Genoa,233,['9be659be-76f0-46af-8232-d4c66634fb30'],28,,,,,,,,,,,,,,,,,,Genoa,233,00:02:28.687,Pass,
,,,,,,,,,,,,,,,,,,1.243448,,,,,,,,,,,,,,11c750de-afbb-423d-af03-482430ce338d,136,,"[65.0, 68.1]",3878609,2,,,,1.2407358,,Right Foot,,,,"[68.7, 78.9]",Ground Pass,,11.416217,,,Sebastian De Maio,7176.0,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,10,Genoa,233,['c6a1aa55-aca5-4edd-a099-b94469b5d793'],30,,,,,,,,,,,,,,,,,,Genoa,233,00:02:30.598,Pass,
