50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2c0ef24-2789-408d-be46-b38c8ddf4a52,295,,,"[53.4, 13.5]",3879851,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Mauri,8653.0,Left Center Midfield,24,AC Milan,243,"['9bce1328-a665-4f44-85a9-63f69ebdd901', 'e463185b-c006-4995-9423-6342d29a23c8']",19,,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:19.337,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651db5c-bae8-4856-8dff-41e5ba2c4068,299,,,"[65.3, 7.1]",3879851,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Mauri,8653.0,Left Center Midfield,25,AC Milan,243,['99923800-7b24-495a-8adc-3b7e584e29a4'],28,,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:28.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19144712-9717-471f-8627-af08fc94b9ca,302,,,"[33.5, 27.4]",3879851,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,25,AC Milan,243,['02e1f0c3-90bb-47aa-b24c-7f717fe4d0f7'],32,,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:32.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989986bf-318d-49a6-b9fa-fc2dc96c47fa,305,,,"[47.6, 62.3]",3879851,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,25,AC Milan,243,['be0f12bc-0151-4a37-b469-2e04a50c8191'],40,,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:40.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27835a9f-7332-470c-9536-086f861fc826,308,,,"[57.2, 77.4]",3879851,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignazio Abate,7463.0,Right Back,25,AC Milan,243,['6aefeaed-f54e-484a-af36-2707df29e7f6'],43,,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:43.346,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec65f45-0fba-455e-b68a-2853b408da6b,311,,,"[95.0, 69.3]",3879851,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Keisuke Honda,5683.0,Center Attacking Midfield,25,AC Milan,243,['89c9bccc-8d7d-4394-bab4-1eb48a2aa96f'],46,,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:46.508,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5accd02e-bbe4-4b2c-ac07-61dbae7d7d8e,313,,,"[34.5, 3.9]",3879851,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paolo Sammarco,23349.0,Left Defensive Midfield,25,AC Milan,243,['9d8ba29a-dbde-4fcb-b6c2-4b46400dbac2'],46,,,,,,,,,,,,,,,,,,,Frosinone,291,00:11:46.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a66d331-7ea4-4430-8a9d-f8ced216f5cd,316,,,"[44.2, 4.1]",3879851,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oliver Kragl,8793.0,Left Midfield,26,Frosinone,291,['ad5fa21c-5dd4-4795-a3a3-4756520e0cd1'],2,,,,,,,,,,,,,,,,,,,Frosinone,291,00:12:02.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e89ad36d-0035-4565-94f1-25445a7f028c,320,,,"[54.6, 16.8]",3879851,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Right Center Forward,26,Frosinone,291,"['0962eac3-b59c-4047-9920-c92984c39616', '1d5c4a90-dfeb-40d9-9a71-8f51e66c52d2']",3,,,,,,,,,,,,,,,,,,,Frosinone,291,00:12:03.794,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e59c8b-c31b-4f5f-b97d-a3757eb3cbbd,324,,,"[52.4, 34.7]",3879851,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Paganini,23470.0,Right Midfield,26,Frosinone,291,['e394ff0a-a33c-47fd-927e-1c47516997fe'],5,,,,,,,,,,,,,,,,,,,Frosinone,291,00:12:05.755,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc8318d-edbf-48f9-bd0e-5190b7cb8b04,327,,,"[106.6, 32.3]",3879851,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Right Center Forward,26,Frosinone,291,['5435a44a-a91f-44c4-ac18-93c40aeb0c6f'],11,,,,,,,,,,,,,,,,,,,Frosinone,291,00:12:11.808,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe0d78d9-0454-460a-9cc4-2b8fb3d24de1,335,,,"[67.1, 18.1]",3879851,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Barwuah Balotelli,3371.0,Left Center Forward,27,AC Milan,243,['2f559961-39be-464d-a3e1-f7eb7cf2c9e5'],40,,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:40.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffa0594f-a0d2-4baf-9567-c5cad3e6a624,339,,,"[62.5, 73.6]",3879851,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matteo Ciofani,31721.0,Right Back,28,Frosinone,291,['208700c8-973c-4019-b517-a40587576ec8'],58,,,,,,,,,,,,,,,,,,,Frosinone,291,00:12:58.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac3e326c-02df-4a89-a920-0c500715a197,342,,,"[86.4, 71.2]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Paganini,23470.0,Right Midfield,28,Frosinone,291,"['36ebd242-7ee4-4bcf-b7cd-f96b1df45848', '7a3ad38b-59a5-4d30-a741-af644b5f9164']",0,,,,,,,,,,,,,,,,,,,Frosinone,291,00:13:00.160,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64170a9c-30e2-49cc-85b4-3a2625a40d4b,345,,,"[79.5, 65.2]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mirko Gori,20636.0,Right Defensive Midfield,28,Frosinone,291,['4de5115d-e528-4d4f-b8b5-0702f4b94515'],1,,,,,,,,,,,,,,,,,,,Frosinone,291,00:13:01.090,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a08af6e-75dd-445f-963e-ed97788536f9,348,,,"[98.0, 55.8]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Dionisi,24235.0,Right Center Forward,28,Frosinone,291,['a0c4de6a-3d82-4e35-a8a7-fe1967998371'],3,,,,,,,,,,,,,,,,,,,Frosinone,291,00:13:03.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32c5017c-f600-4aca-b635-4c40a2c8c544,351,,,"[32.7, 20.5]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Mauri,8653.0,Left Center Midfield,29,AC Milan,243,['ac8263ec-d6ad-4bc5-9244-d3bd5013a696'],4,,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:04.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fff9af94-167e-408d-9c98-2cf72af7e54c,354,,,"[29.1, 25.7]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,29,AC Milan,243,"['2fee501b-b020-47cf-ac83-36b583e6c659', '9151b1e7-dc7f-4225-884d-0ec4b24e56cf']",4,,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:04.752,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7941f51-dc1b-40ce-b01b-241448e77afe,357,,,"[50.6, 17.1]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Barwuah Balotelli,3371.0,Left Center Forward,29,AC Milan,243,['89caf540-3438-4d70-9b6e-ccba2a263163'],8,,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:08.008,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcb7c1df-6af1-4233-8d17-ee0fc61fd35f,359,,,"[93.4, 39.9]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Left Center Forward,29,AC Milan,243,['c05351d1-0d89-44c8-8902-7af43443adab'],10,,,,,,,,,,,,,,,,,,,Frosinone,291,00:13:10.113,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49091612-ebe7-41d4-88c7-1e670781d8a0,362,,,"[37.0, 38.4]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,29,AC Milan,243,['37d31dd0-6553-4551-9531-be41530b4b02'],11,,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:11.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76b9c835-e1bc-4ea3-b03b-733bdc0cd8dc,364,,,"[88.4, 46.9]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Midfield,30,Frosinone,291,['b4938ef7-2366-4499-9c8a-a03002eb9789'],13,,,,,,,,,,,,,,,,,,,Frosinone,291,00:13:13.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560960bf-c23b-49e5-878c-55404d5eb44e,367,,,"[83.3, 35.5]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oliver Kragl,8793.0,Left Midfield,30,Frosinone,291,['d92f5f74-8a1f-459f-9f4f-e8547ea6d90b'],15,,,,,,,,,,,,,,,,,,,Frosinone,291,00:13:15.619,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e60e692-c2d2-45d8-a641-ce6b02d78197,369,,,"[105.8, 35.1]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Left Center Forward,30,Frosinone,291,['82719202-70d6-4cf4-be4b-a8f849b4c432'],17,,,,,,,,,,,,,,,,,,,Frosinone,291,00:13:17.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e1487f-9615-41f7-88fd-c47b70f4453c,372,,,"[23.1, 62.5]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,31,AC Milan,243,['66e891bb-7cbe-4a0d-81f5-7b06349a67b0'],20,,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:20.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9840d924-4985-44cd-8452-e189a25ed6b5,377,,,"[69.3, 73.4]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,31,AC Milan,243,"['6144ff7c-d956-4df1-a952-da432976cf92', 'd58fbe10-c6ee-4312-bf24-a969a3271393']",24,,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:24.969,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d49f902-fb40-471e-8548-51a153de0463,383,,,"[103.2, 69.1]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,32,AC Milan,243,['488508ea-840d-4370-acfd-6c63ce9e5b3f'],46,,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:46.004,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966f8854-5ee4-4ca4-bf71-cd3de647822c,390,,,"[53.8, 3.7]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Right Center Forward,32,AC Milan,243,['de7dc3de-982b-4762-8e9f-260db39da7dd'],53,,,,,,,,,,,,,,,,,,,Frosinone,291,00:13:53.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d06582-2bf3-461a-86ab-487b86ed50c0,392,,,"[53.8, 58.7]",3879851,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,33,AC Milan,243,['867ee228-5345-4c69-a350-9e877a2fc706'],57,,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:57.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12de1c56-5709-4864-8b5e-2c4940ba7d3b,396,,,"[89.8, 31.2]",3879851,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Barwuah Balotelli,3371.0,Left Center Forward,33,AC Milan,243,"['368cab65-f53c-4b64-bdef-02ebec5532e6', 'c57c1bf9-21fc-4d16-bb0b-87e70f4497d9']",3,,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:03.524,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e235bad-232c-4e5b-9132-d84ba58ced85,402,,,"[82.0, 51.5]",3879851,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keisuke Honda,5683.0,Center Attacking Midfield,33,AC Milan,243,['f1ea112e-76dc-40af-acba-3f3e9e779098'],8,,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:08.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d4884a-b88c-4c01-9d46-c3b55304fc4b,405,,,"[103.4, 69.3]",3879851,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignazio Abate,7463.0,Right Back,33,AC Milan,243,['2515c471-c034-4009-8e11-ebd7ec5b20fe'],14,,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:14.323,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d58c47e-a04d-4ede-a3fe-0437cebe17d6,410,,,"[68.3, 51.5]",3879851,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luca Paganini,23470.0,Right Midfield,34,Frosinone,291,['af5fff6b-17f9-4f52-b9d2-54687df777fd'],53,,,,,,,,,,,,,,,,,,,Frosinone,291,00:14:53.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c6cd1e7-c336-40b4-8692-f3f9bbb030a5,414,,,"[40.0, 49.0]",3879851,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,35,AC Milan,243,['2fc9f5eb-d5c5-4884-bbb8-551caece0cde'],19,,,,,,,,,,,,,,,,,,,AC Milan,243,00:15:19.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9de834b-2a3c-4ae3-b866-8017cccb31e3,416,,,"[61.7, 74.2]",3879851,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignazio Abate,7463.0,Right Back,35,AC Milan,243,['b924bcc6-780b-4d03-ba82-27b777885898'],24,,,,,,,,,,,,,,,,,,,AC Milan,243,00:15:24.997,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56b388a6-4563-4f79-9f45-02520d62af39,419,,,"[100.8, 42.0]",3879851,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Barwuah Balotelli,3371.0,Left Center Forward,35,AC Milan,243,['b180e6db-2069-4bc9-82e1-b6ce94ee7c8e'],28,,,,,,,,,,,,,,,,,,,AC Milan,243,00:15:28.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799fa670-2e09-42f2-b0a9-f12481c4439e,424,,,"[66.7, 72.5]",3879851,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignazio Abate,7463.0,Right Back,35,AC Milan,243,['6bc766f2-1d12-44a9-b1d3-48f2688f3681'],33,,,,,,,,,,,,,,,,,,,AC Milan,243,00:15:33.015,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778f7178-f4ed-4bd6-b0b4-bb1882a89a0f,427,,,"[81.1, 78.8]",3879851,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,35,AC Milan,243,['72df7287-61e8-4175-9da4-91677b1c67b9'],34,,,,,,,,,,,,,,,,,,,AC Milan,243,00:15:34.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94c727f1-b7aa-459b-8768-ee0df6056bae,429,,,"[54.6, 8.4]",3879851,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oliver Kragl,8793.0,Left Midfield,36,Frosinone,291,['4c714d45-193c-4433-afa9-1aab86313d39'],42,,,,,,,,,,,,,,,,,,,Frosinone,291,00:15:42.788,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b287b34d-7a33-4532-bb8b-1b187c81af2d,433,,,"[92.0, 7.1]",3879851,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Right Center Forward,36,Frosinone,291,['62db9f5f-2e04-41b8-ad60-2c55fdb0e622'],46,,,,,,,,,,,,,,,,,,,Frosinone,291,00:15:46.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a89c99a-156d-4e9c-964e-1fc51ba5025c,437,,,"[108.9, 10.4]",3879851,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Right Center Forward,37,Frosinone,291,"['a267c623-39ac-47e9-9286-b24dd507fac3', 'f41037c0-f707-416c-af51-a97215f9429e']",6,,,,,,,,,,,,,,,,,,,Frosinone,291,00:16:06.685,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402ea02c-17f5-47cf-aff1-121543c2e5a5,442,,,"[67.3, 21.5]",3879851,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Barwuah Balotelli,3371.0,Left Center Forward,38,AC Milan,243,['d4fc2b28-35f4-4d00-bbb2-5e0a198bfe95'],34,,,,,,,,,,,,,,,,,,,AC Milan,243,00:16:34.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e753793e-d1a7-49ac-a75b-013b4bf41975,446,,,"[79.5, 8.7]",3879851,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Barwuah Balotelli,3371.0,Left Center Forward,39,AC Milan,243,['e00cafde-f819-4541-a226-bcc0fefbedd6'],42,,,,,,,,,,,,,,,,,,,AC Milan,243,00:16:42.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39fd431b-7f24-4bac-8625-70e56bb6b828,450,,,"[73.3, 40.4]",3879851,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,39,AC Milan,243,['9740f643-f223-460b-9e4f-1c4e65e372db'],45,,,,,,,,,,,,,,,,,,,AC Milan,243,00:16:45.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a4ee85-270b-4d07-bba9-721b9d83629e,453,,,"[88.8, 70.7]",3879851,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignazio Abate,7463.0,Right Back,39,AC Milan,243,['a133a103-79fe-4f99-b898-adf555f3b8b6'],48,,,,,,,,,,,,,,,,,,,AC Milan,243,00:16:48.439,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7aede52-a510-44dd-a752-9383be1e7fc6,456,,,"[108.9, 42.0]",3879851,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,39,AC Milan,243,['40590cb2-c8cf-4d69-ac7e-0e9f30c55403'],50,,,,,,,,,,,,,,,,,,,AC Milan,243,00:16:50.722,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97193f0-f582-4a95-9c13-439544855708,459,,,"[115.5, 45.7]",3879851,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mario Barwuah Balotelli,3371.0,Left Center Forward,40,AC Milan,243,['c278dcca-88a1-4afb-9fdb-645b8ad93f1c'],25,,,,,,,,,,,,,,,,,,,AC Milan,243,00:17:25.000,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bc09076-1d0b-4f7d-9214-25a1b71ab86a,472,,,"[75.9, 56.2]",3879851,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Dionisi,24235.0,Right Center Forward,41,Frosinone,291,['25459b92-3c89-4bcb-99e1-291f056a70ea'],12,,,,,,,,,,,,,,,,,,,Frosinone,291,00:18:12.964,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c7363a8-b861-4344-82db-b954a3663835,475,,,"[55.2, 29.4]",3879851,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Keisuke Honda,5683.0,Center Attacking Midfield,41,Frosinone,291,['d178c7d5-ed1a-4e81-9b0b-beddb965ee14'],13,,,,,,,,,,,,,,,,,,,AC Milan,243,00:18:13.877,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50becc39-2657-4aa0-a783-0ccdebb8c280,477,,,"[79.1, 57.4]",3879851,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Paganini,23470.0,Right Midfield,41,Frosinone,291,['daad5555-f7d2-45eb-98fb-265b8765df7a'],14,,,,,,,,,,,,,,,,,,,Frosinone,291,00:18:14.529,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e802a01-7b14-4cf3-815f-18409492ad7d,481,,,"[57.0, 20.3]",3879851,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Mauri,8653.0,Left Center Midfield,42,AC Milan,243,['8a7c13c8-9ea4-4cc7-b2f6-20bb82ed2899'],15,,,,,,,,,,,,,,,,,,,AC Milan,243,00:18:15.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28bdce47-c8bf-42f3-960d-25238b10965a,487,,,"[64.9, 48.4]",3879851,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,43,AC Milan,243,['a85dbee5-159b-4be0-b5a2-37c566603a84'],39,,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:39.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c24cdd3-cd99-4821-8e0d-69a9066817a3,490,,,"[64.5, 35.8]",3879851,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Montolivo,7166.0,Center Defensive Midfield,43,AC Milan,243,['f9e642dd-ec21-4796-9ed3-2e23d5386e52'],41,,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:41.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74faf05e-fdda-4165-8d5a-604131e984a4,493,,,"[69.7, 25.3]",3879851,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,43,AC Milan,243,['469d2e4e-1c4a-41eb-b2e2-ca276a9a1014'],43,,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:43.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8303079-8477-414e-95a7-c1138a91558f,496,,,"[79.1, 32.2]",3879851,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Mauri,8653.0,Left Center Midfield,43,AC Milan,243,['25653bff-f376-4ce8-b261-ae62369924c9'],46,,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:46.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48d790ee-3aef-451a-bfa8-a91d16aaf5c4,505,,,"[63.5, 7.3]",3879851,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oliver Kragl,8793.0,Left Midfield,44,Frosinone,291,['419f17c8-e04e-4929-87ed-d25b376d2838'],52,,,,,,,,,,,,,,,,,,,Frosinone,291,00:19:52.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9547145-465c-4639-9146-2684ae5478f3,508,,,"[103.8, 30.5]",3879851,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Left Center Forward,44,Frosinone,291,['be14551c-4385-4e78-9068-596486fa383d'],59,,,,,,,,,,,,,,,,,,,Frosinone,291,00:19:59.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340ea6b7-9a26-493f-8a45-578e0f572e68,512,,,"[87.0, 39.9]",3879851,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,44,Frosinone,291,['469a4705-52b4-4f64-9513-220a66282edd'],1,,,,,,,,,,,,,,,,,,,Frosinone,291,00:20:01.401,Ball Receipt*,
