50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.967393,,,,,,,,,,,,,,bb96c9b0-8091-4fb8-800c-aaa99991a939,18,,"[75.7, 75.8]",3879605,0,,,,,-1.7902796,,Left Foot,,,,"[72.8, 62.8]",Ground Pass,,13.319534,,,,Raffaele Maiello,11602.0,,,,,,1,From Kick Off,Piotr Zieliński,5660.0,Right Center Midfield,2,Empoli,290,"['ae9f9727-7a28-47ea-b2cc-c8063d6ebc53', 'f9f1af10-3379-4cd5-a9d7-e1758f83a291']",11,,,,,,,,,,,,,,,,,Empoli,290,00:00:11.001,Pass,True
,,,,,,,,,,,,,,,,,,,1.987504,,,,,,,,,,,,,,55c60998-923b-4a84-b55a-2563865db9f0,21,,"[76.7, 64.5]",3879605,0,,,,,0.35677665,,Right Foot,,,,"[98.7, 72.7]",Ground Pass,,23.4785,,Incomplete,,Marko Livaja,22041.0,,,,,,1,From Kick Off,Raffaele Maiello,11602.0,Center Defensive Midfield,2,Empoli,290,"['471f40c6-a8bc-4d6c-961d-d46762db6fe8', '7494d157-42de-4c06-8aeb-a70ee344184a']",13,,,,,,,,,,,,,,,,,Empoli,290,00:00:13.099,Pass,
,,,,,,,,,,,,,,,,,,,0.952291,,,,,,,,,,,,,,5a0e3028-6262-4417-a96b-269ed9af2bca,26,,"[7.0, 3.0]",3879605,0,,,,,0.0,,Left Foot,,,,"[11.8, 3.0]",Ground Pass,,4.8,,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,1,From Kick Off,Achraf Lazaar,10032.0,Left Wing Back,2,Empoli,290,"['c49e788e-ec9c-4991-a40f-968bb9bc73c7', 'eaa6e0dd-ff59-4357-8606-92352fb5b3c1']",17,,,,,,,,,,,,,,,,,Palermo,2256,00:00:17.622,Pass,
,,,,,,,,,,,,,,,,,,,1.227036,,,,,,,,,,,,,,c4efdb6a-236b-4c63-86a2-808a117efbba,29,,"[102.9, 74.6]",3879605,0,,,,,-1.486784,52bc1cff-c4db-46ab-9857-65e2b18c9a31,Right Foot,True,,,"[105.3, 46.1]",High Pass,,28.600874,,,,Leandro Daniel Paredes,16308.0,True,,,,,1,Regular Play,Marco Zambelli,40250.0,Right Back,3,Empoli,290,['a9f0d7f9-822d-4226-9e5b-87ceaabd5629'],19,,,,,,,,,,,,,,,,,Empoli,290,00:00:19.661,Pass,
,,,,,,,,,,,,,,,,,,,2.756984,,,,,,,,,,,,,,8439e09c-fe3c-4082-a5ce-618a856b55cd,34,,"[4.5, 40.4]",3879605,0,,,,,0.8240754,,Keeper Arm,,,,"[28.1, 65.9]",Ground Pass,,34.744926,,,,Andrea Rispoli,30769.0,,,,,,1,From Keeper,Stefano Sorrentino,7055.0,Goalkeeper,5,Palermo,2256,['d43230d1-3aa4-4b2e-bfbc-73176b332b66'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:00:23.916,Pass,
,,,,,,,,,,,,,,,,,,,0.999466,,,,,,,,,,,,,,2b53ccd7-e179-410b-b78a-46465ec378a3,37,,"[81.8, 64.7]",3879605,0,,,,,-1.500847,,Right Foot,,,,"[82.9, 49.0]",Ground Pass,,15.738488,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,6,Palermo,2256,['91274554-72fe-438e-9dae-b62ab6d8cf43'],32,,,,,,,,,,,,,,,,,Palermo,2256,00:00:32.223,Pass,
,,,,,,,,,,,,,,,,,,,1.130617,,,,,,,,,,,,,,3ca1eab3-36bd-4c07-91b1-e4b40c7f9787,41,,"[84.5, 62.8]",3879605,0,,,,,2.9854662,,Left Foot,,,,"[73.7, 64.5]",Ground Pass,,10.932978,,,,Gastón Brugman,30704.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,7,Palermo,2256,['cfc0aabe-25bc-4c6c-b98e-091ab05a79e2'],34,,,,,,,,,,,,,,,,,Palermo,2256,00:00:34.765,Pass,
,,,,,,,,,,,,,,,,,,,1.025324,,,,,,,,,,,,,,85d6f649-ae5c-4abb-99a1-62065777f0fc,46,,"[73.5, 64.5]",3879605,0,,,,,0.58452433,,Right Foot,,,,"[86.8, 73.3]",Ground Pass,,15.947727,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Gastón Brugman,30704.0,Center Defensive Midfield,8,Palermo,2256,['4faad21f-fc98-4024-afed-e3b14f9d51dd'],37,,,,,,,,,,,,,,,,,Palermo,2256,00:00:37.757,Pass,
,,,,,,,,,,,,,,,,,,,0.688296,,,,,,,,,,,,,,31e3658c-ded9-4158-af0c-45442a5e1982,49,,"[88.9, 70.5]",3879605,0,,,,,-1.5197458,,Left Foot,,,,"[89.6, 56.8]",Ground Pass,,13.717872,,,,Gastón Brugman,30704.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,9,Palermo,2256,['6f73982a-5d29-4eb5-97ff-143e35a817a8'],40,,,,,,,,,,,,,,,,,Palermo,2256,00:00:40.261,Pass,
,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,bacfb590-b4ce-4648-99fd-25fa65f3c3fd,53,,"[90.6, 54.9]",3879605,0,,,,,-0.21264492,,Right Foot,,,,"[99.4, 53.0]",Ground Pass,,9.002777,,,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Gastón Brugman,30704.0,Center Defensive Midfield,10,Palermo,2256,['e1693862-f963-419f-867b-6047fc5773d7'],41,,,,,,,,,,,,,,,,,Palermo,2256,00:00:41.883,Pass,
,,,,,,,,,,,,,,,,,,,0.831425,,,,,,,,,,,,,,47869c01-09aa-4bfc-87e6-432371241ca4,56,,"[99.4, 53.0]",3879605,0,,,,,1.8559141,,Right Foot,,,,"[97.7, 58.8]",Ground Pass,,6.0440054,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Center Midfield,11,Palermo,2256,['46e7af68-5816-4e24-8a71-0fb80bd04d3c'],42,,,,,,,,,,,,,,,,,Palermo,2256,00:00:42.419,Pass,
,,,,,,,,,,,,,,,,,,,2.061722,,,,,,,,,,,,,,9e335510-b61e-4cef-b22c-809d02c4e433,59,,"[97.7, 58.8]",3879605,0,,,,,0.5130579,,Left Foot,,,,"[111.9, 66.8]",Ground Pass,,16.298466,,,,Andrea Rispoli,30769.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,12,Palermo,2256,['86eb3e68-7024-4df7-a7b4-59fe135de177'],43,,,,,,,,,,,,,,,,,Palermo,2256,00:00:43.349,Pass,
,,,,,,,,,,,,,,,,,,,1.039088,,,,,,,,,,,,,,da9e4967-172f-41ba-ad67-56b503ec895a,65,,"[112.5, 67.6]",3879605,1,,,,,-1.5503074,,Right Foot,True,,,"[113.0, 43.2]",High Pass,,24.405123,,Incomplete,,Alberto Gilardino,38389.0,,,,,Free Kick,1,From Free Kick,Oscar Hiljemark,5605.0,Left Center Midfield,13,Palermo,2256,"['78bf0d9b-6b97-49e1-a60d-233882fa53dc', 'b18124ed-6380-4546-bd56-e5b50f72d7d7']",51,,,,,,,,,,,,,,,,,Palermo,2256,00:01:51.885,Pass,
,,,,,,,,,,,,,,,,,,,2.241973,,,,,,,,,,,,,,c323e86e-6146-4bf3-a02f-cad996f0b6d2,70,,"[8.2, 76.0]",3879605,1,,,,,-0.2441968,,Left Foot,,,,"[38.3, 68.5]",High Pass,,31.020315,,Incomplete,,Marko Livaja,22041.0,,,,,,1,From Counter,Piotr Zieliński,5660.0,Right Center Midfield,14,Empoli,290,"['1ae6a424-b700-4540-bfcd-866fe93ad643', '601bd496-5aac-426e-8ac4-cb835577bea2']",59,,,,,,,,,,,,,,,,,Empoli,290,00:01:59.093,Pass,
,,,,,,,,,,,,,,,,,,,0.572579,,,,,,,,,,,,,,7473d648-f6ce-4aa0-a756-232518bc942f,74,,"[41.6, 64.9]",3879605,2,,,,,-0.60623765,,Right Foot,,,,"[49.1, 59.7]",High Pass,,9.126335,,Unknown,,Manuel Pucciarelli,7054.0,,,,,Recovery,1,From Counter,Raffaele Maiello,11602.0,Center Defensive Midfield,14,Empoli,290,"['8071d80e-4753-41d4-81f8-ddff66c35bba', 'e9334c0b-a65c-4645-bc82-067545231dc2']",3,,,,,,,,,,,,,,,,,Empoli,290,00:02:03.003,Pass,True
,,,,,,,,,,,,,,,,,,,2.123367,,,,,,,,,,,,,,6ede0579-a69b-4cd5-9479-b91daf01ebc4,78,,"[41.4, 65.6]",3879605,2,,True,,,0.81103355,,Right Foot,,,,"[47.1, 71.6]",Ground Pass,,8.275868,,,,Marco Zambelli,40250.0,,,,,Free Kick,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,15,Empoli,290,['43942c5b-6082-4df8-99bd-936e8413125b'],12,,,,,,,,,,,,,,,,,Empoli,290,00:02:12.344,Pass,
,,,,,,,,,,,,,,,,,,,1.404052,,,,,,,,,,,,,,61837c30-7de8-4182-9594-84c37cfa6fb3,80,,"[47.1, 71.6]",3879605,2,,True,,,-0.22849664,,Right Foot,,,,"[68.6, 66.6]",Ground Pass,,22.07374,,,,Piotr Zieliński,5660.0,,,,,,1,From Free Kick,Marco Zambelli,40250.0,Right Back,15,Empoli,290,['a56a9f6f-712a-409c-bbe1-7293746c8a44'],15,,,,,,,,,,,,,,,,,Empoli,290,00:02:15.586,Pass,
,,,,,,,,,,,,,,,,,,,1.880412,,,,,,,,,,,,,,ccebfdf7-875e-40cd-a298-85c976b0078e,83,,"[72.1, 57.4]",3879605,2,,,,,-0.8728935,,Left Foot,,,,"[85.1, 41.9]",Ground Pass,,20.229929,,,,Riccardo Saponara,7150.0,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,15,Empoli,290,['30283120-5e0a-47eb-8423-4ab338be31eb'],19,,,,,,,,,,,,,,,,,Empoli,290,00:02:19.327,Pass,
,,,,,,,,,,,,,,,,,,,0.943684,,,,,,,,,,,,,,e06a3395-fb00-4532-8c9a-2659b3f42df2,88,,"[93.0, 30.9]",3879605,2,,,,,-1.4394809,,Right Foot,,,,"[93.7, 25.6]",Ground Pass,,5.3460264,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Free Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,15,Empoli,290,"['55b0ee1e-dc9b-40ee-a760-cbd522a0298a', '94f075ae-73bb-49c2-9e5d-fd6a347d4669', 'd509b960-4251-44d8-8879-50ea555cb89e']",22,,,,,,,,,,,,,,,,,Empoli,290,00:02:22.727,Pass,True
,,,,,,,,,,,,,,,,,,,1.389435,,,,,,,,,,,,,,9f403ba2-1248-4b52-afa1-a42459282673,90,,"[93.7, 25.6]",3879605,2,,,,,2.0948684,,Left Foot,,,,"[87.4, 36.5]",Ground Pass,,12.589679,,,,Piotr Zieliński,5660.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Left Center Midfield,15,Empoli,290,['54a3fb50-892e-4796-8155-a4267b2589e8'],23,,,,,,,,,,,,,,,,,Empoli,290,00:02:23.670,Pass,
,,,,,,,,,,,,,,,,,,,0.464744,,,,,,,,,,,,,,4c61ec03-40d4-4465-a95b-cb2a78af5c7f,94,,"[87.0, 32.8]",3879605,2,,,,,-0.54774004,79b7e3af-e7fa-4499-a8cf-ca1be17f9c4e,Left Foot,,,,"[97.0, 26.7]",Ground Pass,,11.713667,,,,Leandro Daniel Paredes,16308.0,True,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,15,Empoli,290,"['24a09d81-ea30-4071-8d79-d51de85848fb', 'b65fc01b-5eab-4e13-afa9-2404b21e416c']",25,,,,,,,,,,,,,,,,,Empoli,290,00:02:25.836,Pass,True
,,,,,,,,,,,,,,,,,,,1.451796,,,,,,,,,,,,,,f98763f1-6d9a-496a-9de5-aa84d6510ea7,99,,"[6.0, 36.0]",3879605,2,,True,,,0.4987769,,Right Foot,,,,"[18.3, 42.7]",Ground Pass,,14.006427,,,,Giancarlo González Castro,5584.0,,,,,Goal Kick,1,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,16,Palermo,2256,['a27651cb-eaa8-46ce-8b97-3f25eb751e94'],48,,,,,,,,,,,,,,,,,Palermo,2256,00:02:48.371,Pass,
,,,,,,,,,,,,,,,,,,,1.943956,,,,,,,,,,,,,,32c937f9-4189-4624-bb82-3e047e6f75cc,101,,"[17.2, 42.5]",3879605,2,,True,,,-2.6060896,,Right Foot,,,,"[2.2, 33.6]",Ground Pass,,17.441616,,,,Stefano Sorrentino,7055.0,,,,,,1,From Goal Kick,Giancarlo González Castro,5584.0,Center Back,16,Palermo,2256,['6eba0bc9-bcd9-44dd-830d-bded6f27082e'],49,,,,,,,,,,,,,,,,,Palermo,2256,00:02:49.903,Pass,
,,,,,,,,,,,,,,,,,,,1.212419,,,,,,,,,,,,,,c373780f-d734-4cdc-8101-9e07600e5705,105,,"[1.8, 28.1]",3879605,2,,,,,-0.3900105,,Right Foot,,,,"[27.1, 17.7]",High Pass,,27.354158,,,,Siniša Anđelković,40350.0,,,,,,1,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,16,Palermo,2256,['feb92de1-0b2a-4377-8a6b-b09e8601ace5'],52,,,,,,,,,,,,,,,,,Palermo,2256,00:02:52.582,Pass,
,,,,,,,,,,,,,,,,,,,1.344191,,,,,,,,,,,,,,2fadc8ba-e4f0-425b-b5f5-34bbfcfdaefa,108,,"[27.1, 17.7]",3879605,2,,,,,-0.63877857,,Right Foot,,,,"[40.7, 7.6]",Ground Pass,,16.94019,,,,Achraf Lazaar,10032.0,,,,,,1,From Goal Kick,Siniša Anđelković,40350.0,Left Center Back,16,Palermo,2256,['64ff86d2-14bb-4f37-9faf-62f7f84a6ad6'],53,,,,,,,,,,,,,,,,,Palermo,2256,00:02:53.965,Pass,
,,,,,,,,,,,,,,,,,,,1.027021,,,,,,,,,,,,,,409f101a-5616-4b02-99ee-d1c6a6703618,112,,"[33.5, 8.5]",3879605,2,,,,,1.6416832,,Right Foot,,,,"[32.3, 25.4]",Ground Pass,,16.94255,,,,Gastón Brugman,30704.0,,,,,,1,From Goal Kick,Achraf Lazaar,10032.0,Left Wing Back,16,Palermo,2256,['3c8f3cf7-8fe1-4ffb-90b9-1cc8b5c1019a'],56,,,,,,,,,,,,,,,,,Palermo,2256,00:02:56.690,Pass,
,,,,,,,,,,,,,,,,,,,1.867316,,,,,,,,,,,,,,99b8801d-a95b-4dc1-9511-ee20a2e74ed5,115,,"[32.3, 25.4]",3879605,2,,,,,1.3592447,,Left Foot,,,,"[41.9, 70.1]",High Pass,,45.719254,,,,Andrea Rispoli,30769.0,,True,,,,1,From Goal Kick,Gastón Brugman,30704.0,Center Defensive Midfield,16,Palermo,2256,['276cdf32-758a-4a52-8e03-50b0c231cba5'],58,,,,,,,,,,,,,,,,,Palermo,2256,00:02:58.847,Pass,
,,,,,,,,,,,,,,,,,,,2.375825,,,,,,,,,,,,,,ef4b4837-1428-4249-9faa-2758f736a570,118,,"[41.9, 70.1]",3879605,3,,,,,-2.9193006,,Right Foot,,,,"[27.3, 66.8]",Ground Pass,,14.9683,,,,Aljaž Struna,24061.0,,,,,,1,From Goal Kick,Andrea Rispoli,30769.0,Right Wing Back,16,Palermo,2256,['8e829913-451e-4083-a570-4fa581699b1b'],0,,,,,,,,,,,,,,,,,Palermo,2256,00:03:00.754,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,b4619c13-9cdf-490d-8d06-ed8b717ffcf1,121,,"[29.4, 61.1]",3879605,3,,,,,-1.6510432,,Right Foot,,,,"[27.1, 32.5]",Ground Pass,,28.692333,,,,Giancarlo González Castro,5584.0,,,,,,1,From Goal Kick,Aljaž Struna,24061.0,Right Center Back,16,Palermo,2256,['8da7ed48-dc3a-4c2b-a784-74c8735db3ed'],4,,,,,,,,,,,,,,,,,Palermo,2256,00:03:04.212,Pass,
,,,,,,,,,,,,,,,,,,,2.014763,,,,,,,,,,,,,,86750545-3028-4724-8ab8-13b153a91191,124,,"[27.1, 32.5]",3879605,3,,,,,-0.99691045,,Right Foot,,,,"[46.3, 2.8]",High Pass,,35.36566,,,,Achraf Lazaar,10032.0,,,,,,1,From Goal Kick,Giancarlo González Castro,5584.0,Center Back,16,Palermo,2256,['d963ddbb-b6db-4397-827a-239ea4bc4b1d'],6,,,,,,,,,,,,,,,,,Palermo,2256,00:03:06.750,Pass,
,,,,,,,,,,,,,,,,,,,3.774671,,,,,,,,,,,,,,7e0f8036-1386-4130-b21a-c8cb32ab10bf,127,,"[46.3, 2.8]",3879605,3,,,,,0.04542328,,Left Foot,,,,"[96.9, 5.1]",High Pass,,50.652245,,,,Oscar Hiljemark,5605.0,,,,,,1,From Goal Kick,Achraf Lazaar,10032.0,Left Wing Back,16,Palermo,2256,['b95190e6-a876-44de-8e9b-a50ff4560862'],10,,,,,,,,,,,,,,,,,Palermo,2256,00:03:10.078,Pass,
,,,,,,,,,,,,,,,,,,,0.873497,,,,,,,,,,,,,,39f1acab-2dc4-4db7-92ea-eb5336909931,130,,"[95.6, 4.1]",3879605,3,,,,,1.943784,,Right Foot,,,,"[92.9, 11.0]",Ground Pass,,7.4094534,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Goal Kick,Oscar Hiljemark,5605.0,Left Center Midfield,16,Palermo,2256,['60b59fcd-aef9-4620-87da-66c58c8729eb'],14,,,,,,,,,,,,,,,,,Palermo,2256,00:03:14.962,Pass,
