50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.18308,,,,,,,,,,,,,,5f10c824-8c79-4204-919a-87c30a21c6b5,16,,"[23.6, 53.0]",3879805,0,,,,1.2988911,,Right Foot,,,"[31.1, 79.9]",,High Pass,,27.925974,,Out,,,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,3,AC Milan,243,,11,,,,,,,,,,,,,,,,,AC Milan,243,00:00:11.205,Pass,
,,,,,,,,,,,,,,,1.375059,,,,,,,,,,,,,,a93c3b42-b532-40e2-8731-666450a4b9a0,17,,"[88.7, 0.1]",3879805,0,,,,0.57344055,,,,,"[98.3, 6.3]",,Low Pass,,11.428036,,,,Alessandro Diamanti,19847.0,,,,Throw-in,1,From Throw In,Boukary Dramé,11722.0,Left Back,4,Atalanta,228,['9ee85a50-f779-4ffd-8b48-a13814a99465'],22,,,,,,,,,,,,,,,,,Atalanta,228,00:00:22.961,Pass,
,,,,,,,,,,,,,,,3.556134,,,,,,,,,,,,,,d45a17a1-5f02-45d1-bbc8-ac1ba9bb489e,23,,"[20.6, 65.5]",3879805,0,,,,-0.085012004,,Right Foot,,,"[78.1, 60.6]",,High Pass,,57.708405,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,5,AC Milan,243,['cc2de5af-1a08-4639-b443-d1b0c2ed6611'],48,,,,,,,,,,,,,,,,,AC Milan,243,00:00:48.609,Pass,
,,,,,,,,,,,,,,,1.314122,,,,,,,,,,,,,,cc2de5af-1a08-4639-b443-d1b0c2ed6611,24,,"[42.0, 19.5]",3879805,0,,,,0.5708737,,Head,,,"[63.8, 33.5]",,High Pass,,25.9083,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,Recovery,1,Regular Play,Guglielmo Stendardo,40426.0,Right Center Back,6,Atalanta,228,"['d45a17a1-5f02-45d1-bbc8-ac1ba9bb489e', 'f5a21e27-fa7b-41a0-a15a-ad4833aca5d6']",52,,,,,,,,,,,,,,,,,Atalanta,228,00:00:52.165,Pass,
,,,,,,,,,,,,,,,0.481795,,,,,,,,,,,,,,7eeadd5c-8cfe-47f7-a9d4-7e3979b0b15f,26,,"[63.8, 32.8]",3879805,0,,,,1.8533512,,Right Foot,,,"[62.9, 35.9]",,Ground Pass,,3.2280025,,,,Alessandro Diamanti,19847.0,,,,,1,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,6,Atalanta,228,['36bd9625-002f-441f-918e-0059daee4b86'],53,,,,,,,,,,,,,,,,,Atalanta,228,00:00:53.479,Pass,
,,,,,,,,,,,,,,,2.013191,,,,,,,,,,,,,,0de54da8-be2b-4a7f-b477-da82b5d1ac51,32,,"[60.5, 43.8]",3879805,0,,,,1.8998461,,Left Foot,,,"[56.3, 56.1]",,Low Pass,,12.997308,,Incomplete,,Riccardo Montolivo,7166.0,,,,Recovery,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,6,Atalanta,228,"['0a81980c-b7e1-4ff4-8064-8bf3f5e55f00', 'fa6a9cb6-cdd2-4b8d-ba2b-53529c9b4faf']",55,,,,,,,,,,,,,,,,,AC Milan,243,00:00:55.026,Pass,
,,,,,,,,,,,,,,,1.201966,,,,,,,,,,,,,,0a81980c-b7e1-4ff4-8064-8bf3f5e55f00,34,,"[63.8, 24.0]",3879805,0,,,,-3.1180675,,Left Foot,,,"[55.3, 23.8]",,Ground Pass,,8.502353,,,,Luca Cigarini,8420.0,,,,Recovery,1,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,6,Atalanta,228,"['0de54da8-be2b-4a7f-b477-da82b5d1ac51', '467f6aa6-1a84-4068-ba2b-e4e60ac47941']",57,,,,,,,,,,,,,,,,,Atalanta,228,00:00:57.039,Pass,
,,,,,,,,,,,,,,,1.386943,,,,,,,,,,,,,,cb73d81b-2be7-4fad-b9d0-2a373e840f82,38,,"[60.7, 21.5]",3879805,0,,,,-1.8035378,,Right Foot,,,"[57.5, 8.0]",,Ground Pass,,13.874077,,,,Boukary Dramé,11722.0,,,,,1,Regular Play,Luca Cigarini,8420.0,Left Defensive Midfield,6,Atalanta,228,"['332166bf-aec3-4ae6-aea5-fc7b310fef84', '61e48185-9ea9-43b7-a53a-6302494ee98e']",59,,,,,,,,,,,,,,,,,Atalanta,228,00:00:59.213,Pass,True
,,,,,,,,,,,,,,,1.018275,,,,,,,,,,,,,,35c66674-4e93-41f0-bc74-ea87e202d86e,41,,"[57.5, 8.0]",3879805,1,,,,-0.32682666,,Left Foot,,,"[69.3, 4.0]",,Ground Pass,,12.459535,,Unknown,,,,,,,,1,Regular Play,Boukary Dramé,11722.0,Left Back,6,Atalanta,228,,1,,,,,,,,,,,,,,,,,Atalanta,228,00:01:01.283,Pass,
,,,,,,,,,,,,,,,1.92316,,,,,,,,,,,,,,ba4dae76-5bc6-4ee5-aa23-57a524752d19,45,,"[70.4, 5.9]",3879805,1,,,,2.8727522,,Left Foot,,,"[50.8, 11.3]",,Ground Pass,,20.330273,,,,Gabriel Alejandro Paletta,38237.0,,,,Free Kick,1,From Free Kick,Luca Cigarini,8420.0,Left Defensive Midfield,7,Atalanta,228,['6010b01a-c46f-4663-8065-07abcd0b609c'],19,,,,,,,,,,,,,,,,,Atalanta,228,00:01:19.811,Pass,
,,,,,,,,,,,,,,,3.069685,,,,,,,,,,,,,,565304fe-53c6-461f-aaee-dc403cb879fe,48,,"[52.3, 16.9]",3879805,1,,,,1.482213,,Right Foot,,,"[57.7, 77.7]",,High Pass,,61.039333,,,,Andrea Masiello,6992.0,,True,,,1,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,7,Atalanta,228,['c3c56762-c4ff-4a2f-8d2a-3903e93f9192'],23,,,,,,,,,,,,,,,,,Atalanta,228,00:01:23.539,Pass,
,,,,,,,,,,,,,,,2.131257,,,,,,,,,,,,,,bd85018a-091f-4549-8284-150caf718730,51,,"[60.0, 78.5]",3879805,1,,,,-0.1281822,,Right Foot,,,"[82.5, 75.6]",,Ground Pass,,22.68612,,,,Jasmin Kurtič,6941.0,,,,,1,From Free Kick,Andrea Masiello,6992.0,Right Back,7,Atalanta,228,['a3478c09-80d8-48a8-bbca-b0474d5ff760'],27,,,,,,,,,,,,,,,,,Atalanta,228,00:01:27.653,Pass,
,,,,,,,,,,,,,,,0.949784,,,,,,,,,,,,,,2160e56f-afad-463c-a6f3-625f5670ebcb,55,,"[79.4, 73.9]",3879805,1,,,,-1.9313623,,Right Foot,,,"[77.1, 67.8]",,Ground Pass,,6.519202,,,,Marten de Roon,6994.0,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Right Wing,7,Atalanta,228,['2e452963-daaf-4218-a9de-6cca5098ca4f'],31,,,,,,,,,,,,,,,,,Atalanta,228,00:01:31.678,Pass,
,,,,,,,,,,,,,,,0.740898,,,,,,,,,,,,,,a7dfe53e-55fb-4657-ad02-65293fa08763,59,,"[83.7, 60.3]",3879805,1,,,,-1.5707964,,Right Foot,,,"[83.7, 44.2]",,Ground Pass,,16.1,,,,Alessandro Diamanti,19847.0,,,,,1,From Free Kick,Marten de Roon,6994.0,Right Defensive Midfield,7,Atalanta,228,"['2a2d2b82-af89-4a5e-be51-2b0cd548214d', 'd4e81d22-086b-4dde-82ca-9d776d800ade']",33,,,,,,,,,,,,,,,,,Atalanta,228,00:01:33.678,Pass,True
,,,,,,,,,,,,,,,0.68957,,,,,,,,,,,,,,582a4ef3-2ba6-41ba-84c7-b6539d2680a9,63,,"[89.9, 59.3]",3879805,1,,,,0.2992463,,Left Foot,,,"[99.3, 62.2]",,Ground Pass,,9.837174,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,1,From Free Kick,Alessandro Diamanti,19847.0,Center Attacking Midfield,7,Atalanta,228,"['99646b1b-303b-405d-84be-4870148428b3', 'fc4bc4e9-f2d1-4038-9e25-bb0a7fdaeff4']",37,,,,,,,,,,,,,,,,,Atalanta,228,00:01:37.360,Pass,True
,,,,,,,,,,,,,,,2.476776,,,,,,,,,,,,,,9e35561d-7d95-431b-8b11-7b88a34ff5b8,66,,"[99.5, 61.9]",3879805,1,,,,0.6734067,,Right Foot,,,"[117.8, 76.5]",,Ground Pass,,23.410467,,,,Andrea Masiello,6992.0,,,,,1,From Free Kick,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,7,Atalanta,228,['5c8e6428-da72-453b-b1f0-347b78bc0031'],38,,,,,,,,,,,,,,,,,Atalanta,228,00:01:38.992,Pass,
,,,,,,,,,,,,,,,2.721899,,,,,,,,,,,,,,148195f7-4786-422f-8ba5-57705bae6925,69,,"[117.8, 76.5]",3879805,1,,,,-1.6942865,,Right Foot,True,,"[112.5, 33.8]",,High Pass,,43.027664,,Incomplete,,,,,True,,,1,From Free Kick,Andrea Masiello,6992.0,Right Back,7,Atalanta,228,['e5944d28-1a69-44de-9289-25b902ebf6fe'],41,,,,,,,,,,,,,,,,,Atalanta,228,00:01:41.639,Pass,
,,,,,,,,,,,,,,,0.81154,,,,,,,,,,,,,,299717cf-7931-41f4-9190-44749f382612,74,,"[14.9, 64.3]",3879805,1,,,,-3.0193975,,Left Foot,,,"[9.2, 63.6]",,Ground Pass,,5.7428217,,,,Ignazio Abate,7463.0,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Right Midfield,8,AC Milan,243,['ccd3a056-f266-4a8e-917c-c6fcfa01813b'],47,,,,,,,,,,,,,,,,,AC Milan,243,00:01:47.381,Pass,
,,,,,,,,,,,,,,,1.054847,,,,,,,,,,,,,,bebb74ee-bbec-4da0-b564-94b2acee2110,78,,"[10.4, 63.8]",3879805,1,,,,-0.75808257,,Right Foot,,,"[19.8, 54.9]",,Ground Pass,,12.944883,,,,Riccardo Montolivo,7166.0,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,8,AC Milan,243,"['7123014d-d180-449a-8d53-a8c2584b4775', '7b5a1300-07dd-4a71-8d97-0894a333352b']",48,,,,,,,,,,,,,,,,,AC Milan,243,00:01:48.970,Pass,True
,,,,,,,,,,,,,,,0.83936,,,,,,,,,,,,,,e6fbd4f4-6d88-4538-9326-5240b5fc3f57,80,,"[19.8, 54.9]",3879805,1,,,,1.4325094,,Right Foot,,,"[22.5, 74.3]",,Ground Pass,,19.586985,,,,Mattia De Sciglio,6944.0,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,8,AC Milan,243,['6f239d83-ab3c-4f5c-859b-37d93591d784'],50,,,,,,,,,,,,,,,,,AC Milan,243,00:01:50.025,Pass,
,,,,,,,,,,,,,,,0.89039,,,,,,,,,,,,,,67880974-d45f-42fa-93a8-123915d31f3c,83,,"[22.5, 74.3]",3879805,1,,,,-2.8002367,,Right Foot,,,"[14.9, 71.6]",,Ground Pass,,8.065358,,,,Ignazio Abate,7463.0,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Right Midfield,8,AC Milan,243,['777c8805-0dc3-4179-abec-8cbd1098a7ff'],51,,,,,,,,,,,,,,,,,AC Milan,243,00:01:51.718,Pass,
,,,,,,,,,,,,,,,2.868046,,,,,,,,,,,,,,3cfd35ab-f1a1-4697-a8b0-265c9656b8fa,87,,"[14.9, 73.1]",3879805,1,,,,-0.44237423,,Right Foot,,,"[64.3, 49.7]",,High Pass,,54.66187,,Incomplete,,,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,8,AC Milan,243,"['8c9a4c9c-2016-4a4d-9cf1-d61fc37f2d5b', '9247de5a-605a-4f0e-9e8f-1f7655cb2781']",54,,,,,,,,,,,,,,,,,AC Milan,243,00:01:54.332,Pass,True
,,,,,,,,,,,,,,,0.135028,,,,,,,,,,,,,,8c9a4c9c-2016-4a4d-9cf1-d61fc37f2d5b,88,,"[55.8, 30.4]",3879805,1,,,,-0.16514868,,Head,,,"[58.8, 29.9]",,Low Pass,,3.0413814,,Incomplete,,,,,,,Recovery,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,8,AC Milan,243,"['3cfd35ab-f1a1-4697-a8b0-265c9656b8fa', 'f4da39c7-0169-4ffb-b2d1-6dcc7aa7b023']",57,,,,,,,,,,,,,,,,,Atalanta,228,00:01:57.200,Pass,
,,,,,,,,,,,,,,,1.492656,,,,,,,,,,,,,,199a2598-a422-4410-b5d6-7757f7768c32,90,,"[53.0, 37.6]",3879805,1,,,,-0.15964667,,Left Foot,,,"[64.8, 35.7]",,Ground Pass,,11.951987,,,,Giacomo Bonaventura,7026.0,,,,Recovery,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,8,AC Milan,243,['1a24abed-e0ba-447d-a7c0-b4b3edb35a73'],59,,,,,,,,,,,,,,,,,AC Milan,243,00:01:59.115,Pass,
,,,,,,,,,,,,,,,1.527134,,,,,,,,,,,,,,8bc6a8ce-2771-40f2-b7ad-0aa1df141f06,98,,"[70.5, 48.3]",3879805,2,,,,1.1966248,,Right Foot,,,"[78.0, 67.4]",,Ground Pass,,20.519747,,,,Mattia De Sciglio,6944.0,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,8,AC Milan,243,"['b23c4dfa-8e5d-43f4-861d-0cf297722061', 'd709a6c9-caad-4f55-b821-324d72c52fc3']",2,,,,,,,,,,,,,,,,,AC Milan,243,00:02:02.740,Pass,True
,,,,,,,,,,,,,,,0.982258,,,,,,,,,,,,,,2336c7b2-af55-473b-8769-e6d35ffc8258,102,,"[96.5, 71.0]",3879805,2,,,,-1.430974,,Right Foot,,,"[98.4, 57.5]",,Ground Pass,,13.633048,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Right Midfield,8,AC Milan,243,"['161c253b-84ca-46c5-97d8-1c73733075dc', 'b09bc83b-68e5-41cb-a89b-decde8a84b14']",7,,,,,,,,,,,,,,,,,AC Milan,243,00:02:07.164,Pass,True
,,,,,,,,,,,,,,,1.052729,,,,,,,,,,,,,,e93a02cb-d95d-45c8-9879-9b89e156b2cf,106,,"[97.7, 57.4]",3879805,2,,,,0.5743048,,Right Foot,,,"[106.2, 62.9]",,Low Pass,,10.1242285,,,,Mattia De Sciglio,6944.0,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,8,AC Milan,243,"['7ba5be2d-cb4b-4f17-8d2c-e7df26358a74', '7cda5d8b-c503-411c-9a29-1fdea0f25d2e']",8,,,,,,,,,,,,,,,,,AC Milan,243,00:02:08.226,Pass,True
,,,,,,,,,,,,,,,0.198204,,,,,,,,,,,,,,d6907269-32ad-414f-8129-8130451972f9,109,,"[106.2, 62.9]",3879805,2,,,,-1.0838971,,Right Foot,,,"[107.1, 61.2]",,Low Pass,,1.9235384,,Incomplete,,,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Right Midfield,8,AC Milan,243,['0302dfc0-a3f3-411d-bea2-426810ed04be'],9,,,,,,,,,,,,,,,,,AC Milan,243,00:02:09.319,Pass,
,,,,,,,,,,,,,,,2.143518,,,,,,,,,,,,,,7c27e72f-4717-4d41-8eed-6d59f5502975,111,,"[120.0, 80.0]",3879805,2,,,,-1.7561443,452965d0-46ef-4d01-bd70-e5e336cd4386,Right Foot,,,"[111.6, 35.2]",,High Pass,,45.580696,,,True,Alessio Romagnoli,7458.0,True,True,Outswinging,Corner,1,From Corner,Giacomo Bonaventura,7026.0,Left Midfield,9,AC Milan,243,['c227f8a7-e928-4abe-8770-4cf545d72f8c'],48,,,,,,,,,,,,,,,,,AC Milan,243,00:02:48.710,Pass,
,,,,,,,,,,,,,,,3.071014,,,,,,,,,,,,,,e367aa9d-598d-412b-a881-b9a18b5b5c5c,117,,"[120.0, 0.1]",3879805,3,,,,1.8123621,,Right Foot,,,"[106.4, 55.3]",,High Pass,True,56.85068,,,,Carlos Arturo Bacca Ahumada,5688.0,,True,Inswinging,Corner,1,From Corner,Giacomo Bonaventura,7026.0,Left Midfield,10,AC Milan,243,['870a13b7-87fe-48cd-aff2-0b1d3ebf17eb'],25,,,,,,,,,,,,,,,,,AC Milan,243,00:03:25.188,Pass,
,,,,,,,,,,,,,,,1.076231,,,,,,,,,,,,,,3f644562-40ff-42a6-b083-efb26e788b0e,120,,"[106.7, 54.6]",3879805,3,,,True,-1.8133478,,,,,"[104.3, 44.9]",,Low Pass,,9.992497,,Unknown,,,,,,,,1,From Corner,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,10,AC Milan,243,['610f5fab-5b3b-433b-a5d9-f60b8d31c41d'],28,,,,,,,,,,,,,,,,,AC Milan,243,00:03:28.259,Pass,True
,,,,,,,,,,,,,,,0.59367,,,,,,,,,,,,,,39da919c-5202-42db-9f5c-1549fc2f2cf3,125,,"[61.0, 40.1]",3879805,4,True,,,-3.081321,,Right Foot,,,"[37.8, 38.7]",,Ground Pass,,23.242203,,,,Alessandro Diamanti,19847.0,,,,Kick Off,1,From Kick Off,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,12,Atalanta,228,['3292848e-b671-47e2-8960-a58baefb99aa'],59,,,,,,,,,,,,,,,,,Atalanta,228,00:04:59.936,Pass,
,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,,,,24d391c8-6eca-4ad8-9511-c9c634f7ead4,127,,"[37.8, 38.7]",3879805,5,True,,,0.8443043,,Right Foot,,,"[74.5, 80.0]",,High Pass,,55.25016,,Out,,,,,True,,,1,From Kick Off,Alessandro Diamanti,19847.0,Center Attacking Midfield,12,Atalanta,228,,1,,,,,,,,,,,,,,,,,Atalanta,228,00:05:01.913,Pass,
