bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.141454,,,,,,,,,,,,56d365de-7760-445b-88bc-0b8d231f6f09,26,,,"[63.8, 16.6]",3890506,0,,,,,-1.7126933,,Right Foot,,"[61.9, 3.3]",,Ground Pass,,13.435029,,,Luca Caldirola,9404.0,,,,,Recovery,1,From Kick Off,Jérôme Gondorf,8388.0,Left Defensive Midfield,2,Darmstadt 98,872,['87fba359-c818-4787-92f0-0b5a45320188'],25,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:25.443,Pass,
,,,,,,,,,,,,,1.254843,,,,,,,,,,,,f43bd4f9-7f7b-438c-9be1-4740dd336d1b,30,,,"[57.4, 4.2]",3890506,0,,,,,2.6748962,,Right Foot,,"[44.3, 10.8]",,Ground Pass,,14.668674,,,Slobodan Rajković,35033.0,,,,,,1,From Kick Off,Luca Caldirola,9404.0,Left Back,2,Darmstadt 98,872,"['85fa827b-d967-4cb4-a19b-106bf2880d77', '96a4237c-95c9-42c2-b6ce-651ded430bd7']",27,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:27.332,Pass,True
,,,,,,,,,,,,,1.774379,,,,,,,,,,,,d7fa889e-b165-4b5e-a64d-59df63058ce3,33,,,"[44.3, 10.8]",3890506,0,,,,,0.14913082,,Left Foot,,"[84.9, 16.9]",,High Pass,,41.055695,Incomplete,,Sandro Wagner,9723.0,,,,,,1,From Kick Off,Slobodan Rajković,35033.0,Left Center Back,2,Darmstadt 98,872,"['0f634a8f-4320-498b-b0a9-11289a75c793', '30cc8514-e98b-4793-aded-6066d167e2a8']",28,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:28.667,Pass,
,,,,,,,,,,,,,0.847897,,,,,,,,,,,,6c74b633-e235-4a35-ab55-12bdd53c00a8,37,,,"[99.4, 27.2]",3890506,0,,,,True,-1.6672701,,,,"[98.8, 21.0]",,High Pass,,6.228965,,,Mario Vrančić,13675.0,,,,,Recovery,1,From Kick Off,Sandro Wagner,9723.0,Center Forward,2,Darmstadt 98,872,"['2193ade0-a3ae-4d97-83a6-17347b4ec31d', '466e2c4e-321b-4f60-80d0-6968f838c2df']",33,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:33.487,Pass,True
,,,,,,,,,,,,,0.952301,,,,,,,,,,,,9283fbfa-a1c0-42fd-ac24-23c0718d564e,43,,,"[111.5, 22.0]",3890506,0,,,,,1.7804362,bf286042-4a9f-4a47-a0ba-ce1ee62ba828,Right Foot,True,"[108.5, 36.1]",,Ground Pass,,14.415617,,,Peter Niemeyer,40467.0,True,,,,,1,From Kick Off,Mario Vrančić,13675.0,Center Attacking Midfield,2,Darmstadt 98,872,['cc33c8c0-7baf-4c20-9c38-79e3e242ea36'],39,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:39.311,Pass,
,,,,,,,,,,,,,3.450578,,,,,,,,,,,,c941135d-ab46-46f1-bb37-e563596912e4,48,,,"[7.0, 44.1]",3890506,1,,True,,,0.36424765,,Right Foot,,"[68.9, 67.7]",,High Pass,,66.246284,Incomplete,,Artem Kravets,27639.0,,,,,Goal Kick,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,3,VfB Stuttgart,174,"['20b9109a-cbb2-4d80-af1d-27e93c00ac23', '73c39ad9-79fd-4dcb-a54b-e85e4b6bdddb']",13,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:13.221,Pass,
,,,,,,,,,,,,,1.428858,,,,,,,,,,,,20b9109a-cbb2-4d80-af1d-27e93c00ac23,51,,,"[51.2, 12.4]",3890506,1,,,,True,-0.08194171,,,,"[71.9, 10.7]",,High Pass,,20.76969,Incomplete,,Sandro Wagner,9723.0,,,,,Recovery,1,From Goal Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,3,VfB Stuttgart,174,"['68774a40-c9d4-4c0f-955f-855f9963036e', '894bf0a4-cab0-4209-a9db-7528d587c6ca', 'aa3bd69d-1bda-4151-a1ed-fec3475ecc21', 'c941135d-ab46-46f1-bb37-e563596912e4']",16,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:16.672,Pass,True
,,,,,,,,,,,,,1.300213,,,,,,,,,,,,68774a40-c9d4-4c0f-955f-855f9963036e,53,,,"[48.2, 69.4]",3890506,1,,,,,0.21687362,,Head,,"[60.0, 72.0]",,High Pass,,12.083046,,,Lukas Rupp,11395.0,,,,,Recovery,1,From Goal Kick,Daniel Schwaab,8270.0,Right Back,3,VfB Stuttgart,174,"['20b9109a-cbb2-4d80-af1d-27e93c00ac23', 'b4e00341-aa9a-4234-aee7-568e7902665a']",18,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:18.101,Pass,
,,,,,,,,,,,,,0.631332,,,,,,,,,,,,0ac1ed23-905c-4816-86b3-ffa0c554bb99,56,,,"[60.0, 72.0]",3890506,1,,,,,-1.0405805,,Right Foot,,"[63.4, 66.2]",,Low Pass,,6.7230945,Incomplete,,Daniel Didavi,8243.0,,,,,,1,From Goal Kick,Lukas Rupp,11395.0,Right Wing,3,VfB Stuttgart,174,"['318422e4-c166-41d4-9d79-f436d64a45cd', 'f39fb48a-2530-4c73-806e-1c52b65d67a0']",19,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:19.403,Pass,
,,,,,,,,,,,,,4.70883,,,,,,,,,,,,a10949a2-4f67-410a-9d38-1f646dc02f34,61,,,"[65.1, 58.7]",3890506,1,,,,,-0.95038515,,Left Foot,,"[106.9, 0.2]",,High Pass,,71.89916,Out,,Filip Kostić,5591.0,,,True,,,1,From Goal Kick,Daniel Didavi,8243.0,Center Attacking Midfield,3,VfB Stuttgart,174,['3546da4d-f14f-429d-a413-17134f270d14'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:22.319,Pass,
,,,,,,,,,,,,,1.390801,,,,,,,,,,,,44bbfa67-2974-4be8-8b1d-0b920e609832,63,,,"[21.5, 80.0]",3890506,1,,,,,-0.26090452,,,,"[42.1, 74.5]",,High Pass,,21.321585,Incomplete,,Mario Vrančić,13675.0,,,,,Throw-in,1,From Throw In,Florian Jungwirth,12383.0,Right Back,4,Darmstadt 98,872,"['23a89ace-9b8d-4141-ad32-2ad0e1672f6f', 'd5920dac-5c5d-4532-b0cc-f87a1985d593']",46,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:46.492,Pass,
,,,,,,,,,,,,,1.689144,,,,,,,,,,,,23a89ace-9b8d-4141-ad32-2ad0e1672f6f,65,,,"[78.0, 5.6]",3890506,1,,,,,0.93454146,,Head,,"[86.2, 16.7]",,High Pass,,13.800363,Incomplete,,Artem Kravets,27639.0,,,,,Recovery,1,From Throw In,Filip Kostić,5591.0,Left Wing,4,Darmstadt 98,872,"['44bbfa67-2974-4be8-8b1d-0b920e609832', '5ca52cb5-332c-4000-900f-cb1669e1dfab', 'a55ccbb9-3575-451d-8e7e-da608138f727']",47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:47.882,Pass,
,,,,,,,,,,,,,0.901433,,,,,,,,,,,,61a324d7-d1f9-4201-848c-4bbadce62102,69,,,"[76.7, 17.2]",3890506,1,,,,,-0.16076274,,Head,,"[84.1, 16.0]",,High Pass,,7.496666,,,Daniel Didavi,8243.0,,,,,Recovery,1,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,5,VfB Stuttgart,174,['772e0436-9355-4e06-823f-7376cb79b5b9'],50,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:50.989,Pass,
,,,,,,,,,,,,,0.830067,,,,,,,,,,,,20e67154-8795-4d2b-87c6-59a97c7df363,72,,,"[84.1, 15.9]",3890506,1,,,,,-1.6814536,,Right Foot,,"[83.0, 6.0]",,Low Pass,,9.960923,,,Filip Kostić,5591.0,,,,,,1,Regular Play,Daniel Didavi,8243.0,Center Attacking Midfield,5,VfB Stuttgart,174,['1b1b48eb-89fc-4035-82b5-91ebf0182dbd'],51,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:51.923,Pass,
,,,,,,,,,,,,,1.358018,,,,,,,,,,,,cc9160ed-c8fd-4a3b-b07e-b65fe75d798f,80,,,"[48.7, 76.7]",3890506,1,,,,,-1.4185447,,Right Foot,,"[51.6, 57.8]",,Ground Pass,,19.121193,,,Mario Vrančić,13675.0,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,6,Darmstadt 98,872,['b3836eaa-225a-4750-a75f-30beb455a1bb'],55,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:55.828,Pass,
,,,,,,,,,,,,,0.980916,,,,,,,,,,,,e785837a-40c5-4cf2-b921-67358e13b18f,83,,,"[56.1, 53.8]",3890506,1,,,,,-1.4773196,,Left Foot,,"[58.2, 31.4]",,Ground Pass,,22.498222,,,Konstantin Rausch,11134.0,,,,,,1,Regular Play,Mario Vrančić,13675.0,Center Attacking Midfield,6,Darmstadt 98,872,['0924c5a0-04a5-4dce-b7a1-ee8ae42805b8'],58,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:58.219,Pass,
,,,,,,,,,,,,,0.308845,,,,,,,,,,,,baac4be5-2340-414b-982d-d4158e5035cc,86,,,"[85.3, 14.7]",3890506,2,,,,,0.067693025,,Left Foot,,"[91.2, 15.1]",,Ground Pass,,5.9135437,Incomplete,,Mario Vrančić,13675.0,,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Midfield,6,Darmstadt 98,872,"['24a8676f-d091-4295-bf22-23f14fdc262b', 'fe300cc1-a68c-4ef7-8303-273f04856843']",5,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:05.476,Pass,
,,,,,,,,,,,,,1.739834,,,,,,,,,,,,a3b79741-10f2-4982-b129-4241ff79e190,91,,,"[27.8, 58.6]",3890506,2,,,,,-1.2533376,,Right Foot,,"[37.0, 30.6]",,Ground Pass,,29.4727,,,Filip Kostić,5591.0,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,7,VfB Stuttgart,174,['38a758cb-aa02-44f2-9f8a-3273da01b8a1'],8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:08.950,Pass,
,,,,,,,,,,,,,1.25807,,,,,,,,,,,,285e0791-3cf3-46a1-a1cc-656d3a2ed640,94,,,"[71.2, 25.4]",3890506,2,,,,,0.9714306,769c5760-0f53-4bcc-932c-7883fd840e37,Left Foot,,"[89.1, 51.6]",,Ground Pass,,31.7309,,,Lukas Rupp,11395.0,True,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing,7,VfB Stuttgart,174,['db2e7902-896e-43ca-9b26-cfa263aba052'],14,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:14.837,Pass,
,,,,,,,,,,,,,2.658144,,,,,,,,,,,,218e0689-8698-4c63-9615-ed2c84bb8215,101,,,"[10.7, 1.3]",3890506,2,,,,,0.33751503,,Left Foot,,"[63.7, 19.9]",,High Pass,,56.16903,,,Sandro Wagner,9723.0,,,,,Recovery,1,Regular Play,Konstantin Rausch,11134.0,Left Midfield,8,Darmstadt 98,872,['47f51a17-46e9-45f7-8171-6bd41a5890c8'],26,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:26.057,Pass,
,,,,,,,,,,,,,1.971513,,,,,,,,,,,,3ac041f8-eb32-410d-9cd0-742cbf716ca7,104,,,"[63.2, 20.3]",3890506,2,,,,True,-1.5077223,,,,"[63.8, 10.8]",,High Pass,,9.518929,,,Mario Vrančić,13675.0,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,8,Darmstadt 98,872,"['bb297743-06ac-4ee4-a907-7ac7be2837b4', 'c349f420-0507-4f27-8271-e4154a38181a']",28,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:28.715,Pass,True
,,,,,,,,,,,,,2.784907,,,,,,,,,,,,2b4b6355-41fd-4ae9-9726-7041207183d3,110,,,"[65.4, 9.5]",3890506,3,,,,,0.74295264,,Left Foot,,"[105.9, 46.7]",,High Pass,,54.991726,,,Sandro Wagner,9723.0,,,,,Free Kick,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,9,Darmstadt 98,872,['beda0c29-32e5-4702-8ee2-90146752ba95'],8,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:08.422,Pass,
,,,,,,,,,,,,,0.976787,,,,,,,,,,,,d88cdafd-3112-4cf2-944e-54f4fdf2e759,113,,,"[105.9, 46.7]",3890506,3,,,,True,-1.4573613,,,,"[106.8, 38.8]",,Low Pass,,7.9511003,Incomplete,,Mario Vrančić,13675.0,,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,9,Darmstadt 98,872,"['3475c81e-a034-4f63-bae7-09c337cd1c8e', '9e3329c5-4bf6-401a-b699-83636ab7cfa2', 'e55398a8-5e71-45c0-8864-bf86b234d510']",11,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:11.207,Pass,True
,,,,,,,,,,,,,2.285807,,,,,,,,,,,,c1ca1a7e-eeca-4b05-994b-7fa3eb811312,119,,,"[7.0, 44.1]",3890506,3,,,,,-0.100017264,,Right Foot,,"[63.8, 38.4]",,High Pass,,57.085285,Incomplete,,Filip Kostić,5591.0,,,,,Goal Kick,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,10,VfB Stuttgart,174,"['3968bbbb-c289-48e1-8b9d-e27ad7938c7d', 'be361554-34c2-4601-ad47-b40a82de67f6']",41,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:41.493,Pass,
,,,,,,,,,,,,,0.921968,,,,,,,,,,,,9f2f5e8c-e28e-4bbc-94e5-a0ee3b999e5f,122,,,"[60.7, 53.0]",3890506,3,,,,,0.3332443,,Right Foot,,"[71.1, 56.6]",,Ground Pass,,11.005453,Incomplete,,Sandro Wagner,9723.0,,,,,Recovery,1,From Goal Kick,Florian Jungwirth,12383.0,Right Back,10,VfB Stuttgart,174,"['9953b0fa-1cc1-4f2d-853a-26022dd2e90d', 'dbc6900a-5d77-496a-869c-84bfaf3d0b13']",46,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:46.242,Pass,
,,,,,,,,,,,,,0.249624,,,,,,,,,,,,3c6b4142-967f-4c35-a17f-839221ceae34,127,,,"[49.0, 21.0]",3890506,3,,,,,1.6058697,,Left Foot,,"[48.8, 26.7]",,Ground Pass,,5.703508,,,Christian Gentner,8959.0,,,,,,1,From Goal Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,10,VfB Stuttgart,174,"['2acd978b-e3bd-4d7a-b3a0-4d6c8c7b519a', 'b24d7d62-77d0-403d-89bd-fcb2e7c7b11f']",48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:48.119,Pass,True
,,,,,,,,,,,,,1.60976,,,,,,,,,,,,98258e10-dbad-482c-914c-a29db18a1027,129,,,"[48.2, 27.0]",3890506,3,,,,,-0.20176235,,Left Foot,,"[70.2, 22.5]",,Ground Pass,,22.455511,Unknown,,Artem Kravets,27639.0,,,,,,1,From Goal Kick,Christian Gentner,8959.0,Left Defensive Midfield,10,VfB Stuttgart,174,['ada0f352-b45e-46f4-a492-1d423d989064'],48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:48.369,Pass,
,,,,,,,,,,,,,2.896849,,,,,,,,,,,,264b1315-f72c-4846-827a-eb99f35933e9,133,,,"[56.7, 57.2]",3890506,4,,,,,-0.559776,,Right Foot,,"[102.5, 28.5]",,High Pass,,54.049328,,,Sandro Wagner,9723.0,,,,,Free Kick,1,From Free Kick,Aytac Sulu,9217.0,Right Center Back,11,Darmstadt 98,872,['f203faee-3f45-4b2e-bbad-9153ae5c4c4e'],59,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:59.565,Pass,
,,,,,,,,,,,,,0.766903,,,,,,,,,,,,1a56530a-caed-458e-9925-0159111a06c6,136,,,"[103.0, 28.0]",3890506,5,,,,True,1.2457885,,,,"[106.1, 37.2]",,Low Pass,,9.708244,,,Mario Vrančić,13675.0,,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,11,Darmstadt 98,872,"['957ddf58-dc42-4439-92b1-5590483239de', 'bd541ed6-f3ae-48ab-bf43-13847b7fa5c2']",2,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:02.502,Pass,True
,,,,,,,,,,,,,0.857895,,,,,,,,,,,,92099f72-a5d9-4beb-a60d-c69d4b099482,139,,,"[104.0, 28.8]",3890506,5,,,,,1.7465346,7726edf2-570a-4d89-ba56-e974e049a0a6,Left Foot,,"[102.1, 39.5]",,Ground Pass,,10.867382,,,Peter Niemeyer,40467.0,True,,,,,1,From Free Kick,Mario Vrančić,13675.0,Center Attacking Midfield,11,Darmstadt 98,872,['9fbdb1e0-8660-4bf3-ba39-ffff57eb1569'],3,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:03.309,Pass,
,,,,,,,,,,,,,2.593018,,,,,,,,,,,,570dae4b-a79c-423e-9673-f0e8ac8f810f,149,,,"[120.0, 80.0]",3890506,5,,True,,,-1.7486299,,Left Foot,,"[110.6, 27.7]",,High Pass,,53.138027,Incomplete,,Peter Niemeyer,40467.0,,True,True,Straight,Corner,1,From Corner,Konstantin Rausch,11134.0,Left Midfield,12,Darmstadt 98,872,"['7e769972-315e-4228-aab3-adbb34823965', 'f3611eff-96b0-49fd-bab4-c6cf84fd3e10']",38,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:38.351,Pass,
