50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6be29f6d-e327-4c82-a868-889318193429,3157,,"[58.6, 12.2]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Wagner,9723.0,Left Center Forward,188,Darmstadt 98,872,['ad9e9bef-8dfd-4ec2-a3ab-3c9ca6ce29e9'],15,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:49:15.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e3a610-b0af-4a86-b7ca-49d4e1ccf7bd,3162,,"[43.8, 7.0]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Júnior Enrique Díaz Campbell,108336.0,Left Back,188,Darmstadt 98,872,"['899aba93-b947-45e6-91f3-631b1d88fb3a', 'f35829b8-7ee6-4d71-b8b6-b8cf3a7ab49a']",18,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:49:18.327,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954387db-4e2b-4285-b15d-4449d9ba3fcf,3165,,"[83.7, 2.1]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Sailer,400612.0,Right Center Forward,188,Darmstadt 98,872,['5a916f50-dc89-402d-a9a5-02f1e02eea39'],20,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:49:20.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f787488b-121f-49a2-89e9-6319aa411890,3167,,"[27.6, 51.8]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,189,Eintracht Frankfurt,184,['8037cfcb-51a8-4336-af83-14aa1e88b49a'],32,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:49:32.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb37c2fe-2b85-4ffc-918f-9e9e46454fd8,3170,,"[43.8, 18.4]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,189,Eintracht Frankfurt,184,['9499eb91-55c3-4a28-8509-3cbdabff1cd9'],34,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:49:34.902,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a88088d-4bc1-4f7a-8c43-d094792cd16b,3173,,"[96.0, 47.3]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Russ,8812.0,Left Center Back,189,Eintracht Frankfurt,184,['bb8f9750-b08b-4c37-9f80-39a03b375759'],39,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:49:39.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c02c579-edac-4cb0-aa01-c8dd3e9b242d,3177,,"[62.1, 41.5]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Right Midfield,189,Eintracht Frankfurt,184,"['00789e15-337b-453a-8e0e-5384aa88b5ee', '8c3dd84a-8d0e-4dee-a6b7-998a9f842759']",42,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:49:42.900,Ball Receipt*,True
,,,,,"[48.6, 33.2]",,,,,,,,,,,,0.343441,,,,,,,,,,,,,,,104b2270-e8d2-42a2-842b-5c7f5923c010,7,,"[50.4, 32.7]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Stefan Reinartz,400619.0,Center Defensive Midfield,2,Eintracht Frankfurt,184,"['c92adc57-8283-4a2b-b6bb-f9789812f3a2', 'd5679a94-1aba-4a55-8f51-0940f505a690']",2,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:02.199,Carry,
,,,,,"[32.3, 52.0]",,,,,,,,,,,,0.490355,,,,,,,,,,,,,,,7524548b-2407-49fe-b95e-8039acc5bbfb,10,,"[33.7, 51.6]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,2,Eintracht Frankfurt,184,"['1c471e85-7df3-4267-ad2d-e6a17282e083', '8cf692e7-4269-41d5-a984-38e0d7c9e2af']",4,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:04.201,Carry,
,,,,,"[41.3, 66.3]",,,,,,,,,,,,2.390324,,,,,,,,,,,,,,,16fd1a3a-30b6-481f-a23a-6333ba8e642e,13,,"[36.7, 67.5]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Makoto Hasebe,5681.0,Right Back,2,Eintracht Frankfurt,184,"['8b1ef718-a17c-4db9-b55f-bc508c79d520', '9c2a0af7-68fc-43c1-862e-30a31670c536']",6,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:06.244,Carry,
,,,,,"[36.4, 25.5]",,,,,,,,,,,,1.079715,,,,,,,,,,,,,,,a7551fbb-cec9-49f6-ae49-7e0e64a7a12b,16,,"[31.6, 26.7]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,"['8e97134c-bd24-49b6-adc3-a1494ad1dcb7', 'c8b5d96a-df49-4d46-b9e0-6d077704bf52']",10,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:10.977,Carry,
,,,,,"[36.8, 28.9]",,,,,,,,,,,,1.261678,,,,,,,,,,,,,,,4c9411ea-22be-4f13-8d5b-d0482e6810b2,21,,"[39.4, 19.5]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,"['78befa99-4eb1-4f62-ac1a-7b1d84b64c87', 'd23058a3-ab14-4915-820b-d9fa8feb739b']",14,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:14.697,Carry,
,,,,,"[38.2, 56.3]",,,,,,,,,,,,0.790367,,,,,,,,,,,,,,,a8a58612-2f93-44fa-9380-f1484090701d,24,,"[36.0, 53.3]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,2,Eintracht Frankfurt,184,"['2cf3df7d-603a-4393-a002-ed55f92e706a', '446f4291-8905-42c6-a0a9-2ee9b1816e1f']",17,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:17.679,Carry,
,,,,,"[44.2, 75.2]",,,,,,,,,,,,0.922991,,,,,,,,,,,,,,,68835b68-7285-434d-b0c9-08150683139d,27,,"[45.0, 76.1]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Makoto Hasebe,5681.0,Right Back,2,Eintracht Frankfurt,184,"['dfee61f2-ba70-4120-adc0-5b88cfbcc41c', 'ea1a4b65-b3c7-43c4-ba28-5f145fd39304']",20,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:20.176,Carry,
,,,,,"[55.8, 3.2]",,,,,,,,,,,,0.698503,,,,,,,,,,,,,,,b75db695-730d-4862-aa17-52a26a6e8f14,35,,"[55.4, 4.0]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sandro Wagner,9723.0,Left Center Forward,3,Darmstadt 98,872,"['a001f5fc-4ca9-4e1f-a50d-46a0133a674a', 'cb38c0d7-5806-46cd-a59d-02bd12928c29', 'dd77f2ed-4db5-457d-a471-96bff044b6ac']",33,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:33.106,Carry,True
,,,,,"[114.1, 7.9]",,,,,,,,,,,,5.199997,,,,,,,,,,,,,,,18b4c1b3-9328-4020-a994-ff4b3ae9bab4,41,,"[93.1, 13.8]",3890393,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Rosenthal,40477.0,Right Center Forward,3,Darmstadt 98,872,"['211636cf-823f-4037-90f9-1caa1a768a84', '57010920-2938-46e1-a4c6-8c92b275f5a8', '884560b4-7634-4529-83b0-978d510e99d9', '97907136-0a92-42b9-b001-54da8c1d408b']",37,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:37.269,Carry,True
,,,,,"[21.9, 28.1]",,,,,,,,,,,,0.537352,,,,,,,,,,,,,,,122a6281-2be0-4f00-996a-edd15753f8a0,49,,"[21.4, 30.6]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,4,Eintracht Frankfurt,184,"['6530fb83-edc1-4ff0-9e1e-744fcac6bc95', 'f2cf357a-4679-4c77-ab3c-44e72515509d']",4,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:04.015,Carry,
,,,,,"[36.8, 9.2]",,,,,,,,,,,,1.525799,,,,,,,,,,,,,,,9e188f6f-9831-463b-bf08-769b54df290d,52,,"[35.6, 10.0]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bastian Oczipka,8504.0,Left Back,4,Eintracht Frankfurt,184,"['acafc4a3-4f41-418b-8f8b-a7eee3c41bc6', 'c299fb27-92dc-43b0-9022-897c5590229e']",6,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:06.341,Carry,
,,,,,"[46.7, 10.0]",,,,,,,,,,,,0.972865,,,,,,,,,,,,,,,fc2ecaed-b16e-4ee8-99c1-fad5fddd4bcb,55,,"[57.9, 8.3]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mijat Gaćinović,8669.0,Left Wing,4,Eintracht Frankfurt,184,"['0f151d4f-a61a-4995-9ad8-a4b226c9b3ff', '5e3e658a-50af-49b2-873b-d93eec7c6292', 'e2f6538d-fdc9-4722-931c-9b8a12c640f2']",9,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:09.648,Carry,True
,,,,,"[27.4, 35.8]",,,,,,,,,,,,1.382289,,,,,,,,,,,,,,,cad46d22-100d-44ed-aa95-07d47c13812f,59,,"[34.6, 25.5]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,4,Eintracht Frankfurt,184,"['a4dcf8b4-3541-4963-909a-272cee199714', 'ec8bdc7f-a25b-4472-9efd-dab10a3fdaf9']",12,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:12.285,Carry,
,,,,,"[42.0, 50.4]",,,,,,,,,,,,2.950392,,,,,,,,,,,,,,,b39c67e1-bec4-43e6-ad73-ac4599603752,62,,"[30.8, 57.2]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,4,Eintracht Frankfurt,184,"['2a87f626-609c-4be2-89cf-6c8f4a0a7df7', 'bd69626d-15d8-4a47-8725-34048e4a98b6']",15,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:15.758,Carry,
,,,,,"[41.6, 18.5]",,,,,,,,,,,,0.300669,,,,,,,,,,,,,,,b4a0f53f-7a7c-461c-85d4-b1d631283a64,65,,"[37.8, 24.1]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,4,Eintracht Frankfurt,184,"['4d23c6e2-794d-46ee-bf71-06dfa3a29376', 'bca7eddf-5bee-4c16-8712-68f01c5003c5']",21,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:21.201,Carry,
,,,,,"[51.9, 12.6]",,,,,,,,,,,,0.062625,,,,,,,,,,,,,,,0cb47350-5a63-4a35-b609-3c53011bec45,68,,"[50.9, 10.4]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Stendera,10896.0,Left Center Midfield,4,Eintracht Frankfurt,184,"['4785b5c4-653e-4e92-a6d5-b170e63b8be7', 'e681baeb-d6aa-40db-aee1-8af129c80581']",22,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:22.592,Carry,
,,,,,"[41.6, 15.6]",,,,,,,,,,,,0.546422,,,,,,,,,,,,,,,83f98dab-77a7-45f1-b852-2fa5361d601d,71,,"[41.2, 17.3]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,4,Eintracht Frankfurt,184,"['5297d3d3-d81a-4842-a482-44b8ad5fa81f', 'd0af45dc-93ec-47dd-b273-4b9b14982e8a']",23,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:23.357,Carry,
,,,,,"[64.3, 8.8]",,,,,,,,,,,,3.104707,,,,,,,,,,,,,,,38b48c7d-89be-44ec-b506-16b2f0b9bad3,74,,"[48.0, 8.3]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Stendera,10896.0,Left Center Midfield,4,Eintracht Frankfurt,184,"['6dc2ff8d-0b24-40d7-bbdb-b682a407077b', '9add49a6-db45-4631-a29d-3ec03ad6393e', 'a195501b-cba9-4e7b-9928-93191de7f45e']",25,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:25.258,Carry,True
,,,,,"[67.3, 3.2]",,,,,,,,,,,,0.187559,,,,,,,,,,,,,,,123fdd67-9582-45c3-b034-2396993ae9cf,78,,"[67.3, 3.2]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bastian Oczipka,8504.0,Left Back,4,Eintracht Frankfurt,184,"['27d952e1-c940-4ecb-877e-72f60307a85c', '89f3aaf9-d313-461a-b812-e0f37c6af8ca']",29,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:29.492,Carry,
,,,,,"[55.7, 25.5]",,,,,,,,,,,,0.718158,,,,,,,,,,,,,,,a3cf50df-d36c-48cb-984e-0c39481566e9,81,,"[55.7, 14.7]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Reinartz,400619.0,Center Defensive Midfield,4,Eintracht Frankfurt,184,"['60d52af1-6ef5-494a-8fe9-1e5d9be0c525', 'ddc5c9d1-a1dc-4a84-8ead-7c219e7376e2', 'f7e8643c-8039-4af7-bb37-4dd81fb66e27']",31,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:31.113,Carry,True
,,,,,"[43.7, 26.7]",,,,,,,,,,,,0.892822,,,,,,,,,,,,,,,c598d1af-d5b9-4a4c-927a-6c3c7d993d99,85,,"[43.3, 27.7]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,4,Eintracht Frankfurt,184,"['6c3267f5-172b-4798-ae21-25750f6ec158', '7bf56fd6-de0b-4e6d-a841-b8325879a855']",33,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:33.404,Carry,
,,,,,"[49.3, 15.6]",,,,,,,,,,,,0.993439,,,,,,,,,,,,,,,37da15c5-a88b-4e64-abca-505c04f12a9f,88,,"[49.7, 19.1]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Reinartz,400619.0,Center Defensive Midfield,4,Eintracht Frankfurt,184,"['d2916d8d-b291-4fb4-9de9-e0bf5a5f5364', 'de2b5e69-f771-408e-88fd-c324105b18d1']",35,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:35.364,Carry,
,,,,,"[63.5, 6.2]",,,,,,,,,,,,0.771598,,,,,,,,,,,,,,,bd472fad-0138-4398-b5c3-12fe831a5720,91,,"[63.0, 4.4]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bastian Oczipka,8504.0,Left Back,4,Eintracht Frankfurt,184,"['4c8373d9-a859-4a02-9db5-d10c4104c852', '78f1b3b2-5398-4c6d-a037-d9f27d76ce72']",37,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:37.537,Carry,
,,,,,"[52.2, 57.2]",,,,,,,,,,,,0.189583,,,,,,,,,,,,,,,5bd8aaa3-7362-4891-8106-bf001eebfbd7,99,,"[51.9, 62.4]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Rosenthal,40477.0,Right Center Forward,5,Darmstadt 98,872,"['26749d30-7c22-44be-b051-2aab2f9ffefa', '27d400db-853e-46e5-ba7c-bcdd85ede60d', 'adc5deb1-1a4f-4f07-9ccd-90127184a885']",41,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:41.439,Carry,True
,,,,,"[74.2, 36.2]",,,,,,,,,,,,2.284947,,,,,,,,,,,,,,,6c659cec-ff65-438d-89da-f7458abd8851,102,,"[65.6, 31.1]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Slobodan Medojević,9216.0,Right Center Midfield,6,Eintracht Frankfurt,184,"['6d86861f-ed5e-4a0c-bba4-10e9688ef85c', 'adcda1d4-251d-4957-8532-e608fb4dc1af', 'd301f52f-d8dd-45be-a150-4d2bd08f3c16']",42,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:42.852,Carry,True
,,,,,"[71.2, 62.3]",,,,,,,,,,,,0.867073,,,,,,,,,,,,,,,1efabdb5-9d76-43fe-b9be-7672132497ef,106,,"[70.7, 52.5]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Aigner,21156.0,Right Wing,6,Eintracht Frankfurt,184,"['a7020bb1-ab13-4452-95e0-83bd6c486ac2', 'eadd4c55-f5e6-4989-aa35-e6fa29d8a6bf']",46,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:46.126,Carry,
,,,,,"[87.9, 58.1]",,,,,,,,,,,,5.155894,,,,,,,,,,,,,,,ed311c89-e0d3-4979-8912-5438eead7a9c,109,,"[71.2, 75.6]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Back,6,Eintracht Frankfurt,184,"['261209d4-9a4e-4bfb-ae70-5d72e48f0a60', 'a89f156a-97d5-4715-be6d-db97e5715866', 'e5fd7a8c-a17c-41b5-92c9-23058b699bde']",48,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:48.454,Carry,True
,,,,,"[25.0, 12.6]",,,,,,,,,,,,1.323095,,,,,,,,,,,,,,,d7c4b456-098b-4617-9dda-96a2a12284ac,117,,"[23.6, 19.0]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,7,Darmstadt 98,872,"['66b10778-b40e-4bd5-a5d8-b742e84f7b6b', 'e21fa036-cb70-4efd-bac8-2d00a58fd1de']",56,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:56.433,Carry,
,,,,,"[17.2, 7.0]",,,,,,,,,,,,0.409904,,,,,,,,,,,,,,,55c5b20d-aaf2-4aba-b00e-f058cad30a6d,121,,"[16.8, 7.4]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,7,Darmstadt 98,872,"['5ea0e7ae-f167-434d-807e-e7afedeab701', '86a6d4bb-b7f0-4774-8607-c1d3ddc478ed', 'd2da52ba-d22c-40f5-b20f-ba1862665d11', 'ff76fe94-b290-4895-ad7b-a7f6d8227be9']",59,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:59.076,Carry,True
,,,,,"[85.9, 30.4]",,,,,,,,,,,,1.213474,,,,,,,,,,,,,,,e9259b24-6390-4daa-8771-5d6ef0cfa943,129,,"[85.5, 32.6]",3890393,2,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sandro Wagner,9723.0,Left Center Forward,8,Darmstadt 98,872,"['3f0d52a5-e4d7-4a28-93ae-b9a8f470cdb8', '4da6eea0-48dd-4212-8e9f-8b3b4bfe1157', '85a547f8-635f-452e-bfcd-8435ac5f4bc3']",46,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:46.557,Carry,True
,,,,,"[93.6, 7.7]",,,,,,,,,,,,2.571876,,,,,,,,,,,,,,,b2f80343-e6a2-4769-aba5-65980d882465,135,,"[84.9, 22.3]",3890393,2,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,8,Darmstadt 98,872,"['bb1bbd56-f742-4656-9b77-8efbaa5e4597', 'e8019bd2-4931-49df-a28c-fd692f48c3af', 'f2d5517b-7648-4887-8904-931feba1a312']",48,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:48.932,Carry,True
,,,,,"[86.7, 4.9]",,,,,,,,,,,,0.327562,,,,,,,,,,,,,,,f28d81c8-554b-47ae-b1b8-78a06e114d81,148,,"[86.7, 3.2]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sandro Wagner,9723.0,Left Center Forward,10,Darmstadt 98,872,"['a698d5ec-700c-4e1b-a534-f10685996e13', 'c1ff1b9a-c1f5-4152-bc3f-e011f5388046', 'da615dc5-e949-484f-befb-fc4f017bb27f']",18,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:18.116,Carry,True
,,,,,"[79.8, 58.2]",,,,,,,,,,,,0.954333,,,,,,,,,,,,,,,efc27117-b740-4c42-96fe-e882da459898,171,,"[78.0, 57.8]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Center Forward,11,Eintracht Frankfurt,184,"['45ea36ec-bf88-47b6-9f1b-3e545a3a2249', 'aadbb37b-c03b-45da-8fc7-5367ab257ff1']",44,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:44.051,Carry,
,,,,,"[26.2, 19.3]",,,,,,,,,,,,1.305465,,,,,,,,,,,,,,,8604f685-05ee-4c55-81aa-03f0421d38b0,175,,"[33.9, 15.9]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,12,Darmstadt 98,872,"['8a3530c3-c7e4-4560-ae55-2799b123c533', 'a6b2569e-60c0-4284-a027-bf407b6e03ab']",45,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:45.828,Carry,
,,,,,"[6.3, 32.3]",,,,,,,,,,,,0.024786,,,,,,,,,,,,,,,765f8a5a-cd55-4f87-a157-a3131013ece2,178,,"[2.3, 28.7]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Mathenia,8306.0,Goalkeeper,12,Darmstadt 98,872,"['5234e2c4-f670-4832-a590-36b5bc6475b6', 'fd7287a0-2075-4cf0-8f79-c1c2c98ad6bf']",49,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:49.533,Carry,
,,,,,"[72.0, 49.5]",,,,,,,,,,,,0.964623,,,,,,,,,,,,,,,ecd9d494-2be4-4849-824f-17d417ddf86e,188,,"[68.6, 51.9]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Stendera,10896.0,Left Center Midfield,13,Eintracht Frankfurt,184,"['298b854b-35dd-46e4-bae6-d47887ac6e38', '8b8f5759-14f7-45ce-a6b8-048dfce95aad', '992d78af-55d6-43cf-8b27-e579bbc65a5e']",56,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:56.475,Carry,True
,,,,,"[64.7, 49.9]",,,,,,,,,,,,0.529798,,,,,,,,,,,,,,,953d330b-9393-4d52-97ea-4aef4081bf9c,194,,"[62.1, 49.9]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Reinartz,400619.0,Center Defensive Midfield,13,Eintracht Frankfurt,184,"['2fb7968d-407f-494c-9321-a9f8d40c7ae1', '55c6eb4a-a6c4-4418-b98a-768e946bf609', '62277101-6b15-40fb-9b94-68ad0e628870']",59,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:59.368,Carry,True
,,,,,"[66.2, 15.2]",,,,,,,,,,,,2.134028,,,,,,,,,,,,,,,d4027eae-e2db-4dc9-82e7-550f10daea5e,198,,"[63.6, 25.0]",3890393,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Rosenthal,40477.0,Right Center Forward,13,Eintracht Frankfurt,184,"['2fc11d5b-ecf5-4e83-bf0c-4744a3f7a3b5', 'ea392f38-1305-486f-b31e-429e31e08506', 'ea91e6c8-9b6d-4dd9-b546-304ec1fd444c']",1,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:01.423,Carry,True
,,,,,"[79.3, 4.9]",,,,,,,,,,,,2.713632,,,,,,,,,,,,,,,5d17cefd-bedc-4608-8137-031c40187194,202,,"[73.4, 4.0]",3890393,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Kempe,9219.0,Left Midfield,13,Eintracht Frankfurt,184,"['3df864cf-1723-4046-a18d-d8f446985f26', '858e36e9-1932-4be0-bb84-42649d930e05', '960b8271-d960-4ffa-8482-fa13546ac639']",4,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:04.804,Carry,True
,,,,,"[15.3, 76.9]",,,,,,,,,,,,5.503253,,,,,,,,,,,,,,,fd39d108-f063-4ac4-b426-8c319cc06d53,206,,"[40.8, 75.2]",3890393,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Back,13,Eintracht Frankfurt,184,"['47f161ab-06c1-42bf-9e24-56a85826bfa3', 'fb89d19a-7fe6-445c-8492-d5aaefb80eeb']",7,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:07.517,Carry,
,,,,,"[78.8, 29.3]",,,,,,,,,,,,4.314347,,,,,,,,,,,,,,,83e6d061-3646-41ed-a780-d24113743d4e,214,,"[62.1, 45.2]",3890393,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Seferović,5543.0,Center Forward,13,Eintracht Frankfurt,184,"['a084b443-941d-406f-8a52-7f03bad61296', 'fb44b91e-ef4f-4df4-9d2d-6e2c31810214']",17,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:17.589,Carry,
