50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,635f1c7b-1ab3-4c24-be85-de0880ab854e,2196,,"[60.0, 58.8]",3890511,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mitchell Weiser,8576.0,Right Wing,104,Hannover 96,178,['53284484-8aeb-4075-a485-45eef4bf81b1'],45,,,,,,,,,,,,,,,,Hertha Berlin,173,00:10:45.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3dafd908-15d4-43e8-9319-5e5e3a8a8f08,2198,,"[63.1, 31.8]",3890511,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,104,Hannover 96,178,['b16dc2ed-e261-4f12-bc26-643313c65d7e'],46,,,,,,,,,,,,,,,,Hannover 96,178,00:10:46.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d6e281-cbc3-4b1a-a1ab-a6f4786cf675,2201,,"[67.2, 27.7]",3890511,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,104,Hannover 96,178,['a83195f5-c6f6-4524-a8e3-bded487d6041'],47,,,,,,,,,,,,,,,,Hannover 96,178,00:10:47.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62ba62df-0ab0-4ed3-bd48-e55f1e7338d6,2207,,"[61.7, 10.7]",3890511,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edgar Prib,24914.0,Left Back,104,Hannover 96,178,['741586cc-6637-4c3a-a659-c2f18d4926b0'],52,,,,,,,,,,,,,,,,Hannover 96,178,00:10:52.068,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d34e6025-2fe6-4d12-8374-32bd693e88b2,2211,,"[65.2, 6.9]",3890511,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenan Karaman,8541.0,Left Wing,104,Hannover 96,178,['772665e3-ea3b-4df4-aff1-068f96dc5c21'],54,,,,,,,,,,,,,,,,Hannover 96,178,00:10:54.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0922c10c-89b7-4ff7-8a1c-83dbba6274cb,2217,,"[68.4, 10.4]",3890511,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,105,Hannover 96,178,['16f42cc8-b7dc-4da1-b68d-aea6f2e50a29'],59,,,,,,,,,,,,,,,,Hannover 96,178,00:11:59.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e9dfa111-2c79-49f7-95b0-b33d4a8c06f9,2219,,"[61.7, 6.0]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Edgar Prib,24914.0,Left Back,105,Hannover 96,178,['c305f848-f014-4043-8785-855e5fc1fbfd'],0,,,,,,,,,,,,,,,,Hannover 96,178,00:12:00.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3ee1562-cf8a-4758-88d4-4eb4891f866d,2221,,"[68.6, 9.3]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,105,Hannover 96,178,['2f5cade6-d9fb-41f3-aebb-16afe1526d6b'],1,,,,,,,,,,,,,,,,Hannover 96,178,00:12:01.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed1a0b8-a83e-4f6c-84a3-0e2e28262785,2223,,"[61.7, 5.8]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Edgar Prib,24914.0,Left Back,105,Hannover 96,178,['28068e33-2e8f-4156-8c40-050f6dd2da15'],2,,,,,,,,,,,,,,,,Hannover 96,178,00:12:02.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ddb4a942-28df-4226-93cb-0941c86a016b,2225,,"[69.3, 11.8]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,105,Hannover 96,178,['b7ab18a0-0201-4066-a0b9-07f5f01b117d'],2,,,,,,,,,,,,,,,,Hannover 96,178,00:12:02.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a55728d-ca8a-4049-ac7a-54b2282d8d58,2230,,"[75.1, 9.3]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenan Karaman,8541.0,Left Wing,105,Hannover 96,178,"['15607e13-5c18-4031-bab3-61adb678b6f2', 'edc2451c-a5bb-4c27-86e1-fc8b19df47f7']",3,,,,,,,,,,,,,,,,Hannover 96,178,00:12:03.795,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0f227675-6edd-4700-aeda-f9afab4a36e7,2233,,"[74.8, 4.0]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,105,Hannover 96,178,['eff4eb9a-9ba9-4657-88cb-869b511db032'],5,,,,,,,,,,,,,,,,Hannover 96,178,00:12:05.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4d1b1a1b-4f0e-4cf7-8b3e-c3fcbd1d162b,2236,,"[89.8, 9.8]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,106,Hannover 96,178,['9ec68b11-b8ce-4ac9-919d-42769860bacb'],16,,,,,,,,,,,,,,,,Hannover 96,178,00:12:16.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c65798-0863-48ed-97ba-a0f434ef9889,2242,,"[103.0, 15.3]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenan Karaman,8541.0,Left Wing,106,Hannover 96,178,['10543ee8-3a79-463c-b157-3850f7e95262'],19,,,,,,,,,,,,,,,,Hannover 96,178,00:12:19.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3ec263e8-b809-4e6a-aa3a-1d0ea3b48ea9,2250,,"[109.7, 33.0]",3890511,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,106,Hannover 96,178,['39d80986-835c-46af-8b9d-a58e86df8dc7'],23,,,,,,,,,,,,,,,,Hannover 96,178,00:12:23.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cb542973-da73-46d3-874d-a4ee94fe05bf,2254,,"[60.2, 38.3]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vladimír Darida,8579.0,Center Attacking Midfield,107,Hertha Berlin,173,['9da88b27-554b-4c80-864c-efa145b140e1'],26,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:26.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8f34f2c4-a879-4be8-ace6-4c3eab76f510,2256,,"[37.9, 16.9]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tolga Ciğerci,30439.0,Left Defensive Midfield,107,Hertha Berlin,173,['7f01e919-80f7-4c16-8b5d-957a95db5fde'],28,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:28.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20156b1c-3c46-4f19-aa43-f8d1cc102f86,2258,,"[85.4, 4.7]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Genki Haraguchi,5697.0,Left Wing,107,Hertha Berlin,173,['a547b535-610d-4af1-9322-08f947afc1d2'],30,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:30.735,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8dd3a95b-c6a2-45dc-9989-42d03fa2e4d4,2260,,"[92.7, 7.0]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vladimír Darida,8579.0,Center Attacking Midfield,107,Hertha Berlin,173,['02abf781-9840-4c65-9979-86106475c946'],32,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:32.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,310bb557-5a8b-4eb5-84b9-f3c924112858,2265,,"[25.9, 74.5]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hiroki Sakai,3530.0,Right Back,107,Hertha Berlin,173,['344d118b-615d-42be-88bb-3bebe6738891'],34,,,,,,,,,,,,,,,,Hannover 96,178,00:13:34.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d6743f52-0cbd-43c6-a398-a7dd800568eb,2281,,"[91.8, 53.6]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Peter Pekarík,9722.0,Right Back,107,Hertha Berlin,173,['4d073e49-75f3-46c7-b852-9025cc7347d9'],41,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:41.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b73f4f38-c162-4bf1-8499-d3d4c7102abc,2288,,"[86.3, 50.3]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tolga Ciğerci,30439.0,Left Defensive Midfield,107,Hertha Berlin,173,['a515d886-ee95-4e28-8e24-07cd67848301'],46,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:46.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,894b58f1-56a2-4af4-89b8-62e60cfaa9e7,2292,,"[98.9, 74.1]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salomon Armand Magloire Kalou,8575.0,Right Wing,107,Hertha Berlin,173,['f078fae7-6564-44da-b502-1fa97d8a56d3'],48,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:48.112,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,502f2002-e842-49fa-80ce-aadac00a2309,2296,,"[113.0, 38.6]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Peter Pekarík,9722.0,Right Back,107,Hertha Berlin,173,['dcc63cd7-6a1f-4f30-8059-3e2910aa7ff4'],52,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:52.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1d549b41-c76b-4129-bc6e-c6c095007745,2299,,"[3.6, 8.6]",3890511,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kenan Karaman,8541.0,Left Wing,108,Hannover 96,178,['7ead7eb6-8ecc-406b-b9d5-986696cb7598'],58,,,,,,,,,,,,,,,,Hannover 96,178,00:13:58.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb49d46-3f93-4be4-860a-5afdabb7fb02,2302,,"[34.1, 4.5]",3890511,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,108,Hannover 96,178,['4cede2be-5027-421f-9eaf-bc3fb36d1a0b'],0,,,,,,,,,,,,,,,,Hannover 96,178,00:14:00.366,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d9c5ed8a-c9d1-4168-bbc7-d26890008d36,2304,,"[25.3, 10.2]",3890511,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Waldemar Anton,8538.0,Right Defensive Midfield,108,Hannover 96,178,['40d4b49a-6afb-4046-a869-7e46e4ab174d'],2,,,,,,,,,,,,,,,,Hannover 96,178,00:14:02.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,819d0aa2-22e5-4979-9a72-9c039bd1e979,2306,,"[94.6, 62.7]",3890511,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,109,Hertha Berlin,173,['e096991e-ee37-4767-be18-9d8c49b2f9de'],3,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:03.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fdab9e4a-7bf3-4210-91ef-3bda6ecedcba,2317,,"[23.6, 57.4]",3890511,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,111,Hertha Berlin,173,['e27579d8-53b0-4be8-8660-fe79b328bc47'],39,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:39.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cbee789f-3e47-4301-9161-774643f48f35,2320,,"[8.4, 44.8]",3890511,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,111,Hertha Berlin,173,['31275cc9-5d12-42b9-b8dc-ef7776f9572c'],41,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:41.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4821eeb8-a21e-4e18-a160-702ad28f4edc,2323,,"[33.5, 24.0]",3890511,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,111,Hertha Berlin,173,['9d505f58-fb6e-4659-a950-da8bbeab5736'],44,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:44.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,069ef1c9-5af2-431c-8332-7876458773ad,2326,,"[65.3, 26.6]",3890511,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,111,Hertha Berlin,173,['20ca9123-940a-4f2d-95b6-c6bccc1f5caa'],48,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:48.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f81b0f32-453f-43c1-810e-7856a1eee496,2330,,"[71.7, 7.2]",3890511,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,111,Hertha Berlin,173,['f270ad4b-a7e6-4f79-8b40-14a98311d53a'],50,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:50.768,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f89411d9-6e6a-4f83-ac34-6703069c738b,2333,,"[74.6, 74.3]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noah-Joel Sarenren-Bazee,21311.0,Right Wing,112,Hannover 96,178,['22a78e4d-5c1a-4de5-ac79-e5d4a7768baa'],11,,,,,,,,,,,,,,,,Hannover 96,178,00:15:11.080,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,138a56ae-52a3-4a11-8237-1c0e832b7cc2,2335,,"[44.1, 5.6]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tolga Ciğerci,30439.0,Left Defensive Midfield,112,Hannover 96,178,['7cdaf9f1-7bfb-4b7f-afaf-6dbe77d96b3f'],12,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:12.950,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,51846213-5cbe-4659-ad24-c1de54f10ac8,2338,,"[83.9, 72.9]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noah-Joel Sarenren-Bazee,21311.0,Right Wing,112,Hannover 96,178,['2be896c8-50a8-4d8d-8373-80fdf217ef04'],14,,,,,,,,,,,,,,,,Hannover 96,178,00:15:14.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5710e3b6-a56f-44dd-83a6-f508cfbc146c,2340,,"[41.8, 6.7]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,113,Hertha Berlin,173,['b8d1d2e8-321e-4cc0-a915-231e7332683a'],14,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:14.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bd1d43a9-e8c3-47ef-9bd2-632a7bca333f,2345,,"[46.4, 7.0]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Left Wing,113,Hertha Berlin,173,['f23f3575-9ab4-4693-ac15-009a3180b5a7'],16,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:16.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b68b2d1-07fa-49a8-b195-d6e207fbedf1,2348,,"[62.8, 11.6]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vedad Ibišević,8571.0,Center Forward,113,Hertha Berlin,173,['f811c734-6191-4ffa-8a5d-d5fcce168c74'],18,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:18.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5095a974-2667-430c-b516-07ecc5bb0146,2350,,"[52.0, 14.8]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,113,Hertha Berlin,173,['097891fd-694b-4bbd-b88a-6adf54442b0b'],19,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:19.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6cdae7cc-2138-4b24-bb8a-8f60a07a24e3,2357,,"[65.5, 74.7]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Pekarík,9722.0,Right Back,113,Hertha Berlin,173,['e562baa1-38b6-4f22-a30f-407f9b3891cd'],25,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:25.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb30e87-1226-41dd-a90d-cd271bad40fe,2361,,"[81.4, 75.2]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salomon Armand Magloire Kalou,8575.0,Right Wing,113,Hertha Berlin,173,"['2003a8a9-1bc4-4527-84e7-91980878d8dd', 'd7813630-af10-4aa4-b704-cd3eaccda876']",27,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:27.001,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0a628e5-6481-4467-87b2-c571238304cf,2364,,"[62.6, 72.4]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,113,Hertha Berlin,173,['bbabbcb2-be2b-4064-a2f2-8482963e5d7d'],30,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:30.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d934004e-fc2c-4952-b649-c8626bbb9e70,2367,,"[57.9, 57.0]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,113,Hertha Berlin,173,['6b878df2-9731-474f-ac1a-dd5051f5d50c'],31,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:31.615,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d2a07d29-65fc-4567-8d51-0a19058d08f0,2370,,"[96.9, 36.0]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Left Wing,113,Hertha Berlin,173,['d3e76399-0398-4d7d-9709-937c3f0499a5'],35,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:35.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c7db57-dc9b-4cc3-baed-8e523ab60b0b,2372,,"[37.9, 32.1]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Waldemar Anton,8538.0,Right Defensive Midfield,114,Hannover 96,178,['97898237-0b31-4093-9c51-0276fcf4b929'],36,,,,,,,,,,,,,,,,Hannover 96,178,00:15:36.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,db1f5cf3-53e4-4016-adae-dde997952d2d,2376,,"[51.4, 25.0]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,114,Hannover 96,178,"['4e206bc9-308b-4baa-afc3-0267884de40d', 'cfba811e-83a6-435e-84a9-85272fafa292']",39,,,,,,,,,,,,,,,,Hannover 96,178,00:15:39.209,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,1024fd64-bd86-4d7a-9f74-0d706a44f40c,2381,,"[80.7, 58.6]",3890511,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salomon Armand Magloire Kalou,8575.0,Right Wing,115,Hertha Berlin,173,['42be7cc2-c44d-459d-9123-12b60a5bb20e'],42,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:42.168,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8015835f-279c-47ec-acfa-1c2dd38c2c55,2395,,"[56.0, 73.1]",3890511,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Artur Sobiech,11845.0,Center Forward,117,Hannover 96,178,['57e0fffd-62a3-4493-be07-07538881e26c'],34,,,,,,,,,,,,,,,,Hannover 96,178,00:17:34.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec17f1ce-d76f-4708-b169-1e872020090b,2397,,"[37.9, 10.5]",3890511,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Stark,8570.0,Left Center Back,118,Hertha Berlin,173,['48d99197-c159-47c3-9c60-ac4e2a110ef5'],41,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:41.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd35ae2-126b-461b-9f9d-02dd93b00135,2400,,"[34.4, 63.9]",3890511,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,118,Hertha Berlin,173,['bf1af301-3d2a-4855-85e6-57d5f13a430b'],44,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:44.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,81a30274-7e9e-4efe-84c9-1d0ad040a6c9,2404,,"[60.5, 64.1]",3890511,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,118,Hertha Berlin,173,"['f946c106-c6f1-4a1a-bb43-8a5b92719aa0', 'fe3edfc4-f3e6-468d-8385-3fa25dd58056']",48,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:48.935,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,a340b1e4-582e-4607-877b-8bc8f9c779b5,2407,,"[42.0, 71.1]",3890511,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Pekarík,9722.0,Right Back,118,Hertha Berlin,173,['f9cee0ea-aa4b-4f71-9ca3-554dbf104bab'],50,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:50.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e719acf-8640-4345-bef9-b0bb32f75e04,2410,,"[13.9, 52.4]",3890511,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rune Almenning Jarstein,8577.0,Goalkeeper,118,Hertha Berlin,173,['7b6362f8-b3f8-47d0-8fdb-a961f892f4d9'],54,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:54.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9236003e-e35b-41cf-a561-383d048950b7,2413,,"[21.8, 15.5]",3890511,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Stark,8570.0,Left Center Back,118,Hertha Berlin,173,['dfb2f194-2a8f-49a7-80c2-9018961c8e26'],58,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:58.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,caa10a2a-511a-417c-ad12-bd031b89c093,2416,,"[10.2, 35.1]",3890511,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rune Almenning Jarstein,8577.0,Goalkeeper,118,Hertha Berlin,173,['e1e90a50-828e-4174-919e-c1b1e1827581'],0,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:00.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4347c82-4f44-449a-a8bb-477140035851,2419,,"[27.1, 45.9]",3890511,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,118,Hertha Berlin,173,['53c7b27c-498b-4deb-ae82-ade975e16f26'],2,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:02.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb943682-0c1b-492f-a32b-8fdd2ed1c483,2422,,"[16.6, 9.6]",3890511,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Stark,8570.0,Left Center Back,118,Hertha Berlin,173,['d42d3d4d-6fbc-4311-95b6-6f72d879859e'],4,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:04.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d78fd2-2094-402a-a730-fd26e0f0d395,2426,,"[57.6, 8.8]",3890511,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Genki Haraguchi,5697.0,Left Wing,118,Hertha Berlin,173,"['62a7c819-7324-48e8-8d02-2cbbd24395b6', '7eb60277-c388-4eb6-b188-83a8cb533648']",9,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:09.764,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5eaeb0-0545-4c96-893d-6798d7aee4d8,2436,,"[56.1, 14.8]",3890511,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tolga Ciğerci,30439.0,Left Defensive Midfield,119,Hertha Berlin,173,['6c4de6d0-2e33-4d13-a223-88825f52f601'],23,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:23.414,Ball Receipt*,
