bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.055046,,,,,,,,,,,,b86b22b8-22a5-4576-baea-5553894e9c37,17,,"[13.6, 25.1]",3788770,0,,,,-0.95613337,,Right Foot,,,,"[28.0, 4.7]",,Ground Pass,,24.970383,,,,,Enis Bardhi,6782.0,,,,,,,1,From Kick Off,Visar Musliu,46906.0,Left Center Back,2,North Macedonia,2358,['3365e8a1-6439-467c-a935-6ac71d6840e3'],9,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:09.304,Pass,
,,,,,,,,,,,,,,,,,,1.292023,,,,,,,,,,,,a44cbdf6-36c1-46a4-94b8-ee015ec31e09,20,,"[31.5, 4.9]",3788770,0,,,,0.09013412,,Left Foot,,,,"[65.8, 8.0]",,High Pass,,34.439804,,,Incomplete,,Goran Pandev,7146.0,,,,,,,1,From Kick Off,Enis Bardhi,6782.0,Left Defensive Midfield,2,North Macedonia,2358,"['e0653e80-7fed-4f67-85e6-41b21685feba', 'f3105e68-968c-4ab1-9051-891b4fc996fe']",14,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:14.687,Pass,
,,,,,,,,,,,,,,,,,,2.141708,,,,,,,,,,,,e0653e80-7fed-4f67-85e6-41b21685feba,22,,"[54.3, 72.1]",3788770,0,,,,0.3434078,,Right Foot,,,,"[70.8, 78.0]",,Low Pass,,17.523129,,,,,Frenkie de Jong,8118.0,,,,,,Recovery,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,3,Netherlands,941,"['a44cbdf6-36c1-46a4-94b8-ee015ec31e09', 'cd0dc2d6-7633-473b-97b7-2b5dc048487c']",15,,,,,,,,,,,,,,,,Netherlands,941,00:00:15.979,Pass,
,,,,,,,,,,,,,,,,,,1.523329,,,,,,,,,,,,002ec6db-69ff-4793-86c2-9acb94226dce,31,,"[64.1, 75.4]",3788770,0,,,,-2.4626606,,Right Foot,,,,"[49.6, 63.7]",,Ground Pass,,18.631693,,,,,Stefan de Vrij,7787.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Defensive Midfield,3,Netherlands,941,['68e26176-7089-4526-9128-a02cc3a7e68e'],20,,,,,,,,,,,,,,,,Netherlands,941,00:00:20.320,Pass,
,,,,,,,,,,,,,,,,,,2.58997,,,,,,,,,,,,19be292b-7558-46cb-afc3-86d9ca74341d,34,,"[48.3, 63.1]",3788770,0,,,,-2.101909,,Right Foot,,,,"[39.9, 48.8]",,Ground Pass,,16.584631,,,,,Matthijs de Ligt,8069.0,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,3,Netherlands,941,['1a101801-e544-4673-9320-0fc90e61c468'],22,,,,,,,,,,,,,,,,Netherlands,941,00:00:22.807,Pass,
,,,,,,,,,,,,,,,,,,2.348736,,,,,,,,,,,,a1b56015-7d8c-4179-94d4-cc62d653a66a,37,,"[36.8, 47.6]",3788770,0,,,,-1.551191,,Right Foot,,,,"[37.2, 27.2]",,Ground Pass,,20.403921,,,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,3,Netherlands,941,['48f2c1e2-a9cb-4bb0-8b83-d52bd147cfda'],26,,,,,,,,,,,,,,,,Netherlands,941,00:00:26.158,Pass,
,,,,,,,,,,,,,,,,,,1.45895,,,,,,,,,,,,05e1e9e7-129d-401b-84fd-d0e0d530fd94,40,,"[43.3, 27.2]",3788770,0,,,,1.0131642,,Left Foot,,,,"[54.9, 45.8]",,Ground Pass,,21.920767,,,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,3,Netherlands,941,['0ef16f07-91da-4ad9-9326-fab60ab17ec5'],33,,,,,,,,,,,,,,,,Netherlands,941,00:00:33.352,Pass,
,,,,,,,,,,,,,,,,,,1.787411,,,,,,,,,,,,f1071322-ff83-4c2f-b3ad-bd81f79ad8c5,43,,"[58.0, 49.9]",3788770,0,,,,1.0524281,,Right Foot,,,,"[73.8, 77.6]",,Ground Pass,,31.88934,,,,,Denzel Dumfries,8125.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Defensive Midfield,3,Netherlands,941,['ea31d1aa-f0c1-494d-ac55-115c773f0717'],36,,,,,,,,,,,,,,,,Netherlands,941,00:00:36.339,Pass,
,,,,,,,,,,,,,,,,,,2.364641,,,,,,,,,,,,99894757-3739-4de2-9633-d0728d805946,45,,"[73.8, 77.6]",3788770,0,,,,-2.933634,,Right Foot,,,,"[52.0, 73.0]",,Ground Pass,,22.280035,,,,,Stefan de Vrij,7787.0,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,3,Netherlands,941,['18c5caea-d36a-42ac-8e24-455f23e8ab6d'],38,,,,,,,,,,,,,,,,Netherlands,941,00:00:38.127,Pass,
,,,,,,,,,,,,,,,,,,1.585078,,,,,,,,,,,,6516b5bf-cc33-423f-94e6-b0f790a3f6c1,47,,"[47.0, 72.1]",3788770,0,,,,-2.239444,,Right Foot,,,,"[32.7, 54.0]",,Ground Pass,,23.067293,,,,,Matthijs de Ligt,8069.0,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,3,Netherlands,941,['f881de92-c4d7-4edf-88e5-c4ab08e78de4'],40,,,,,,,,,,,,,,,,Netherlands,941,00:00:40.492,Pass,
,,,,,,,,,,,,,,,,,,1.490528,,,,,,,,,,,,de5e14c3-6759-405e-b4c1-da3438edc15c,50,,"[27.9, 53.4]",3788770,0,,,,-1.5088601,,Left Foot,,,,"[29.5, 27.6]",,Ground Pass,,25.849566,,,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,3,Netherlands,941,['586b3c03-6f7a-4d15-b878-1abc67feea15'],43,,,,,,,,,,,,,,,,Netherlands,941,00:00:43.245,Pass,
,,,,,,,,,,,,,,,,,,1.415416,,,,,,,,,,,,32a9f397-daec-4e1f-82af-6d9b22831d5d,53,,"[29.3, 26.9]",3788770,0,,,,0.12253571,,Left Foot,,,,"[49.6, 29.4]",,Ground Pass,,20.453362,,,,,Ryan Gravenberch,23230.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,3,Netherlands,941,['41a3d97a-9a72-4549-998e-a94fd044eb0a'],45,,,,,,,,,,,,,,,,Netherlands,941,00:00:45.593,Pass,
,,,,,,,,,,,,,,,,,,3.799393,,,,,,,,,,,,85163530-2c89-43a8-9cab-63514bddb930,56,,"[45.0, 32.4]",3788770,0,,,,2.3711188,,Right Foot,,,,"[17.8, 58.8]",,Ground Pass,,37.905144,,,,,Matthijs de Ligt,8069.0,,,,,,,1,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,3,Netherlands,941,['c31c5333-c9b2-4c1f-b98c-6f3cb7ecdc9c'],48,,,,,,,,,,,,,,,,Netherlands,941,00:00:48.063,Pass,
,,,,,,,,,,,,,,,,,,2.207217,,,,,,,,,,,,ca8b22f9-6e22-4e07-9062-7550aac4ba07,59,,"[40.5, 55.5]",3788770,0,,,,-1.5018003,,Right Foot,,,,"[42.2, 30.9]",,Ground Pass,,24.65867,,,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,3,Netherlands,941,['6aba4963-9dd8-42cd-80f8-761c68a3bd05'],58,,,,,,,,,,,,,,,,Netherlands,941,00:00:58.680,Pass,
,,,,,,,,,,,,,,,,,,1.485233,,,,,,,,,,,,eda40be4-e75b-4ab1-8f98-1c2bd327a8c0,62,,"[44.4, 28.7]",3788770,1,,,,1.0430772,,Left Foot,,,,"[54.6, 46.2]",,Ground Pass,,20.255617,,,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,3,Netherlands,941,['15c4ce13-6163-4f82-9d92-800e20c035a6'],3,,,,,,,,,,,,,,,,Netherlands,941,00:01:03.853,Pass,
,,,,,,,,,,,,,,,,,,0.964189,,,,,,,,,,,,02bce975-94eb-4433-b191-897318bf5b0e,65,,"[54.6, 45.2]",3788770,1,,,,-1.241172,,Right Foot,,,,"[58.5, 33.8]",,Ground Pass,,12.048652,,,,,Ryan Gravenberch,23230.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Defensive Midfield,3,Netherlands,941,['948d21b2-9cb2-471c-9237-09a62664b488'],7,,,,,,,,,,,,,,,,Netherlands,941,00:01:07.690,Pass,
,,,,,,,,,,,,,,,,,,1.329679,,,,,,,,,,,,caa97f64-cb17-4ff2-8f94-5778f586e13c,67,,"[58.5, 33.8]",3788770,1,,,,-2.9877784,,Left Foot,,,,"[45.6, 31.8]",,Low Pass,,13.054118,,,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,3,Netherlands,941,['83af0e37-fbfc-4eea-a120-890f9d4d0de0'],8,,,,,,,,,,,,,,,,Netherlands,941,00:01:08.654,Pass,
,,,,,,,,,,,,,,,,,,0.848766,,,,,,,,,,,,957b337e-325c-442e-ad57-c763cd4a19fa,70,,"[42.6, 29.4]",3788770,1,,,,0.1558682,,Left Foot,,,,"[56.6, 31.6]",,Ground Pass,,14.1718025,,,,,Ryan Gravenberch,23230.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,3,Netherlands,941,['a83f41a9-f858-4570-9259-8e45979ae565'],10,,,,,,,,,,,,,,,,Netherlands,941,00:01:10.893,Pass,
,,,,,,,,,,,,,,,,,,0.719336,,,,,,,,,,,,c5e3f259-062c-4f8d-809e-eeab5a971c78,73,,"[56.6, 27.8]",3788770,1,,,,-0.25255427,,Right Foot,,,,"[69.0, 24.6]",,Ground Pass,,12.806249,,,,,Donyell Malen,15582.0,,,,,,,1,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,3,Netherlands,941,['91ab3209-d230-4e1d-a284-8372560c099b'],12,,,,,,,,,,,,,,,,Netherlands,941,00:01:12.976,Pass,
,,,,,,,,,,,,,,,,,,0.838499,,,,,,,,,,,,df1be3f8-39b2-424a-b06b-e1c65f4e16d2,75,,"[69.0, 24.6]",3788770,1,,,,3.1415927,,Right Foot,,,,"[62.2, 24.6]",,Ground Pass,,6.8,,,,,Ryan Gravenberch,23230.0,,,,,,,1,Regular Play,Donyell Malen,15582.0,Left Center Forward,3,Netherlands,941,['4a4c126a-637b-4470-82b4-1eb7e74d9fe3'],13,,,,,,,,,,,,,,,,Netherlands,941,00:01:13.695,Pass,
,,,,,,,,,,,,,,,,,,1.221039,,,,,,,,,,,,1ec62ddf-af24-4220-8e35-b88c352d5b5e,78,,"[64.0, 18.6]",3788770,1,,,,2.7610862,,Right Foot,,,,"[52.5, 23.2]",,Ground Pass,,12.3858795,,,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,3,Netherlands,941,['bcbec94c-3d35-4415-a81e-88a476b0ddde'],18,,,,,,,,,,,,,,,,Netherlands,941,00:01:18.182,Pass,
,,,,,,,,,,,,,,,,,,1.43828,,,,,,,,,,,,40f2ca67-c0b3-46c0-b7d2-1de5b2560661,81,,"[52.3, 25.5]",3788770,1,,,,0.8824375,,Left Foot,,,,"[62.5, 37.9]",,Ground Pass,,16.056152,,,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,3,Netherlands,941,['194e7a0d-e5df-4a5e-a3bf-be993da6c2aa'],20,,,,,,,,,,,,,,,,Netherlands,941,00:01:20.122,Pass,
,,,,,,,,,,,,,,,,,,0.79055,,,,,,,,,,,,6c27dcd8-3ea1-4022-9e9a-c91c15089f27,84,,"[62.6, 33.7]",3788770,1,,,,-0.27738222,,Right Foot,,,,"[77.0, 29.6]",,Ground Pass,,14.972308,,,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Defensive Midfield,3,Netherlands,941,['882151ae-74a3-4c6f-b655-a3f764804689'],24,,,,,,,,,,,,,,,,Netherlands,941,00:01:24.319,Pass,
,,,,,,,,,,,,,,,,,,0.578342,,,,,,,,,,,,3ea26ec7-813f-48c0-8b53-57d9b0666c71,87,,"[78.3, 30.2]",3788770,1,,,,-1.174355,,Right Foot,,,,"[80.1, 25.9]",,Ground Pass,,4.661545,,,,,Ryan Gravenberch,23230.0,,,,,,,1,Regular Play,Memphis Depay,2988.0,Right Center Forward,3,Netherlands,941,"['3be394df-e743-4613-a2e6-0c4c08d45a96', '827a1f34-7eed-42ce-a18c-d4746375b35d']",25,,,,,,,,,,,,,,,,Netherlands,941,00:01:25.109,Pass,True
,,,,,,,,,,,,,,,,,,0.333103,,,,,,,,,,,,973fc9a1-36fb-404c-adcc-083db197b237,92,,"[30.7, 50.9]",3788770,1,,,,-0.38050637,,Right Foot,,,,"[33.2, 49.9]",,Ground Pass,,2.6925824,,,Incomplete,,Darko Velkovski,30644.0,,,,,,Recovery,1,Regular Play,Stefan Ristovski,10592.0,Right Back,3,Netherlands,941,"['0bc2e42d-22a2-4915-aa4d-bd6ed365315b', '2a03b2a1-82dc-4930-9a9e-cf7f375054a5', 'b15235fd-073b-4b88-b584-2ac0162fa604']",27,,,,,,,,,,,,,,,,North Macedonia,2358,00:01:27.195,Pass,True
,,,,,,,,,,,,,,,,,,0.788196,,,,,,,,,,,,e3e72af3-3c3b-47a8-9b82-fed8d32535bd,97,,"[26.6, 63.9]",3788770,1,,,,-1.7729651,,Right Foot,,,,"[23.3, 47.8]",,Ground Pass,,16.43472,,,,,Darko Velkovski,30644.0,,,,,,,1,Regular Play,Ivan Trichkovski,16629.0,Right Wing,3,Netherlands,941,['86f29f62-1834-418d-ad1a-15f372a18229'],31,,,,,,,,,,,,,,,,North Macedonia,2358,00:01:31.358,Pass,
,,,,,,,,,,,,,,,,,,0.859602,,,,,,,,,,,,69d85f05-8529-44f2-8419-e25bcf754125,99,,"[23.3, 47.8]",3788770,1,,,,1.0011123,,Right Foot,,,,"[33.1, 63.1]",,Ground Pass,,18.16948,,,Incomplete,,Stefan Ristovski,10592.0,,,,,,,1,Regular Play,Darko Velkovski,30644.0,Right Center Back,3,Netherlands,941,"['8b0dc953-dce8-47f1-b30b-7177fc52a5c2', 'b3c8852d-7e47-4d32-9eb4-34322f19b17f']",32,,,,,,,,,,,,,,,,North Macedonia,2358,00:01:32.146,Pass,
,,,,,,,,,,,,True,,,,,,0.801983,,,,,,,,,,,,b3c8852d-7e47-4d32-9eb4-34322f19b17f,101,,"[87.0, 17.0]",3788770,1,,,,0.3168245,b38497ea-5440-4253-9abd-a9c221f2e16d,Right Foot,,,,"[93.1, 19.0]",,Ground Pass,,6.4195013,,,,,Ryan Gravenberch,23230.0,True,,,,,Interception,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,3,Netherlands,941,"['69d85f05-8529-44f2-8419-e25bcf754125', 'b0fda7d7-04e0-416b-a0d8-69063503ceff']",33,,,,,,,,,,,,,,,,Netherlands,941,00:01:33.005,Pass,
,,,,,,,,,,,,,,,,,,3.52803,,,,,,,,,,,,4e5f461c-1d19-441b-8f91-cd4898777acc,106,,"[6.0, 36.0]",3788770,2,,,,0.2275675,,Right Foot,,,,"[82.0, 53.6]",,High Pass,,78.011284,,,Incomplete,,Ivan Trichkovski,16629.0,,,,,,Goal Kick,1,From Goal Kick,Stole Dimitrievski,21397.0,Goalkeeper,4,North Macedonia,2358,"['1d13d6d8-02dd-47ec-8557-0c99094f8393', '2e194449-5c93-4d39-a7df-0641efb3bb03']",11,,,,,,,,,,,,,,,,North Macedonia,2358,00:02:11.986,Pass,
,,,,,,,,,,,,,,,,,,0.907148,,,,,,,,,,,,2e194449-5c93-4d39-a7df-0641efb3bb03,108,,"[38.1, 26.5]",3788770,2,True,,,0.16796756,,Right Foot,,,,"[61.1, 30.4]",,Low Pass,,23.328308,,,,,Georginio Wijnaldum,3567.0,,,,,,Recovery,1,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,5,Netherlands,941,"['35b2200e-9b37-4c3d-9a1d-8d4a24196585', '4e5f461c-1d19-441b-8f91-cd4898777acc']",15,,,,,,,,,,,,,,,,Netherlands,941,00:02:15.514,Pass,
,,,,,,,,,,,,,,,,,,0.791887,,,,,,,,,,,,0f31fb59-30b8-4e3c-8131-257f80798d90,110,,"[61.1, 30.4]",3788770,2,,,,0.22785705,,Right Foot,,,,"[68.0, 32.0]",,Low Pass,,7.0830784,,,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,5,Netherlands,941,['e0329199-3b01-458b-940d-c57f11cf3bc6'],16,,,,,,,,,,,,,,,,Netherlands,941,00:02:16.591,Pass,
,,,,,,,,,,,,,,,,,,0.625213,,,,,,,,,,,,d401db8a-957d-4990-9658-6861b1bbf134,113,,"[68.6, 32.3]",3788770,2,,,,-1.0358412,,Right Foot,,,,"[71.8, 26.9]",,Low Pass,,6.276942,,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Memphis Depay,2988.0,Right Center Forward,5,Netherlands,941,"['19f0471b-6f7f-4e37-b372-b0cd32afb9a9', '6b895d24-348b-4ae8-8431-a0805f75a67c', 'b5fd6da5-5d1d-41b0-ae3a-67a3b01fa3c6']",17,,,,,,,,,,,,,,,,Netherlands,941,00:02:17.383,Pass,True
,,,,,,,,,,,,,,,,,,0.471522,,,,,,,,,,,,1cbf763d-407f-4635-9a6c-31c9c35ea01c,118,,"[53.0, 25.5]",3788770,2,,,,0.21866895,,Left Foot,,,,"[57.5, 26.5]",,Ground Pass,,4.609772,,,,,Ryan Gravenberch,23230.0,,,,,,Recovery,1,Regular Play,Daley Blind,3311.0,Left Center Back,5,Netherlands,941,['0b079b01-33fb-445f-8928-7ea52ddc0ad3'],20,,,,,,,,,,,,,,,,Netherlands,941,00:02:20.144,Pass,
