ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.1098,,,,,,,,,,,f431943d-5240-4f8c-b621-fea3aff67779,17,,"[41.0, 5.0]",19778,0,,,,2.1995926,,Left Foot,,,,"[33.0, 16.0]",Ground Pass,13.601471,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Kick Off,Demi Stokes,4651.0,Left Back,2,Manchester City WFC,746,['b8fd6d17-b491-414a-a105-2b89b106040b'],9,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:09.416,Pass,
,,,,,,,,,,,2.413845,,,,,,,,,,,0c9f1613-65f3-4cca-b5ef-00958c80d4b8,20,,"[32.0, 15.0]",19778,0,,,,1.810028,,Right Foot,,,,"[22.0, 56.0]",Low Pass,42.201897,,Stephanie Houghton,10185.0,,True,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Manchester City WFC,746,['b0292823-19b3-49f2-b3d9-7471da9a6a1e'],11,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.393,Pass,
,,,,,,,,,,,2.13609,,,,,,,,,,,172587c1-9c28-44af-be75-4f4ed986f91a,23,,"[13.0, 65.0]",19778,0,,,,-1.8063413,,Right Foot,,,,"[7.0, 40.0]",Ground Pass,25.70992,,Ellie Roebuck,4637.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['61dffc98-0383-4c17-9502-a3c093d2d1f9'],15,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:15.092,Pass,
,,,,,,,,,,,2.222469,,,,,,,,,,,e34ac79f-a719-4fe8-a6ed-94725ca870cb,26,,"[7.0, 40.0]",19778,0,,,,-1.0164888,,Right Foot,,,,"[20.0, 19.0]",Ground Pass,24.698177,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,['cde8c854-ac95-496b-ba08-4f3118aa3df3'],18,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:18.109,Pass,
,,,,,,,,,,,0.8756,,,,,,,,,,,26e36db1-97eb-442b-ab7f-9d43027df00e,29,,"[20.0, 19.0]",19778,0,,,,0.0,,Right Foot,,,,"[29.0, 19.0]",Ground Pass,9.0,,Keira Walsh,4658.0,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Manchester City WFC,746,['9b7d6d14-e827-4dd1-aee3-fc3e6f86e420'],21,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:21.478,Pass,
,,,,,,,,,,,0.990477,,,,,,,,,,,f5aae6fc-65aa-4704-9e2c-4e4bad01c39c,31,,"[29.0, 19.0]",19778,0,,,,-3.0172377,,Left Foot,,,,"[21.0, 18.0]",Ground Pass,8.062258,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Kick Off,Keira Walsh,4658.0,Left Defensive Midfield,2,Manchester City WFC,746,['f3d763ee-8c14-46cb-b54d-76dc8060d60b'],22,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:22.354,Pass,
,,,,,,,,,,,3.109416,,,,,,,,,,,fd90a8a0-b049-4bee-9342-25833d08a648,34,,"[17.0, 17.0]",19778,0,,,,1.3086765,,Right Foot,,,,"[28.0, 58.0]",Low Pass,42.44997,,Stephanie Houghton,10185.0,,True,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Manchester City WFC,746,['ead25751-8666-474e-93a5-f183f6cda69c'],24,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:24.674,Pass,
,,,,,,,,,,,5.3321,,,,,,,,,,,e68c9470-5fd2-46b9-be95-f955ebc88ddf,37,,"[34.0, 65.0]",19778,0,,,,-0.19486392,,Right Foot,,,,"[110.0, 50.0]",High Pass,77.46612,,Georgia Stanway,4643.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['43f1be29-8d1c-4234-b218-59123e058f09'],30,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:30.208,Pass,
,,,,,,,,,,,1.231214,,,,,,,,,,,3697d611-947c-4b5d-a841-083d715a7ed9,44,,"[16.0, 16.0]",19778,0,,,,-0.7378151,,Right Foot,,,,"[27.0, 6.0]",Ground Pass,14.866069,,Kerys Harrop,15569.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,3,Birmingham City WFC,969,['a1ba1655-b735-4d33-a03c-608626c9eb62'],42,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:42.409,Pass,
,,,,,,,,,,,0.927999,,,,,,,,,,,4948fc24-8e4c-447b-b2f4-450189e70a6b,47,,"[27.0, 5.0]",19778,0,,,,2.6779451,,Left Foot,,,,"[15.0, 11.0]",Ground Pass,13.416408,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Back,3,Birmingham City WFC,969,['b92ffe54-340a-436e-a73a-79be812ad964'],43,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:43.760,Pass,
,,,,,,,,,,,1.666872,,,,,,,,,,,f6404312-1969-44ef-867a-c540682c0d1a,51,,"[15.0, 12.0]",19778,0,,,,1.9832067,,Right Foot,,,,"[8.0, 28.0]",Ground Pass,17.464249,,Hannah Hampton,22032.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,3,Birmingham City WFC,969,"['6c77695b-9b31-4fd2-86bf-01a172fd8e72', '9c13cd12-814d-4699-ad52-e7376148212a']",45,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:45.985,Pass,True
,,,,,,,,,,,0.745038,,,,,,,,,,,c419382a-1808-4c36-ad6c-4d5d8881e6b7,54,,"[8.0, 28.0]",19778,0,,,,-1.4659194,,Right Foot,,,,"[10.0, 9.0]",Ground Pass,19.104973,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,3,Birmingham City WFC,969,['9079b226-1557-4fca-9619-63b1e61e9f19'],48,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:48.000,Pass,
,,,,,,,,,,,0.979352,,,,,,,,,,,340a442f-35ee-4c0c-8ead-ac26fc1b5cfa,58,,"[5.0, 11.0]",19778,0,,,,-1.2924967,,Left Foot,,,,"[7.0, 4.0]",Ground Pass,7.28011,,Kerys Harrop,15569.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,3,Birmingham City WFC,969,['16a8060f-57ae-44f7-89e6-9db25a9d9e44'],52,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:52.600,Pass,
,,,,,,,,,,,0.895719,,,,,,,,,,,62b81177-d419-4520-988f-f01b6085d4a8,62,,"[6.0, 4.0]",19778,0,,,,1.849096,,Left Foot,,,,"[4.0, 11.0]",Ground Pass,7.28011,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Back,3,Birmingham City WFC,969,"['08250e7d-1ede-4f76-bc2f-c260337e243a', 'ad63e694-b5c5-476c-8f77-c253dc7711d6']",54,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:54.078,Pass,True
,,,,,,,,,,,0.85281,,,,,,,,,,,442d3cfc-5c5d-497c-bcf8-24d79aaa004a,66,,"[5.0, 12.0]",19778,0,,,,-0.8329813,,Right Foot,,,,"[15.0, 1.0]",High Pass,14.866069,Out,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,3,Birmingham City WFC,969,,55,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:55.217,Pass,
,,,,,,,,,,,1.3997,,,,,,,,,,,3e82bd71-d019-4340-9271-6345331cc64d,67,,"[102.0, 80.0]",19778,1,,,,-1.6756732,,,,,,"[100.0, 61.0]",Low Pass,19.104973,,Nikita Parris,4654.0,,,,,Throw-in,1,From Throw In,Abbie McManus,4648.0,Right Back,4,Manchester City WFC,746,['720936e1-8950-45f8-8ec1-6fd3f5d59666'],2,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:02.243,Pass,
,,,,,,,,,,,0.5178,,,,,,,,,,,94d82ecd-7d67-4c64-8518-11e7e3a35667,73,,"[87.0, 80.0]",19778,1,,,,-1.849096,,,,,,"[83.0, 66.0]",Low Pass,14.56022,,Tessa Wullaert,10099.0,,,,,Throw-in,1,From Throw In,Abbie McManus,4648.0,Right Back,5,Manchester City WFC,746,['e577641c-cdd2-4547-ae65-ecb0be73d25b'],14,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:14.188,Pass,
,,,,,,,,,,,1.2963,,,,,,,,,,,7932b07a-3931-4cc1-9adc-c41b47da4e69,75,,"[83.0, 66.0]",19778,1,,,,1.4801364,,Right Foot,,,,"[84.0, 77.0]",Ground Pass,11.045361,,Abbie McManus,4648.0,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,5,Manchester City WFC,746,['575f72fb-d508-4ae4-b603-267bb17d99e2'],14,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:14.706,Pass,
,,,,,,,,,,,1.002593,,,,,,,,,,,2ef9438c-f5f3-4462-8304-33d09ec11934,79,,"[83.0, 77.0]",19778,1,,,,-1.9832067,,Right Foot,,,,"[76.0, 61.0]",Ground Pass,17.464249,,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Abbie McManus,4648.0,Right Back,5,Manchester City WFC,746,['de133115-f249-4e75-87ac-b77dfcc74435'],16,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:16.307,Pass,
,,,,,,,,,,,1.734478,,,,,,,,,,,255a0a72-114b-480b-92f4-3ef128f15666,83,,"[74.0, 58.0]",19778,1,,,,-2.3276308,,Left Foot,,,,"[57.0, 40.0]",Ground Pass,24.758837,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,5,Manchester City WFC,746,['2fa996c3-2c2f-4c99-b1e5-23a91c202776'],18,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:18.913,Pass,
,,,,,,,,,,,1.686817,,,,,,,,,,,1eb3577c-b488-4f26-b36a-ad3d5ba9c3d1,86,,"[56.0, 39.0]",19778,1,,,,-1.0666304,,Right Foot,,,,"[72.0, 10.0]",Ground Pass,33.12099,,Demi Stokes,4651.0,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,5,Manchester City WFC,746,['bcb290f2-a0e7-46a9-a216-cbe2857bcf89'],22,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:22.286,Pass,
,,,,,,,,,,,1.014304,,,,,,,,,,,e6824a1b-1f0f-424e-8b6f-2ae8ffb07be5,89,,"[73.0, 7.0]",19778,1,,,,2.6779451,,Left Foot,,,,"[55.0, 16.0]",Ground Pass,20.12461,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,5,Manchester City WFC,746,['3b1bffa4-9e10-4669-8a1b-9785b59119ba'],26,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:26.815,Pass,
,,,,,,,,,,,2.4234,,,,,,,,,,,b34b0a1b-f388-4a29-8d28-5c837f883c99,92,,"[57.0, 19.0]",19778,1,,,,0.9048271,,Right Foot,,,,"[90.0, 61.0]",High Pass,53.413483,Incomplete,Tessa Wullaert,10099.0,,True,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,5,Manchester City WFC,746,"['b5a8b165-6e77-40eb-a381-d2b0f7e4d339', 'cd7c8f97-e130-42f7-b603-eac7be9b1d62']",29,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:29.704,Pass,
,,,,,,,,,,,1.259808,,,,,,,,,,,184afe70-16a6-48f7-8119-f961fe1bcbeb,96,,"[38.0, 15.0]",19778,1,,,,2.7985687,,Left Foot,,,,"[24.0, 20.0]",Ground Pass,14.866069,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Back,6,Birmingham City WFC,969,['c92af916-a105-4b4e-a922-1df4166e73e8'],35,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:35.699,Pass,
,,,,,,,,,,,1.76225,,,,,,,,,,,aec1ff6d-9556-492b-af8f-3b907f929ab1,99,,"[20.0, 23.0]",19778,1,,,,2.3996453,,Right Foot,,,,"[8.0, 34.0]",Ground Pass,16.27882,,Hannah Hampton,22032.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,6,Birmingham City WFC,969,['e78251e4-8867-4f20-81e4-f668b2e23d5d'],37,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:37.916,Pass,
,,,,,,,,,,,1.937772,,,,,,,,,,,a5164518-d250-4d2b-92fa-ee6157fc7ea5,102,,"[8.0, 34.0]",19778,1,,,,1.3134726,,Right Foot,,,,"[13.0, 53.0]",Ground Pass,19.646883,,Meaghan Sargeant,19502.0,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,6,Birmingham City WFC,969,['1f139b55-a2a5-46f1-83a4-f937cd3a9a75'],41,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:41.594,Pass,
,,,,,,,,,,,0.1683,,,,,,,,,,,ace65c72-0c5d-4b58-9f5b-48be5246d9b3,106,,"[16.0, 54.0]",19778,1,,,,0.4636476,,Right Foot,,,,"[18.0, 55.0]",Ground Pass,2.236068,Incomplete,Harriet Scott,19592.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Left Center Back,6,Birmingham City WFC,969,"['136cd76e-5981-4952-a8f7-6a066092802b', '587d96b0-4bf1-4db8-b714-34cce7e9a0fd', 'b29b5812-0d92-467b-b100-84d14a8ddad1']",44,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:44.092,Pass,True
,,,,,,,,,,,0.876386,,,,,,,,,,,d991e26b-a8e5-4f02-b0c1-8b6d28f2c57f,110,,"[100.0, 6.0]",19778,1,,,,1.9756881,,Right Foot,,,,"[97.0, 13.0]",Ground Pass,7.615773,,Caroline Weir,10188.0,,,,,,1,Regular Play,Nikita Parris,4654.0,Center Forward,7,Manchester City WFC,746,['602eb434-db09-45c9-bbc7-328cd3cb79d9'],46,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:46.409,Pass,
,,,,,,,,,,,0.767533,,,,,,,,,,,74e66e2e-1d29-47cf-8f45-408a13f0ca8a,115,,"[100.0, 16.0]",19778,1,,,,-1.4711276,,Left Foot,,,,"[101.0, 6.0]",Ground Pass,10.049875,,Nikita Parris,4654.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Wing,7,Manchester City WFC,746,"['a192608f-de01-4d31-85a7-e7b31827aaf7', 'b5c0257c-95bf-4983-9944-1cc1bbf3e139']",49,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:49.275,Pass,True
,,,,,,,,,,,1.113946,,,,,,,,,,,41198b73-b397-4823-87f3-dffde911f162,118,,"[102.0, 4.0]",19778,1,,,,1.1341692,,Right Foot,,,,"[109.0, 19.0]",Ground Pass,16.552946,,Demi Stokes,4651.0,,,,,,1,Regular Play,Nikita Parris,4654.0,Center Forward,7,Manchester City WFC,746,['e678fb8b-c1a2-4916-8222-7dbb821c71d1'],51,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:51.520,Pass,
,,,,,,,,,,,0.3944,,,,,,,,,,,f853584d-4f98-4c97-949f-ce20ce407528,125,,"[110.0, 20.0]",19778,1,,,,1.4711276,,Left Foot,True,,,"[111.0, 30.0]",Ground Pass,10.049875,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,7,Manchester City WFC,746,['7010acdf-03c0-42cd-8972-4301da331b87'],55,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:55.002,Pass,
,,,,,,,,,,,1.2586,,,,,,,,,,,3ea5d3a7-8cf8-4462-858d-ca0e1c99dc45,127,,"[111.0, 30.0]",19778,1,,,,1.7126933,,Left Foot,,,,"[110.0, 37.0]",Ground Pass,7.071068,Incomplete,Caroline Weir,10188.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Center Attacking Midfield,7,Manchester City WFC,746,"['a79d6de9-166f-4111-9c48-8c7042a24e84', 'c5baf006-a8e9-4180-92bf-dd5737769673']",55,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:55.396,Pass,
,,,,,,,,,,,1.3672,,,,,,,,,,,b0686fc2-8c51-4141-b4ad-4a572794a39b,130,,"[75.0, 1.0]",19778,2,,,,2.1112158,,,,,,"[72.0, 6.0]",Low Pass,5.8309517,,Keira Walsh,4658.0,,,,,Throw-in,1,From Throw In,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,['35a7713f-b957-4e11-b891-34fe6bd0ece6'],13,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:13.602,Pass,
,,,,,,,,,,,0.84416,,,,,,,,,,,907fd99f-02a0-43e6-8202-753a5c1210a5,132,,"[71.0, 4.0]",19778,2,,,,-0.19739556,,Right Foot,,,,"[76.0, 3.0]",Ground Pass,5.0990195,,Demi Stokes,4651.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,8,Manchester City WFC,746,['dbb733ce-31c1-410f-a589-5d2947708125'],14,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:14.970,Pass,
,,,,,,,,,,,1.754822,,,,,,,,,,,22bed8ef-d382-43ed-aa39-96be988bcdb9,139,,"[66.0, 2.0]",19778,2,,,,3.0367157,,Left Foot,,,,"[47.0, 4.0]",Ground Pass,19.104973,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,['0ee967c5-1787-4f92-bff5-0b183272ecaa'],18,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:18.281,Pass,
,,,,,,,,,,,1.92822,,,,,,,,,,,ec4c946a-17c0-469f-9b89-9b382192ad3b,142,,"[47.0, 4.0]",19778,2,,,,1.7619808,,Right Foot,,,,"[41.0, 35.0]",Ground Pass,31.575306,,Stephanie Houghton,10185.0,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,8,Manchester City WFC,746,['308847f9-0845-4a57-9fed-1b7780e43db4'],21,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:21.156,Pass,
,,,,,,,,,,,1.69072,,,,,,,,,,,c1bb380d-6ee4-40b9-bd2a-1d162a34461f,145,,"[43.0, 45.0]",19778,2,,,,1.092444,,Right Foot,,,,"[57.0, 72.0]",Ground Pass,30.413813,,Abbie McManus,4648.0,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,8,Manchester City WFC,746,['a0c9a38b-2369-47b4-ad52-db1a1b428814'],24,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:24.997,Pass,
