50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.108185,,,,,,,,,,,,,,,ace8bd12-4e63-4930-bfed-a25806214076,21,,"[40.0, 2.2]",2275103,0,,,,,1.801887,,Right Foot,,,"[38.0, 10.7]",,Ground Pass,,8.732124,,,,,Laura Vetterlein,31556.0,,,,,,,1,Regular Play,Katharina Baunach,31557.0,Left Wing Back,3,West Ham United LFC,972,"['e8ead28a-a26d-4385-8ae1-1cc4dcd328b0', 'fca2ba2c-3c25-47a7-95c0-415a812c7146']",14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:14.062,Pass,True
,,,,,,,,,,,,,,,,2.615422,,,,,,,,,,,,,,,c099cc8f-4645-4991-a409-f600b6fdcf65,26,,"[42.3, 8.5]",2275103,0,,,,,-0.45430207,,Right Foot,,,"[59.5, 0.1]",,Low Pass,,19.141579,,,Out,,So-Hyun Cho,22798.0,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,3,West Ham United LFC,972,"['186787c9-5c48-4820-ae83-06728e3abfdf', '97d19474-f7d5-4d0a-93ca-d412f33379a9', 'e55a621f-f785-4446-89ef-4ed0ddc88a01']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:16.076,Pass,True
,,,,,,,,,,,,,,,,0.902597,,,,,,,,,,,,,,,8cd8c307-bab9-4610-926e-d774acac15b7,28,,"[57.4, 80.0]",2275103,0,,,,,-0.28805545,,,,,"[65.5, 77.6]",,Low Pass,,8.448076,,,,,Kirsty Linnett,19418.0,,,,,,Throw-in,1,From Throw In,Rebecca Jane,18144.0,Right Back,4,Liverpool WFC,966,['9d1d491c-c91d-464d-990a-6f8fad0e4469'],24,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:24.095,Pass,
,,,,,,,,,,,,,,,,0.051894,,,,,,,,,,,,,,,5c1afa4c-98fb-4d68-b47c-a2808be241d8,32,,"[69.1, 77.5]",2275103,0,,,,,0.04164258,,Right Foot,,,"[71.5, 77.6]",,Ground Pass,,2.4020824,,,Incomplete,,Ashley Hodson,24238.0,,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Right Center Forward,4,Liverpool WFC,966,"['5fc8237d-2cf9-4977-b705-9af2b65ef4c0', '6d2c7fa1-9edc-4541-94ea-c0cb74ce862c']",27,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:27.505,Pass,
,,,,,,,,,,,,,,,,1.429698,,,,,,,,,,,,,,,65ceb8bf-7de5-4d3d-8875-3b828343bcd3,36,,"[65.9, 70.9]",2275103,0,,,,,-2.9952774,,Right Foot,,,"[56.4, 69.5]",,Ground Pass,,9.602604,,,,,Rhiannon Roberts,19779.0,,,,,,Recovery,1,From Throw In,Kirsty Linnett,19418.0,Right Center Forward,4,Liverpool WFC,966,"['3e1f5d75-23ce-4b67-a8aa-779f48da4b24', '83801521-686e-43ce-a212-79a8ba4b60f7']",29,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:29.634,Pass,True
,,,,,,,,,,,,,,,,0.966077,,,,,,,,,,,,,,,0e5019c7-aa83-4c95-a702-7ef12adcd070,39,,"[60.7, 73.1]",2275103,0,,,,,0.42322847,,Right Foot,,,"[71.8, 78.1]",,Ground Pass,,12.174153,,,,,Melissa Lawley,15547.0,,,,,,,1,From Throw In,Rhiannon Roberts,19779.0,Right Center Midfield,4,Liverpool WFC,966,['ca05f8d0-9d17-4f1e-b882-f7526b4b8f8c'],31,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:31.981,Pass,
,,,,,,,,,,,,,,,,1.400956,,,,,,,,,,,,,,,00486853-376e-4199-85f8-10fa3955a3ef,41,,"[70.8, 76.8]",2275103,0,,,,,3.1415927,,Right Foot,,,"[62.0, 76.8]",,Ground Pass,,8.8,,,,,Rebecca Jane,18144.0,,,,,,,1,From Throw In,Melissa Lawley,15547.0,Right Midfield,4,Liverpool WFC,966,['4b1978e5-bc49-4403-a98a-2f266eedd275'],32,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:32.947,Pass,
,,,,,,,,,,,,,,,,0.474034,,,,,,,,,,,,,,,a8900882-0384-4b88-9e55-b8352a10e091,45,,"[58.4, 75.2]",2275103,0,,,,,-1.9756881,,Right Foot,,,"[55.4, 68.2]",,Low Pass,,7.615773,,,Incomplete,,Niamh Fahey,19777.0,,,,,,,1,From Throw In,Rebecca Jane,18144.0,Right Back,4,Liverpool WFC,966,"['acdff834-4cc2-4495-ad9e-2a556be20a13', 'fc8d5858-682a-43e9-8e7f-fdc9494c9b82']",35,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:35.532,Pass,
,,,,,,,,,,,,,,,,2.717627,,,,,,,,,,,,,,,37ea338c-651d-4983-a36c-16c81e47beb6,49,,"[45.6, 76.3]",2275103,0,,,,,-2.575697,,Left Foot,,,"[22.3, 61.5]",,Ground Pass,,27.603079,,,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,Recovery,1,From Throw In,Rebecca Jane,18144.0,Right Back,4,Liverpool WFC,966,"['91296b8b-c25f-4f76-aa11-45c3a22bca0d', 'd4092185-09ac-4ae8-9e81-d832d788537c']",38,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:38.328,Pass,True
,,,,,,,,,,,,,,,,2.275087,,,,,,,,,,,,,,,9ce8e9f1-30c8-4e44-8d6a-8e86f846dc3a,51,,"[22.3, 58.6]",2275103,0,,,,,-1.7483925,,Right Foot,,,"[17.4, 31.3]",,Ground Pass,,27.736258,,,,,Niamh Fahey,19777.0,,,,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,4,Liverpool WFC,966,['59978cf3-808d-484b-8f38-032ce396d88d'],41,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:41.045,Pass,
,,,,,,,,,,,,,,,,1.133527,,,,,,,,,,,,,,,687491c2-17d5-4e51-a50d-c8cddea673fc,54,,"[25.5, 25.4]",2275103,0,,,,,0.123826735,,Left Foot,,,"[48.8, 28.3]",,Ground Pass,,23.479778,,,,,Niamh Charles,15631.0,,,,,,,1,From Throw In,Niamh Fahey,19777.0,Left Center Back,4,Liverpool WFC,966,['41781a88-4a99-4714-b3f9-2ba33b041058'],44,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:44.714,Pass,
,,,,,,,,,,,,,,,,1.023413,,,,,,,,,,,,,,,e6063581-9b7e-427c-93a3-34eca8b17be7,57,,"[69.2, 48.8]",2275103,0,,,,,1.5865018,,Right Foot,,,"[68.9, 67.9]",,Low Pass,,19.102356,,,,,Cecilie Redisch Kvamme,31553.0,,,,,,Recovery,1,Regular Play,Kate Longhurst,18147.0,Center Defensive Midfield,5,West Ham United LFC,972,['439caa84-390b-4832-88ca-f0519a0e1383'],46,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:46.883,Pass,
,,,,,,,,,,,,,,,,0.670566,,,,,,,,,,,,,,,ef6cde7c-be3f-4e86-8947-2d57691ccb0e,60,,"[70.0, 67.2]",2275103,0,,,,,-0.9372806,,Right Foot,,,"[78.3, 55.9]",,Ground Pass,,14.020699,,,,,Kenza Dali,15421.0,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,5,West Ham United LFC,972,['6f05e726-dd71-4a2f-9c2e-fe41476e3a3e'],48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:48.840,Pass,
,,,,,,,,,,,,,,,,1.457031,,,,,,,,,,,,,,,7dd73715-5580-4c5f-9487-94998981b97f,71,,"[68.1, 49.9]",2275103,0,,,,,-2.1999443,,Right Foot,,,"[55.8, 33.0]",,Ground Pass,,20.902153,,,,,Brooke Hendrix,18159.0,,,,,,,1,Regular Play,Kenza Dali,15421.0,Left Center Midfield,5,West Ham United LFC,972,['7e3cef8b-f78b-4838-893c-2925b874838a'],54,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:54.112,Pass,
,,,,,,,,,,,,,,,,5.80373,,,,,,,,,,,,,,,2af9691f-a040-4a0a-9b0d-28e066fb4dbb,75,,"[57.0, 34.2]",2275103,0,,,,,0.56637746,,Left Foot,,,"[112.2, 69.3]",,High Pass,,65.41445,,,Incomplete,,Martha Thomas,31558.0,,,,,,,1,Regular Play,Brooke Hendrix,18159.0,Center Back,5,West Ham United LFC,972,"['258b17da-10f1-41b1-9dbf-451a036f9f8d', '33ac3c0c-a603-4794-b9a7-4afe60e5031a', 'e25f4878-4eb1-4bdf-aef3-0dd998fb0411']",55,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:55.689,Pass,True
,,,,,,,,,,,,,,,,0.794227,,,,,,,,,,,,,,,f0c82de9-f16a-4086-bd90-ec50735806c2,79,,"[112.2, 80.0]",2275103,1,,,,,-1.4393276,,,,,"[113.8, 67.9]",,Low Pass,,12.205327,,,,,Kenza Dali,15421.0,,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,6,West Ham United LFC,972,['66db61a6-aa00-42b2-9a46-0eeff0c7cf95'],15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:15.107,Pass,
,,,,,,,,,,,,,,,,6.839337,,,,,,,,,,,,,,,4e17d68a-891b-44de-8a4d-8179965e334c,87,,"[20.1, 22.1]",2275103,1,,,,,-0.1417171,5287dcd8-a1d9-4c42-894b-7602f0938ce7,Right Foot,,,"[97.9, 11.0]",,High Pass,,78.58785,,,,,Ashley Hodson,24238.0,True,,,,,,1,From Counter,Niamh Charles,15631.0,Left Midfield,7,Liverpool WFC,966,"['28332d0a-a041-4f94-bf71-714d7f1c6c65', '3f71b8ec-2e95-4c6a-b1ab-95f1f5040bdd']",20,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:20.059,Pass,True
,,,,,,,,,,,,,,,,1.463562,,,,,,,,,,,,,,,beb0401b-4e94-4866-9048-4ca564c6dc25,95,,"[120.0, 80.0]",2275103,3,,,,,-1.6908196,e845693d-2ac4-4261-8379-d60ae0249194,Right Foot,,,"[115.2, 40.2]",,High Pass,,40.0884,,,,True,Niamh Fahey,19777.0,True,,,Outswinging,,Corner,1,From Corner,Jade Bailey,21854.0,Left Center Midfield,8,Liverpool WFC,966,['567a1eb1-9747-4b30-b3ed-9c3248d6266b'],23,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:23.803,Pass,
,,,,,,,,,,,,,,,,1.833393,,,,,,,,,,,,,,,47586674-86ca-4553-b249-116d4d404c14,102,,"[120.0, 0.1]",2275103,3,,,,,1.9489058,,Right Foot,,,"[105.7, 36.1]",,High Pass,,38.73616,,,Incomplete,,,,,True,,Straight,,Corner,1,From Corner,Jade Bailey,21854.0,Left Center Midfield,9,Liverpool WFC,966,['8824856c-798b-4917-b0f1-0c3cf851dc0d'],53,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:53.563,Pass,
,,,,,,,,,,,,,,,,2.629226,,,,,,,,,,,,,,,71bcbb94-104b-47b4-a4a6-9a1ce46c049e,104,,"[80.2, 40.5]",2275103,3,,,,,-3.0232952,,Right Foot,,,"[55.8, 37.6]",,Ground Pass,,24.571732,,,,,Leigh-Anne Robe,15630.0,,,,,,Recovery,1,From Corner,Rebecca Jane,18144.0,Right Back,9,Liverpool WFC,966,['38269c7c-bc33-4553-9594-fcd8c8f35b62'],58,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:58.188,Pass,
,,,,,,,,,,,,,,,,1.931906,,,,,,,,,,,,,,,f005a6a5-6958-41ed-a4bc-93663304b278,106,,"[56.1, 39.6]",2275103,4,,,,,1.4141945,,Right Foot,,,"[58.2, 52.9]",,Ground Pass,,13.464768,,,,,Rebecca Jane,18144.0,,,,,,,1,From Corner,Leigh-Anne Robe,15630.0,Left Back,9,Liverpool WFC,966,['90908fce-f551-4dfe-b5d0-93ea05f04a44'],0,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:00.817,Pass,
,,,,,,,,,,,,,,,,0.679783,,,,,,,,,,,,,,,2abb334d-df92-414d-8d53-dc8fe61cecb9,110,,"[47.6, 73.3]",2275103,4,,,,,0.39060703,,Right Foot,,,"[56.1, 76.8]",,Ground Pass,,9.192389,,,Incomplete,,,,,,,,,,1,From Corner,Rebecca Jane,18144.0,Right Back,9,Liverpool WFC,966,"['d87a9366-010a-4355-934f-0cc410f9896a', 'e082bca5-a7f5-4236-8c0f-e399b43f63a6']",6,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:06.377,Pass,True
,,,,,,,,,,,,,,,,0.60298,,,,,,,,,,,,,,,86487e55-44c5-4b80-a66a-7802ebf19eee,116,,"[65.1, 13.9]",2275103,4,,,,,1.3146449,,Right Foot,,,"[68.4, 26.5]",,Low Pass,,13.024976,,,Incomplete,,Kenza Dali,15421.0,,,,,,,1,Regular Play,Kate Longhurst,18147.0,Center Defensive Midfield,10,West Ham United LFC,972,"['205ef839-a0a5-4bb1-a471-8b7198729c2c', '494c4e2d-d5c2-46f4-b6a3-2e426bb28b5c', '65a0a49a-9591-4c3d-b85f-875d02e71ac9']",10,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:10.974,Pass,True
,,,,,,,,,,,,,,,,2.953265,,,,,,,,,,,,,,,62217aa7-a25f-448e-9c0b-4aae7d21dd5b,119,,"[64.8, 21.2]",2275103,4,,,,,1.2082521,,Right Foot,,,"[80.2, 61.8]",,Low Pass,,43.422573,,,,,Cecilie Redisch Kvamme,31553.0,,,True,,,Recovery,1,Regular Play,Kate Longhurst,18147.0,Center Defensive Midfield,10,West Ham United LFC,972,['975ad4ad-b954-48ad-960b-8a75b4eb3bb9'],12,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:12.760,Pass,
,,,,,,,,,,,,,,,,1.286305,,,,,,,,,,,,,,,984e4cab-27c6-4749-a571-525660c4f5ef,122,,"[95.6, 59.6]",2275103,4,,,,,-1.1151009,37b594d7-35f1-4df8-8640-7a01833a6bc4,Right Foot,,,"[105.5, 39.4]",True,High Pass,,22.495556,,,,,Adriana Kristina Leon,8297.0,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,10,West Ham United LFC,972,['16b247c6-760f-4105-9788-e19a633d1c20'],17,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:17.813,Pass,
,,,,,,,,,,,,,,,,1.415638,,,,,,,,,,,,,,,075a4e5a-e50b-4a75-ac7a-1e3b90c1ec17,128,,"[61.0, 40.1]",2275103,5,,,,,2.8073945,,Right Foot,,,"[46.6, 45.1]",,Ground Pass,,15.24336,,,,,Jade Bailey,21854.0,,,,,,Kick Off,1,From Kick Off,Kirsty Linnett,19418.0,Right Center Forward,12,Liverpool WFC,966,['57c93f65-0ee2-4b00-9bf8-575bd0e492e1'],4,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:04.087,Pass,
,,,,,,,,,,,,,,,,5.276076,,,,,,,,,,,,,,,6f28750a-21a9-41e6-8a03-aabc6ec3e693,130,,"[49.0, 42.4]",2275103,5,,,,,-0.56166273,,Right Foot,,,"[110.5, 3.7]",,High Pass,,72.66319,,,Incomplete,,Niamh Charles,15631.0,,,,,,,1,From Kick Off,Jade Bailey,21854.0,Left Center Midfield,12,Liverpool WFC,966,"['14895a20-0ea0-4a07-af3b-528324559ee9', 'd1a2485d-d16c-43b9-b6b1-65908a646718']",5,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:05.503,Pass,
,,,,,,,,,,,,,,,,1.6628,,,,,,,,,,,,,,,4485b5e6-7924-43c7-9831-77043606ad45,135,,"[75.4, 15.9]",2275103,5,,,,,1.9207389,,Right Foot,,,"[70.4, 29.6]",,Ground Pass,,14.583896,,,Incomplete,,Jade Bailey,21854.0,,,,,,,1,From Kick Off,Kirsty Linnett,19418.0,Right Center Forward,12,Liverpool WFC,966,"['266ef5d1-396b-48b7-b5b4-d25349b3c14f', '71d1cf91-ba8d-4cf2-a935-89e8eedf1f43']",14,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:14.431,Pass,
,,,,,,,,,,,,,,,,3.450741,,,,,,,,,,,,,,,20815519-ab93-47d2-94d3-f9a983460ed5,140,,"[46.9, 55.1]",2275103,5,,,,,1.2174262,,Right Foot,,,"[55.9, 79.5]",,Ground Pass,,26.006922,,,Out,,Kenza Dali,15421.0,,,,,,,1,From Kick Off,Martha Thomas,31558.0,Right Center Forward,12,Liverpool WFC,966,['7c5116e7-3e6b-4eff-8832-dae1a8f22b9d'],17,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:17.107,Pass,
