bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.577261,,,,,,,,,,,,d065b63d-ff06-421f-8e04-6215e312c776,16,,,"[37.6, 20.7]",3825706,0,,,,,0.30327216,,Head,,,,"[52.3, 25.3]",,High Pass,,15.402922,,,,,Augusto Matías Fernández,19668.0,,,,,Recovery,1,Regular Play,Daniel Wass,6797.0,Left Center Midfield,3,Celta Vigo,209,"['92a960c5-b00b-4c89-97c2-1ebf9eb7e060', 'f1d86ba4-dab4-4e84-bf63-a4dcb15a0cc0']",9,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:09.115,Pass,
,,,,,,,,,,,,,,,,,0.857672,,,,,,,,,,,,3655373e-e46e-4e44-9295-60bec2e82144,19,,,"[52.3, 27.0]",3825706,0,,,,,-0.11065722,,Head,,,,"[64.0, 25.7]",,Low Pass,,11.772,,,,,Iago Aspas Juncal,5217.0,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Center Midfield,3,Celta Vigo,209,['4cfc2cc2-ec15-4308-b71b-ac47372fdbba'],11,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:11.097,Pass,
,,,,,,,,,,,,,,,,,0.982229,,,,,,,,,,,,a06fd466-8c92-448d-9b90-3c169b262b1e,23,,,"[61.8, 27.2]",3825706,0,,,,,2.2166123,,Left Foot,,,,"[56.6, 34.1]",,Low Pass,,8.640023,,,,,Augusto Matías Fernández,19668.0,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,3,Celta Vigo,209,"['c215b841-42fa-4850-975b-dbfd583cc64a', 'db3ad479-4deb-4778-81c5-7cace3bb7f30']",12,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:12.035,Pass,True
,,,,,,,,,,,,,,,,,1.723428,,,,,,,,,,,,08943cea-d772-46a2-b923-5500be74472c,33,,,"[48.8, 28.1]",3825706,0,,,,,1.95566,,Left Foot,,,,"[36.0, 59.7]",,Ground Pass,,34.093987,,,,,Hugo Mallo Novegil,6805.0,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Center Midfield,3,Celta Vigo,209,['0e2bb330-bc4e-48b5-b257-93da50e03d4e'],15,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:15.829,Pass,
,,,,,,,,,,,,,,,,,2.379904,,,,,,,,,,,,34080dea-dc12-4480-b8e9-798cfcf9dc9e,36,,,"[35.6, 59.1]",3825706,0,,,,,-0.06522267,,Right Foot,,,,"[80.0, 56.2]",,High Pass,,44.494606,,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,"['7aa10c62-ca15-4feb-8815-0d6e671e7cd6', '80b7dc25-bc87-4605-bc7c-644cbfe52785']",18,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:18.703,Pass,
,,,,,,,,,,,,,,,,,1.308189,,,,,,,,,,,,7aa10c62-ca15-4feb-8815-0d6e671e7cd6,38,,,"[40.1, 23.9]",3825706,0,,,,,0.21366899,,Head,,,,"[50.7, 26.2]",,Low Pass,,10.846659,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,4,Athletic Club,215,"['34080dea-dc12-4480-b8e9-798cfcf9dc9e', '60f0ef79-6a5a-4cea-90df-08c39818695e']",21,,,,,,,,,,,,,,,,Athletic Club,215,00:00:21.082,Pass,
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,4231278f-b93c-44a3-b701-48a2bb46a4ab,41,,,"[50.7, 26.2]",3825706,0,,,,,2.3332477,,Right Foot,,,,"[35.8, 41.8]",,High Pass,,21.572435,,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,4,Athletic Club,215,['49ee9a52-1723-490d-bc48-57bb33f80ec1'],22,,,,,,,,,,,,,,,,Athletic Club,215,00:00:22.493,Pass,
,,,,,,,,,,,,,,,,,1.634514,,,,,,,,,,,,4078339e-0ffb-4d58-8e2c-bdc67b631937,45,,,"[44.0, 46.6]",3825706,0,,,,,-0.12902604,,Right Foot,,,,"[75.6, 42.5]",,High Pass,,31.86487,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,4,Athletic Club,215,['dc42a782-c58f-43ba-87e2-677d18bb8e76'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:00:26.948,Pass,
,,,,,,,,,,,,,,,,,0.910405,,,,,,,,,,,,eac6e909-dd41-444e-8e49-93df467a353c,49,,,"[74.7, 43.8]",3825706,0,,,,,-1.796608,,Right Foot,,,,"[73.0, 36.4]",,Low Pass,,7.5927596,,,Unknown,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,4,Athletic Club,215,"['264ef1c3-3423-4106-b8ae-b56648992e46', 'a9140d2f-8ec9-4614-b921-bc5301ccb685']",29,,,,,,,,,,,,,,,,Athletic Club,215,00:00:29.391,Pass,True
,,,,,,,,,,,,,,,,,1.011336,,,,,,,,,,,,a74026c5-69d2-40ac-a3dc-6e7d27adbd09,54,,,"[45.4, 46.9]",3825706,0,,True,,,2.937085,,Right Foot,,,,"[31.9, 49.7]",,Ground Pass,,13.787313,,,,,Sergi Gómez Solà,6804.0,,,,,Free Kick,1,From Free Kick,Augusto Matías Fernández,19668.0,Right Center Midfield,5,Celta Vigo,209,['a0bcfefe-2e1f-4d13-9100-3a4df6b93b7e'],44,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:44.596,Pass,
,,,,,,,,,,,,,,,,,1.382646,,,,,,,,,,,,981441e0-c59f-4f15-9444-5886dd89b382,56,,,"[31.9, 49.7]",3825706,0,,,,,-1.6638601,,Right Foot,,,,"[29.8, 27.2]",,Ground Pass,,22.597788,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Right Center Back,5,Celta Vigo,209,['dde86dae-12c2-41fd-b6e7-f1898be0bf74'],46,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:46.274,Pass,
,,,,,,,,,,,,,,,,,2.333513,,,,,,,,,,,,0bd184d7-6e15-4235-ad37-05b3481020e1,59,,,"[29.8, 27.0]",3825706,0,,,,,2.6208642,,Right Foot,,,,"[9.4, 38.7]",,Ground Pass,,23.517015,,,,,Sergio Álvarez Conde,6884.0,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,5,Celta Vigo,209,['65c7e823-cf7f-4496-9402-597f1be6a137'],48,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:48.870,Pass,
,,,,,,,,,,,,,,,,,3.342675,,,,,,,,,,,,124ad8d5-f8d2-4077-b15a-72cdb3f7b7ab,62,,,"[15.0, 42.6]",3825706,0,,,,,-0.6461436,,Right Foot,,,,"[57.3, 10.7]",,High Pass,,52.980186,,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,1,From Free Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,5,Celta Vigo,209,['dba56894-fde3-488e-8341-fc27ede1e83a'],57,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:57.205,Pass,
,,,,,,,,,,,,,,,,,0.80116,,,,,,,,,,,,8d50be06-665d-4d9f-b00e-b9fb67a4eaa7,71,,,"[41.2, 10.7]",3825706,1,,,,,0.51623064,,Right Foot,,,,"[52.3, 17.0]",,Ground Pass,,12.763228,,,,,Daniel Wass,6797.0,,,,,Recovery,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,5,Celta Vigo,209,"['f0135c66-b4c9-4956-8666-d10ad4ef4cfd', 'f6f68411-e98b-4c65-884e-89dac1e5b0b0']",3,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:03.040,Pass,True
,,,,,,,,,,,,,,,,,0.536463,,,,,,,,,,,,7d7ab7d0-4864-4e50-80d0-0ab056972dfb,76,,,"[51.6, 19.8]",3825706,1,,,,,2.967377,,Left Foot,,,,"[39.1, 22.0]",,Ground Pass,,12.692123,,,,,Pedro Pablo Hernández,6801.0,,,,,,1,From Free Kick,Daniel Wass,6797.0,Left Center Midfield,5,Celta Vigo,209,['aa0dd2b8-316a-44e8-8497-465e7271ac11'],5,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:05.082,Pass,
,,,,,,,,,,,,,,,,,2.438335,,,,,,,,,,,,01eda632-d85a-4943-b6f0-83d899dd13cd,79,,,"[38.4, 22.0]",3825706,1,,,,,-2.8134727,,Right Foot,,,,"[24.3, 17.2]",,Ground Pass,,14.8946295,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Center Defensive Midfield,5,Celta Vigo,209,['6bbaa6c4-c3b3-4329-8dea-cc69b4ead9dc'],5,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:05.734,Pass,
,,,,,,,,,,,,,,,,,1.939963,,,,,,,,,,,,70f8d94c-9f39-4a5a-a091-7f11adf3f443,82,,,"[31.3, 19.2]",3825706,1,,,,,1.5653616,,Right Foot,,,,"[31.5, 56.0]",,Ground Pass,,36.800545,,,,,Sergi Gómez Solà,6804.0,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,5,Celta Vigo,209,['bd7a3e84-80c9-47b1-8779-9a8aaf80833b'],13,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:13.135,Pass,
,,,,,,,,,,,,,,,,,1.216859,,,,,,,,,,,,86a8b725-cfb9-49a7-8683-ccf6a6c30b35,85,,,"[35.0, 57.1]",3825706,1,,,,,1.3464496,,Left Foot,,,,"[38.4, 72.0]",,Ground Pass,,15.282997,,,,,Hugo Mallo Novegil,6805.0,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Right Center Back,5,Celta Vigo,209,['da4bcdde-490d-4fa0-8130-dcb6ec22be21'],16,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:16.905,Pass,
,,,,,,,,,,,,,,,,,0.196285,,,,,,,,,,,,14eaa092-2bef-45de-b2f2-b64e061f1622,88,,,"[39.3, 71.6]",3825706,1,,,,,0.0540015,,Right Foot,,,,"[46.7, 72.0]",,Ground Pass,,7.410803,,,Incomplete,,Augusto Matías Fernández,19668.0,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,5,Celta Vigo,209,"['0b5c2e34-b639-4343-ba51-bcc33657c369', '58bf1ca9-c2c6-4b38-9d01-15da6475a91b']",18,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:18.162,Pass,
,,,,,,,,,,,,,,,,,1.439936,,,,,,,,,,,,35aa1e5d-d1ab-424a-a21c-dbd13f551e76,91,,,"[51.2, 80.0]",3825706,1,,,,,-0.88187194,,,,,,"[63.8, 64.7]",,High Pass,,19.820444,,,,,Iago Aspas Juncal,5217.0,,,,,Throw-in,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,6,Celta Vigo,209,['4c31496d-abcb-46f1-b56b-0aeff00bfc0f'],25,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:25.681,Pass,
,,,,,,,,,,,,,,,,,0.842978,,,,,,,,,,,,0be6b116-de7b-4682-af06-d21cf8d6a30a,95,,,"[64.4, 64.0]",3825706,1,,,,,0.8181733,,Left Foot,,,,"[70.3, 70.3]",,Low Pass,,8.631338,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,6,Celta Vigo,209,['53ed08f0-de48-4688-a078-ee9d0b647cae'],27,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:27.161,Pass,
,,,,,,,,,,,,,,,,,0.859456,,,,,,,,,,,,9cf11f01-850f-43ae-941c-564afd0d076a,98,,,"[70.3, 68.4]",3825706,1,,,,,-2.977932,,Right Foot,,,,"[59.4, 66.6]",,Ground Pass,,11.047625,,,,,Iago Aspas Juncal,5217.0,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,6,Celta Vigo,209,['3403103c-986c-41de-8cc1-11a5854ef619'],29,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:29.334,Pass,
,,,,,,,,,,,,,,,,,3.948699,,,,,,,,,,,,5cff7f60-6e60-4553-acd9-235d199dbdab,101,,,"[58.8, 68.1]",3825706,1,,,,,0.117636174,,Left Foot,,,,"[102.8, 73.3]",,Ground Pass,,44.306206,,,,,Hugo Mallo Novegil,6805.0,,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,6,Celta Vigo,209,['6c3aa2be-d96a-4109-80f6-76743545291d'],30,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:30.234,Pass,
,,,,,,,,,,,,,,,,,0.053163,,,,,,,,,,,,aa12f226-e733-4269-b90c-7cc217440612,104,,,"[114.0, 72.7]",3825706,1,,,,,-2.0344439,,Right Foot,,,,"[111.2, 67.1]",,Low Pass,,6.26099,,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,6,Celta Vigo,209,"['3032d062-ebf6-4420-ab95-03f0afa53b7a', '9f8036af-3cec-487f-aed4-c9014494ca2b']",35,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:35.857,Pass,
,,,,,,,,,,,,,,,,,1.067666,,,,,,,,,,,,88d5c656-3837-44db-897a-fe85179c9a8d,107,,,"[120.0, 80.0]",3825706,1,,,,,-2.5602124,,Right Foot,,,,"[109.5, 73.1]",,Ground Pass,,12.564235,,,,,Augusto Matías Fernández,19668.0,,,,,Corner,1,From Corner,Daniel Wass,6797.0,Left Center Midfield,7,Celta Vigo,209,['6417fcf0-fcea-4c52-ab1d-0fae9a88f79d'],59,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:59.028,Pass,
,,,,,,,,,,,,,,,,,2.917417,,,,,,,,,,,,535f3fdf-4978-43ed-9543-706c2e85a8a6,110,,,"[109.0, 72.0]",3825706,2,,,,,-2.5914268,,Right Foot,,,,"[86.5, 58.2]",,Ground Pass,,26.394886,,,,,Hugo Mallo Novegil,6805.0,,,,,,1,From Corner,Augusto Matías Fernández,19668.0,Right Center Midfield,7,Celta Vigo,209,['bbd3c5a0-b19f-49c3-9816-bf204d4c7385'],1,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:01.155,Pass,
,,,,,,,,,,,,,,,,,1.084505,,,,,,,,,,,,d29b6d37-d4a9-41ff-a974-5bb1e995aa6a,113,,,"[85.2, 57.8]",3825706,2,,,,,-0.7979288,,Right Foot,,,,"[104.9, 37.6]",,High Pass,,28.215776,,,,,Pedro Pablo Hernández,6801.0,,,,,,1,From Corner,Hugo Mallo Novegil,6805.0,Right Back,7,Celta Vigo,209,['98ad4834-73ea-4337-9fec-c7b72a97b360'],4,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:04.153,Pass,
,,,,,,,,,,,,,,,,,0.741566,,,,,,,,,,,,c4633b96-01e3-4caf-b5ac-2db41c1ce441,115,,,"[104.9, 37.6]",3825706,2,,,,,-0.9107873,,Head,,,,"[110.1, 30.9]",,Low Pass,,8.481155,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,1,From Corner,Pedro Pablo Hernández,6801.0,Center Defensive Midfield,7,Celta Vigo,209,['9e450268-f366-43f8-9386-ac93e9cd97c4'],5,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:05.277,Pass,
,,,,,,,,,,,,,,,,,1.167814,,,,,,,,,,,,36a5906b-7dca-40cc-98a0-7eec208f9a76,118,,,"[110.1, 30.7]",3825706,2,,,,,1.4013833,,Right Foot,,,,"[111.4, 38.3]",,High Pass,,7.7103825,,,Incomplete,,,,,,,,,1,From Corner,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,7,Celta Vigo,209,['fad3da2f-adca-4d6f-8f05-286be62ef2c9'],6,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:06.059,Pass,
,,,,,,,,,,,,,,,,,0.860786,,,,,,,,,,,,a20825f8-5d6d-4465-8fa5-d82c9aad0ac3,120,,,"[31.4, 33.8]",3825706,2,,,,,0.7752975,,Right Foot,,,,"[41.4, 43.6]",,Ground Pass,,14.001429,,,,,Iñaki Williams Arthuer,6393.0,,,,,Recovery,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,8,Athletic Club,215,['08c22c84-652e-48c7-81b1-b7bcb959d604'],10,,,,,,,,,,,,,,,,Athletic Club,215,00:02:10.194,Pass,
,,,,,,,,,,,,,,,,,2.082324,,,,,,,,,,,,ae2ff4cc-be2c-47ec-b61c-60d6b7490760,124,,,"[47.7, 41.4]",3825706,2,,,,,1.9439619,,Right Foot,,,,"[39.4, 62.6]",,Ground Pass,,22.766861,,,,,Mikel San José Domínguez,6389.0,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,8,Athletic Club,215,"['ca0b26a9-0001-41bc-ab74-7e06b9baca07', 'e6e66838-8781-4999-9ab6-4159e36d5885']",13,,,,,,,,,,,,,,,,Athletic Club,215,00:02:13.484,Pass,True
