bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[69.2, 2.9]",,,,,,,,,,,0.073453,,,,,,,,,,,,,,623fa000-983a-4259-9c85-ef2eac2b8233,527,,"[68.5, 4.2]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,29,Villarreal,222,"['147b633f-193c-4ae0-8c8e-aa8d9dd1d76a', '935535f0-5ef8-49bc-afc0-9f7fb3f3d132']",6,,,,,,,,,,,,,,,,,Villarreal,222,00:12:06.487,Carry,
,,,"[47.1, 19.4]",,,,,,,,,,,0.079999,,,,,,,,,,,,,,4317b36a-f394-411c-9241-63fe3fa3a212,532,,"[46.5, 17.0]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,29,Villarreal,222,"['5cd5c56c-78a1-497b-aee4-c3367c88a456', '83125e4b-c3b8-4099-ab16-8ac152b1e0cc']",10,,,,,,,,,,,,,,,,,Villarreal,222,00:12:10.709,Carry,
,,,"[50.1, 26.5]",,,,,,,,,,,0.898557,,,,,,,,,,,,,,74d026f2-5cc7-4a36-b5a6-188903715050,535,,"[55.5, 24.5]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,29,Villarreal,222,"['21be5906-cc4a-442f-a17e-e7f35a876268', '608d4ab1-c849-474d-b3eb-aefcbd40519c', '9b81b1f4-e345-44ba-8592-f3de73c7897c']",11,,,,,,,,,,,,,,,,,Villarreal,222,00:12:11.779,Carry,True
,,,"[56.1, 17.7]",,,,,,,,,,,2.179092,,,,,,,,,,,,,,696b8371-0c99-4d0f-9e5c-5930636208a1,541,,"[60.6, 15.6]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,30,RC Deportivo La Coruña,219,"['a9ccb619-74ea-4a81-bd0b-ccdd7c2d3bd9', 'c130c858-fa6b-4a41-9f37-adba793f2426']",33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:33.517,Carry,
,,,"[89.5, 68.6]",,,,,,,,,,,3.824958,,,,,,,,,,,,,,cbf2c810-ea7d-4664-8f89-91563b19f33f,544,,"[85.2, 73.7]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,30,RC Deportivo La Coruña,219,"['5cc8304b-79bc-4f2f-ba9c-9467afc8adb9', 'a3f9bec1-2870-4f24-9d99-04f5f9f80218']",39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:39.267,Carry,
,,,"[81.3, 52.4]",,,,,,,,,,,1.78159,,,,,,,,,,,,,,c4d904b9-04bb-436f-901b-dc197ce39bab,547,,"[84.7, 55.1]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,30,RC Deportivo La Coruña,219,"['30910abf-a505-47ba-98f4-22ad09cc9243', '7398c443-b028-4ba8-8b66-e63ea313b55c']",44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:44.472,Carry,
,,,"[62.7, 16.0]",,,,,,,,,,,2.324784,,,,,,,,,,,,,,8ab4b10c-9567-4e35-96c3-d0c0a84add3e,550,,"[81.8, 8.5]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,30,RC Deportivo La Coruña,219,"['35543e40-a0f0-46b0-a4e9-8303c92f578c', '54eb9c31-d8e1-4b15-85cb-06ec0cc0223e', '9c9423c5-3b7e-4fee-9b04-88aebe2ef01e']",48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:48.642,Carry,True
,,,"[46.0, 44.9]",,,,,,,,,,,1.925983,,,,,,,,,,,,,,68f7b39b-1b5b-4789-b11a-ab417244983c,554,,"[44.3, 38.9]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,30,RC Deportivo La Coruña,219,"['5e2754bd-edc3-42af-87ce-628561a26146', 'b8886423-edb7-496b-9c11-fb65a598aab4']",52,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:52.756,Carry,
,,,"[42.4, 19.4]",,,,,,,,,,,0.653467,,,,,,,,,,,,,,1e7245b5-2ff7-41e7-b22a-767f3bc919eb,560,,"[45.2, 20.0]",3825721,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,31,Villarreal,222,"['34719c18-2a4c-49f9-9d44-9bad3ee80a81', '4e12fabe-62ac-4273-828b-bc42ec34a0bf', 'b4a304de-696b-4937-8a90-e577e58d1d63']",58,,,,,,,,,,,,,,,,,Villarreal,222,00:12:58.171,Carry,True
,,,"[43.1, 17.9]",,,,,,,,,,,3.005718,,,,,,,,,,,,,,8409b589-f4f7-472d-bf5d-e486d056bccf,566,,"[40.7, 21.1]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,31,Villarreal,222,"['0d04dfbc-90ee-4a8c-beed-b54c13e8bb80', '3e046c7d-96ae-47c0-8923-091cd736c3fe', '787bd8d6-f615-4248-be1e-3d1092614b60']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:13:01.893,Carry,True
,,,"[52.0, 13.0]",,,,,,,,,,,1.510715,,,,,,,,,,,,,,f0832991-ce32-46d4-ac14-bc111923326e,570,,"[53.1, 6.4]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,31,Villarreal,222,"['2f3a64ab-5478-413e-853b-71efb29e9377', '314aa8ef-9c1f-4734-b2c7-fddc0b749145', 'b56dde6b-1d45-4353-870d-59bb6e557a2e']",6,,,,,,,,,,,,,,,,,Villarreal,222,00:13:06.280,Carry,True
,,,"[47.8, 5.7]",,,,,,,,,,,0.599973,,,,,,,,,,,,,,c48d1510-81de-442a-b2df-db49ef644e48,574,,"[47.1, 5.5]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,31,Villarreal,222,"['a2f74641-a814-45c8-bebc-f7932dbd3cd8', 'bb7e293a-9d76-41ed-a0d7-e4527323e14d']",8,,,,,,,,,,,,,,,,,Villarreal,222,00:13:08.586,Carry,
,,,"[52.7, 9.3]",,,,,,,,,,,8.89424,,,,,,,,,,,,,,58f14fe2-4657-4a0c-945f-f2d2255561a2,582,,"[37.1, 8.1]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,32,Villarreal,222,"['15c379a5-8c35-4ab4-b678-599042b6d03e', '69b2bac6-895d-406d-a743-614482ba14c0', '87384b33-ecd7-4e60-ba29-c4248e2a8d2d']",20,,,,,,,,,,,,,,,,,Villarreal,222,00:13:20.223,Carry,True
,,,"[65.3, 4.4]",,,,,,,,,,,0.034475,,,,,,,,,,,,,,29f1b00a-b1ec-4e9a-ae6f-aa0dd8af94a2,586,,"[65.3, 4.4]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,32,Villarreal,222,"['84610099-8493-45e4-9128-2697051547e0', 'fb20e155-c3a7-457c-b80c-79fbb7001e9c']",30,,,,,,,,,,,,,,,,,Villarreal,222,00:13:30.214,Carry,
,,,"[40.0, 57.7]",,,,,,,,,,,0.277277,,,,,,,,,,,,,,8f7ee19b-9a71-4766-9b67-a443ee4de507,590,,"[39.0, 58.6]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,32,Villarreal,222,"['311286b3-b9e3-4897-a8dc-beb05ead909a', '60c02434-8925-44fc-9f27-01b973f6c56a']",33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:33.439,Carry,
,,,"[84.6, 16.6]",,,,,,,,,,,1.061636,,,,,,,,,,,,,,2408c38c-d2bd-44f4-b069-dd950a4b0a7d,595,,"[79.8, 14.3]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,32,Villarreal,222,"['45622c46-61f0-4a2c-b9d7-ad92978b4ac0', 'a122a474-e23a-48cc-83bc-d08c55d765a8']",35,,,,,,,,,,,,,,,,,Villarreal,222,00:13:35.661,Carry,
,,,"[36.4, 57.7]",,,,,,,,,,,0.403068,,,,,,,,,,,,,,fd1fcc22-3f13-426d-80f0-8d77fb42f9ed,601,,"[35.3, 55.1]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,33,RC Deportivo La Coruña,219,"['69396fee-98d8-4cd3-a03c-295ee4fd1750', 'c1dce40f-dc20-45bf-a7da-d554cbfe58fc', 'f93b53bd-9a99-4b8c-9dd8-9ce30b8a52c8']",38,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:38.300,Carry,True
,,,"[40.5, 62.6]",,,,,,,,,,,0.372264,,,,,,,,,,,,,,8d4910d1-cbf1-4ef5-93ed-0ceb23158e89,604,,"[40.5, 62.6]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,33,RC Deportivo La Coruña,219,"['10b28bb5-084b-4592-9a57-351b704dc24a', '9e9b566f-80b5-4ca3-9063-b2f303a5f3af']",39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:39.447,Carry,
,,,"[36.2, 68.8]",,,,,,,,,,,0.461762,,,,,,,,,,,,,,cf23cda7-4c54-43c6-a38c-c2802ff65938,607,,"[36.2, 68.8]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,33,RC Deportivo La Coruña,219,"['45fb7c64-26c3-4fdd-a1dd-69d3fa1d68f3', '7e2385f4-78a8-4210-ba54-d0d8a9caa80a']",40,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:40.421,Carry,
,,,"[47.5, 77.0]",,,,,,,,,,,1.371506,,,,,,,,,,,,,,e60dd87d-bc5e-402e-97be-12ba796d07b1,610,,"[42.2, 75.5]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,33,RC Deportivo La Coruña,219,"['c7fe2244-8064-4870-ac61-4c81bd3af2b0', 'dfb6f790-3238-41f9-92bf-30a7ec68d5e1', 'ec542029-2852-49e8-9d49-b4e26561c8a1']",42,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:42.254,Carry,True
,,,"[31.3, 67.1]",,,,,,,,,,,3.076656,,,,,,,,,,,,,,db7cdf05-a250-4992-89cf-c45e274bf1fb,616,,"[28.7, 69.5]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,34,RC Deportivo La Coruña,219,"['822c1612-f0c0-4269-be50-d04ed3c79e6e', '93a705d4-cd72-4468-b9c0-81a0eda8a9df']",50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:50.151,Carry,
,,,"[46.0, 28.8]",,,,,,,,,,,4.595514,,,,,,,,,,,,,,a8e74a21-592d-4c20-a3c6-653b10a2582c,619,,"[34.7, 35.2]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,34,RC Deportivo La Coruña,219,"['795f513e-c15c-45ec-90a4-7741c52b9e00', 'e8da9c95-0509-4b82-a3b3-262af2eb703e']",55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:55.407,Carry,
,,,"[77.7, 7.7]",,,,,,,,,,,0.637171,,,,,,,,,,,,,,bfc54b33-c238-4542-bc93-f4e3e83e82e7,622,,"[77.0, 8.5]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,34,RC Deportivo La Coruña,219,"['51ffe81f-5fe1-467a-a735-0be1f4706206', 'b0644667-f299-4e6f-9859-d71b2d110957']",2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:02.234,Carry,
,,,"[84.3, 36.7]",,,,,,,,,,,0.586481,,,,,,,,,,,,,,f93c6bc7-a3e6-4963-9c05-312b5e5ad6d1,630,,"[83.2, 37.0]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Left Wing,34,RC Deportivo La Coruña,219,"['30518f39-66ff-4839-8b7a-eaded8468ae5', '9ed21373-4bab-484c-8513-090057c66dbd']",7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:07.404,Carry,
,,,"[61.2, 29.7]",,,,,,,,,,,0.185073,,,,,,,,,,,,,,a3e75361-3e59-45cd-a440-3eeadf48fc20,634,,"[60.2, 30.7]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Left Center Forward,35,Villarreal,222,"['cf404c9c-5bcc-4b12-9c71-d464b1e8654e', 'd59dc35f-b0ac-4993-a845-3ca7e70bcef0']",10,,,,,,,,,,,,,,,,,Villarreal,222,00:14:10.985,Carry,
,,,"[61.9, 40.4]",,,,,,,,,,,0.807507,,,,,,,,,,,,,,a702aa3c-63cd-41f0-8ce3-ebafcbc388e8,637,,"[59.5, 33.5]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,35,Villarreal,222,"['3a3b90d0-3c51-4370-8d57-5c5a9af9662b', '98c3b757-4a0d-43ad-9fe5-59dca69be3ad']",12,,,,,,,,,,,,,,,,,Villarreal,222,00:14:12.649,Carry,
,,,"[39.4, 15.4]",,,,,,,,,,,3.985734,,,,,,,,,,,,,,2fbe6b79-ddc0-4773-9f15-8edd6298f470,641,,"[34.5, 24.3]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,36,RC Deportivo La Coruña,219,"['3bef4284-e642-4bf5-86c6-d1260bcfb6bd', '47a8c833-e282-480d-a02b-e390223a7e71']",14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:14.903,Carry,
,,,"[52.9, 26.5]",,,,,,,,,,,4.012543,,,,,,,,,,,,,,86441699-744b-42e4-9c89-40034489bbe9,644,,"[43.9, 26.5]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,36,RC Deportivo La Coruña,219,"['42d5d374-f9e1-471e-832d-acbf0b8ec6c2', 'ab1680bd-00a2-4283-a73a-7e010fe5d3cf']",19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:19.975,Carry,
,,,"[52.7, 74.8]",,,,,,,,,,,1.325114,,,,,,,,,,,,,,17d90724-4cf1-4837-bb60-2c24d7028a80,647,,"[54.8, 70.5]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,36,RC Deportivo La Coruña,219,"['a7daa4b6-7ef5-4b29-8d71-2e781c4777cb', 'c5db867b-12df-4018-a15a-d34073034f3b']",26,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:26.506,Carry,
,,,"[97.8, 70.5]",,,,,,,,,,,4.388542,,,,,,,,,,,,,,08276c01-fd98-4633-9723-4ef745c6b0dc,650,,"[69.6, 73.5]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,36,RC Deportivo La Coruña,219,"['38b929d3-789b-4d31-a99a-bff8f2d4af02', '52cbe0d9-f446-4081-9c0f-5f0999845f6f']",29,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:29.585,Carry,
,,,"[65.1, 22.4]",,,,,,,,,,,1.454272,,,,,,,,,,,,,,a1c9f066-7c2d-4ff8-9b8c-0d361ee9e551,662,,"[68.7, 17.5]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Denis Suárez Fernández,6609.0,Left Midfield,37,Villarreal,222,"['0dc0e16f-04d4-45eb-bdcf-3880eeba3fcf', '9b137934-192d-4eab-b5ba-ed79c90efd69', 'c3a0421b-6fbb-463d-9e80-d18020deaf16']",7,,,,,,,,,,,,,,,,,Villarreal,222,00:15:07.959,Carry,True
,,,"[65.1, 54.3]",,,,,,,,,,,0.769569,,,,,,,,,,,,,,dcb2f03c-8b41-4413-9fd4-c6dae906f4c7,667,,"[55.9, 56.6]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,38,RC Deportivo La Coruña,219,"['7be0ddb6-bebe-46b9-84a0-80679291a95d', 'e31c8075-5b8a-445d-b36d-feb44eea3dfb', 'e78bcbdd-7f54-4e6d-a610-fbf25e49bc50']",10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:10.023,Carry,True
,,,"[82.4, 32.3]",,,,,,,,,,,3.015798,,,,,,,,,,,,,,e4f8773f-ea98-4306-8765-77295c321a40,674,,"[67.0, 41.2]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Left Wing,38,RC Deportivo La Coruña,219,"['903fdf18-a70e-411b-a659-c0c8a493d046', 'de378096-48f6-4855-a19a-5970f3e57a42']",12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:12.220,Carry,
,,,"[107.6, 13.2]",,,,,,,,,,,1.049337,,,,,,,,,,,,,,468d8e19-3382-4222-8d24-4d4e0164f7d2,677,,"[107.6, 15.4]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,38,RC Deportivo La Coruña,219,"['52ac1c95-8edb-4f54-a24d-b038dcda9987', 'd3629abc-d313-4436-94db-36ade7c82328']",18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:18.116,Carry,
,,,"[91.2, 10.9]",,,,,,,,,,,0.485282,,,,,,,,,,,,,,225d1360-37a4-45f1-bc91-e8f567563e62,680,,"[91.2, 10.9]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,38,RC Deportivo La Coruña,219,"['21a3c392-5211-446d-8604-215d18f808ed', '8c7dcc95-4f72-4cd8-a60e-ea0c53a6d60f']",20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:20.265,Carry,
,,,"[75.8, 18.8]",,,,,,,,,,,1.031667,,,,,,,,,,,,,,6e07a7bf-8259-41dd-9838-974497871547,683,,"[75.8, 18.8]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,38,RC Deportivo La Coruña,219,"['24a941d6-f16e-4d91-9a6b-1f3789d59372', '82b87df4-9ef5-4ed0-800c-29350c955ce7']",22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:22.205,Carry,
,,,"[51.4, 59.0]",,,,,,,,,,,1.511813,,,,,,,,,,,,,,f15a92a7-0db1-4365-9c9a-b6f231ff5c3a,689,,"[59.5, 69.3]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,39,RC Deportivo La Coruña,219,"['b68e737a-8cfc-44f3-b1da-97a9d7ee28af', 'bce13868-38b3-494f-b5b6-8ca228edc1c7']",33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:33.598,Carry,
,,,"[53.5, 43.2]",,,,,,,,,,,1.634476,,,,,,,,,,,,,,9cf557d2-fefd-474c-9215-7a447c6ea0f3,692,,"[48.0, 39.3]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,39,RC Deportivo La Coruña,219,"['8eb1cc67-c02e-4f9e-a391-dee62036825c', '96a3e85d-c7eb-4edc-aec4-7d48fd597f2d']",37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:37.139,Carry,
,,,"[94.2, 64.1]",,,,,,,,,,,3.129393,,,,,,,,,,,,,,3c0642dd-ae73-458e-b8e9-7bfb4249a0ae,695,,"[88.6, 75.2]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,39,RC Deportivo La Coruña,219,"['590a6785-9fca-4178-b511-463665c63dfa', 'ceb7ddd9-6ebe-42c6-8dc2-c53cbd0a6bf5', 'e6cb8361-860b-402c-acd9-d40e318ce331']",41,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:41.304,Carry,True
,,,"[92.0, 60.1]",,,,,,,,,,,2.706751,,,,,,,,,,,,,,8dfbffdf-4281-4685-9d9e-5fdfdf3e4384,698,,"[94.2, 64.1]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,39,RC Deportivo La Coruña,219,"['590a6785-9fca-4178-b511-463665c63dfa', 'b2fb19e1-0c7c-4f6c-809b-bc2d5125191b', 'e6cb8361-860b-402c-acd9-d40e318ce331']",44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:44.433,Carry,True
,,,"[80.5, 24.3]",,,,,,,,,,,1.089781,,,,,,,,,,,,,,f9b71ede-884c-4a54-84b1-de4c6a2b0fad,711,,"[79.8, 26.3]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,39,RC Deportivo La Coruña,219,"['0f6ffdb1-7b85-4d05-87cc-e2e05c4c7c1b', 'd42430bc-1d46-42f7-80ba-df9b23b59fb6']",58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:58.086,Carry,
,,,"[53.1, 12.4]",,,,,,,,,,,4.807292,,,,,,,,,,,,,,4d75380a-8855-4375-b930-e8efc6eb45ba,720,,"[37.9, 16.2]",3825721,16,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,39,RC Deportivo La Coruña,219,"['41678ea5-774b-4e5a-866d-9648be124701', 'cbd6d667-2e79-4a10-848a-af1d2a0cb4be']",9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:09.765,Carry,
,,,"[88.4, 50.8]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,f94a23bb-380d-4627-a70d-646f96245c88,725,,"[88.4, 50.8]",3825721,16,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Right Center Forward,40,Villarreal,222,"['2296f154-d998-4dfa-b068-fd186c9b0ae5', 'cd0309a6-5dd0-4b6b-894f-7834a6a32057']",51,,,,,,,,,,,,,,,,,Villarreal,222,00:16:51.992,Carry,
,,,"[26.1, 12.4]",,,,,,,,,,,1.81819,,,,,,,,,,,,,,75fbfe21-6859-4bd5-9792-c8e2002735ab,728,,"[25.7, 17.7]",3825721,16,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,40,Villarreal,222,"['8dd4abe9-521d-46c9-8192-86ee20b18261', '96b6ef0b-c84b-4293-97a0-6c999e8f21d9']",54,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:54.187,Carry,
,,,"[77.1, 64.5]",,,,,,,,,,,2.038018,,,,,,,,,,,,,,581e79f4-1fe7-4bd9-b077-a922766a8dca,731,,"[70.6, 67.1]",3825721,16,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,40,Villarreal,222,"['412f4321-b463-4ebe-b562-d52c0bf9c465', '9b8f2c5c-5f61-489b-ba04-82161e97f7d1']",56,,,,,,,,,,,,,,,,,Villarreal,222,00:16:56.962,Carry,
,,,"[83.3, 40.8]",,,,,,,,,,,1.752152,,,,,,,,,,,,,,c5b0242e-f4e6-4f0b-a716-98b523f25da9,736,,"[78.1, 39.3]",3825721,17,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,40,Villarreal,222,"['0ae373c3-6a1a-476f-828b-57ef73777fc8', 'aae9f454-6a10-4aa5-9dc2-70c6186ed635']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:17:01.095,Carry,
,,,"[20.1, 11.7]",,,,,,,,,,,1.470788,,,,,,,,,,,,,,38d7e957-bb14-46f9-aa37-fd22f9f88dd0,741,,"[22.1, 12.6]",3825721,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,41,RC Deportivo La Coruña,219,"['9b2d336c-92a8-485b-a154-21cb4c225744', 'd7aaa39e-500b-4239-b39e-0bfe85c7d1b4']",21,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:21.416,Carry,
,,,"[8.6, 23.9]",,,,,,,,,,,2.32005,,,,,,,,,,,,,,fb08f909-4f7c-4f42-a06b-7a719410524c,744,,"[9.0, 25.4]",3825721,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,41,RC Deportivo La Coruña,219,"['460a6ae1-b947-4eaa-bb1d-f51a9471fe2b', 'c62e21a8-acc6-4f10-9962-40e3daa77fc9']",24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:24.254,Carry,
,,,"[33.4, 12.1]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,0d072ac9-c69e-4624-aa31-76e818f4e553,749,,"[33.4, 12.1]",3825721,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,41,RC Deportivo La Coruña,219,"['04c217f1-54ef-4736-af20-8774cbed77f8', '2adde453-8e38-4328-a1e7-88a7b841882a']",32,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:32.317,Carry,
