50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.71186,,,,,,,,,,,,16313452-0b1e-44f1-8711-7ceee9ca817d,16,,,"[31.3, 50.8]",3825680,0,,,,,-0.32175055,,Left Foot,,,,"[40.3, 47.8]",,Low Pass,,9.486833,,,Grzegorz Krychowiak,3637.0,,,,,Recovery,1,From Kick Off,Mariano Ferreira Filho,21210.0,Right Back,2,RC Deportivo La Coruña,219,"['8155531e-4eaf-407c-af02-ea9f6ab7fd6f', 'c3a3dd81-26a4-4076-8e99-c02b53db4206']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:00:09.469,Pass,
,,,,,,,,,,,,,,2.968961,,,,,,,,,,,,16524d69-a330-4f58-b91c-9fa21b950035,19,,,"[40.7, 49.3]",3825680,0,,,,,0.014533861,,Right Foot,,,,"[75.1, 49.8]",,High Pass,,34.403633,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,From Kick Off,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,2,RC Deportivo La Coruña,219,"['3e8c1c76-bd00-4dab-a870-485e55286ff3', 'd682c464-b739-49d5-bec0-6f30958f4f55']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:00:10.261,Pass,
,,,,,,,,,,,,,,1.598186,,,,,,,,,,,,3e18ab1f-3a75-4f71-990f-df7c2d7ee27f,23,,,"[32.3, 11.5]",3825680,0,,,,,-0.02349437,,Left Foot,,,,"[70.6, 10.6]",,High Pass,,38.310574,Incomplete,,,,,,,,,1,From Kick Off,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,2,RC Deportivo La Coruña,219,['25e4d15e-0b61-4f08-8f76-1f047437975f'],15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:15.080,Pass,
,,,,,,,,,,,,,,2.110255,,,,,,,,,,,,25e4d15e-0b61-4f08-8f76-1f047437975f,24,,,"[49.5, 69.5]",3825680,0,,,,,1.0053124,,Head,,,,"[56.1, 79.9]",,High Pass,,12.317468,Out,,,,,,,,Recovery,1,From Kick Off,Mariano Ferreira Filho,21210.0,Right Back,2,RC Deportivo La Coruña,219,['3e18ab1f-3a75-4f71-990f-df7c2d7ee27f'],16,,,,,,,,,,,,,,,,,Sevilla,213,00:00:16.678,Pass,
,,,,,,,,,,,,,,1.233185,,,,,,,,,,,,2ebbebf8-e363-49f0-ac2e-0740f3c5bea5,25,,,"[64.2, 0.1]",3825680,0,,,,,0.8826514,,,,,,"[75.3, 13.6]",,Low Pass,,17.477413,,,Luis Carlos Correia Pinto,6734.0,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,3,RC Deportivo La Coruña,219,['de0822d9-3508-418f-99a3-24a89bc1659f'],35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:35.724,Pass,
,,,,,,,,,,,,,,0.773125,,,,,,,,,,,,45709b19-6e68-453a-a034-0c08d05673e7,29,,,"[73.8, 12.6]",3825680,0,,,,,-2.6127112,,Left Foot,,,,"[66.1, 8.1]",,Low Pass,,8.91852,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Midfield,3,RC Deportivo La Coruña,219,['0620d6cd-c497-4678-9307-1184cfcdee5f'],36,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:36.997,Pass,
,,,,,,,,,,,,,,2.474696,,,,,,,,,,,,a47006bf-d978-4434-89f9-33a8686b90a1,31,,,"[67.6, 9.6]",3825680,0,,,,,0.4433016,,Right Foot,,,,"[95.4, 22.8]",,High Pass,,30.774666,Incomplete,,Oriol Riera Magem,27243.0,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,3,RC Deportivo La Coruña,219,"['0ffad27f-b7d1-42fb-bf1e-307efef81851', 'cfd0cb35-7c7b-45fd-aadf-072d49fcce41']",37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:37.770,Pass,
,,,,,,,,,,,,,,1.237352,,,,,,,,,,,,0ffad27f-b7d1-42fb-bf1e-307efef81851,34,,,"[24.7, 57.3]",3825680,0,,,,True,-0.19228487,,,,,,"[36.0, 55.1]",,Low Pass,,11.512168,,,Grzegorz Krychowiak,3637.0,,,,,Recovery,1,From Throw In,Adil Rami,3253.0,Right Center Back,3,RC Deportivo La Coruña,219,"['499ce75c-1aae-48b0-92ef-c1b4700abbfe', 'a47006bf-d978-4434-89f9-33a8686b90a1', 'af5faf4a-d645-4bd9-983f-341951d49e66']",40,,,,,,,,,,,,,,,,,Sevilla,213,00:00:40.245,Pass,True
,,,,,,,,,,,,,,1.399244,,,,,,,,,,,,b8cbda59-c1e9-4a57-94d8-9058ba1b2aca,37,,,"[36.4, 55.1]",3825680,0,,,,,0.48603192,,Right Foot,,,,"[52.3, 63.5]",,High Pass,,17.98249,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,RC Deportivo La Coruña,219,"['4571a1c1-8f87-470d-92a9-0164e8d44c28', 'dd1f7f6f-6751-45e8-89b6-b997adae088e']",41,,,,,,,,,,,,,,,,,Sevilla,213,00:00:41.484,Pass,
,,,,,,,,,,,,,,1.254261,,,,,,,,,,,,dd1f7f6f-6751-45e8-89b6-b997adae088e,39,,,"[67.8, 16.6]",3825680,0,,,,,0.27829966,,Right Foot,,,,"[75.5, 18.8]",,Ground Pass,,8.008121,,,Pedro Mosquera Parada,6733.0,,,,,Recovery,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,3,RC Deportivo La Coruña,219,"['85eb5d14-43fd-4aab-9a4e-7af03c7411fc', 'b8cbda59-c1e9-4a57-94d8-9058ba1b2aca']",42,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:42.883,Pass,
,,,,,,,,,,,,,,1.377522,,,,,,,,,,,,e51d5fed-a432-48c0-a68d-dcc1f0d0e946,43,,,"[75.3, 17.7]",3825680,0,,,,,-1.016887,,Left Foot,,,,"[86.0, 0.4]",,Low Pass,,20.341583,Out,,Luis Carlos Correia Pinto,6734.0,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Center Midfield,3,RC Deportivo La Coruña,219,['04e454da-c447-4bd1-a289-b3e15ebc40d1'],44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:44.163,Pass,
,,,,,,,,,,,,,,2.00336,,,,,,,,,,,,6a455682-5a68-4921-bfb0-0d4fc259b38f,45,,,"[36.4, 80.0]",3825680,0,,,,,-0.32030755,,,,,,"[57.2, 73.1]",,High Pass,,21.914606,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,Throw-in,1,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,4,Sevilla,213,['ddd590e6-563d-488f-a855-5da68a4f0a8e'],56,,,,,,,,,,,,,,,,,Sevilla,213,00:00:56.220,Pass,
,,,,,,,,,,,,,,1.957912,,,,,,,,,,,,66b25768-72d0-423a-9337-f0e066cf4f4e,48,,,"[56.5, 71.6]",3825680,0,,,,True,-0.26916748,,,,,,"[68.1, 68.4]",,Low Pass,,12.033287,,,Víctor Machín Pérez,6841.0,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,4,Sevilla,213,"['d6784c61-eee1-4810-a579-a833a309acc1', 'f40d2556-c272-4303-83c8-7bea78b39127']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:00:58.223,Pass,True
,,,,,,,,,,,,,,0.040618,,,,,,,,,,,,e0c9bc1d-1657-4aba-aa69-e55b01b759cc,51,,,"[70.6, 69.0]",3825680,1,,,,,3.100799,,Right Foot,,,,"[65.7, 69.2]",,Low Pass,,4.90408,Incomplete,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,4,Sevilla,213,"['0a28bfa7-3abc-45de-bfc0-99bed5a21f92', '333dca5d-0eb5-4866-9d8f-0bc078c4951f', 'ef941631-ec6f-4229-8da4-366d314ab23a']",0,,,,,,,,,,,,,,,,,Sevilla,213,00:01:00.140,Pass,True
,,,,,,,,,,,,,,0.603775,,,,,,,,,,,,153acac4-74df-4165-8867-995a3678bec8,55,,,"[51.6, 8.1]",3825680,1,,,,,-0.16725394,,Left Foot,,,,"[59.3, 6.8]",,Ground Pass,,7.808969,,,Luis Carlos Correia Pinto,6734.0,,,,,Recovery,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,5,RC Deportivo La Coruña,219,['3bed0259-2d1d-4501-b3df-651d3f91a4ba'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:01.796,Pass,
,,,,,,,,,,,,,,0.981771,,,,,,,,,,,,f767cedd-099a-4e4a-bf50-a248585a67c0,63,,,"[55.0, 10.6]",3825680,1,,,,,0.017749615,,Right Foot,,,,"[71.9, 10.9]",,Ground Pass,,16.902662,Incomplete,,,,,,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Midfield,5,RC Deportivo La Coruña,219,"['4edbc13d-2612-4b2a-a3e8-feb7bc69b3d7', 'f92bd5b8-dd49-4c99-a973-370e2cce1079']",3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:03.907,Pass,True
,,,,,,,,,,,,,,0.338712,,,,,,,,,,,,b106d042-cb1b-4b53-b77b-1bed6e3d5b4a,68,,,"[53.3, 70.5]",3825680,1,,,,,0.6319742,,Right Foot,,,,"[58.9, 74.6]",,Ground Pass,,6.940461,,,Víctor Machín Pérez,6841.0,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,6,Sevilla,213,"['4a38d670-20fe-4527-a02e-561e72a3d94a', '560d5d22-c447-4703-acec-5dac7a18c0d8', '7865bf78-0272-4ee1-8555-33a73092a8da']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:01:06.503,Pass,True
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,2c52a6b8-8dc4-4503-9912-98d92f4e0c8c,74,,,"[57.0, 74.4]",3825680,1,,True,,,-2.69781,,Right Foot,,,,"[32.6, 62.8]",,Ground Pass,,27.01703,,,Adil Rami,3253.0,,,,,Free Kick,1,From Free Kick,Mariano Ferreira Filho,21210.0,Right Back,7,Sevilla,213,['da03b526-9ffe-4f0a-80cb-f80ced8c66c1'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:01:23.407,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,11761bf9-070c-4295-ad74-5a373a27d5f1,76,,,"[33.9, 63.2]",3825680,1,,,,,-2.177784,,Right Foot,,,,"[18.9, 41.6]",,Ground Pass,,26.29753,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Free Kick,Adil Rami,3253.0,Right Center Back,7,Sevilla,213,['32254448-f9c3-48cd-92cf-ba571c82e3e7'],25,,,,,,,,,,,,,,,,,Sevilla,213,00:01:25.990,Pass,
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,de8c4eac-d1ab-436a-8123-4464f35555ff,79,,,"[20.6, 41.2]",3825680,1,,,,,-1.3973308,,Right Foot,,,,"[26.4, 8.1]",,Ground Pass,,33.604317,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Free Kick,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,7,Sevilla,213,['2c351a12-10bf-4d32-addf-2f8e274db7b5'],28,,,,,,,,,,,,,,,,,Sevilla,213,00:01:28.910,Pass,
,,,,,,,,,,,,,,0.108528,,,,,,,,,,,,6217f7f3-d510-49cf-bdaa-0378c1bda03c,83,,,"[43.4, 8.0]",3825680,1,,,,,-0.8850668,,Left Foot,,,,"[46.1, 4.7]",,High Pass,,4.263801,Incomplete,,,,,,,,,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,7,Sevilla,213,"['216387d9-dbf9-46d0-b52f-8ec77e1830f8', 'aec4fe5c-f330-4c09-bf0b-6d15d2838f93']",35,,,,,,,,,,,,,,,,,Sevilla,213,00:01:35.675,Pass,True
,,,,,,,,,,,,,,1.215849,,,,,,,,,,,,7ad1d896-b262-48ac-a738-39bce7c79fd5,85,,,"[68.6, 0.1]",3825680,1,,True,,,0.66569823,,,,,,"[84.9, 12.9]",,Low Pass,,20.725105,Incomplete,,Kevin Gameiro,6401.0,,,,,Throw-in,1,From Throw In,Yevhen Konoplyanka,8523.0,Left Wing,8,Sevilla,213,"['4234dc54-4e92-4752-ae9f-82ce09ae93ae', '808e46b6-4ba2-46c7-bbbc-07c8777cf358']",43,,,,,,,,,,,,,,,,,Sevilla,213,00:01:43.865,Pass,
,,,,,,,,,,,,,,0.947,,,,,,,,,,,,4234dc54-4e92-4752-ae9f-82ce09ae93ae,87,,,"[35.2, 67.2]",3825680,1,,,,,1.6799498,,Other,,,,"[34.4, 74.5]",,Ground Pass,,7.3437047,,,Rubén Gracia Calmache,25921.0,,,,,Recovery,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,9,RC Deportivo La Coruña,219,"['44eb7938-69d0-4f2f-b6e8-debef3295813', '7ad1d896-b262-48ac-a738-39bce7c79fd5']",45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:45.081,Pass,
,,,,,,,,,,,,,,2.616479,,,,,,,,,,,,a084828e-68ad-4459-9d2e-d591726bbe19,90,,,"[32.2, 71.8]",3825680,1,,,,,-2.2337008,,Right Foot,,,,"[11.9, 45.8]",,Ground Pass,,32.98621,,,Germán Darío Lux,27305.0,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Right Midfield,9,RC Deportivo La Coruña,219,['19958c33-b7bd-4e5c-9686-40454a1a9f43'],46,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:46.260,Pass,
,,,,,,,,,,,,,,3.354011,,,,,,,,,,,,380cc7ca-8cbf-4f98-bd80-c2fc032e2311,93,,,"[14.3, 46.3]",3825680,1,,,,,0.14988041,,Right Foot,,,,"[68.6, 54.5]",,High Pass,,54.91566,Incomplete,,,,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,9,RC Deportivo La Coruña,219,['6f058c53-a37d-437f-b2d3-5a4c1c38d821'],48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:48.956,Pass,
,,,,,,,,,,,,,,1.766185,,,,,,,,,,,,6f058c53-a37d-437f-b2d3-5a4c1c38d821,95,,,"[51.5, 25.6]",3825680,1,,,,True,1.3178306,,,,,,"[55.3, 40.3]",,High Pass,,15.183214,,,Mariano Ferreira Filho,21210.0,,,,,Recovery,1,Regular Play,Adil Rami,3253.0,Right Center Back,9,RC Deportivo La Coruña,219,"['326d933f-9d37-4eea-9123-9de4f97e8f42', '380cc7ca-8cbf-4f98-bd80-c2fc032e2311', 'b2bb0c0c-7e7f-448b-a8bd-f0ffc00dfe3c']",52,,,,,,,,,,,,,,,,,Sevilla,213,00:01:52.310,Pass,True
,,,,,,,,,,,,,,1.116351,,,,,,,,,,,,db8ea167-1901-47ea-959a-f177858a0101,97,,,"[54.4, 39.3]",3825680,1,,,,,-0.583373,,Head,,,,"[64.4, 32.7]",,High Pass,,11.981652,Incomplete,,Michael Krohn-Dehli,6356.0,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,9,RC Deportivo La Coruña,219,"['64696e60-bb46-4b41-ba2a-1f15ad9d6b9c', 'dc4ed5f2-c223-41f9-93e6-3352730228bd']",54,,,,,,,,,,,,,,,,,Sevilla,213,00:01:54.142,Pass,
,,,,,,,,,,,,,,3.400798,,,,,,,,,,,,dc4ed5f2-c223-41f9-93e6-3352730228bd,99,,,"[55.7, 47.4]",3825680,1,,,,,-1.2217621,,Head,,,,"[66.8, 16.9]",,High Pass,,32.45705,,,Luis Carlos Correia Pinto,6734.0,,,,,Recovery,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Center Midfield,9,RC Deportivo La Coruña,219,"['db8ea167-1901-47ea-959a-f177858a0101', 'f6c85cbd-bfd2-428d-a991-09595cb2df1a']",55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:55.259,Pass,
,,,,,,,,,,,,,,1.854312,,,,,,,,,,,,aa95f157-a218-4d71-a8e9-d166539a2855,102,,,"[66.7, 15.9]",3825680,1,,,,,-0.051237166,,Left Foot,,,,"[109.6, 13.7]",,Ground Pass,,42.956375,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Midfield,9,RC Deportivo La Coruña,219,"['3bb8213f-ad2b-46c6-935e-a85da5c21777', '8b205552-02e2-48a9-ac9a-fc0586de4e15']",59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:59.975,Pass,
,,,,,,,,,,,,,,0.6,,,,,,,,,,,,7a97bdc2-b233-4791-adbd-74c4c0864ae4,108,,,"[110.6, 0.1]",3825680,2,,True,,,0.72165483,,,,,,"[118.1, 6.7]",,Low Pass,,9.990496,,,Luis Carlos Correia Pinto,6734.0,,,,,Throw-in,1,From Throw In,Lucas Pérez Martínez,6732.0,Right Center Forward,10,RC Deportivo La Coruña,219,['70e24f88-500c-4c6c-b065-1d84b628b5e4'],15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:15.084,Pass,
