50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.8372,,,,,,,,,,,711a40bd-743b-4af0-b73c-d2fe059ff099,18,,,"[51.0, 4.0]",19739,0,,,0.95054686,,,Left Foot,,,"[56.0, 11.0]",,Ground Pass,8.602325,,Keira Walsh,4658.0,,,,,,1,From Kick Off,Esme Beth Morgan,4649.0,Left Back,2,Manchester City WFC,746,['8bb02f32-c94f-4fcb-ad25-839f3f1c3825'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:09.183,Pass,
,,,,,,,,,,,0.8957,,,,,,,,,,,513b44d8-c240-4a62-9d0d-82b5456dd189,22,,,"[56.0, 14.0]",19739,0,,,0.7853982,,,Right Foot,,,"[64.0, 22.0]",,Ground Pass,11.313708,,Caroline Weir,10188.0,,,,,,1,From Kick Off,Keira Walsh,4658.0,Center Midfield,2,Manchester City WFC,746,['af2be9ed-6cae-4b02-a501-22d67abd7044'],10,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:10.480,Pass,
,,,,,,,,,,,2.227134,,,,,,,,,,,f7341acd-d95e-48da-83be-e9412bb6ae75,26,,,"[63.0, 19.0]",19739,0,,,3.1415927,,,Left Foot,,,"[39.0, 19.0]",,Ground Pass,24.0,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Kick Off,Caroline Weir,10188.0,Left Center Midfield,2,Manchester City WFC,746,['7000a861-9ea8-4df6-b878-3c93b377e439'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.959,Pass,
,,,,,,,,,,,3.700889,,,,,,,,,,,7362f0c1-5c41-4ef7-bf47-31c5ce40faa0,28,,,"[41.0, 21.0]",19739,0,,,1.0480072,,,Head,,,"[75.0, 80.0]",,High Pass,68.09552,Out,Gemma Bonner,15554.0,,True,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Manchester City WFC,746,['81961175-3a99-4b75-93ce-3e761fac9081'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:15.877,Pass,
,,,,,,,,,,,1.507999,,,,,,,,,,,465ecfe2-7a2f-4055-8de8-5b74e6fc6571,30,,,"[42.0, 1.0]",19739,0,,,0.094951704,,,,,,"[63.0, 3.0]",,High Pass,21.095022,Incomplete,Aileen Whelan,16374.0,,,,,Throw-in,1,From Throw In,Amanda Nildén,21023.0,Left Back,3,Brighton & Hove Albion WFC,965,"['aa67407f-160f-49f5-8083-4271e7a3a602', 'e14a3470-37dd-46fe-806a-a95519310e35']",30,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:30.010,Pass,
,,,,,,,,,,,1.615501,,,,,,,,,,,aa67407f-160f-49f5-8083-4271e7a3a602,32,,,"[58.0, 78.0]",19739,0,,,-1.5707964,,,Head,,,"[58.0, 69.0]",,Low Pass,9.0,,Keira Walsh,4658.0,,,,,Recovery,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,3,Brighton & Hove Albion WFC,965,"['465ecfe2-7a2f-4055-8de8-5b74e6fc6571', 'e003c78d-8588-43c2-8e86-d7b9c6c4bc93']",31,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:31.518,Pass,
,,,,,,,,,,,1.461713,,,,,,,,,,,a7943a7b-6338-4798-ac71-01dff50c107c,36,,,"[59.0, 11.0]",19739,0,,,0.5880026,,,Head,,,"[65.0, 15.0]",,High Pass,7.2111025,,Kayleigh Green,16400.0,,,,,Recovery,1,From Throw In,Chloe Peplow,16397.0,Left Center Midfield,3,Brighton & Hove Albion WFC,965,['4165e543-c82a-4357-ae1c-2779afa50deb'],33,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:33.704,Pass,
,,,,,,,,,,,2.59611,,,,,,,,,,,620ab700-6c8f-48eb-b42b-996f75359351,39,,,"[64.0, 27.0]",19739,0,,,1.7681919,,,Left Foot,,,"[59.0, 52.0]",,Ground Pass,25.495098,,Laura Rafferty,16394.0,,,,,,1,From Throw In,Kayleigh Green,16400.0,Center Forward,3,Brighton & Hove Albion WFC,965,['7265c55c-2ca9-471e-9246-e273418c0091'],36,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:36.780,Pass,
,,,,,,,,,,,0.330903,,,,,,,,,,,32fc7e7a-a86f-47d7-b739-3fee1853390f,42,,,"[77.0, 62.0]",19739,0,,,-0.24497867,,,Right Foot,,,"[85.0, 60.0]",,Ground Pass,8.246211,,Ellie Brazil,16393.0,,,,,,1,From Throw In,Laura Rafferty,16394.0,Right Back,3,Brighton & Hove Albion WFC,965,['e8567974-179a-4249-b38b-a575440a35be'],41,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:41.651,Pass,
,,,,,,,,,,,1.513763,,,,,,,,,,,9baf37c2-d038-40c6-a787-9cf54681bc0d,45,,,"[85.0, 60.0]",19739,0,,,-2.6224465,,,Right Foot,,,"[78.0, 56.0]",,Ground Pass,8.062258,,Laura Rafferty,16394.0,,,,,,1,From Throw In,Ellie Brazil,16393.0,Right Midfield,3,Brighton & Hove Albion WFC,965,['55e738b4-3106-4de4-96a8-6706e5c6d40b'],42,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:42.222,Pass,
,,,,,,,,,,,0.83027,,,,,,,,,,,8040676b-20ce-4704-8517-528539340f63,48,,,"[78.0, 56.0]",19739,0,,,-2.3561945,,,Right Foot,,,"[72.0, 50.0]",,Ground Pass,8.485281,,Danielle Buet,20034.0,,,,,,1,From Throw In,Laura Rafferty,16394.0,Right Back,3,Brighton & Hove Albion WFC,965,['b3c63c19-c017-4565-adf2-25f7b2f820b0'],44,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:44.368,Pass,
,,,,,,,,,,,1.211523,,,,,,,,,,,7a8f9dac-b095-43d7-a759-21411f107037,51,,,"[72.0, 50.0]",19739,0,,,-0.83082145,,,Right Foot,,,"[93.0, 27.0]",,High Pass,31.144823,,Aileen Whelan,16374.0,,,,,,1,From Throw In,Danielle Buet,20034.0,Center Defensive Midfield,3,Brighton & Hove Albion WFC,965,['77a99595-5889-4e4f-8371-1b522073c6a9'],45,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:45.436,Pass,
,,,,,,,,,,,1.9457,,,,,,,,,,,e2fde3b6-be42-4ceb-9ad4-4bc50941f351,58,,,"[81.0, 30.0]",19739,1,,,0.21293835,,,Right Foot,,,"[118.0, 38.0]",,High Pass,37.85499,Incomplete,,,,,,,Free Kick,1,From Free Kick,Danielle Buet,20034.0,Center Defensive Midfield,4,Brighton & Hove Albion WFC,965,['6c1e58d9-5cf0-480f-a1c9-a5db5c05b8fd'],28,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:28.177,Pass,
,,,,,,,,,,,3.635466,,,,,,,,,,,8f574490-5096-4c4b-ba7c-24f8aaf8413b,61,,,"[15.0, 37.0]",19739,1,,,-1.017502,,,Keeper Arm,,,"[36.0, 3.0]",,Ground Pass,39.962482,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,5,Manchester City WFC,746,['ffdc7c14-6502-4215-aa0e-7de12760b3fd'],35,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:35.380,Pass,
,,,,,,,,,,,0.9009,,,,,,,,,,,0cd1ad26-a935-41c5-941e-be9313399e8e,65,,,"[36.0, 4.0]",19739,1,,,0.6202495,,,Left Foot,,,"[43.0, 9.0]",,Ground Pass,8.602325,,Caroline Weir,10188.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Back,5,Manchester City WFC,746,['7ed30b5a-791e-4f37-b59c-8094f50005e1'],39,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:39.057,Pass,
,,,,,,,,,,,1.6055,,,,,,,,,,,02b5af6a-e654-4c41-9f68-f5ab7b95ee92,69,,,"[42.0, 9.0]",19739,1,,,2.55359,,,Right Foot,,,"[24.0, 21.0]",,Ground Pass,21.633308,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,5,Manchester City WFC,746,"['046e778f-8e8d-4fd6-be01-6b0485053f86', 'e05e6647-5711-4f5e-a760-c43918ddbc69']",40,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:40.724,Pass,True
,,,,,,,,,,,1.4523,,,,,,,,,,,903723bf-fb77-45a9-827d-e0fa06dc4218,72,,,"[25.0, 21.0]",19739,1,,,0.7328151,,,Left Foot,,,"[35.0, 30.0]",,Ground Pass,13.453624,,Keira Walsh,4658.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,5,Manchester City WFC,746,['88d67a66-9148-4a43-bf63-f8c534bd7dd1'],43,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:43.188,Pass,
,,,,,,,,,,,1.86864,,,,,,,,,,,c33dc4db-3e99-4d99-b35d-8e1280b015fe,75,,,"[40.0, 36.0]",19739,1,,,1.3258177,,,Right Foot,,,"[50.0, 76.0]",,Ground Pass,41.231056,,Gemma Bonner,15554.0,,True,,,,1,Regular Play,Keira Walsh,4658.0,Center Midfield,5,Manchester City WFC,746,['0f229299-0583-4f8b-beb8-316c85cc7048'],46,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:46.878,Pass,
,,,,,,,,,,,1.15512,,,,,,,,,,,482e3088-6e3a-4c81-953d-e94d8fe3f527,77,,,"[50.0, 76.0]",19739,1,,,-2.4087775,,,Right Foot,,,"[40.0, 67.0]",,Ground Pass,13.453624,,Stephanie Houghton,10185.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Right Back,5,Manchester City WFC,746,['6db20161-bec3-4a3f-87a9-e6332600ca10'],48,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:48.747,Pass,
,,,,,,,,,,,2.81042,,,,,,,,,,,b5069776-78f1-43a9-9484-06c49fe15fc0,80,,,"[44.0, 65.0]",19739,1,,,-1.6756732,,,Right Foot,,,"[40.0, 27.0]",,Ground Pass,38.209946,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,5,Manchester City WFC,746,['eded5c5a-f743-44bd-98b2-721178067913'],53,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:53.956,Pass,
,,,,,,,,,,,1.459068,,,,,,,,,,,3b791367-58ee-4e94-b6f8-c58e65856c6a,83,,,"[43.0, 27.0]",19739,1,,,-1.056345,,,Right Foot,,,"[56.0, 4.0]",,Ground Pass,26.41969,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,5,Manchester City WFC,746,['cdd267f0-86cc-4bfb-b806-a5d128878d66'],57,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:57.966,Pass,
,,,,,,,,,,,1.1342,,,,,,,,,,,11099932-3bd9-4f80-a839-ac6ba5ed145e,86,,,"[57.0, 4.0]",19739,2,,,0.42285392,,,Right Foot,,,"[77.0, 13.0]",,Ground Pass,21.931713,,Caroline Weir,10188.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Back,5,Manchester City WFC,746,['a6087be3-672c-4a21-851f-63b70294968c'],1,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:01.002,Pass,
,,,,,,,,,,,1.0427,,,,,,,,,,,5b22924b-8cbe-4c25-a9d1-6cabab87fc9d,89,,,"[77.0, 13.0]",19739,2,,,-1.5707964,,,Left Foot,,,"[77.0, 5.0]",,Ground Pass,8.0,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,5,Manchester City WFC,746,['32a83275-0f79-4f46-ac53-623a3c94e432'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:02.136,Pass,
,,,,,,,,,,,4.4811,,,,,,,,,,,53a56adf-eee4-46ce-a861-2300b8c9d41f,91,,,"[77.0, 5.0]",19739,2,,,-0.06241881,,,Right Foot,,,"[109.0, 3.0]",,Ground Pass,32.06244,,Caroline Weir,10188.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Left Wing,5,Manchester City WFC,746,['306e7fba-99ec-41b8-b432-c005dc095fb0'],3,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:03.179,Pass,
,,,,,,,,,,,1.881161,,,,,,,,,,,cfe88c86-8045-40bf-8343-c035a104c8e3,94,,,"[109.0, 3.0]",19739,2,,,3.0860941,,,Left Foot,,,"[91.0, 4.0]",,Ground Pass,18.027756,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,5,Manchester City WFC,746,['a3d0ff46-1bd4-4b7d-bd04-1488808fb35f'],8,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:08.637,Pass,
,,,,,,,,,,,0.8337,,,,,,,,,,,b98edbdd-6172-446a-9e74-180aba3b1cfd,97,,,"[91.0, 4.0]",19739,2,,,1.012197,,,Right Foot,,,"[96.0, 12.0]",,Ground Pass,9.433981,,Nikita Parris,4654.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Back,5,Manchester City WFC,746,['d51df9bf-1d48-48ab-85ee-32dcf9648347'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:11.137,Pass,
,,,,,,,,,,,1.0712,,,,,,,,,,,39f3d0e2-196c-4b89-8748-137efa2ed07d,100,,,"[95.0, 12.0]",19739,2,,,2.642246,,,Left Foot,,,"[84.0, 18.0]",,Ground Pass,12.529964,,Keira Walsh,4658.0,,,,,,1,Regular Play,Nikita Parris,4654.0,Center Forward,5,Manchester City WFC,746,"['e0218c42-94dc-411b-86a7-90e110078ff6', 'ef6ce516-c67a-468a-ae4d-6942115e0ce5']",11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:11.971,Pass,True
,,,,,,,,,,,1.160229,,,,,,,,,,,1837b2fa-3705-4b60-95d7-861205831f21,103,,,"[84.0, 16.0]",19739,2,,,-1.4056476,,,Right Foot,,,"[86.0, 4.0]",,Ground Pass,12.165525,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Midfield,5,Manchester City WFC,746,['20695a5b-ccd9-4b95-88f7-d9031cacc373'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:15.582,Pass,
,,,,,,,,,,,0.7526,,,,,,,,,,,7c59d882-dda3-455a-8a29-83c47752f7b2,106,,,"[86.0, 4.0]",19739,2,,,-0.16514868,,,Right Foot,,,"[92.0, 3.0]",,Ground Pass,6.0827627,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Back,5,Manchester City WFC,746,['0403b557-ac0a-432c-90c2-565963dbfab9'],17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:17.285,Pass,
,,,,,,,,,,,0.909175,,,,,,,,,,,c736e17d-383d-4c81-9527-a43c359ff1e0,109,,,"[91.0, 3.0]",19739,2,,,3.1415927,,,Left Foot,,,"[83.0, 3.0]",,Ground Pass,8.0,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Left Wing,5,Manchester City WFC,746,['9c4bfa86-f599-4f1e-ae6e-65fae322e3b3'],18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:18.500,Pass,
,,,,,,,,,,,1.169026,,,,,,,,,,,731cce76-e1bb-456f-915f-ef14e8c885ba,112,,,"[83.0, 5.0]",19739,2,,,2.4668517,,,Left Foot,,,"[78.0, 9.0]",,Ground Pass,6.4031243,,Keira Walsh,4658.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Back,5,Manchester City WFC,746,['2955200a-5e15-49ef-966d-41f6a3f3fad0'],20,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:20.127,Pass,
,,,,,,,,,,,0.7964,,,,,,,,,,,4cb47d07-f1cc-4c9d-9fc7-7a41499da067,116,,,"[77.0, 13.0]",19739,2,,,0.71883,,,Right Foot,,,"[85.0, 20.0]",,Ground Pass,10.630146,,Nikita Parris,4654.0,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Midfield,5,Manchester City WFC,746,"['0ce4a886-0345-45d0-8f0f-c1c363e6f282', '2fda7a8b-adc4-4ac3-b953-78fd1900388b']",21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:21.866,Pass,True
,,,,,,,,,,,2.195647,,,,,,,,,,,f94d8ae0-9d49-4fa8-ab42-51a2b13c8394,119,,,"[86.0, 26.0]",19739,2,,,0.32175055,,,Right Foot,,,"[113.0, 35.0]",,Ground Pass,28.460499,Incomplete,Georgia Stanway,4643.0,,,,,,1,Regular Play,Nikita Parris,4654.0,Center Forward,5,Manchester City WFC,746,"['be7c84b3-7f4b-4af1-bc2b-d8216cdb80e8', 'dccdce9d-2320-446a-a7d9-b419ae948ca8']",23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:23.905,Pass,
,,,,,,,,,,,2.651572,,,,,,,,,,,803d0127-921c-4a10-ae5f-49f38e09421b,124,,,"[11.0, 34.0]",19739,2,,,-1.1964628,,,Right Foot,,,"[22.0, 6.0]",,Ground Pass,30.083218,,Victoria Williams,16395.0,,,,,,1,Regular Play,Marie Hourihan,19419.0,Goalkeeper,5,Manchester City WFC,746,"['27566bf2-6535-4f85-bf6d-2c2205653d92', '7f7d4ce2-c1d4-4c1d-a471-dc8716e4109a']",41,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:41.236,Pass,True
,,,,,,,,,,,1.9256,,,,,,,,,,,88ec18f6-c7ba-480c-be6e-5b82e90301ed,128,,,"[27.0, 3.0]",19739,2,,,0.1798535,,,Left Foot,,,"[71.0, 11.0]",,High Pass,44.72136,Incomplete,Kayleigh Green,16400.0,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,5,Manchester City WFC,746,"['3391ee9c-b12f-45a9-9b25-0e485b99998c', '9e5dbf55-a893-4c2c-af80-5114484b4fa7', 'fd75b158-1e65-45ad-ac7d-47944af12f30']",45,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:45.454,Pass,True
