50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.976849,,,,,,,,,,,,6d6dc12b-a793-4751-a105-993d40461c56,17,,"[24.0, 58.0]",19714,0,,,-1.6092389,,,Right Foot,,,,"[23.0, 32.0]",Ground Pass,26.019224,,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['7a127464-d630-4d9d-957a-42d88ac3c86e'],9,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:09.235,Pass,
,,,,,,,,,,,,,1.714965,,,,,,,,,,,,7a612587-1041-4578-aa45-7239fbb8c840,20,,"[23.0, 32.0]",19714,0,,,2.4980915,,,Right Foot,,,,"[7.0, 44.0]",Ground Pass,20.0,,,Karen Bardsley,10170.0,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Manchester City WFC,746,['00c0a13d-f835-4cbb-8a2f-4501914650fa'],12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:12.265,Pass,
,,,,,,,,,,,,,1.357709,,,,,,,,,,,,ddc3bf1d-4b41-4371-86d0-0bdf0c417b0f,23,,"[7.0, 44.0]",19714,0,,,0.7853982,,,Left Foot,,,,"[20.0, 57.0]",Ground Pass,18.384777,,,Stephanie Houghton,10185.0,,,,,,1,From Kick Off,Karen Bardsley,10170.0,Goalkeeper,2,Manchester City WFC,746,['c1c0a32c-0736-4672-aa2f-e23b6f80c9ba'],15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:15.308,Pass,
,,,,,,,,,,,,,0.983814,,,,,,,,,,,,b376654b-41b5-4de9-92cf-afb223acc1e2,27,,"[31.0, 67.0]",19714,0,,,0.29849893,,,Right Foot,,,,"[57.0, 75.0]",Ground Pass,27.202942,,,Gemma Bonner,15554.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['b7428d91-d435-4992-bad7-4a452fd48eda'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:20.819,Pass,
,,,,,,,,,,,,,0.463002,,,,,,,,,,,,c219f727-95a2-470c-b69e-a1be0a3899cf,31,,"[59.0, 76.0]",19714,0,,,-0.5070985,,,Right Foot,,,,"[68.0, 71.0]",Ground Pass,10.29563,,Incomplete,,,,,,,,1,From Kick Off,Gemma Bonner,15554.0,Right Back,2,Manchester City WFC,746,['960e40fa-f5d5-4224-aa80-aa5814a0cdeb'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:22.897,Pass,
,,,,,,,,,,,,,1.621976,,,,,,,,,,,,960e40fa-f5d5-4224-aa80-aa5814a0cdeb,32,,"[53.0, 10.0]",19714,0,,,-0.15264933,,,Left Foot,,,,"[79.0, 6.0]",Ground Pass,26.305893,,,Ramona Bachmann,4659.0,,,,,Recovery,1,Regular Play,Maren Nævdal Mjelde,10395.0,Left Defensive Midfield,3,Chelsea FCW,971,"['c219f727-95a2-470c-b69e-a1be0a3899cf', 'c21cbf34-81cd-41da-aa12-e8c3daa4e10b']",23,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:23.360,Pass,
,,,,,,,,,,,,,1.64334,,,,,,,,,,,,d4189356-8311-46a8-b895-b0ba70dfbb37,36,,"[92.0, 9.0]",19714,0,,,-0.13255154,,,Right Foot,,,,"[107.0, 7.0]",Ground Pass,15.132746,,,Karen Julia Carney,15553.0,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Center Forward,3,Chelsea FCW,971,['a021813c-ef21-47fc-a00d-8c3569559d9d'],31,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:31.999,Pass,
,,,,,,,,,,,,,0.992677,,,,,,,,,,,,1eab543c-a1de-4257-a832-4214a4d250da,40,,"[110.0, 7.0]",19714,0,,,1.3258177,,,Left Foot,,,,"[115.0, 27.0]",Ground Pass,20.615528,,Incomplete,Bethany England,15550.0,,,,,,1,Regular Play,Karen Julia Carney,15553.0,Left Wing,3,Chelsea FCW,971,"['5a1119e0-1dd7-41fc-ae28-7fad8e301cb5', 'c35c23bb-be20-4dbf-9606-9c25983fd370']",33,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:33.688,Pass,
,,,,,,,,,,,,,1.245977,,,,,,,,,,,,5a81eb25-1809-4673-9108-972bc3d26fb0,44,,"[26.0, 60.0]",19714,0,,,1.3045443,,,Head,,,,"[29.0, 71.0]",Low Pass,11.401754,,Incomplete,,,,,,,Recovery,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,3,Chelsea FCW,971,['f4468fff-6b97-4c60-b25b-e7191c5248b5'],37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:37.532,Pass,
,,,,,,,,,,,,,1.574648,,,,,,,,,,,,2774b057-63b1-4530-afc3-858685794d78,47,,"[92.0, 10.0]",19714,0,,,-0.35877067,,,Left Foot,,,,"[100.0, 7.0]",Ground Pass,8.5440035,,,Ramona Bachmann,4659.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Chelsea FCW,971,['f6066884-b0c5-4b4b-bd85-a99c433afc8b'],39,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:39.757,Pass,
,,,,,,,,,,,,,1.976465,,,,,,,,,,,,fb8a0787-0254-4ab0-a2da-395aa44665f5,51,,"[96.0, 9.0]",19714,0,,,-0.24497867,,,Right Foot,,,,"[108.0, 6.0]",Ground Pass,12.369317,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Center Forward,3,Chelsea FCW,971,['87e86ea5-c603-43c3-ac2d-06981a7c7722'],41,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:41.858,Pass,
,,,,,,,,,,,,,1.27083,,,,,,,,,,,,4ca8b41b-7685-423b-abe0-779914bd7105,55,,"[109.0, 7.0]",19714,0,,,1.4056476,,,Left Foot,,,,"[112.0, 25.0]",Ground Pass,18.248287,,Incomplete,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Chelsea FCW,971,['9247b352-70bc-4878-8778-15f3074ed33b'],44,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:44.039,Pass,
,,,,,,,,,,,,,0.395071,,,,,,,,,,,,80c8fd77-d9f7-45e3-bc3f-4b8437918960,63,,"[24.0, 62.0]",19714,0,,,-0.24497867,,,Right Foot,,,,"[28.0, 61.0]",Ground Pass,4.1231055,,Incomplete,Lauren Hemp,15555.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,4,Manchester City WFC,746,"['49c267bc-3cc5-491b-9102-258e4cc29e7d', 'b1c640d2-48c2-4dc5-bd14-7fd438a1de92', 'd93d9add-cd77-458c-bc43-1506359ee0c7']",49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:49.222,Pass,True
,,,,,,,,,,,,,1.09011,,,,,,,,,,,,dc3e6464-5725-4c70-a478-bf7687d13f52,66,,"[29.0, 57.0]",19714,0,,,0.0,,,Right Foot,,,,"[47.0, 57.0]",Ground Pass,18.0,,,Lauren Hemp,15555.0,,,,,Recovery,1,Regular Play,Keira Walsh,4658.0,Center Midfield,4,Manchester City WFC,746,['bb3eeba9-ad1f-429f-9460-65ad06c31f03'],50,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:50.816,Pass,
,,,,,,,,,,,,,3.317691,,,,,,,,,,,,ed13b4e0-3c91-4f86-811e-bdaa16b6781d,77,,"[6.0, 39.0]",19714,1,,,0.4636476,,,Keeper Arm,,,,"[32.0, 52.0]",High Pass,29.068884,,,So-Yun Ji,4647.0,,,,,,1,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,6,Chelsea FCW,971,['3e854767-f443-48d7-929f-4cf05a7f5ad9'],5,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:05.124,Pass,
,,,,,,,,,,,,,1.2982,,,,,,,,,,,,39497b3e-1c6d-4357-86c9-1b7c508cb1e1,80,,"[55.0, 62.0]",19714,1,,,0.43662715,,,Right Foot,,,,"[70.0, 69.0]",Ground Pass,16.552946,,,Bethany England,15550.0,,,,,,1,From Keeper,So-Yun Ji,4647.0,Center Attacking Midfield,6,Chelsea FCW,971,['aa51d9fd-8fa3-47ca-8ff2-cd83e5922c18'],10,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:10.283,Pass,
,,,,,,,,,,,,,0.743963,,,,,,,,,,,,2b061b0f-84f6-4ace-8c4b-802b46d219fe,83,,"[70.0, 69.0]",19714,1,,,-1.6539376,,,Right Foot,,,,"[69.0, 57.0]",Ground Pass,12.0415945,,,So-Yun Ji,4647.0,,,,,,1,From Keeper,Bethany England,15550.0,Right Wing,6,Chelsea FCW,971,['a8fab1f8-8dbe-46b3-9968-281ba80c4036'],12,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:12.799,Pass,
,,,,,,,,,,,,,1.071775,,,,,,,,,,,,b7712d3f-1abc-4b28-94d3-c6b516bb666e,88,,"[67.0, 55.0]",19714,1,,,-1.0191413,,,Right Foot,,,,"[75.0, 42.0]",Ground Pass,15.264338,,,Sophie Louise Ingle,15549.0,,,,,,1,From Keeper,So-Yun Ji,4647.0,Center Attacking Midfield,6,Chelsea FCW,971,"['2b36684c-7756-4c5c-819e-efcdadfec8ee', '3548fcbe-025f-443b-87db-844704507767']",14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:14.665,Pass,True
,,,,,,,,,,,,,1.474958,,,,,,,,,,,,bfc85a31-c699-46a5-abd1-171010ca2bf7,92,,"[78.0, 39.0]",19714,1,,,-0.124354996,,,Right Foot,,,,"[94.0, 37.0]",Ground Pass,16.124516,,Incomplete,Ramona Bachmann,4659.0,,,,,,1,From Keeper,Sophie Louise Ingle,15549.0,Right Defensive Midfield,6,Chelsea FCW,971,"['14c51224-03fd-417f-9d5a-b0fe78ce166f', '19b230c2-ef52-4bc9-a99a-b0cc487dc4d7']",16,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:16.993,Pass,
,,,,,,,,,,,,,5.18308,,,,,,,,,,,,a2c5a1a7-f26b-44da-bfc5-834e27c17fc3,96,,"[27.0, 45.0]",19714,1,,,-0.6045986,,,Right Foot,,,,"[82.0, 7.0]",High Pass,66.85058,,Incomplete,,,,,,,,1,From Keeper,Stephanie Houghton,10185.0,Right Center Back,6,Chelsea FCW,971,['ed91049c-0942-4220-b544-57a3b34b6e57'],19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:19.770,Pass,
,,,,,,,,,,,,,2.614582,,,,,,,,,,,,8fd3ff17-f406-4f15-ac5a-7e4ea738ab65,100,,"[24.0, 71.0]",19714,1,,,-2.6476512,,,Right Foot,,,,"[11.0, 64.0]",Ground Pass,14.764823,,,Rut Hedvig Lindahl,4640.0,,,,,,1,From Keeper,Jessica Carter,19422.0,Right Back,6,Chelsea FCW,971,['c82c3b8f-5415-45b0-8dfb-8585f6f75a5b'],25,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:25.338,Pass,
,,,,,,,,,,,,,1.408443,,,,,,,,,,,,99083c7a-3769-4949-b9ec-f20bdfb5b010,103,,"[7.0, 40.0]",19714,1,,,1.3171222,,,Left Foot,,,,"[14.0, 67.0]",Ground Pass,27.89265,,,Millie Bright,4642.0,,,,,,1,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,6,Chelsea FCW,971,['e76b32fb-cd4a-4bb0-8365-472a6efcd497'],33,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:33.272,Pass,
,,,,,,,,,,,,,1.397066,,,,,,,,,,,,4dd579d2-6f16-4c28-a8bb-6cc7d7c5c54a,106,,"[15.0, 66.0]",19714,1,,,0.5191461,,,Right Foot,,,,"[29.0, 74.0]",Ground Pass,16.124516,,,Jessica Carter,19422.0,,,,,,1,From Keeper,Millie Bright,4642.0,Right Center Back,6,Chelsea FCW,971,['5ee9eddd-92c2-40a4-99de-640067808c35'],37,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:37.248,Pass,
,,,,,,,,,,,,,1.338819,,,,,,,,,,,,af55b467-786e-4491-8a9f-28f5b06a63dc,109,,"[29.0, 74.0]",19714,1,,,-2.6135182,,,Right Foot,,,,"[17.0, 67.0]",Ground Pass,13.892444,,,Millie Bright,4642.0,,,,,,1,From Keeper,Jessica Carter,19422.0,Right Back,6,Chelsea FCW,971,['593ccacf-25c0-4f18-b504-bc7ef6c500b4'],38,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:38.725,Pass,
,,,,,,,,,,,,,2.91642,,,,,,,,,,,,ef58048c-bdf4-4690-9bbb-d458d3002919,112,,"[17.0, 66.0]",19714,1,,,-2.1025205,,,Left Foot,,,,"[7.0, 49.0]",Ground Pass,19.723083,,,Rut Hedvig Lindahl,4640.0,,,,,,1,From Keeper,Millie Bright,4642.0,Right Center Back,6,Chelsea FCW,971,['16ca6742-b675-4b10-9584-9acdffb75571'],41,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:41.228,Pass,
,,,,,,,,,,,,,1.510463,,,,,,,,,,,,306f7824-3918-48f4-a82b-e314e1d40f53,115,,"[7.0, 49.0]",19714,1,,,1.5707964,,,Right Foot,,,,"[7.0, 73.0]",Ground Pass,24.0,,,Millie Bright,4642.0,,,,,,1,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,6,Chelsea FCW,971,['d50ad4f3-d791-48d4-9cb5-7ef8e860e9dc'],44,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:44.239,Pass,
,,,,,,,,,,,,,0.871098,,,,,,,,,,,,77fbd257-abf7-4239-a81a-c08b6a6bfb61,120,,"[7.0, 70.0]",19714,1,,,-0.60228735,,,Left Foot,,,,"[23.0, 59.0]",Ground Pass,19.416489,,,So-Yun Ji,4647.0,,,,,,1,From Keeper,Millie Bright,4642.0,Right Center Back,6,Chelsea FCW,971,"['5888878e-601d-4004-9a26-d59ed78ad1ec', '5ec6f2dd-c23c-4100-ac45-1ce70a6966fb']",46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:46.570,Pass,True
,,,,,,,,,,,,,1.024173,,,,,,,,,,,,aab919dc-0ab0-4397-b5ab-b726b14122d3,123,,"[23.0, 59.0]",19714,1,,,-1.5707964,,,Right Foot,,,,"[23.0, 50.0]",Ground Pass,9.0,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Keeper,So-Yun Ji,4647.0,Center Attacking Midfield,6,Chelsea FCW,971,['822a4306-68af-4f8c-bc56-2a9474462f1f'],47,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:47.640,Pass,
,,,,,,,,,,,,,1.301746,,,,,,,,,,,,4eb089c4-02da-4f72-8700-63af020dfcd9,127,,"[22.0, 49.0]",19714,1,,,1.833791,,,Left Foot,,,,"[15.0, 75.0]",Low Pass,26.925823,,,Jessica Carter,19422.0,,,,,,1,From Keeper,Magdalena Lilly Eriksson,4633.0,Left Center Back,6,Chelsea FCW,971,"['6bfa7c4d-ff7c-464d-b0b5-e132dd049a88', 'd6e54db4-f498-4800-a198-87195d6f1322']",48,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:48.904,Pass,True
,,,,,,,,,,,,,1.742185,,,,,,,,,,,,8de4f9d3-3b06-474d-9d45-727cbc144de0,131,,"[15.0, 74.0]",19714,1,,,-1.0714496,,,Left Foot,,,,"[21.0, 63.0]",Ground Pass,12.529964,,,So-Yun Ji,4647.0,,,,,,1,From Keeper,Jessica Carter,19422.0,Right Back,6,Chelsea FCW,971,['9fa84e0f-cae0-4b54-b4e0-c5c4b46e56b2'],51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:51.139,Pass,
,,,,,,,,,,,,,1.379032,,,,,,,,,,,,701d0a99-8754-4d8e-9b67-ab2651780ae9,135,,"[22.0, 63.0]",19714,1,,,-0.44752,,,Right Foot,,,,"[47.0, 51.0]",Ground Pass,27.730848,,,Ramona Bachmann,4659.0,,,,,,1,From Keeper,So-Yun Ji,4647.0,Center Attacking Midfield,6,Chelsea FCW,971,['2bff35ca-d1f3-4d0d-86e6-a06ebc75de5f'],54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:54.729,Pass,
,,,,,,,,,,,,,1.209462,,,,,,,,,,,,2b246b30-2844-4be2-8563-af91827fa0ed,140,,"[51.0, 57.0]",19714,2,,,0.27094686,,,Right Foot,,,,"[69.0, 62.0]",Ground Pass,18.681541,,,So-Yun Ji,4647.0,,,,,Free Kick,1,From Free Kick,Millie Bright,4642.0,Right Center Back,7,Chelsea FCW,971,['5a52004f-f518-44ef-aff7-073c102b0ac5'],45,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:45.162,Pass,
,,,,,,,,,,,,,0.904096,,,,,,,,,,,,f19723da-89ab-4538-aa2d-ace0f093e9ac,144,,"[69.0, 62.0]",19714,2,,,2.158799,,,Left Foot,,,,"[61.0, 74.0]",Ground Pass,14.422205,,,Jessica Carter,19422.0,,,,,,1,From Free Kick,So-Yun Ji,4647.0,Center Attacking Midfield,7,Chelsea FCW,971,['c129f46e-6cb0-4f75-b1f9-b7099ed0cca9'],48,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:48.907,Pass,
,,,,,,,,,,,,,1.341106,,,,,,,,,,,,883c8069-d9c3-43f1-95fa-7e35761fd0be,147,,"[61.0, 74.0]",19714,2,,,-2.819842,,,Right Foot,,,,"[40.0, 67.0]",Ground Pass,22.135944,,,Millie Bright,4642.0,,,,,,1,From Free Kick,Jessica Carter,19422.0,Right Back,7,Chelsea FCW,971,['29e6f2a1-6d19-4965-b790-d7e18e424b79'],50,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:50.674,Pass,
,,,,,,,,,,,,,5.518925,,,,,,,,,,,,8c88892a-a326-452b-9148-1710641e2c67,151,,"[33.0, 67.0]",19714,2,,,-0.8247479,,,Right Foot,,,,"[94.0, 1.0]",High Pass,89.87213,,Out,Karen Julia Carney,15553.0,,True,,,,1,From Free Kick,Millie Bright,4642.0,Right Center Back,7,Chelsea FCW,971,['34e6309c-daff-40bd-b801-38c88bdbb102'],54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:54.495,Pass,
