50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.905147,,,,,,,,,,,,,de6a37c6-1d7e-4973-b5fe-6be2443d5c5d,41,,"[51.5, 53.9]",3775659,0,,,,-0.90512353,,Left Foot,,,,"[63.2, 39.0]",,Ground Pass,,18.944656,,,,Rosemary Kathleen Lavelle,4949.0,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,3,Manchester City WFC,746,['d5301c10-8cb0-4187-84fd-95553db0f602'],36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:36.194,Pass,
,,,,,,,,,,,,,,,,2.28764,,,,,,,,,,,,,0a8dc4a5-8f04-4069-af99-53de22c2f5f9,44,,"[63.2, 39.0]",3775659,0,,,,-0.7057352,,Left Foot,,,,"[88.9, 17.1]",,Ground Pass,,33.765366,,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Rosemary Kathleen Lavelle,4949.0,Left Center Midfield,3,Manchester City WFC,746,['cc469d4f-55a3-428f-be21-9d465a84ced8'],38,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:38.283,Pass,
,,,,,,,,,,,,,,,,1.124238,,,,,,,,,,,,,c28279fb-8d18-495a-9e24-8a5008b6cfee,49,,"[97.4, 32.9]",3775659,0,,,,1.7409152,cd994c10-c42e-4b22-a397-155d3967d72a,Right Foot,,,,"[94.6, 49.2]",,Ground Pass,,16.538742,,,,Samantha June Mewis,5087.0,True,,,,,,1,Regular Play,Georgia Stanway,4643.0,Left Wing,3,Manchester City WFC,746,"['0b03868d-7893-48a9-af42-24e83d077f85', '4c5e2e45-50d5-420e-82ec-042e6eb89d7a']",46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:46.087,Pass,True
,,,,,,,,,,,,,,,,1.328459,,,,,,,,,,,,,2028a0e7-f406-4f18-a506-4429554eebaa,55,,"[6.0, 36.0]",3775659,1,,,,1.5323538,,Right Foot,,,,"[6.7, 54.2]",,Ground Pass,,18.213457,,,,Deanna Cooper,20061.0,,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,4,Reading WFC,974,['1dacc1c8-0536-4ded-95c6-031a0b97f650'],18,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:18.559,Pass,
,,,,,,,,,,,,,,,,1.885105,,,,,,,,,,,,,88883d5f-1fda-4ef8-a036-798a889a40b5,58,,"[14.2, 54.3]",3775659,1,,,,0.6788078,,Right Foot,,,,"[41.1, 76.0]",,Ground Pass,,34.56154,,,,Natasha Harding,15725.0,,,,,,,1,From Goal Kick,Deanna Cooper,20061.0,Right Center Back,4,Reading WFC,974,['b213343b-0a16-423d-93c0-757d5b3ff4fa'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:21.723,Pass,
,,,,,,,,,,,,,,,,1.605258,,,,,,,,,,,,,c3ce94a8-be79-440e-bd95-06e9d3f879d7,64,,"[36.3, 80.0]",3775659,1,,,,-2.5011756,,,,,,"[15.5, 64.5]",,Low Pass,,25.940123,,,,Molly Bartrip,21021.0,,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Right Back,5,Reading WFC,974,['f6377d7c-9288-4296-b832-9328e18dde1e'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:40.467,Pass,
,,,,,,,,,,,,,,,,1.379074,,,,,,,,,,,,,c72f66d9-ef21-49ef-a46b-0de118a88c3a,68,,"[11.9, 65.9]",3775659,1,,,,-2.0344439,,Left Foot,,,,"[4.5, 51.1]",,Ground Pass,,16.546904,,,,Grace Moloney,15719.0,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,5,Reading WFC,974,"['03d75b14-9aa5-48af-98e0-8bd8d7003fa9', '66ec3f9a-91fc-4794-aecf-aabb2d1b1a6c']",44,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:44.151,Pass,True
,,,,,,,,,,,,,,,,2.979117,,,,,,,,,,,,,c9d2393d-bd9b-4f67-a968-37e13259e54b,70,,"[4.2, 51.1]",3775659,1,,,,0.52312565,,Right Foot,,,,"[42.0, 72.9]",,High Pass,,43.635765,,,,Angharad James,15577.0,,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,5,Reading WFC,974,['677505bd-c826-4ff3-83e4-379e52a99f66'],45,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:45.530,Pass,
,,,,,,,,,,,,,,,,1.803354,,,,,,,,,,,,,ff6e0b0e-9c36-498f-8fd8-cabeed8bb239,74,,"[42.2, 73.8]",3775659,1,,,,-1.6295521,,Right Foot,,,,"[41.7, 65.3]",,Low Pass,,8.514693,,Incomplete,,Natasha Harding,15725.0,,,,,,,1,From Throw In,Angharad James,15577.0,Right Center Midfield,5,Reading WFC,974,"['42d3588e-576d-40a0-83a8-bf5da9a81188', '639ed846-43bc-4a7a-a3ca-2fbbae0b1b73', 'f9cbeedb-d807-42de-ac76-a93c563f87df']",48,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:48.557,Pass,True
,,,,,,,,,,,,,,,,3.505512,,,,,,,,,,,,,e5e7b2f0-5025-494a-b9f8-7fef719445ba,83,,"[56.4, 63.2]",3775659,1,,,,0.14223117,,Right Foot,,,,"[98.3, 69.2]",,Low Pass,,42.327415,,,,Natasha Harding,15725.0,,,,,,,1,From Throw In,Danielle Carter,24281.0,Right Wing,5,Reading WFC,974,['67a88f59-f8f8-4875-b311-c89fc7da6549'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:54.000,Pass,
,,,,,,,,,,,,,,,,1.222146,,,,,,,,,,,,,f0c3e695-4a87-40c9-ab8c-b7e24d5291ef,87,,"[111.0, 65.1]",3775659,1,,,,-1.5549246,,Right Foot,True,,,"[111.4, 39.9]",,High Pass,,25.203175,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Back,5,Reading WFC,974,"['54732340-3202-4430-bed1-b8bfbf86d427', '7e569360-c89f-467c-a8e4-1fed66563de9', 'a56a9144-5d30-4acc-ad0b-e222b2a7cf8e']",59,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:59.237,Pass,True
,,,,,,,,,,,,,,,,1.544625,,,,,,,,,,,,,100749f1-2be8-4c5c-9895-42b0ec9887e2,95,,"[120.0, 0.1]",3775659,2,,,,1.6955187,af7d67f9-955c-4551-afcf-ee6db6eb085c,Right Foot,,,,"[115.8, 33.6]",True,High Pass,True,33.762257,,,,Amalie Vevle Eikeland,26570.0,,,,Inswinging,,Corner,1,From Corner,Brooke Chaplen,15723.0,Left Center Midfield,6,Reading WFC,974,['d406aa70-8f97-4964-9be7-d8eb94f95fce'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:40.259,Pass,
,,,,,,,,,,,,,,,,0.989842,,,,,,,,,,,,,516812fe-608d-43a6-a5b3-0c24835a20fc,100,,"[61.0, 40.1]",3775659,3,,,,3.0049496,,Right Foot,,,,"[53.0, 41.2]",,Ground Pass,,8.075271,,,,Keira Walsh,4658.0,,,,,,Kick Off,1,From Kick Off,Ellen White,10180.0,Center Forward,7,Manchester City WFC,746,['20472608-c007-40cf-9415-f66e85451b8a'],18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:18.378,Pass,
,,,,,,,,,,,,,,,,1.348254,,,,,,,,,,,,,5ab21aa9-0f8e-4c00-bc23-310f4671d26b,103,,"[53.4, 42.3]",3775659,3,,,,1.9586962,,Left Foot,,,,"[42.0, 70.2]",,Ground Pass,,30.139177,,,,Lucy Bronze,10178.0,,,,,,,1,From Kick Off,Keira Walsh,4658.0,Center Defensive Midfield,7,Manchester City WFC,746,['95950550-5294-44e1-85d0-88b7c67ec499'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:20.193,Pass,
,,,,,,,,,,,,,,,,1.474298,,,,,,,,,,,,,85322108-2157-469e-b3e7-f327419397e5,106,,"[44.9, 70.6]",3775659,3,,,,0.43911266,,Right Foot,,,,"[58.1, 76.8]",,Ground Pass,,14.583552,,,,Chloe Kelly,15570.0,,,,,,,1,From Kick Off,Lucy Bronze,10178.0,Right Back,7,Manchester City WFC,746,['5e9dec5c-2534-4cfa-98a5-67c13f285e21'],22,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:22.704,Pass,
,,,,,,,,,,,,,,,,0.422841,,,,,,,,,,,,,1e156013-107d-4885-bee9-ecaeb4957e46,110,,"[52.0, 75.5]",3775659,3,,,,2.7167604,,Right Foot,,,,"[47.8, 77.4]",,Ground Pass,,4.609772,,,,Lucy Bronze,10178.0,,,,,,,1,From Kick Off,Chloe Kelly,15570.0,Right Wing,7,Manchester City WFC,746,"['2dfea031-e955-47c8-8ed2-b9374239b93c', '77ecbca6-2be8-489c-b764-3bbaf514a6ab']",26,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:26.455,Pass,True
,,,,,,,,,,,,,,,,2.186256,,,,,,,,,,,,,f918c18c-3521-4171-a0b3-b1c117f94241,114,,"[62.9, 0.1]",3775659,3,,,,1.5965418,,,,,,"[62.3, 23.4]",,Low Pass,,23.307724,,,,Jessica Fishlock,5016.0,,,,,,Throw-in,1,From Throw In,Lauren Bruton,15726.0,Left Wing,8,Reading WFC,974,['d976ef8d-ce8b-4e78-991c-8efa65ed1726'],36,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:36.792,Pass,
,,,,,,,,,,,,,,,,1.026243,,,,,,,,,,,,,e6556799-c1d4-44e0-9fb1-caea77331afa,117,,"[62.5, 25.3]",3775659,3,,,,0.3597757,,Right Foot,,,,"[73.4, 29.4]",,Ground Pass,,11.6456,,,,Angharad James,15577.0,,,,,,,1,From Throw In,Jessica Fishlock,5016.0,Center Defensive Midfield,8,Reading WFC,974,['2717fe22-5009-4643-b77b-3e1d02d0272b'],39,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:39.711,Pass,
,,,,,,,,,,,,,,,,1.019233,,,,,,,,,,,,,4264a307-0af9-45c7-9441-676faeab30f6,120,,"[74.7, 30.0]",3775659,3,,,,-0.4369279,,Left Foot,,,,"[92.9, 21.5]",,Ground Pass,,20.08706,,,,Amalie Vevle Eikeland,26570.0,,,,,,,1,From Throw In,Angharad James,15577.0,Right Center Midfield,8,Reading WFC,974,['0092b30b-1bb5-435f-ad0c-a120ad3d63eb'],41,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:41.485,Pass,
,,,,,,,,,,,,,,,,1.838167,,,,,,,,,,,,,f06d14ca-0617-4e32-8e16-e3b54d10e440,124,,"[15.8, 59.5]",3775659,3,,,,-2.2854466,,Left Foot,,,,"[4.0, 45.9]",,Ground Pass,,18.005554,,,,Ellie Roebuck,4637.0,,,,,,Recovery,1,Regular Play,Lucy Bronze,10178.0,Right Back,9,Manchester City WFC,746,['64fafd18-b0c6-491f-8d10-4f724ffd78b3'],43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:43.879,Pass,
,,,,,,,,,,,,,,,,2.57175,,,,,,,,,,,,,ccf48382-ab51-41e8-a02e-77bddaa7a155,126,,"[4.8, 45.5]",3775659,3,,,,-0.059356425,,Right Foot,,,,"[53.6, 42.6]",,High Pass,,48.886093,,Incomplete,,Ellen White,10180.0,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,9,Manchester City WFC,746,"['429f9e6c-fdd9-4612-9da5-1ba4130f0048', 'e04493fa-ae2b-42f7-8956-a7f206ab2f02']",45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:45.717,Pass,
,,,,,,,,,,,,,,,,1.509154,,,,,,,,,,,,,429f9e6c-fdd9-4612-9da5-1ba4130f0048,129,,"[66.5, 37.5]",3775659,3,,,True,0.861202,,,,,,"[73.8, 46.0]",,High Pass,,11.204463,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,9,Manchester City WFC,746,"['3322ac16-dd0c-4ab2-b65a-50d06e3d1441', '3d3d091a-1f7c-47d1-891a-985c09ea1512', 'ccf48382-ab51-41e8-a02e-77bddaa7a155']",48,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:48.289,Pass,True
,,,,,,,,,,,,,,,,2.668599,,,,,,,,,,,,,d8c597ab-1d12-41cf-a336-5f6ed39ae4dc,133,,"[46.7, 34.0]",3775659,3,,,,-0.7694251,,Left Foot,,,,"[62.6, 18.6]",,Low Pass,,22.135265,,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Rosemary Kathleen Lavelle,4949.0,Left Center Midfield,9,Manchester City WFC,746,"['360d185e-6674-487d-b5e9-bae4cf4676b5', 'bbaaef32-ff09-443d-b8fc-1ddce7e67e4b']",50,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:50.113,Pass,True
,,,,,,,,,,,,,,,,2.0386,,,,,,,,,,,,,8112a4d0-c387-4b8a-bccf-be82ebfc57f1,137,,"[83.9, 31.2]",3775659,3,,,,1.3879308,,Right Foot,,,,"[92.0, 75.0]",,Low Pass,,44.542675,,,,Chloe Kelly,15570.0,,,True,,,,1,Regular Play,Georgia Stanway,4643.0,Left Wing,9,Manchester City WFC,746,['f0f74e05-c1fc-4d4d-86b9-987b12faf7a2'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:59.739,Pass,
,,,,,,,,,,,,,,,,2.357171,,,,,,,,,,,,,4bd57dfd-4355-4a4a-ab0e-4f0d99802709,141,,"[94.3, 59.2]",3775659,4,,,,-0.8652282,,Left Foot,,,,"[110.4, 40.3]",,High Pass,,24.827806,,Pass Offside,,Ellen White,10180.0,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,9,Manchester City WFC,746,"['46cdc28b-68ef-4056-b5bf-a66fc3bae3a3', 'e04c4cf6-a2c4-4e1f-9ed4-a0b34de63e16']",5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:05.575,Pass,True
,,,,,,,,,,,,,,,,1.127428,,,,,,,,,,,,,9be5ead9-4e82-4d8d-af74-e86fa3eab65b,143,,"[8.9, 39.4]",3775659,4,,,,-1.4402922,,Right Foot,,,,"[11.0, 23.4]",,Ground Pass,,16.137224,,,,Deanna Cooper,20061.0,,,,,,Free Kick,1,From Free Kick,Grace Moloney,15719.0,Goalkeeper,10,Reading WFC,974,['3a894895-12a6-4462-a862-603e48ce833a'],36,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:36.570,Pass,
,,,,,,,,,,,,,,,,1.824642,,,,,,,,,,,,,5997256e-313d-43fe-88fb-d1bcbae9120c,147,,"[15.9, 25.7]",3775659,4,,,,1.5707964,,Right Foot,,,,"[15.9, 53.3]",,Ground Pass,,27.6,,,,Molly Bartrip,21021.0,,,,,,,1,From Free Kick,Deanna Cooper,20061.0,Right Center Back,10,Reading WFC,974,"['a28be7ec-22e7-4c96-b775-cce5f56cc3bf', 'bf571bdc-f449-4f70-a998-be061943e2b4']",42,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:42.262,Pass,True
