50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[68.7, 63.1]",,,,,,,,,,,,,1.385599,,,,,,,,,,,,,,a6957991-402e-44a4-b131-79e1ce1b026f,453,,"[68.1, 62.4]",3754155,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,35,West Bromwich Albion,27,"['1cf22e5d-aa27-4dd6-8361-5a2c9f936855', '607fcf89-b5cd-4468-92a1-02a9fcf7e446']",46,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:11:46.631,Carry,
,,,,,"[23.7, 9.1]",,,,,,,,,,,,,1.998115,,,,,,,,,,,,,,f359ec9c-37dc-44c1-92be-1f6d77397a00,458,,"[16.9, 21.3]",3754155,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,35,West Bromwich Albion,27,"['cf34721e-f4aa-4783-b19f-e2481f1b0221', 'e9d7ee79-c9b0-4814-8c26-61d2abdae5de', 'eb9ec594-69d6-43f7-b413-c4c52733e238']",52,,,,,,,,,,,,,,,,,Watford,23,00:11:52.433,Carry,True
,,,,,"[106.1, 72.5]",,,,,,,,,,,,,1.314699,,,,,,,,,,,,,,b48b731a-4bb1-4761-bcb9-b672b6e00bfc,463,,"[105.3, 71.6]",3754155,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Right Center Forward,36,West Bromwich Albion,27,"['ce5864a9-d8d6-4af0-8c89-737528e3597a', 'd63357d2-620e-408c-abf7-a912b5a00dba', 'fba052b5-bdfa-4661-b583-3ccf057cf050']",5,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:05.550,Carry,True
,,,,,"[104.5, 76.7]",,,,,,,,,,,,,0.827899,,,,,,,,,,,,,,38f4bbbd-e02e-492e-8f41-0871ccb1c420,468,,"[104.5, 76.7]",3754155,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,36,West Bromwich Albion,27,"['23106512-2c19-4922-8877-64fcedb82665', '326f0f04-4555-4ce9-97eb-b8d315ab5a64', 'dca77463-7290-4314-aae3-3b7f8f408a2d', 'de727bf2-93d5-4714-9e80-feb2b9060ce5']",7,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:07.438,Carry,True
,,,,,"[112.5, 74.2]",,,,,,,,,,,,,1.441498,,,,,,,,,,,,,,8934def0-e14d-4378-b187-e4706e0911cb,471,,"[104.5, 76.7]",3754155,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,36,West Bromwich Albion,27,"['23106512-2c19-4922-8877-64fcedb82665', '326f0f04-4555-4ce9-97eb-b8d315ab5a64', '89ff4ebc-75e0-4ae3-ab84-2c310a19495a']",8,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:08.266,Carry,True
,,,,,"[111.4, 73.1]",,,,,,,,,,,,,1.727898,,,,,,,,,,,,,,25df2d20-80fa-48b3-b212-bb1dac8328ec,477,,"[110.4, 74.9]",3754155,12,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stéphane Sessègnon,2966.0,Right Midfield,37,West Bromwich Albion,27,"['72258f2d-c213-4401-91f3-02b6854262b7', 'dbe550e3-738c-4ea1-b447-548eb92affef']",32,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:32.970,Carry,
,,,,,"[15.9, 23.7]",,,,,,,,,,,,,1.599735,,,,,,,,,,,,,,48ac9697-bfcf-4c65-9456-312596429a21,483,,"[20.6, 22.0]",3754155,12,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adlène Guédioura,4828.0,Right Midfield,37,West Bromwich Albion,27,"['06a333fd-55ff-47e9-86d6-67aa69740307', '17abf43b-f63e-4193-8477-9decd7dabee3']",38,,,,,,,,,,,,,,,,,Watford,23,00:12:38.369,Carry,
,,,,,"[101.0, 21.9]",,,,,,,,,,,,,1.880369,,,,,,,,,,,,,,7f96b24e-2f8c-4257-bf7f-7366f6e0ade5,490,,"[92.8, 16.0]",3754155,12,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Salomón Rondón Giménez,4041.0,Right Center Forward,37,West Bromwich Albion,27,"['20824d29-d8df-4311-bedc-9a631391728a', 'f77be36f-0bc8-4b61-b93d-62003b95527a']",48,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:48.516,Carry,
,,,,,"[63.7, 10.9]",,,,,,,,,,,,,1.471434,,,,,,,,,,,,,,912ce234-20b1-48b0-b07a-51fbe917e456,498,,"[67.5, 8.7]",3754155,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Left Midfield,38,Watford,23,"['36f065e3-5e06-4cff-aae0-0f1f793b0d6f', '7ea6e754-deae-4dae-959b-673b642520d3', 'af338a27-73c1-4d63-abf2-0a75edfdb087']",27,,,,,,,,,,,,,,,,,Watford,23,00:13:27.978,Carry,True
,,,,,"[63.3, 29.9]",,,,,,,,,,,,,0.095697,,,,,,,,,,,,,,26b934f6-f09d-461e-999a-96b18e49c0a3,501,,"[63.3, 29.9]",3754155,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adlène Guédioura,4828.0,Right Midfield,38,Watford,23,"['23e29374-06e9-4db5-a371-9cf10f3a37aa', '5f5df5e2-781b-4eed-bfb8-0ef3b76ad0ac']",30,,,,,,,,,,,,,,,,,Watford,23,00:13:30.803,Carry,
,,,,,"[61.2, 36.5]",,,,,,,,,,,,,1.856782,,,,,,,,,,,,,,b29095be-86bf-4ebd-99b8-309ebd903670,504,,"[57.0, 29.3]",3754155,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Etienne Capoue,3721.0,Right Center Midfield,38,Watford,23,"['644bfdc9-1c0b-4f21-bb49-62c6481e0551', '91dcf54f-c33b-4a1f-a113-b991d698fff7']",31,,,,,,,,,,,,,,,,,Watford,23,00:13:31.826,Carry,
,,,,,"[63.3, 41.6]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,ee8a5daa-804c-479b-906e-8cefef457693,509,,"[63.3, 41.6]",3754155,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Etienne Capoue,3721.0,Right Center Midfield,38,Watford,23,"['0a5f1b4a-098b-4189-9be7-cf8b2c669bcd', '6c3c4d86-fb68-423e-97a8-b54d97626496']",35,,,,,,,,,,,,,,,,,Watford,23,00:13:35.841,Carry,
,,,,,"[53.9, 32.0]",,,,,,,,,,,,,1.462654,,,,,,,,,,,,,,16ea9769-6811-4a92-8666-6428aa77f69b,512,,"[60.0, 31.8]",3754155,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ben Watson,3626.0,Left Center Midfield,38,Watford,23,"['703f7f84-0c7f-4235-83ef-862de3c5c3c9', '777c0887-e981-4744-910b-bf1223ac667b']",36,,,,,,,,,,,,,,,,,Watford,23,00:13:36.497,Carry,
,,,,,"[50.8, 61.5]",,,,,,,,,,,,,2.855534,,,,,,,,,,,,,,d864aeca-5cbe-4e1f-9251-7bc5c0505d49,515,,"[50.3, 51.5]",3754155,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sebastian Prödl,3309.0,Right Center Back,38,Watford,23,"['614902fe-bdba-4974-85ea-4e071ab4e0f2', '63b4eef1-d18d-4928-8526-de54934bcf4e']",39,,,,,,,,,,,,,,,,,Watford,23,00:13:39.008,Carry,
,,,,,"[69.0, 56.3]",,,,,,,,,,,,,3.157865,,,,,,,,,,,,,,78e3886a-7d2f-4c71-baaa-0bb031629d47,521,,"[67.8, 60.6]",3754155,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Etienne Capoue,3721.0,Right Center Midfield,38,Watford,23,"['08dc92fe-7e23-4085-8e44-fc4f244dfbfc', 'c46b6cb6-a20f-42a9-93ce-f0bf2667f9c7']",46,,,,,,,,,,,,,,,,,Watford,23,00:13:46.217,Carry,
,,,,,"[49.5, 42.4]",,,,,,,,,,,,,1.274092,,,,,,,,,,,,,,94023f32-1793-41c0-87e5-cdf65bfeaa1e,524,,"[50.9, 47.7]",3754155,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,38,Watford,23,"['4034c3ed-66f0-42ec-ac08-c94cc6cca401', '7cec5ff0-c449-41e4-b8eb-8cd2e4a8ae17']",51,,,,,,,,,,,,,,,,,Watford,23,00:13:51.124,Carry,
,,,,,"[14.3, 73.6]",,,,,,,,,,,,,1.5134,,,,,,,,,,,,,,88da193f-1e8b-4979-880c-e0bec52440e2,529,,"[13.1, 73.0]",3754155,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,39,West Bromwich Albion,27,"['1120e2a8-50e4-45f9-9c86-e2917727bcf7', 'a2189cd2-d413-4dfa-8e55-c6104f9ec6f3']",12,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:12.227,Carry,
,,,,,"[52.2, 28.2]",,,,,,,,,,,,,0.879997,,,,,,,,,,,,,,9cac8253-0a5f-4b33-b0aa-0b6b86ac5dd6,555,,"[50.1, 27.9]",3754155,15,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Etienne Capoue,3721.0,Right Center Midfield,41,West Bromwich Albion,27,"['530b5716-e492-4f0c-8d8d-cba83fb74aee', '8112bb1c-f2f6-4174-9d80-93e91f3145a5']",10,,,,,,,,,,,,,,,,,Watford,23,00:15:10.875,Carry,
,,,,,"[6.5, 75.5]",,,,,,,,,,,,,5.458597,,,,,,,,,,,,,,3729a768-14c2-4bb2-8145-87ec76bf8fde,559,,"[33.7, 66.6]",3754155,15,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Craig Dawson,3523.0,Right Back,41,West Bromwich Albion,27,"['e24bfb1d-bc8b-4e82-ab51-02ce83266d89', 'e38e8db0-266f-44ea-9bee-2fc2dd7e4b20']",13,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:13.278,Carry,
,,,,,"[57.8, 72.2]",,,,,,,,,,,,,3.733497,,,,,,,,,,,,,,06585e54-6247-474b-ab24-4b2ef8705a11,570,,"[57.8, 73.6]",3754155,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saido Berahino,4630.0,Left Center Forward,42,West Bromwich Albion,27,"['31a75752-3d1e-4d95-b3b7-18e678618878', '4053f531-49c6-4258-b0e0-a291e1ce0e1b', 'c129013c-e223-428d-8ae6-2eabf4d1d347']",46,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:46.383,Carry,True
,,,,,"[55.6, 74.9]",,,,,,,,,,,,,1.139799,,,,,,,,,,,,,,79ea481d-9316-4724-828f-8efef3705c38,574,,"[57.8, 72.2]",3754155,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saido Berahino,4630.0,Left Center Forward,42,West Bromwich Albion,27,"['31a75752-3d1e-4d95-b3b7-18e678618878', '57259a73-e095-4b2f-b0a6-5ffd13350d28', '7aa524a1-4f2f-466f-a00f-579f81eb7ff0']",50,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:50.117,Carry,True
,,,,,"[46.7, 62.4]",,,,,,,,,,,,,1.168898,,,,,,,,,,,,,,42b1c923-3ee3-4598-96d6-7bba5de88b49,579,,"[51.2, 68.6]",3754155,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,42,West Bromwich Albion,27,"['01442cb5-cbd1-42e3-833e-459a71d88d1b', '0bce20e9-2d92-4d31-96e1-f1c6fe1e862d']",52,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:52.704,Carry,
,,,,,"[70.6, 27.0]",,,,,,,,,,,,,2.618398,,,,,,,,,,,,,,fba81646-1737-4c3b-8ee9-0f8bf4b4afbe,582,,"[59.5, 19.5]",3754155,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Grant Chester,9628.0,Left Back,42,West Bromwich Albion,27,"['464eff38-9058-4d97-9ec8-c40a6cd961c7', '6cf84c18-12c1-4a8e-858c-d3e9cd178fea']",56,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:56.865,Carry,
,,,,,"[38.1, 46.8]",,,,,,,,,,,,,1.389126,,,,,,,,,,,,,,bb86a5d0-5412-4b41-89ca-75dc6c375dfa,587,,"[34.5, 49.0]",3754155,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,43,Watford,23,"['49c3ce0f-7129-4d0a-97cc-231170bbee9e', 'f2a93bf6-57f8-43ee-9d2e-a6a0a2d08496']",1,,,,,,,,,,,,,,,,,Watford,23,00:16:01.189,Carry,
,,,,,"[93.3, 17.1]",,,,,,,,,,,,,5.744701,,,,,,,,,,,,,,391c3581-6946-4f55-97cd-35aec1cde351,590,,"[56.1, 13.8]",3754155,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,43,Watford,23,"['484536c6-2897-4686-a16f-192f5cb3a3e8', '78a500df-9219-4b91-80d8-f351aa9b7061']",4,,,,,,,,,,,,,,,,,Watford,23,00:16:04.869,Carry,
,,,,,"[91.8, 36.1]",,,,,,,,,,,,,0.801911,,,,,,,,,,,,,,30e2951c-2472-4874-abf0-e256360a2f3d,593,,"[91.1, 33.8]",3754155,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adlène Guédioura,4828.0,Right Midfield,43,Watford,23,"['14b40a11-d374-432a-b452-6bdc622def6f', '49b66f8e-d8eb-454d-b4ea-8e2dfe92ffd5']",11,,,,,,,,,,,,,,,,,Watford,23,00:16:11.963,Carry,
,,,,,"[83.1, 63.8]",,,,,,,,,,,,,0.683896,,,,,,,,,,,,,,ce85f038-ff1b-46d9-9d69-28b4009e0d18,611,,"[81.2, 63.0]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,45,Watford,23,"['693e5379-c981-4d0d-abd8-606f35a0412d', 'c7264739-bc7b-41c9-9cf9-5c6719d2c5ca']",9,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:09.601,Carry,
,,,,,"[105.3, 73.8]",,,,,,,,,,,,,2.810398,,,,,,,,,,,,,,1e3f8a03-8cc7-426d-88ba-3f6d0be8e41d,614,,"[88.9, 72.5]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,45,Watford,23,"['0d7d472f-f7b0-4911-a6cc-04697bc7932e', '2498aea3-4134-43e0-994c-2521154150f7']",11,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:11.240,Carry,
,,,,,"[14.0, 48.2]",,,,,,,,,,,,,3.395569,,,,,,,,,,,,,,1556206a-e2d1-437a-9208-b3a2d3defc4d,618,,"[3.6, 40.9]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heurelho da Silva Gomes,3522.0,Goalkeeper,45,Watford,23,"['9730e0a6-43bb-4ea1-8b1b-0d7df7a2f610', '9eeefc3a-7768-4f7a-ab4b-2bea28f220bf']",15,,,,,,,,,,,,,,,,,Watford,23,00:17:15.379,Carry,
,,,,,"[40.3, 77.6]",,,,,,,,,,,,,0.216363,,,,,,,,,,,,,,13ae16d2-97ac-4792-a909-734ee9d99063,621,,"[40.3, 77.1]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,45,Watford,23,"['0cbc1429-6041-492d-9868-bf1de202ee7c', 'c5f74e68-bdd5-4b81-ad83-d98214965250']",21,,,,,,,,,,,,,,,,,Watford,23,00:17:21.990,Carry,
,,,,,"[63.7, 59.3]",,,,,,,,,,,,,0.674544,,,,,,,,,,,,,,d4c2167c-ec69-4847-844e-465e05370e89,627,,"[61.7, 59.5]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adlène Guédioura,4828.0,Right Midfield,45,Watford,23,"['82fd2639-d3a0-4460-9899-48af0f98f1c2', 'df879059-2c9e-4863-a3fc-4fc1061bdcef']",26,,,,,,,,,,,,,,,,,Watford,23,00:17:26.519,Carry,
,,,,,"[13.9, 44.1]",,,,,,,,,,,,,1.253095,,,,,,,,,,,,,,7c5ec730-e88d-4e6c-8aa2-bdacccb6ef03,631,,"[14.5, 40.3]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Foster,4053.0,Goalkeeper,46,West Bromwich Albion,27,"['2244da7a-6d52-4b3f-b8fa-762e184e2256', '2440159b-a896-4d0e-a96a-4c9e4d1c729b']",29,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:29.888,Carry,
,,,,,"[51.7, 65.2]",,,,,,,,,,,,,3.945095,,,,,,,,,,,,,,2d4b831e-ec86-4aad-9e41-1e4bca2c29db,634,,"[38.1, 56.1]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,46,West Bromwich Albion,27,"['27dd2701-533d-4043-b466-be86f5b7490d', '7b969035-9f52-4c4f-a6a0-0447e2878bd3']",33,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:33.012,Carry,
,,,,,"[87.5, 74.9]",,,,,,,,,,,,,3.147391,,,,,,,,,,,,,,9d700475-f0f7-42a3-8dfe-51505927ed51,637,,"[67.3, 75.5]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,46,West Bromwich Albion,27,"['805d25af-ddf2-4f46-b299-5f22872adf5d', 'd209801b-e53c-4601-a0bc-02fc52b2e1ef']",38,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:38.234,Carry,
,,,,,"[3.9, 10.4]",,,,,,,,,,,,,0.216918,,,,,,,,,,,,,,4c53ca46-2f5b-4b2c-b26f-ab0e86c02f45,641,,"[3.6, 10.6]",3754155,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,46,West Bromwich Albion,27,"['245b6feb-b4d8-4076-9bc4-6f329d7ade4a', '5cb47f3c-3ce9-41ca-ac3d-3b45c2858a8e', 'ee634899-6c0a-471d-b0b9-782accc355ac']",44,,,,,,,,,,,,,,,,,Watford,23,00:17:44.492,Carry,True
,,,,,"[100.1, 74.7]",,,,,,,,,,,,,4.285897,,,,,,,,,,,,,,d47ec5a9-a1d8-4ffb-9dd5-d18f7ce460cf,660,,"[74.7, 66.0]",3754155,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Right Center Forward,48,West Bromwich Albion,27,"['0afd122b-231a-41f8-8321-3d0298ccb79c', '38890522-1f80-4540-9178-259968dacf89', 'ffcd0ef3-9e15-47e9-89b7-203e6a24f0e3']",26,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:26.006,Carry,True
,,,,,"[100.7, 54.7]",,,,,,,,,,,,,4.149899,,,,,,,,,,,,,,8a31050b-2611-43fa-a7bc-6ba5dcc238e3,664,,"[91.7, 76.1]",3754155,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,48,West Bromwich Albion,27,"['cb37f56b-d9c4-4996-9fd4-ca17547774f8', 'ee85b09a-22f4-45b8-9910-e024735eba14']",31,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:31.140,Carry,
,,,,,"[112.3, 74.1]",,,,,,,,,,,,,2.2744,,,,,,,,,,,,,,4ee9b0bc-2302-4a06-bfb4-2dd95561b88f,667,,"[108.7, 73.0]",3754155,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saido Berahino,4630.0,Left Center Forward,48,West Bromwich Albion,27,"['04a96748-4d9b-407c-86aa-b27a9fbb4bb8', '118625b7-f8be-431b-8a48-2e5d807fb677']",38,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:38.026,Carry,
,,,,,"[116.8, 77.0]",,,,,,,,,,,,,1.728855,,,,,,,,,,,,,,7bda1f23-e9b1-4cb0-83a1-d277ec763cf6,671,,"[113.6, 74.4]",3754155,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saido Berahino,4630.0,Left Center Forward,48,West Bromwich Albion,27,"['8d32f16b-19cc-4759-9148-71400e46d242', 'bceb54e6-b350-4a43-8d6d-86c54380e3cc', 'cba63ae9-75fe-44df-b86c-03bd1045525d']",42,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:42.356,Carry,True
,,,,,"[48.7, 47.0]",,,,,,,,,,,,,2.288498,,,,,,,,,,,,,,20581ef6-8ebd-4866-8d8b-d2b4531fe640,686,,"[56.5, 51.4]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,50,West Bromwich Albion,27,"['512614af-0de8-457a-b59d-cf80a501d770', '5d0dd222-c4cc-4d62-86fe-edb3310f225d']",18,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:18.738,Carry,
,,,,,"[63.6, 42.4]",,,,,,,,,,,,,2.451898,,,,,,,,,,,,,,6f8770e9-a559-420c-b2df-5ab0855b7143,689,,"[62.0, 42.7]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Left Center Midfield,50,West Bromwich Albion,27,"['b0d5d55b-23f4-46f4-b3b4-ddb4b07146eb', 'd8de5e53-d92d-490a-a230-c44caffe35e1']",22,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:22.104,Carry,
,,,,,"[68.2, 52.2]",,,,,,,,,,,,,1.036298,,,,,,,,,,,,,,18cb9862-f4bb-4e00-b127-fb2dfae19083,692,,"[65.9, 52.8]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,50,West Bromwich Albion,27,"['1c7cff0f-5e90-48c5-a027-13bbb5ef19f8', '366898b6-e36d-49d3-8b7f-45428a0ddde3']",25,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:25.785,Carry,
,,,,,"[117.2, 1.6]",,,,,,,,,,,,,0.926299,,,,,,,,,,,,,,ca9240c3-89ea-4535-9fb7-7ba5dc3f730b,695,,"[109.8, 3.6]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Grant Chester,9628.0,Left Back,50,West Bromwich Albion,27,"['500b3cd9-ba1c-44f3-b4fc-d48d04c77533', 'cdf74b6b-597f-406b-86ef-3c7dc60badf4']",30,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:30.954,Carry,
,,,,,"[14.7, 46.8]",,,,,,,,,,,,,4.943356,,,,,,,,,,,,,,b43293bd-b804-454b-b396-1993b317ba16,699,,"[3.3, 38.7]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Heurelho da Silva Gomes,3522.0,Goalkeeper,51,Watford,23,"['1b3d0379-b22c-4bb3-b69a-abc9a68c7be8', '8d27ea71-820b-469e-a243-00b186285fe4']",33,,,,,,,,,,,,,,,,,Watford,23,00:19:33.686,Carry,
,,,,,"[33.7, 69.8]",,,,,,,,,,,,,0.001632001,,,,,,,,,,,,,,780cd58e-c7b7-4516-b032-a6e3b255633c,702,,"[33.7, 69.8]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adlène Guédioura,4828.0,Right Midfield,51,Watford,23,"['481f2745-b9db-48da-9803-b7037e3eae3e', 'ed5e987e-062f-4142-9f4f-e4f0a04b6065']",40,,,,,,,,,,,,,,,,,Watford,23,00:19:40.083,Carry,
,,,,,"[20.1, 73.2]",,,,,,,,,,,,,1.349511,,,,,,,,,,,,,,bbf29eb9-f2de-45c9-af66-31f9fa061880,707,,"[20.4, 69.1]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Allan Romeo Nyom,3991.0,Right Back,51,Watford,23,"['270b6ea1-9f5f-429e-874a-a15c1d3ebd5a', 'efdba6f4-4523-4ad2-a24b-a83254ec39be']",42,,,,,,,,,,,,,,,,,Watford,23,00:19:42.979,Carry,
,,,,,"[68.9, 77.1]",,,,,,,,,,,,,1.571262,,,,,,,,,,,,,,b3ca47f7-58ac-4579-8d77-a018994f871e,712,,"[68.6, 73.5]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adlène Guédioura,4828.0,Right Midfield,51,Watford,23,"['e0395801-3dcc-4d2d-a2b1-8bea2b173d5c', 'ebb36cb3-43ff-4eaf-85d7-c2dfec5dcdea', 'f904e46e-da0c-46cd-9656-679a19db5783']",49,,,,,,,,,,,,,,,,,Watford,23,00:19:49.859,Carry,True
,,,,,"[64.4, 52.1]",,,,,,,,,,,,,2.620822,,,,,,,,,,,,,,bb73bfcb-8820-48c2-81f0-00e01e804da4,716,,"[63.3, 67.3]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Etienne Capoue,3721.0,Right Center Midfield,51,Watford,23,"['54cbabd8-d5ef-4239-bb3a-3d0fb0b8c260', 'c29e5822-a84d-4b41-a514-f623f1b0ee50']",53,,,,,,,,,,,,,,,,,Watford,23,00:19:53.117,Carry,
,,,,,"[50.8, 18.1]",,,,,,,,,,,,,2.998189,,,,,,,,,,,,,,cf8e34ea-5911-465d-b393-c7cd9ce80fb6,719,,"[50.8, 18.1]",3754155,19,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nathan Aké,3306.0,Left Back,51,Watford,23,"['4a6acb7a-a3e7-4558-8781-7723da1139f6', '79fefbaf-a4cf-4515-aae1-f73b1cb68516']",57,,,,,,,,,,,,,,,,,Watford,23,00:19:57.985,Carry,
,,,,,"[57.5, 26.3]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,fd721f27-d00e-4f65-ac7f-779258fa0d79,722,,"[58.6, 26.2]",3754155,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Etienne Capoue,3721.0,Right Center Midfield,51,Watford,23,"['6671369c-eaab-4aaf-a25c-12919c1f567a', 'ae5b3456-4164-4d4b-92c3-7b3ac7d3b893']",1,,,,,,,,,,,,,,,,,Watford,23,00:20:01.890,Carry,
