ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.241234,,,,,,,,,,,,,,334f2687-2e8a-45a2-9d32-e187517334b1,17,,"[23.3, 54.1]",3754222,0,,,,,1.254227,,Right Foot,,,"[30.9, 77.3]",,Ground Pass,,24.41311,,,,Kyle Walker,3205.0,,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Tottenham Hotspur,38,['5c5f775b-4160-4c3f-8672-b96f493f4b6a'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:06.587,Pass,
,,,,,,,,,,,,,,,,1.361382,,,,,,,,,,,,,,a3174a24-2f3a-4138-966a-b2387093075e,19,,"[30.0, 75.6]",3754222,0,,,,,-2.0174603,,Right Foot,,,"[20.9, 56.6]",,Ground Pass,,21.0668,,,,Toby Alderweireld,20005.0,,,,,,,1,From Kick Off,Kyle Walker,3205.0,Right Back,2,Tottenham Hotspur,38,['9f711fa6-6e89-4c7a-a170-d6b23616a2f5'],7,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:07.828,Pass,
,,,,,,,,,,,,,,,,1.738196,,,,,,,,,,,,,,b42a98f8-b8df-4799-a255-61cfd3d4de2f,22,,"[21.2, 56.8]",3754222,0,,,,,1.3657963,,Right Foot,,,"[25.4, 77.0]",,Ground Pass,,20.632013,,,,Kyle Walker,3205.0,,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Tottenham Hotspur,38,['970bb98c-7500-409f-8336-2356195f6bb1'],9,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:09.975,Pass,
,,,,,,,,,,,,,,,,0.984689,,,,,,,,,,,,,,7fb0fb14-7cac-4a61-a948-f4b65aed1853,24,,"[26.4, 77.0]",3754222,0,,,,,-1.0882831,,Right Foot,,,"[31.9, 66.5]",,Ground Pass,,11.85327,,,,Eric Dier,10956.0,,,,,,,1,From Kick Off,Kyle Walker,3205.0,Right Back,2,Tottenham Hotspur,38,['61ab6938-a6ce-4b18-8ac6-3e40e3272378'],11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:11.714,Pass,
,,,,,,,,,,,,,,,,0.694307,,,,,,,,,,,,,,2c70afad-77a7-4f55-8e0a-3b6158d0879d,28,,"[41.7, 75.7]",3754222,0,,,,,0.105377436,,Right Foot,,,"[62.5, 77.9]",,Ground Pass,,20.916023,,,,Heung-Min Son,3083.0,,,,,,,1,From Kick Off,Eric Dier,10956.0,Right Defensive Midfield,2,Tottenham Hotspur,38,"['0a6548be-9bc5-4b41-8d30-8c5eb9997345', 'fc4e51e2-61e1-4a72-aaf9-ecf1703839d9']",14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:14.618,Pass,True
,,,,,,,,,,,,,,,,0.867015,,,,,,,,,,,,,,35db2a98-51e5-4b7b-91ef-d278c9deaeeb,32,,"[51.2, 0.1]",3754222,0,,,,,0.13629264,,,,,"[68.7, 2.5]",,Low Pass,,17.663805,,,,Jason Puncheon,19688.0,,,,,,Throw-in,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,3,Crystal Palace,31,['de82acd0-2ec2-403f-a83c-024ecfdbac62'],38,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:38.355,Pass,
,,,,,,,,,,,,,,,,2.059755,,,,,,,,,,,,,,0518106a-6466-4dfe-a7f5-fa77e99da1d8,38,,"[49.8, 80.0]",3754222,0,,,,,-3.0149162,,,,,"[28.6, 77.3]",,Low Pass,,21.371243,,,,Toby Alderweireld,20005.0,,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,4,Tottenham Hotspur,38,['86309ab2-24ac-4deb-8ce7-c6201a5b667f'],43,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:43.596,Pass,
,,,,,,,,,,,,,,,,1.793638,,,,,,,,,,,,,,8a93accd-58ff-4157-a0df-5dd39b7c85f6,41,,"[22.5, 71.2]",3754222,0,,,,,-2.128957,,Right Foot,,,"[9.7, 50.7]",,Ground Pass,,24.167953,,,,Hugo Lloris,3099.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,4,Tottenham Hotspur,38,['ec11bf71-374a-4896-94b6-a4a3ba09238a'],46,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:46.751,Pass,
,,,,,,,,,,,,,,,,3.159435,,,,,,,,,,,,,,e7b9d926-8d0a-4fa9-a7b0-1cdb66eed642,44,,"[25.3, 42.3]",3754222,0,,,,,-0.28960237,,Left Foot,,,"[84.7, 24.6]",,High Pass,,61.981045,,,,Nacer Chadli,4831.0,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,4,Tottenham Hotspur,38,['e4d07606-fbf3-4c9f-b85d-5165fcb15b4e'],59,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:59.310,Pass,
,,,,,,,,,,,,,,,,0.962295,,,,,,,,,,,,,,f081e42a-82c6-4f72-9d5b-75098f51971e,51,,"[72.8, 36.5]",3754222,1,,,,,0.7517717,,Right Foot,,,"[89.7, 52.3]",,Ground Pass,,23.135471,,,,Erik Lamela,3585.0,,,,,,Recovery,1,From Throw In,Bamidele Alli,3094.0,Left Defensive Midfield,4,Tottenham Hotspur,38,"['2fe909f5-c451-463f-9522-bd0cf5c16cea', '68b2f3d9-df72-469b-a904-4c3937e3b371']",5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:05.154,Pass,True
,,,,,,,,,,,,,,,,1.923352,,,,,,,,,,,,,,1a55eb43-52b1-4ea8-bfe7-4d91a683e014,56,,"[97.8, 0.1]",3754222,1,,,,,2.1320825,,,,,"[87.3, 16.8]",,Low Pass,,19.726631,,,,Bamidele Alli,3094.0,,,,,,Throw-in,1,From Throw In,Ben Davies,3086.0,Left Back,5,Tottenham Hotspur,38,['e8c5959c-6214-4e8d-be30-613488b53a29'],15,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:15.883,Pass,
,,,,,,,,,,,,,,,,1.046904,,,,,,,,,,,,,,15dc7769-ee9b-461c-a3c5-95693af2967b,60,,"[86.9, 16.2]",3754222,1,,,,,-0.63274884,,Right Foot,,,"[92.9, 11.8]",,Low Pass,,7.44043,,,,Nacer Chadli,4831.0,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Defensive Midfield,5,Tottenham Hotspur,38,['7f82e63c-a34a-41ab-923a-cb88c85a5e5c'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:18.293,Pass,
,,,,,,,,,,,,,,,,1.729208,,,,,,,,,,,,,,7b19282f-09b2-44e0-badf-29ea3fee18c9,69,,"[8.6, 65.3]",3754222,1,,,,,1.0256966,,Right Foot,,,"[14.3, 74.7]",,Ground Pass,,10.993179,,,,Wilfried Zaha,3507.0,,,,,,,1,Regular Play,Martin Kelly,3448.0,Right Back,6,Crystal Palace,31,"['28b2a559-93d2-4c71-9096-3ea00f4521f8', '48a98023-06e8-4b76-90df-868506ecee48']",25,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:25.183,Pass,True
,,,,,,,,,,,,,,,,0.941239,,,,,,,,,,,,,,3efd4c08-fc35-47ef-93b9-84f62f4a197b,71,,"[14.3, 74.7]",3754222,1,,,,,3.1415927,,Right Foot,,,"[5.6, 74.7]",,Ground Pass,,8.7,,,,Yohan Cabaye,3277.0,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,6,Crystal Palace,31,['c55ebb2e-11de-4fd9-84ed-9cca55ac022b'],26,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:26.912,Pass,
,,,,,,,,,,,,,,,,4.89259,,,,,,,,,,,,,,710aa6d5-6921-4910-a388-7f5d53e4937f,74,,"[6.5, 74.7]",3754222,1,,,,,-0.2227921,,Right Foot,,,"[88.6, 56.1]",,High Pass,,84.18058,,Incomplete,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Center Midfield,6,Crystal Palace,31,['689f18c5-2ee3-43f6-a83c-44612bd54c28'],27,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:27.933,Pass,
,,,,,,,,,,,,,,,,2.940673,,,,,,,,,,,,,,689f18c5-2ee3-43f6-a83c-44612bd54c28,75,,"[31.5, 24.0]",3754222,1,,,,,2.7403638,,Right Foot,,,"[8.4, 33.8]",,Low Pass,,25.092827,,,,Hugo Lloris,3099.0,,,,,,Recovery,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,"['710aa6d5-6921-4910-a388-7f5d53e4937f', 'cb906ccb-1dee-4b05-b249-c60db159ee89']",32,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:32.826,Pass,
,,,,,,,,,,,,,,,,1.365612,,,,,,,,,,,,,,eb8db5d2-5b66-4d90-9a46-1c8880c4691c,79,,"[5.1, 35.1]",3754222,1,,,,,0.45975658,,Left Foot,,,"[15.4, 40.2]",,Ground Pass,,11.493477,,,,Toby Alderweireld,20005.0,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,7,Tottenham Hotspur,38,"['49c5f4e0-1f9e-4d9e-9be1-ccb4d379e3c6', '85229308-3caf-4a69-a0ca-1da9d9d9e041']",36,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:36.607,Pass,True
,,,,,,,,,,,,,,,,1.132032,,,,,,,,,,,,,,cf9f26e8-0949-4e61-9af4-b335a7b3969b,82,,"[15.4, 40.2]",3754222,1,,,,,-0.9768236,,Right Foot,,,"[25.8, 24.8]",,Ground Pass,,18.582788,,,,Eric Dier,10956.0,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,['0a34ecd1-1f1d-40f3-9e6b-78ceb03c6c8d'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:38.093,Pass,
,,,,,,,,,,,,,,,,1.095894,,,,,,,,,,,,,,cc7615c1-c81a-4b10-bc2b-e9c37f728c6b,85,,"[27.8, 25.2]",3754222,1,,,,,-0.11272761,,Right Foot,,,"[43.7, 23.4]",,Ground Pass,,16.001562,,,,Bamidele Alli,3094.0,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,7,Tottenham Hotspur,38,['0a034ad5-9cf3-4bdf-a88e-5fc46b280047'],41,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:41.620,Pass,
,,,,,,,,,,,,,,,,1.207357,,,,,,,,,,,,,,d79ee785-92a4-4c9e-b96b-7ed17a3011ec,88,,"[40.8, 22.9]",3754222,1,,,,,-2.1067812,,Left Foot,,,"[32.9, 9.6]",,Ground Pass,,15.469324,,,,Jan Vertonghen,3077.0,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,7,Tottenham Hotspur,38,['8e4f66ec-4eae-481a-80bf-c6aa5a01aa80'],43,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:43.994,Pass,
,,,,,,,,,,,,,,,,1.786042,,,,,,,,,,,,,,ca9e6c79-2d43-431c-a474-bf5f3c9e66fe,91,,"[35.1, 11.0]",3754222,1,,,,,2.2337813,,Left Foot,,,"[21.2, 28.8]",,Ground Pass,,22.584286,,,,Eric Dier,10956.0,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,7,Tottenham Hotspur,38,['23f01562-2faf-4572-aa78-6fe99acc2a51'],45,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:45.909,Pass,
,,,,,,,,,,,,,,,,1.377244,,,,,,,,,,,,,,02a39940-c674-4869-ba51-156633732476,94,,"[22.8, 33.5]",3754222,1,,,,,0.39827812,,Right Foot,,,"[41.1, 41.2]",,Ground Pass,,19.853968,,,,Bamidele Alli,3094.0,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,7,Tottenham Hotspur,38,['ee6fb568-34e5-4338-b234-baf5a44f9f0a'],48,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:48.759,Pass,
,,,,,,,,,,,,,,,,0.928588,,,,,,,,,,,,,,c6109f46-5db7-4ccc-9851-4e510d0589da,97,,"[48.1, 42.0]",3754222,1,,,,,-0.027660927,,Right Foot,,,"[73.4, 41.3]",,Low Pass,,25.309683,,,,Heung-Min Son,3083.0,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,7,Tottenham Hotspur,38,['81c5d967-69fd-45e6-b17b-d302455de1df'],51,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:51.744,Pass,
,,,,,,,,,,,,,,,,1.725704,,,,,,,,,,,,,,02255d28-f5ba-4d01-b4af-408afe6fcbd6,117,,"[120.0, 0.1]",3754222,2,,,,,1.8049738,58728d89-0094-4bdf-8c8d-aca0adec7b41,Left Foot,,,"[110.1, 41.6]",,High Pass,,42.664505,,,,Harry Kane,10955.0,True,True,True,Straight,,Corner,1,From Corner,Erik Lamela,3585.0,Right Wing,8,Tottenham Hotspur,38,['66d8f90d-769b-4d61-8975-e2f72cd2392f'],35,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:35.505,Pass,
,,,,,,,,,,,,,,,,4.085165,,,,,,,,,,,,,,7e041c31-8b75-4420-b92b-d623e4cbb395,121,,"[6.0, 44.0]",3754222,3,,,,,0.32929757,,Right Foot,,,"[85.3, 71.1]",,High Pass,,83.80274,,Incomplete,,Wilfried Zaha,3507.0,,,,,,Goal Kick,1,From Goal Kick,Alex McCarthy,3619.0,Goalkeeper,9,Crystal Palace,31,"['b96d78c8-a8f6-40ed-8bf4-5a615f9f9769', 'd0f7de27-cce4-4288-88ad-5c9848dd602b']",7,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:07.657,Pass,
,,,,,,,,,,,,,,,,0.324411,,,,,,,,,,,,,,b9392512-2a7c-49dc-b2a8-e91709349395,127,,"[77.2, 65.0]",3754222,3,,,,,-1.5707964,,Left Foot,,,"[77.2, 58.8]",,Low Pass,,6.2,,Incomplete,,Jason Puncheon,19688.0,,,,,,,1,From Goal Kick,Bakary Sako,3469.0,Left Wing,9,Crystal Palace,31,"['e684d8e4-a166-464f-944d-e9037a55055d', 'f6ea7628-c6ba-4e68-bf14-498ad88d3e39']",14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:14.096,Pass,
,,,,,,,,,,,,,,,,2.197009,,,,,,,,,,,,,,b246f703-6bfe-49af-93fc-70b64ea8dd53,132,,"[13.3, 37.4]",3754222,3,,,,,1.0776007,,Keeper Arm,,,"[21.9, 53.4]",,Ground Pass,,18.1648,,,,Toby Alderweireld,20005.0,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,10,Tottenham Hotspur,38,['1a132277-d238-499f-8d91-cd2f73e7aeac'],19,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:19.223,Pass,
,,,,,,,,,,,,,,,,1.466858,,,,,,,,,,,,,,8c00d10c-b7ac-4ecc-8126-b4a4632ce454,135,,"[27.3, 53.4]",3754222,3,,,,,-0.9347208,,Right Foot,,,"[36.9, 40.4]",,Ground Pass,,16.160446,,,,Eric Dier,10956.0,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,10,Tottenham Hotspur,38,['9d246a00-8d42-4fd7-b7c4-a82e62ef5a2c'],22,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:22.591,Pass,
,,,,,,,,,,,,,,,,2.928907,,,,,,,,,,,,,,610b8efa-db3f-4a28-9c26-216829fcfdf9,138,,"[40.4, 40.6]",3754222,3,,,,,-0.5303652,,Right Foot,,,"[91.9, 10.4]",,High Pass,,59.701675,,,,Nacer Chadli,4831.0,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,10,Tottenham Hotspur,38,['706b7378-4f43-40cd-8b92-64e625c761f1'],26,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:26.629,Pass,
,,,,,,,,,,,,,,,,0.898746,,,,,,,,,,,,,,1e1191a5-def2-4bb7-b9a9-4bc1665e40d7,142,,"[20.9, 80.0]",3754222,3,,,,,-1.541102,,,,,"[21.2, 69.9]",,High Pass,,10.104454,,,,Yohan Cabaye,3277.0,,,,,,Throw-in,1,From Throw In,Martin Kelly,3448.0,Right Back,11,Crystal Palace,31,['c9b90eed-dc6c-47de-9752-83a34990b881'],45,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:45.319,Pass,
,,,,,,,,,,,,,,,,3.360467,,,,,,,,,,,,,,2afe2eb8-a3ce-4348-8be0-1e9407a0d1fc,145,,"[21.2, 69.9]",3754222,3,,,,,-0.26936406,,Right Foot,,,"[70.1, 56.4]",,High Pass,,50.729282,,Incomplete,,,,,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,11,Crystal Palace,31,['c5ac22b1-8afe-4c36-addb-c47bcc3a7a7a'],46,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:46.257,Pass,
,,,,,,,,,,,,,,,,2.432026,,,,,,,,,,,,,,c5ac22b1-8afe-4c36-addb-c47bcc3a7a7a,146,,"[50.0, 23.7]",3754222,3,,,,,0.17954032,,Head,,,"[78.1, 28.8]",,High Pass,,28.559061,,Incomplete,,Erik Lamela,3585.0,,,,,,Recovery,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,11,Crystal Palace,31,"['2afe2eb8-a3ce-4348-8be0-1e9407a0d1fc', '4249cbf0-429c-4afd-8968-43d833b917c9', 'ab3ae8c1-c27d-47e8-b1ac-2367914413fe']",49,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:49.618,Pass,
