ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18e1aa92-9bca-43bb-9fcd-373447d9b12a,1466,,,"[108.1, 42.7]",3754312,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,68,Arsenal,1,['5bc00ab7-6c61-48b8-8ad2-59086fb9dd70'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:21.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469d881a-cbd5-4362-89d6-52bdfc2f99ad,1473,,,"[104.5, 39.7]",3754312,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Defensive Midfield,68,Arsenal,1,['a06d7916-15b6-4b7d-9778-982737bd132e'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:23.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ecd62a9-08e3-4039-a378-03b59921d84e,1476,,,"[106.5, 55.7]",3754312,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,68,Arsenal,1,['3769b4c6-9ae8-4199-a3d2-9020ee127d0e'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:25.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6da54a6f-9bac-4f40-8a64-fff409ebdf97,1479,,,"[100.0, 45.5]",3754312,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Defensive Midfield,68,Arsenal,1,['cfa63b6e-c5ba-4247-91f5-a7fc32b59a94'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:28.892,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dbeb35e-f6e3-41a9-8f35-2c0ba19d9717,1483,,,"[72.5, 51.8]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannick Bolasie Yala,3589.0,Left Midfield,69,Crystal Palace,31,['762597be-8733-457c-bf9d-67ebf1ae2bdf'],7,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:07.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af6bd033-2473-46c4-a3a5-df8af36babf8,1487,,,"[35.6, 41.5]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,70,Arsenal,1,"['31991a8b-9f9c-4b8f-b2e0-d398e76b9f80', 'cc96ae23-2f11-4286-9b41-78f371b1e91f']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:09.631,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e40236b-157d-43ae-b01e-47a76ad52968,1489,,,"[32.8, 59.2]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,70,Arsenal,1,['bb5c443d-fce1-4f2f-95c3-baf7db298e9a'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:10.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f14276e-4cb1-4191-8dff-08244c23c082,1495,,,"[71.4, 28.8]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Right Center Midfield,71,Crystal Palace,31,['f4d1867d-31d1-4868-a5e8-657f0616ca94'],16,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:16.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f316e3b2-fd6b-4d0e-9fc9-03406190dd2d,1499,,,"[85.3, 37.8]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Wickham,20641.0,Center Forward,71,Crystal Palace,31,['dc4297c7-933b-4e5e-b314-c0a6917f85dd'],18,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:18.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da9af6ea-d7c9-47c9-a092-89364af57135,1502,,,"[85.3, 63.0]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,71,Crystal Palace,31,['01166fcb-6d0e-4213-b49b-7105535ba125'],20,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:20.902,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32cad285-f18a-4a86-96e0-89ce59a35a6d,1505,,,"[111.9, 41.7]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Wickham,20641.0,Center Forward,71,Crystal Palace,31,['90a46c1a-ea43-4ca4-9db1-d3c09c698f3c'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:28.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93fdad7f-7b5e-4a43-a568-cc0283ddfd10,1510,,,"[24.0, 35.6]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,72,Arsenal,1,['432a7906-1ffc-4e79-8d16-06cfc9a28b3b'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:32.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9419e2b3-2002-4d8e-8167-655fa06b011e,1514,,,"[33.8, 17.1]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,72,Arsenal,1,['963e1027-506d-41e3-a52f-f5050934e0e3'],34,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:34.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4048714-ca26-4aee-b9f4-6b11dc0bbf29,1517,,,"[106.1, 7.0]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,72,Arsenal,1,['55e448ba-be9f-4b3f-99dc-41c014b9554e'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:41.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0515378b-2177-4424-a2bf-0cc1738f997c,1520,,,"[114.9, 31.6]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,72,Arsenal,1,['916821be-348a-4bbf-9116-2794163d63f7'],44,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:44.312,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e2bd5a-9b0d-4d16-83f3-ee283ad5f091,1523,,,"[113.5, 42.5]",3754312,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,72,Arsenal,1,['187d5807-d3ed-4018-897f-df645138f2a3'],45,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:45.318,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d23babc1-95f0-4b60-9cd0-3a6fc3120173,1529,,,"[82.0, 21.3]",3754312,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Connor Wickham,20641.0,Center Forward,73,Crystal Palace,31,['6544f20e-a75a-4487-abe2-99a10e2c5d9e'],33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:33.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668e0ab2-1bf2-40d5-a691-8482b1483770,1534,,,"[79.2, 43.1]",3754312,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Connor Wickham,20641.0,Center Forward,73,Crystal Palace,31,['73ccc02b-f734-4569-9821-ba10550261f2'],38,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:38.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eede7fa4-9d94-42bf-afbe-dc29259d9f7c,1537,,,"[85.7, 55.6]",3754312,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wilfried Zaha,3507.0,Right Midfield,73,Crystal Palace,31,['803180b8-4300-4d07-9131-8073c3d23adb'],39,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:39.377,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4409cff0-8650-4cee-b87c-e0deba257fde,1541,,,"[112.7, 39.8]",3754312,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yannick Bolasie Yala,3589.0,Left Midfield,73,Crystal Palace,31,['83541a95-c148-4bcc-a73f-4ffe9a6c96c1'],45,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:45.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64b364c4-29f9-465c-9071-9cdd89b1666f,1544,,,"[99.3, 28.6]",3754312,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yohan Cabaye,3277.0,Center Defensive Midfield,73,Crystal Palace,31,['0b950cd2-7251-49ef-93fb-3512b969c24d'],49,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:49.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ac357b-635b-465e-8f48-f653ef9a57d7,1551,,,"[111.3, 59.6]",3754312,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wilfried Zaha,3507.0,Right Midfield,73,Crystal Palace,31,['9d7f8071-2adf-46a0-a466-5021e17d643f'],54,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:54.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197ad8f-8b64-4fb6-92e3-fccda913b9f7,1560,,,"[79.4, 74.7]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joel Ward,3443.0,Right Back,73,Crystal Palace,31,['75cc7d09-3940-4e63-a110-58d406e33748'],1,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:01.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a3640e8-213a-485f-b893-eeeffe496438,1562,,,"[65.4, 69.3]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Scott Dann,3407.0,Right Center Back,73,Crystal Palace,31,['7a922f90-bdc3-4cde-b8d9-8932922caff2'],2,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:02.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f49a9cf0-9bd8-4c86-94e7-c004d8cd22f2,1565,,,"[69.2, 44.1]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James McArthur,3464.0,Left Center Midfield,73,Crystal Palace,31,['2a5c0766-bdca-4904-b42a-9c4a862416cf'],5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:05.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38e14a2a-119e-48d4-b8eb-de3252950a1e,1568,,,"[62.5, 29.4]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damien Delaney,3693.0,Left Center Back,73,Crystal Palace,31,['acc2eb9d-02d7-4213-83f3-e770d6ada14e'],9,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:09.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c275fe86-358d-4815-af1a-f71e07f39555,1571,,,"[86.3, 0.8]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pape N''Diaye Souaré,4884.0,Left Back,73,Crystal Palace,31,['0e008e93-aed9-451e-93b2-e2a337b78e34'],11,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:11.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e658f2-4e8f-4204-83a9-3d64b1a51303,1574,,,"[76.2, 15.9]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jason Puncheon,19688.0,Right Center Midfield,73,Crystal Palace,31,['d50ac6b8-7a1c-46ed-94f2-35e7e01a58ba'],15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:15.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699e02a1-3a4b-4b1c-97d7-bb28e88582ce,1581,,,"[50.1, 28.4]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James McArthur,3464.0,Left Center Midfield,73,Crystal Palace,31,['510e1f17-bbdc-4fb9-b007-49ab29dde98f'],21,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:21.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8c6d647-3608-437d-8d28-eeba71614694,1585,,,"[56.1, 18.5]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yohan Cabaye,3277.0,Center Defensive Midfield,73,Crystal Palace,31,['7ec0ab0f-3ae7-45d6-82e5-9979794d4c80'],26,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:26.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dcd1348-7080-444f-9f05-982c4ee26f9b,1588,,,"[47.5, 21.5]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James McArthur,3464.0,Left Center Midfield,73,Crystal Palace,31,['5fe34a24-6244-46b3-b306-02a3ed7c1a98'],27,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:27.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3d6bee9-b1c1-4c5e-a6b4-8fa5d803b47d,1591,,,"[52.0, 29.0]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yohan Cabaye,3277.0,Center Defensive Midfield,73,Crystal Palace,31,['50c1e53e-b21b-47de-b853-77234827d1cc'],30,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:30.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b68ca06-88f5-4f6e-a068-11a3108f7e46,1594,,,"[51.2, 19.5]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James McArthur,3464.0,Left Center Midfield,73,Crystal Palace,31,['f70d76ee-2832-4dc8-be53-0c1b5a9de446'],32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:32.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392afaa-ea99-49d1-aa75-e3bae8600d77,1597,,,"[44.2, 9.9]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damien Delaney,3693.0,Left Center Back,73,Crystal Palace,31,['6b67a1f5-9bef-495e-bf27-963959a1141e'],39,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:39.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e3c0152-8679-4e27-9b17-451ecbb1d128,1600,,,"[15.0, 31.0]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex McCarthy,3619.0,Goalkeeper,73,Crystal Palace,31,['b4b58b44-210f-44f1-8b30-fe03b4f9a2ab'],43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:43.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cffa676-1fa8-4d19-8135-d3a6c360fd87,1603,,,"[20.7, 12.7]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damien Delaney,3693.0,Left Center Back,73,Crystal Palace,31,['7e554e46-73c1-45f2-aace-ae2ab8ad5e11'],45,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:45.295,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63708bbe-2bc1-4c2a-9b41-2f7a117663f5,1606,,,"[72.9, 51.6]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Connor Wickham,20641.0,Center Forward,73,Crystal Palace,31,['ee386e6a-3f00-4743-bd96-e17888740df8'],51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:51.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188cd511-2bf4-4f8e-9003-53e7f6f3a612,1615,,,"[62.8, 44.3]",3754312,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,75,Arsenal,1,['eae7fd23-f590-4c72-81bb-ece50b9e864d'],59,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:59.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eab3dcfc-a9e1-482b-b4da-756b6e727bdb,1617,,,"[57.8, 42.3]",3754312,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,75,Arsenal,1,['92228249-ab39-4c0d-bcf1-f5a87ae97c33'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:00.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1246aa1-d2b9-4900-aeb7-f345b9be2ceb,1619,,,"[81.3, 78.3]",3754312,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,75,Arsenal,1,['a4ae3b5a-d974-4ec5-bc52-fea72d3c065e'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:03.616,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65a7d654-e528-4c10-9a36-4f3e6b8ee57d,1622,,,"[109.5, 47.2]",3754312,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Wing,75,Arsenal,1,['9e1a790f-c3f2-4769-b54c-b3e236585f88'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:06.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8ce7d38-a934-4c44-ba89-221ecce19ff7,1627,,,"[88.4, 60.6]",3754312,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,75,Arsenal,1,['4a9ec358-2375-4fc7-a956-cf81b515b02a'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:10.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849a87eb-bb62-4291-be50-f9af0defce4e,1630,,,"[100.4, 39.5]",3754312,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Defensive Midfield,75,Arsenal,1,['93bbdc0f-418b-4918-852f-84af8fc46c90'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:15.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae171330-9df7-434d-adeb-dc22d5b9b4b6,1637,,,"[108.1, 15.1]",3754312,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,75,Arsenal,1,['c6a79e36-b198-43fd-bea3-d15d2760b472'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:22.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebb11725-87a6-4c63-ad00-b4acc99b417a,1640,,,"[102.5, 8.4]",3754312,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,75,Arsenal,1,['afec709f-4c66-4690-a83d-fa303909b503'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:23.897,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac23c1db-f127-4179-835c-ce54e5446e21,1650,,,"[111.2, 41.3]",3754312,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,76,Arsenal,1,['1a3a3bc8-48a7-4154-b28d-522016007d26'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:13.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e17de9d4-6d71-484a-8cbd-934b752534c1,1652,,,"[13.0, 30.6]",3754312,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McArthur,3464.0,Left Center Midfield,77,Crystal Palace,31,['e0e569e3-fa53-418a-8279-bbc2748c8d90'],14,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:14.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b662a23c-a235-4c93-a10d-c589924b3746,1656,,,"[7.0, 19.5]",3754312,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,77,Crystal Palace,31,['22c2d186-e4e2-41ed-9744-8a25e77e793d'],16,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:16.790,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76602571-35d7-4ad9-9fb1-1d1aaa3e9063,1659,,,"[31.7, 6.9]",3754312,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Left Midfield,77,Crystal Palace,31,['0d1614dd-29f8-4f7f-8d13-af661d00381c'],19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:19.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9a994d1-d6db-47ae-bffe-06bb8022571d,1663,,,"[102.1, 57.8]",3754312,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,78,Arsenal,1,['0bb6a3c0-8fa4-4ef3-8251-5cf4c13bc6e4'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:21.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9df3aa-fd58-480c-b3e0-eab01e9af3a2,1666,,,"[96.2, 60.6]",3754312,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,78,Arsenal,1,['ef186484-ca2e-47bc-be02-9b0133c9f9e3'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:22.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f64b0888-4b50-4d24-be12-bf4234ca52b6,1670,,,"[91.4, 43.5]",3754312,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Defensive Midfield,78,Arsenal,1,"['2f2f7384-7609-425d-a531-87d74a57c544', 'df7e4518-3897-446c-bf5f-3b054056a85d']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:23.674,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53b89d03-b04b-4ea3-acef-3f76f5c403a2,1673,,,"[106.9, 58.2]",3754312,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,78,Arsenal,1,['4d86a789-fbbe-4101-a6e9-a4beec1f270c'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:29.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c19e585-1414-4c47-b0d4-c019c1c14ca4,1684,,,"[83.8, 76.9]",3754312,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,80,Arsenal,1,['46d307bb-2214-4ac7-87ae-01ba3c96048d'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:13.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628dd9e-9783-4d08-896b-097efc8e39a1,1687,,,"[86.2, 59.8]",3754312,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,80,Arsenal,1,['75b9a882-fcc6-4e6b-9408-1f41e67f4ef8'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:15.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cb7d85b-8276-46d1-ba87-a8da6d059b1d,1690,,,"[111.4, 23.6]",3754312,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Right Wing,80,Arsenal,1,['c45eaf60-a740-4b5c-8704-993fcc940912'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:18.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db04ce0c-3158-4d51-a631-7804ab6b60c2,1695,,,"[53.4, 31.4]",3754312,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Left Midfield,81,Crystal Palace,31,['da162341-47bd-4d63-b834-802ee864c7fd'],33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:33.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019ed26a-704d-459c-aa29-9b1af5eda4a7,1698,,,"[47.3, 29.8]",3754312,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McArthur,3464.0,Left Center Midfield,81,Crystal Palace,31,"['4db1f914-d7af-419d-9135-448ea8b1503a', 'd33996f1-3ba8-4434-ba60-330d6facaf10']",34,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:34.213,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d291aa4-3889-47a0-a090-3763992b0c7b,1701,,,"[59.9, 39.4]",3754312,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Center Defensive Midfield,81,Crystal Palace,31,['6623b0cd-4a4d-462e-a1e3-b69a8d7761b8'],35,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:35.701,Ball Receipt*,
