bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.4446,,,,,,,,,,,,,e71626a1-2573-4467-964b-3fb05e5128a8,15,,"[28.6, 25.1]",3754258,0,,,,,1.598789,,Left Foot,,,,"[27.9, 50.1]",Ground Pass,,25.009798,,,Micah Richards,42700.0,,,,,,1,From Kick Off,Ciaran Clark,3041.0,Left Center Back,2,Aston Villa,59,['d37608a3-81dd-4e54-b38f-52cbe867cd18'],6,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:06.785,Pass,
,,,,,,,,,,,,,,,,,1.287893,,,,,,,,,,,,,39ba80ce-7dd6-41c7-bf37-516c7beff657,18,,"[31.9, 51.3]",3754258,0,,,,,-0.038740296,,Right Foot,,,,"[44.8, 50.8]",Ground Pass,,12.909686,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Kick Off,Micah Richards,42700.0,Right Center Back,2,Aston Villa,59,['06e8ce0e-1cf8-40ae-9beb-dd0cec0bfbd1'],9,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:09.939,Pass,
,,,,,,,,,,,,,,,,,1.44075,,,,,,,,,,,,,91a18819-7d82-4626-91ca-2824b05de716,21,,"[44.3, 53.4]",3754258,0,,,,,1.2074032,,Right Foot,,,,"[52.4, 74.7]",Ground Pass,,22.788155,,,Alan Hutton,9642.0,,,,,,1,From Kick Off,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,2,Aston Villa,59,['4f047f54-7f3a-4dfa-b74d-4551e8531faf'],12,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:12.330,Pass,
,,,,,,,,,,,,,,,,,1.591325,,,,,,,,,,,,,e9271cdd-4a1b-4d8b-a0f0-c1100557eda8,24,,"[51.5, 74.9]",3754258,0,,,,,-2.205513,,Right Foot,,,,"[43.4, 63.9]",Ground Pass,,13.660527,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Kick Off,Alan Hutton,9642.0,Right Back,2,Aston Villa,59,['31dd8b76-b2ec-4c60-a97c-7bf1602c18b1'],13,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:13.851,Pass,
,,,,,,,,,,,,,,,,,0.805581,,,,,,,,,,,,,cd9c8c70-3eb3-4efb-ba06-dd7613c7b393,27,,"[44.1, 63.0]",3754258,0,,,,,-0.87090343,,Right Foot,,,,"[50.5, 55.4]",Ground Pass,,9.935794,,,Carles Gil de Pareja Vicent,6800.0,,,,,,1,From Kick Off,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,2,Aston Villa,59,['8e8f22c9-2601-46fe-b7cc-6c4c13284efb'],16,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:16.556,Pass,
,,,,,,,,,,,,,,,,,2.052078,,,,,,,,,,,,,6a814b34-4d6c-4c8a-9da8-c39ef4c68d3f,30,,"[46.7, 53.2]",3754258,0,,,,,-1.8706526,,Left Foot,,,,"[33.9, 11.8]",Low Pass,,43.33359,,,Ciaran Clark,3041.0,,,True,,,1,From Kick Off,Carles Gil de Pareja Vicent,6800.0,Right Wing,2,Aston Villa,59,['9d679e79-b595-47ec-992b-a1df5a597a7c'],18,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:18.128,Pass,
,,,,,,,,,,,,,,,,,1.120881,,,,,,,,,,,,,9bf14d7b-7211-464f-bf3f-687d6c4f6906,33,,"[40.0, 15.3]",3754258,0,,,,,0.8182502,,Left Foot,,,,"[50.3, 26.3]",Ground Pass,,15.069506,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Kick Off,Ciaran Clark,3041.0,Left Center Back,2,Aston Villa,59,['09566821-cc68-4930-b3d3-5cd916391ca2'],24,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:24.359,Pass,
,,,,,,,,,,,,,,,,,0.797143,,,,,,,,,,,,,faf28801-dcb5-493e-a0f0-21a798f1db20,36,,"[50.3, 26.3]",3754258,0,,,,,-0.672971,,Right Foot,,,,"[57.2, 20.8]",Ground Pass,,8.823832,,,Scott Sinclair,11117.0,,,,,,1,From Kick Off,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,2,Aston Villa,59,['3fe5cb87-499d-450d-9a07-083948be7d1f'],26,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:26.115,Pass,
,,,,,,,,,,,,,,,,,1.598503,,,,,,,,,,,,,a07e077d-aed6-4a91-a624-1a281a1687fb,40,,"[51.7, 19.9]",3754258,0,,,,,-2.878195,,Left Foot,,,,"[33.9, 15.1]",Ground Pass,,18.435835,,,Ciaran Clark,3041.0,,,,,,1,From Kick Off,Scott Sinclair,11117.0,Left Wing,2,Aston Villa,59,['f4314b68-e520-42bd-94ee-3e4f107477fa'],27,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:27.961,Pass,
,,,,,,,,,,,,,,,,,2.222998,,,,,,,,,,,,,1cb234b4-8c1b-430e-944e-b8c4d813b594,43,,"[38.6, 17.7]",3754258,0,,,,,1.8353803,,Left Foot,,,,"[33.1, 38.0]",Ground Pass,,21.031881,,,Micah Richards,42700.0,,,,,,1,From Kick Off,Ciaran Clark,3041.0,Left Center Back,2,Aston Villa,59,['3ec70ebd-80ff-408f-9a13-877eb9a165e5'],32,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:32.879,Pass,
,,,,,,,,,,,,,,,,,1.459065,,,,,,,,,,,,,18f1e9e4-5bb3-473a-a77e-adc722c1df9e,46,,"[45.0, 57.3]",3754258,0,,,,,-0.47116625,,Right Foot,,,,"[50.3, 54.6]",Ground Pass,,5.948109,,,Jordan Veretout,7153.0,,,,,,1,From Kick Off,Micah Richards,42700.0,Right Center Back,2,Aston Villa,59,['a8bcbe05-7c75-4796-946f-1b6c14ee6684'],38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:38.951,Pass,
,,,,,,,,,,,,,,,,,0.775072,,,,,,,,,,,,,7d2da6e1-a991-441c-bc38-f641c81badb2,49,,"[51.5, 52.7]",3754258,0,,,,,-1.5983123,,Right Foot,,,,"[51.2, 41.8]",Ground Pass,,10.904128,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Kick Off,Jordan Veretout,7153.0,Right Center Midfield,2,Aston Villa,59,['e0bf6d15-77e5-42fa-88db-1a21a8931b73'],40,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:40.919,Pass,
,,,,,,,,,,,,,,,,,1.635625,,,,,,,,,,,,,dc14f3eb-8f20-4cb0-a6d2-a243e0848b2b,51,,"[50.3, 41.5]",3754258,0,,,,,2.2752905,,Right Foot,,,,"[36.7, 57.5]",Ground Pass,,20.999048,,,Micah Richards,42700.0,,,,,,1,From Kick Off,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,2,Aston Villa,59,['ebcaf592-0e25-4d76-8cf8-c35f671d5d79'],41,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:41.694,Pass,
,,,,,,,,,,,,,,,,,0.910778,,,,,,,,,,,,,e943cb99-c239-44ff-8a35-f18e6bbfc06a,54,,"[37.9, 57.5]",3754258,0,,,,,-0.41670227,,Right Foot,,,,"[56.2, 49.4]",Ground Pass,,20.012497,,,Carles Gil de Pareja Vicent,6800.0,,,,,,1,From Kick Off,Micah Richards,42700.0,Right Center Back,2,Aston Villa,59,['97ee03c2-61cb-468b-ba07-78f008e24864'],46,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:46.152,Pass,
,,,,,,,,,,,,,,,,,1.088126,,,,,,,,,,,,,4f31dc05-03ac-47e6-b3a7-658889d85ba1,57,,"[50.8, 38.4]",3754258,0,,,,,0.030111378,,Left Foot,,,,"[67.4, 38.9]",Ground Pass,,16.607529,,,Jordan Ayew,3450.0,,,,,,1,From Kick Off,Carles Gil de Pareja Vicent,6800.0,Right Wing,2,Aston Villa,59,['a39809a0-50fe-4444-99c9-c4d83dd0a96c'],51,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:51.652,Pass,
,,,,,,,,,,,,,,,,,0.840308,,,,,,,,,,,,,ae844b8c-2555-4feb-b192-ce95efb7d159,61,,"[67.9, 38.7]",3754258,0,,,,,3.1159573,,Right Foot,,,,"[60.1, 38.9]",Ground Pass,,7.8025637,,,Carles Gil de Pareja Vicent,6800.0,,,,,,1,From Kick Off,Jordan Ayew,3450.0,Center Forward,2,Aston Villa,59,['3611036d-6bfa-4e1d-b6cd-868bbf389820'],52,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:52.790,Pass,
,,,,,,,,,,,,,,,,,0.68804,,,,,,,,,,,,,0158252d-493d-4786-b868-858db6f0a07d,68,,"[70.5, 38.2]",3754258,0,,,,,-1.1015308,,Left Foot,,,,"[74.1, 31.1]",Low Pass,,7.9605274,,,Jordan Ayew,3450.0,,,,,,1,From Kick Off,Carles Gil de Pareja Vicent,6800.0,Right Wing,2,Aston Villa,59,['2d8bc6a7-4e54-4bfb-a795-6fb65917b444'],55,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:55.822,Pass,
,,,,,,,,,,,,,,,,,2.743524,,,,,,,,,,,,,fc946768-f83d-493e-8665-fb0d0274b1b9,72,,"[94.1, 23.7]",3754258,0,,,,,-0.82560635,,Right Foot,,,,"[110.8, 5.6]",Ground Pass,,24.62722,,,Jordan Amavi,4347.0,,,,,,1,From Kick Off,Jordan Ayew,3450.0,Center Forward,2,Aston Villa,59,"['610cffd1-580d-49d7-8346-b25d0c2918f1', 'cd4d7b76-91fe-4eb6-93ce-d81331413cdf']",58,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:58.825,Pass,True
,,,,,,,,,,,,,,,,,2.027435,,,,,,,,,,,,,e7f1a7c7-ebdc-451d-a67b-7c918c82cb69,74,,"[111.3, 5.6]",3754258,1,,,,,1.6411408,,Left Foot,True,,,"[108.7, 42.5]",High Pass,,36.991486,Incomplete,,Jordan Veretout,7153.0,,,,,,1,From Kick Off,Jordan Amavi,4347.0,Left Back,2,Aston Villa,59,"['4951d4c7-148a-4aa2-a8e4-3a148f10fd72', 'bc7a1e19-94bb-4a8a-acf5-2cc19685bb35']",1,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:01.568,Pass,
,,,,,,,,,,,,,,,,,2.573634,,,,,,,,,,,,,09ef1aca-5c70-492b-9cbb-484664c8099b,78,,"[87.5, 38.2]",3754258,1,,,,,1.8203833,,Right Foot,,,,"[81.0, 63.7]",Low Pass,,26.315395,,,Alan Hutton,9642.0,,,,,Recovery,1,From Kick Off,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,2,Aston Villa,59,['224c02e9-26bb-46dd-bc45-21a92b8ed515'],6,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:06.100,Pass,
,,,,,,,,,,,,,,,,,0.968172,,,,,,,,,,,,,d2e63a55-ac65-486f-83e8-de109a0f7afb,80,,"[82.5, 63.5]",3754258,1,,,,,1.1256651,,Right Foot,,,,"[87.7, 74.4]",Ground Pass,,12.076838,,,Carles Gil de Pareja Vicent,6800.0,,,,,,1,From Kick Off,Alan Hutton,9642.0,Right Back,2,Aston Villa,59,['6d701d37-621e-44f7-9e6e-ff9f44ed43a2'],8,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:08.674,Pass,
,,,,,,,,,,,,,,,,,1.31757,,,,,,,,,,,,,b4d65c3b-6046-4eeb-a6d4-8c64bb47ab37,83,,"[86.0, 73.2]",3754258,1,,,,,3.1415927,,Left Foot,,,,"[75.5, 73.2]",Ground Pass,,10.5,,,Alan Hutton,9642.0,,,,,,1,From Kick Off,Carles Gil de Pareja Vicent,6800.0,Right Wing,2,Aston Villa,59,['6eed7de7-5c94-4e80-8f74-cd40069d4f4b'],11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:11.220,Pass,
,,,,,,,,,,,,,,,,,2.657745,,,,,,,,,,,,,a9349f1d-e7c3-4a5a-9fe4-3eda2b5e9b7c,86,,"[77.4, 67.7]",3754258,1,,,,,-1.8364133,,Right Foot,,,,"[62.9, 14.4]",Ground Pass,,55.237125,,,Jordan Amavi,4347.0,,,True,,,1,From Kick Off,Alan Hutton,9642.0,Right Back,2,Aston Villa,59,['1d38403e-716b-4c44-8015-a3c107e23eb7'],14,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:14.061,Pass,
,,,,,,,,,,,,,,,,,1.574972,,,,,,,,,,,,,38b0dc54-92d0-4237-8977-440f34369fbb,90,,"[61.2, 11.0]",3754258,1,,,,,-0.28255495,,Left Foot,,,,"[76.7, 6.5]",Ground Pass,,16.140013,,,Scott Sinclair,11117.0,,,,,,1,From Kick Off,Jordan Amavi,4347.0,Left Back,2,Aston Villa,59,"['49be167e-1fc3-4f17-9a83-e1e55c0976c6', '76202e50-4eee-4c39-97bc-07cdfaef2613']",18,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:18.383,Pass,True
,,,,,,,,,,,,,,,,,2.248735,,,,,,,,,,,,,4a7f213f-3b1b-47d1-a316-d17cb16cf011,92,,"[76.5, 6.5]",3754258,1,,,,,1.9826974,,Right Foot,,,,"[72.0, 16.8]",Ground Pass,,11.240107,,,Jordan Amavi,4347.0,,,,,,1,From Kick Off,Scott Sinclair,11117.0,Left Wing,2,Aston Villa,59,['b56514c0-ad31-447f-a404-371b8c503312'],19,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:19.958,Pass,
,,,,,,,,,,,,,,,,,1.450694,,,,,,,,,,,,,a1b6e4e6-c827-477d-aeac-eb861052acf6,94,,"[72.4, 16.8]",3754258,1,,,,,-3.052209,,Left Foot,,,,"[51.2, 14.9]",Ground Pass,,21.284971,,,Ciaran Clark,3041.0,,,,,,1,From Kick Off,Jordan Amavi,4347.0,Left Back,2,Aston Villa,59,['72b9712b-08aa-4440-86f2-db77e238c48a'],22,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:22.206,Pass,
,,,,,,,,,,,,,,,,,0.897524,,,,,,,,,,,,,206ac8a1-a5f5-4dbc-b998-f36fe9770474,97,,"[51.5, 15.1]",3754258,1,,,,,1.0116715,,Left Foot,,,,"[62.2, 32.2]",Ground Pass,,20.171762,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Kick Off,Ciaran Clark,3041.0,Left Center Back,2,Aston Villa,59,['b518b63f-2071-41b5-95af-5fc7160e96db'],27,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:27.439,Pass,
,,,,,,,,,,,,,,,,,1.317132,,,,,,,,,,,,,19b94a89-ffa2-4b7c-acf1-06f8c0aae491,101,,"[57.4, 25.8]",3754258,1,,,,,-2.5665205,,Right Foot,,,,"[41.2, 15.3]",Ground Pass,,19.305182,,,Ciaran Clark,3041.0,,,,,,1,From Kick Off,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,2,Aston Villa,59,['5cb161d8-ccc3-4eb6-981d-2eeb6380b394'],29,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:29.896,Pass,
,,,,,,,,,,,,,,,,,2.738567,,,,,,,,,,,,,e95dfa4f-8344-4035-99b0-a1d6858f54aa,104,,"[56.7, 2.2]",3754258,1,,,,,0.17531167,,Left Foot,,,,"[101.3, 10.1]",High Pass,,45.294262,Incomplete,,Jordan Ayew,3450.0,,,,,,1,From Kick Off,Ciaran Clark,3041.0,Left Center Back,2,Aston Villa,59,"['3ee89a11-7a94-4412-9d3c-8ff3361993f6', 'a52548bb-8453-427e-88ea-08c7bb71e85d']",37,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:37.294,Pass,
,,,,,,,,,,,,,,,,,1.028165,,,,,,,,,,,,,e5c34a5c-84bd-4755-8d50-9dbe309b02ef,110,,"[104.8, 0.1]",3754258,1,,,,,2.3332977,,,,,,"[98.4, 6.8]",Low Pass,,9.265528,,,Idrissa Gana Gueye,3436.0,,,,,Throw-in,1,From Throw In,Jordan Amavi,4347.0,Left Back,3,Aston Villa,59,['0c73fcfe-675c-47ba-9145-3c23a07bdb13'],47,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:47.863,Pass,
,,,,,,,,,,,,,,,,,1.073949,,,,,,,,,,,,,126c9ec3-4cea-4f0e-84ec-386a91ed0fcf,113,,"[94.1, 7.2]",3754258,1,,,,,2.6454122,,Right Foot,,,,"[80.8, 14.4]",Ground Pass,,15.123822,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,3,Aston Villa,59,['acb82f86-f7a6-426b-9443-3a7bb5212279'],50,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:50.535,Pass,
,,,,,,,,,,,,,,,,,0.988526,,,,,,,,,,,,,c5361732-89b5-42c6-988a-ee2843a5e399,116,,"[81.5, 16.5]",3754258,1,,,,,0.7531513,,Right Foot,,,,"[87.9, 22.5]",Ground Pass,,8.772685,,,Carles Gil de Pareja Vicent,6800.0,,,,,,1,From Throw In,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,3,Aston Villa,59,['8ceeb960-a636-42bd-9573-a6f6a0a6e922'],53,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:53.124,Pass,
,,,,,,,,,,,,,,,,,0.730387,,,,,,,,,,,,,221cf16f-9485-4544-bcc7-7af172a6dc91,118,,"[87.9, 22.5]",3754258,1,,,,,-3.0187573,,Left Foot,,,,"[79.8, 21.5]",Ground Pass,,8.161495,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Wing,3,Aston Villa,59,['0695136b-058f-41cc-bf69-fbde95fb5442'],54,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:54.113,Pass,
