ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[75.4, 12.5]",,,,,,,,,,,,1.688622,,,,,,,,,,,ee850243-1cd4-4437-b023-84c0596b0d9e,2014,,"[74.9, 12.1]",3754236,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,James Grant Chester,9628.0,Left Back,108,West Bromwich Albion,27,"['20d43de9-a4c9-431b-98b0-7ac1f1067ff8', '6568e24a-2a82-49ce-965d-ad38c82dfe2b', '7152b9a2-e6f0-4103-a3a3-e03f91c2998c']",1,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:10:01.335,Carry,True
,,"[88.9, 27.1]",,,,,,,,,,,,0.261401,,,,,,,,,,,e285bbc1-a4f5-4803-8b3c-5d941af5415d,2021,,"[88.9, 27.1]",3754236,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Saido Berahino,4630.0,Left Wing,108,West Bromwich Albion,27,"['76ec44a1-18ae-4a56-be2d-1130da954e26', '96fde45c-2096-4f43-b0ea-66e598f48cc7', 'c0a17534-ec4a-42e8-91d7-57640cb628b1', 'e1c537c1-97b2-4fdc-a784-a4dc2e5e0ba2']",3,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:10:03.988,Carry,True
,,"[93.5, 23.9]",,,,,,,,,,,,2.654751,,,,,,,,,,,ca8ee55f-2ce5-4d9b-926a-1b7236533de0,2024,,"[87.9, 18.5]",3754236,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stéphane Sessègnon,2966.0,Right Wing,108,West Bromwich Albion,27,"['564e4d12-847e-4fcc-989a-7a5993a2227f', 'a2b23af3-8cb6-4a04-86c2-262b1c73cb8a']",6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:10:06.433,Carry,
,,"[112.2, 24.2]",,,,,,,,,,,,0.08,,,,,,,,,,,4de0f115-07e4-4b56-8764-8f08945d152c,2027,,"[112.2, 24.2]",3754236,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Salomón Rondón Giménez,4041.0,Center Forward,108,West Bromwich Albion,27,"['39db79eb-5453-4321-bfbc-58174c53fddd', 'dcdd3f3b-84f8-4549-b514-fc338b3a1e4b']",10,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:10:10.519,Carry,
,,"[38.3, 31.4]",,,,,,,,,,,,1.406913,,,,,,,,,,,7390c676-68be-4a54-a2c4-f157e26f20d9,2034,,"[33.3, 30.9]",3754236,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Wing,109,Crystal Palace,31,"['12d9020e-a428-42d9-8a38-eefabcfdb8e0', '5988c22e-0277-4446-a8c3-61121a64ba02', '5c1b11a9-9c67-4347-947a-ed5448bbb4d9', '9a9da7d7-1a4a-4f98-bc50-95026b4545b6']",14,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:14.936,Carry,True
,,"[87.2, 26.2]",,,,,,,,,,,,6.134998,,,,,,,,,,,fb00c651-eea7-4fe4-b63a-ea85fa7ec39e,2038,,"[38.3, 31.4]",3754236,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Wing,109,Crystal Palace,31,"['0eddfb68-aaf5-425a-9af1-17c3f0035818', '5988c22e-0277-4446-a8c3-61121a64ba02', '9969480f-5df2-47d0-902e-bccb90b94b4c', 'bd34a041-b053-4b7e-aed9-5b5e1c59e482']",16,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:16.343,Carry,True
,,"[117.2, 19.7]",,,,,,,,,,,,9.187312,,,,,,,,,,,40be886c-488d-4164-9d39-b2cbbe06625a,2042,,"[93.0, 3.7]",3754236,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,109,Crystal Palace,31,"['15727816-2fb6-4ec3-8935-c006aec286d6', 'afc26b1b-65b4-4b1b-9b4c-427894df8f82']",24,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:24.178,Carry,
,,"[103.6, 18.3]",,,,,,,,,,,,2.921608,,,,,,,,,,,bbd3bdf5-fae1-4a9d-b76b-7b8985530b9e,2055,,"[104.3, 3.3]",3754236,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordon Mutch,15892.0,Left Center Midfield,110,Crystal Palace,31,"['8a11377d-a257-45a5-a339-2a9cd950aac4', 'd6baff59-761b-4308-bffa-55a1a4a3d130']",19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:19.276,Carry,
,,"[87.2, 11.0]",,,,,,,,,,,,1.864263,,,,,,,,,,,21c6d546-9b3a-4b5d-82c2-be59f753f6fa,2069,,"[80.3, 10.3]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,112,Crystal Palace,31,"['71f214ef-4e64-45bb-9e23-be1c343338a6', '73e9184b-0e5f-4308-9f59-892e1e7e24c2']",2,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:02.898,Carry,
,,"[90.6, 3.9]",,,,,,,,,,,,1.197956,,,,,,,,,,,5eebb87f-5c9d-45ca-bc39-959728a7d59c,2072,,"[92.6, 3.3]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Left Wing,112,Crystal Palace,31,"['38b72263-3395-49f5-9912-1ff6503bb208', '726c9159-3e8f-4598-bfa1-78d30e26643f', '85b147b5-1e99-4b0d-a4a5-761adea064e6']",5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:05.936,Carry,True
,,"[88.1, 7.4]",,,,,,,,,,,,1.664743,,,,,,,,,,,2f36f011-8671-4d1a-8649-2b9251aa8e46,2076,,"[90.6, 3.9]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Left Wing,112,Crystal Palace,31,"['38b72263-3395-49f5-9912-1ff6503bb208', '726c9159-3e8f-4598-bfa1-78d30e26643f', '9868201e-ad78-4c5d-bdb5-ad2231945563', 'aa4913ba-4d26-4a2e-8ef3-be483b7b6ec5']",7,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:07.134,Carry,True
,,"[7.7, 42.9]",,,,,,,,,,,,17.04177,,,,,,,,,,,f6d18b32-ef74-49a8-82c5-c9f3c2799f85,2080,,"[3.3, 45.2]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Foster,4053.0,Goalkeeper,113,West Bromwich Albion,27,"['30bef4e4-5232-4b9a-8e86-cbd4a454ab21', '463de08d-c2dc-44f9-a25a-1b6bf961faa2']",10,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:10.499,Carry,
,,"[52.2, 41.9]",,,,,,,,,,,,0.793417,,,,,,,,,,,2be1721c-df24-40dc-af29-973e0e8fe209,2086,,"[52.0, 42.3]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,113,West Bromwich Albion,27,"['682d7e7c-33cb-4ed2-a672-33014ab6736c', '6dae45fe-999f-432d-8179-4992ae44ce44', '9cbf8fa8-2f8c-4474-ad5b-66b24a52f3c8']",32,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:32.210,Carry,True
,,"[52.9, 39.7]",,,,,,,,,,,,1.148005,,,,,,,,,,,f20a5acf-4c18-435f-9097-720ea49a5f2d,2090,,"[52.2, 41.9]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,113,West Bromwich Albion,27,"['682d7e7c-33cb-4ed2-a672-33014ab6736c', '71066e56-a257-43da-a179-9efb8d6e7bed', '9cbf8fa8-2f8c-4474-ad5b-66b24a52f3c8', 'a7a81ecc-ef70-41a1-8d81-454bd4a6d665']",33,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:33.004,Carry,True
,,"[68.1, 9.6]",,,,,,,,,,,,0.099075,,,,,,,,,,,7c4d9786-f0eb-46af-ac91-0a63c474b6a7,2093,,"[68.1, 9.6]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Right Wing,113,West Bromwich Albion,27,"['6f1bb4b5-efd3-4955-a80d-6cf9f8c7bf36', 'bee2c80d-c7d8-4787-afe3-9fbdb69ae7f6']",35,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:35.741,Carry,
,,"[75.0, 17.5]",,,,,,,,,,,,0.620318,,,,,,,,,,,072449ae-3037-4f34-8b01-95ab51fbbe5e,2097,,"[74.7, 20.9]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Left Wing,113,West Bromwich Albion,27,"['5aad5221-6371-40e7-ab59-41901bb5e7a7', '8949f8ec-87f3-4556-9879-deb1022cd1fd', 'd67ec1c8-32bf-4500-9823-c9e242af2bd3']",36,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:36.766,Carry,True
,,"[43.1, 66.8]",,,,,,,,,,,,0.04,,,,,,,,,,,e4d4e160-431b-4f30-9c90-0ee08fd76b83,2101,,"[43.1, 66.8]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,113,West Bromwich Albion,27,"['b94a1a14-67e4-402d-bb6f-8e0b128dc24e', 'fa45153c-b726-4907-8605-4e6f9c588db1']",37,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:37.975,Carry,
,,"[14.0, 57.7]",,,,,,,,,,,,2.807704,,,,,,,,,,,17c14483-8a94-4a39-a020-a9d9c9a66f7e,2104,,"[13.3, 52.0]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,113,West Bromwich Albion,27,"['7e897fc1-5451-40e7-ad04-4b6abef7e611', '7ef0c03e-a55e-4756-9430-b7e232815d3a']",41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:41.472,Carry,
,,"[64.3, 51.6]",,,,,,,,,,,,0.949843,,,,,,,,,,,4b78046c-1db5-4e95-9648-ab356b6d49a7,2110,,"[61.6, 50.2]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Left Center Midfield,113,West Bromwich Albion,27,"['8dd8d81e-0831-4c88-9308-5589a74e0c0b', 'bbaf08d4-7b1f-48ed-8bbd-b3ca95d5fb24', 'd811ca6f-8bde-46eb-8119-9562978cc768']",49,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:49.549,Carry,True
,,"[12.4, 44.7]",,,,,,,,,,,,0.699037,,,,,,,,,,,7056968d-30f2-4605-95b0-0253e3c48d73,2115,,"[13.1, 44.7]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,114,Crystal Palace,31,"['06053347-bd6b-4e94-bc80-c7430d421d6c', '1551298a-5fd0-4d7d-845b-18e72ef2871b']",54,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:54.876,Carry,
,,"[50.8, 5.7]",,,,,,,,,,,,11.291051,,,,,,,,,,,c6ee2c8e-b049-43e3-8e3e-d6b91f64f33d,2118,,"[20.8, 20.7]",3754236,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damien Delaney,3693.0,Left Center Back,114,Crystal Palace,31,"['2adb219f-06c0-4410-bb90-6d8a15a3f48e', '7faed046-52fa-4d9a-8553-0af0ab5a190c']",57,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:57.105,Carry,
,,"[11.9, 56.7]",,,,,,,,,,,,1.75207,,,,,,,,,,,985733ba-984b-4987-8696-c143d3562503,2125,,"[11.9, 56.7]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,115,West Bromwich Albion,27,"['40ca4d1d-deb4-478a-bcd9-a7ec8c8b2008', 'b8e870f6-df57-4e69-8f6d-c596fa6d2c68']",13,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:13.409,Carry,
,,"[17.7, 23.3]",,,,,,,,,,,,3.968714,,,,,,,,,,,1126f561-8ac2-4834-af45-06cd6ea7bb4a,2128,,"[8.9, 35.4]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Foster,4053.0,Goalkeeper,115,West Bromwich Albion,27,"['03819ccf-2104-46b7-a822-0ebb96e01985', '49b4a053-fb70-4ccc-aa95-b99027d46672', 'be8221a7-0686-47b5-bcb5-9a646fef9621']",16,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:16.957,Carry,True
,,"[63.1, 9.8]",,,,,,,,,,,,0.04,,,,,,,,,,,1b7cf45c-8887-400d-a779-3d7ff07665e1,2137,,"[62.7, 9.4]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Right Wing,115,West Bromwich Albion,27,"['0123017e-800f-4a29-94df-743c3aff54df', 'dbaa4cf8-01e4-4f00-938d-58b87d25f0ae']",27,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:27.702,Carry,
,,"[56.2, 18.3]",,,,,,,,,,,,0.147242,,,,,,,,,,,6078d728-bce9-48e7-919e-d7884c2041cf,2141,,"[56.0, 18.7]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,115,West Bromwich Albion,27,"['5d806923-b5b4-41fa-90f9-bb40cd1c7ec1', '6c0c97c2-6fcc-4a49-b1d6-c37a8d7b71c2', '7ef9c8c3-43fe-48ab-81c8-9cba0d2b9359']",28,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:28.716,Carry,True
,,"[45.0, 12.9]",,,,,,,,,,,,1.544115,,,,,,,,,,,51df9b1b-6654-4f6d-b1eb-479b7d51f31a,2145,,"[50.6, 11.9]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Grant Chester,9628.0,Left Back,115,West Bromwich Albion,27,"['49590b6b-cbf0-4734-a184-cdacbd5ca02a', '8d12c00b-8b48-42a4-abca-1fe347f47380', 'bdd1f34e-ef51-4bfa-b17c-ac2a53f5fdc7']",29,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:29.632,Carry,True
,,"[70.6, 67.6]",,,,,,,,,,,,1.437955,,,,,,,,,,,57e047aa-a418-4fde-9cd8-96d812c74772,2149,,"[74.9, 67.2]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Mutch,15892.0,Left Center Midfield,116,Crystal Palace,31,"['3e2ea7ac-2b42-4be9-ac74-526272a63e6e', 'a904a1aa-a5a8-4b91-8d8d-14b971262393']",36,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:36.502,Carry,
,,"[72.4, 74.9]",,,,,,,,,,,,0.04,,,,,,,,,,,ef3b07c7-2d29-42ec-a5f3-4816246497e7,2152,,"[72.4, 74.9]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,116,Crystal Palace,31,"['5e079567-1a03-4f89-b87f-a9a484131105', 'b8396819-12b9-4b24-94a0-b5956ef523f9']",38,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:38.642,Carry,
,,"[80.8, 50.9]",,,,,,,,,,,,1.365629,,,,,,,,,,,ce25fa06-2410-4a97-82df-0e527882c360,2157,,"[79.7, 58.2]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,116,Crystal Palace,31,"['3e184b29-e246-4359-82c3-86bb3a4f8df6', '666336c0-9821-457c-9f34-dad9290efa41', '8ac9f0cb-fce4-43aa-b4b5-8d3b7e6b6d1a']",40,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:40.368,Carry,True
,,"[63.9, 48.3]",,,,,,,,,,,,9.524604,,,,,,,,,,,702fcf75-398f-4c0b-86aa-a67e5caf4d20,2161,,"[39.3, 29.2]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,117,West Bromwich Albion,27,"['770f18bb-c185-4ee4-944a-e5184fe4f68f', '9f6fc1a3-f350-4c13-bffc-1ae3a65ae05f', 'bfc5380a-55d2-48f2-b4ee-e7c73f92512c']",41,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:41.957,Carry,True
,,"[54.1, 50.8]",,,,,,,,,,,,3.827393,,,,,,,,,,,7ba8fb9f-420a-437a-b4b6-c29183b6244a,2166,,"[63.9, 48.3]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,117,West Bromwich Albion,27,"['1300b253-cefb-4f38-8442-689c206b48b2', '1dbd44db-841a-4bca-9423-ec73bf931685', '770f18bb-c185-4ee4-944a-e5184fe4f68f', 'cc321a1d-c17b-4ab8-b557-6233c5524432', 'd2a3c3d2-943c-4a16-9f3c-3ae9d076aef6']",51,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:51.482,Carry,True
,,"[62.9, 37.3]",,,,,,,,,,,,1.114692,,,,,,,,,,,62abef02-eac8-407e-9739-4813521cef77,2172,,"[63.3, 36.4]",3754236,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,117,West Bromwich Albion,27,"['17111152-8633-43f5-9b79-c6519f9c147f', '9fd32e19-10d7-4844-a265-9a5d1edb6f7b', 'c6b5c692-f660-4c74-bc21-0464c37b4c4e']",58,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:58.690,Carry,True
,,"[82.7, 55.2]",,,,,,,,,,,,2.050188,,,,,,,,,,,211049a6-3508-4e82-a129-97324ec17faf,2176,,"[75.6, 56.0]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Left Wing,117,West Bromwich Albion,27,"['6f76ae64-eb4b-41be-a2bb-ccdf756a81d8', 'cd428368-e173-4fe6-b9a4-a920d1cf3bb2']",1,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:01.128,Carry,
,,"[93.5, 76.8]",,,,,,,,,,,,0.926019,,,,,,,,,,,c12c41ca-12d4-407d-91ac-38522b8b5eb1,2179,,"[92.9, 76.8]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,117,West Bromwich Albion,27,"['1ba3abe1-7934-4146-8484-1ff24db6f30e', '1ed0d8a6-b3e3-4dee-b3f8-00a67989fe6d']",4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:04.712,Carry,
,,"[93.1, 55.2]",,,,,,,,,,,,3.001778,,,,,,,,,,,06a55b35-ab13-457d-8738-e0eeefdff50f,2183,,"[99.5, 58.5]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,117,West Bromwich Albion,27,"['46b5ca0c-cab4-4e46-a8f0-d333cf8d506e', '5a157b35-0b22-477a-b056-111c0504c542', 'c3ab189d-6de3-47bd-8bba-078bd67b911b']",6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:06.576,Carry,True
,,"[117.2, 58.1]",,,,,,,,,,,,0.291443,,,,,,,,,,,5679c52c-70a0-4aae-9597-b12dfcf23db6,2187,,"[117.4, 58.5]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Left Wing,117,West Bromwich Albion,27,"['11ffccc6-3b8d-4e5a-95da-3450d7d9c50b', '23a140ac-9387-4758-8453-aa1f964a3962', 'caa286d8-a65b-4339-80d2-f4af1fbb67b8']",11,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:11.971,Carry,True
,,"[11.8, 76.8]",,,,,,,,,,,,2.163028,,,,,,,,,,,42de49a4-a5c5-4088-ac79-fa62920100c0,2191,,"[14.5, 64.5]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Wing,118,Crystal Palace,31,"['4149c9c1-3efd-4b84-a629-5cf4b849c6d1', '9550b166-cdce-46e0-ac02-cfc271d9ac0b', 'b2254740-cad4-4d2c-9079-b386899a0b3c']",16,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:16.276,Carry,True
,,"[21.6, 55.3]",,,,,,,,,,,,0.977078,,,,,,,,,,,cbef51d8-7614-4d11-afcd-50b9b0035fab,2195,,"[15.4, 53.7]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,118,Crystal Palace,31,"['6a37b9d2-2757-4967-8a46-8b32335183c5', 'c94825b1-f4d4-4bb5-8b5e-d44032852e94', 'f9b8b18c-6351-4a10-a4ad-2a53d9f632e0']",21,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:21.226,Carry,True
,,"[75.8, 7.3]",,,,,,,,,,,,0.074844,,,,,,,,,,,3b571214-0f85-4eb5-be66-f14137930018,2202,,"[75.8, 7.3]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,118,Crystal Palace,31,"['30b67359-058e-466d-8d59-77333ef26932', '68d2aa80-f3fa-42ac-a2dc-eb0aceeacdef', 'b8ec94fe-2b92-4243-9fe8-5cd89503175d']",24,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:24.276,Carry,True
,,"[53.1, 77.4]",,,,,,,,,,,,1.635862,,,,,,,,,,,00cf3821-bfcf-4e47-ae7b-0e79114d28de,2205,,"[44.3, 72.8]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yohan Cabaye,3277.0,Right Center Midfield,118,Crystal Palace,31,"['220dec10-4ba4-453c-8da2-091992e0a808', '39dbdb4c-e0bf-47b7-b606-d284450a99f2']",24,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:24.351,Carry,
,,"[9.4, 36.0]",,,,,,,,,,,,2.24535,,,,,,,,,,,63efba68-3ca5-4f84-a5e8-f20f4f2c8644,2210,,"[9.4, 36.2]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Foster,4053.0,Goalkeeper,119,West Bromwich Albion,27,"['639b221b-a4de-4fda-b207-286c546bdc24', '8a6f3b8e-f0e5-4f8f-b2cf-1b073ed55a18']",32,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:32.232,Carry,
,,"[48.9, 23.3]",,,,,,,,,,,,6.025764,,,,,,,,,,,b86c712e-6f8b-4137-b5b7-0de3c75330fd,2213,,"[33.9, 15.4]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,119,West Bromwich Albion,27,"['59aa851e-f7e8-454c-80c6-188565ca517e', '76369cda-cc79-4e81-b19f-9d0d7a30e054']",35,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:35.873,Carry,
,,"[63.7, 47.5]",,,,,,,,,,,,0.986442,,,,,,,,,,,786f2ca1-8790-4a67-bb98-09350ba81ff1,2216,,"[63.9, 51.6]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Left Center Midfield,119,West Bromwich Albion,27,"['caa46a86-d5cc-42a2-b796-a0bc7e24bb0a', 'f5ccca81-5ca6-4109-a61e-efe1cffd1445']",43,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:43.501,Carry,
,,"[38.9, 20.4]",,,,,,,,,,,,2.236095,,,,,,,,,,,703ddca5-bbcc-40ba-bdc6-c24cac48f7ea,2219,,"[39.3, 23.7]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,119,West Bromwich Albion,27,"['53dc3479-575e-4e44-b907-678927ec5286', 'caccee86-7ea7-42ff-84fc-0922743d21b7']",46,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:46.609,Carry,
,,"[51.0, 7.3]",,,,,,,,,,,,1.283775,,,,,,,,,,,984010ba-870c-483a-8a89-1aa53f72d0f7,2222,,"[50.6, 7.1]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Grant Chester,9628.0,Left Back,119,West Bromwich Albion,27,"['0e84369f-8377-44b1-addc-21985f21ada6', 'bb7db413-71d5-432c-a9e9-499b2b9a03be', 'eb0ee543-7ad9-429f-934f-48852dac5ed9']",50,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:50.150,Carry,True
,,"[57.5, 18.1]",,,,,,,,,,,,0.701011,,,,,,,,,,,9a265146-675a-4e81-ba16-21517fcc1bd9,2227,,"[56.6, 19.4]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,119,West Bromwich Albion,27,"['410ef6fc-ebd4-4fda-8719-ea6d4f5f3dc4', '41482387-e50c-45f3-9f88-5b90f46dcb1b', '810eca16-d208-484e-a59b-941af37164af']",52,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:52.337,Carry,True
,,"[68.7, 27.9]",,,,,,,,,,,,3.656519,,,,,,,,,,,0302c565-3ffb-4565-95df-481dffe01fac,2230,,"[63.9, 16.2]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Right Wing,119,West Bromwich Albion,27,"['235bf31d-afe2-4a61-9847-567c186a6b9c', 'b4e16716-e169-47fa-816b-469cd53e2d2b']",53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:53.411,Carry,
,,"[80.6, 29.0]",,,,,,,,,,,,0.985077,,,,,,,,,,,890cc3cc-1f22-4c31-938b-b77304af320c,2233,,"[80.6, 29.0]",3754236,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Left Wing,119,West Bromwich Albion,27,"['08ee4c9b-882b-44eb-9f21-9f9fad023f4e', '27afc7d7-12bf-42bd-ba5a-2fe240543c00']",57,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:57.906,Carry,
