ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.556176,,,,,,,,,,,,,041c8b9b-f12c-48d2-9d50-08f91c09bf51,16,,"[36.0, 46.3]",3754328,0,,,,,1.1796387,,Right Foot,,,,"[47.3, 73.7]",,Ground Pass,,29.638657,,,,Bacary Sagna,7110.0,,,,,,,1,From Kick Off,Nicolás Hernán Otamendi,3090.0,Right Center Back,2,Manchester City,36,['b52b1c0c-281f-49da-8310-445fa20d6892'],11,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:11.275,Pass,
,,,,,,,,,,,,,,,1.850503,,,,,,,,,,,,,5f401820-27d5-4181-b69e-f2a0a9dec62d,19,,"[48.6, 73.3]",3754328,0,,,,,-0.4439015,,Right Foot,,,,"[71.1, 62.6]",,High Pass,,24.914654,,,,Wilfried Guemiand Bony,3598.0,,,,,,,1,From Kick Off,Bacary Sagna,7110.0,Right Back,2,Manchester City,36,['d8c1e1d1-9b29-44e7-8903-e12857fe075f'],14,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:14.047,Pass,
,,,,,,,,,,,,,,,1.171655,,,,,,,,,,,,,ea46e72d-1ae6-48c2-9a66-885bc6145706,21,,"[72.1, 62.4]",3754328,0,,,,,2.1809282,,Other,,,,"[64.2, 73.7]",,Low Pass,,13.787676,,,,Jesús Navas González,6821.0,,,,,,,1,From Kick Off,Wilfried Guemiand Bony,3598.0,Center Forward,2,Manchester City,36,['6bc5d87f-97ba-4916-8b74-ceaed5e33dd8'],15,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:15.898,Pass,
,,,,,,,,,,,,,,,3.962046,,,,,,,,,,,,,3553d91e-f5e2-4266-9a3a-ddd768099e7f,25,,"[64.0, 73.5]",3754328,0,,,,,-2.4044144,,Right Foot,,,,"[24.9, 38.0]",,Low Pass,,52.81155,,,,Joe Hart,3291.0,,,,,,,1,From Kick Off,Jesús Navas González,6821.0,Right Wing,2,Manchester City,36,"['40174042-148d-4006-9ebe-dfab390dfc94', '4d5c535b-cd2c-430e-acfd-69d2cc1e5828']",17,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:17.756,Pass,True
,,,,,,,,,,,,,,,2.954309,,,,,,,,,,,,,b43a9321-def0-4149-9f20-d952ba89dfb9,27,,"[25.1, 38.0]",3754328,0,,,,,-1.252848,,Right Foot,,,,"[27.7, 30.1]",,Ground Pass,,8.316851,,,,Eliaquim Mangala,3389.0,,,,,,,1,From Kick Off,Joe Hart,3291.0,Goalkeeper,2,Manchester City,36,['b3ce7f3a-6ff3-4e1e-a28e-ccd89cb89826'],21,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:21.718,Pass,
,,,,,,,,,,,,,,,0.912813,,,,,,,,,,,,,d7dbb214-6e24-482f-918d-78fcf023f5f0,30,,"[34.7, 27.7]",3754328,0,,,,,0.8606328,,Left Foot,,,,"[43.9, 38.4]",,Ground Pass,,14.111343,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,['33c39758-fd45-49f2-b365-85a404384e3d'],25,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:25.467,Pass,
,,,,,,,,,,,,,,,1.495892,,,,,,,,,,,,,6eb20b48-f6af-4fd9-90ec-b2f8d53d5500,32,,"[44.1, 40.1]",3754328,0,,,,,-1.8109673,,Right Foot,,,,"[40.5, 25.4]",,Ground Pass,,15.1343975,,,,Eliaquim Mangala,3389.0,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,2,Manchester City,36,['99fa4f7e-e525-4b07-b488-6e9032a17405'],26,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:26.380,Pass,
,,,,,,,,,,,,,,,1.04003,,,,,,,,,,,,,65c16b78-61d7-4886-a4e0-a52898c56639,35,,"[40.7, 26.2]",3754328,0,,,,,0.16366059,,Right Foot,,,,"[51.6, 28.0]",,Ground Pass,,11.047625,,,,Fernando Luiz Rosa,3054.0,,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,['5d7cd30e-0957-49df-bf3e-877eb8bb9412'],28,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:28.238,Pass,
,,,,,,,,,,,,,,,1.229639,,,,,,,,,,,,,356173e5-c33e-418c-885a-cb468d884677,38,,"[51.2, 28.2]",3754328,0,,,,,-2.329534,,Right Foot,,,,"[43.9, 20.5]",,Ground Pass,,10.610373,,,,Eliaquim Mangala,3389.0,,,,,,,1,From Kick Off,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,2,Manchester City,36,"['667cb68f-6b71-40ba-833c-6c24fb2e3eae', 'a5122fe7-858d-4356-811a-1fae3e370194']",29,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:29.278,Pass,True
,,,,,,,,,,,,,,,1.383069,,,,,,,,,,,,,049ab760-3327-4252-9e3b-b7948ea9af3b,41,,"[42.8, 19.6]",3754328,0,,,,,-1.2113616,,Left Foot,,,,"[49.0, 3.1]",,Ground Pass,,17.6264,,,,Gaël Clichy,20302.0,,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,['640a13bd-bc54-496f-9ec3-2eeca6ea063e'],31,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:31.623,Pass,
,,,,,,,,,,,,,,,1.239798,,,,,,,,,,,,,a07d0f5b-2b26-4a78-84c8-d2f6c4138e4e,44,,"[48.4, 2.7]",3754328,0,,,,,2.8086693,,Left Foot,,,,"[37.7, 6.4]",,Ground Pass,,11.321661,,,,Eliaquim Mangala,3389.0,,,,,,,1,From Kick Off,Gaël Clichy,20302.0,Left Back,2,Manchester City,36,['6f009a92-7b1c-43d8-a8c3-68a94c7d8f73'],33,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:33.850,Pass,
,,,,,,,,,,,,,,,1.292556,,,,,,,,,,,,,c0372bdd-c0d7-4362-95c7-470c1add15e9,47,,"[35.8, 7.0]",3754328,0,,,,,1.5707964,,Right Foot,,,,"[35.8, 18.8]",,Ground Pass,,11.8,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,['df4744a2-f511-45eb-b6a2-1319ead9b8b3'],35,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:35.959,Pass,
,,,,,,,,,,,,,,,1.325146,,,,,,,,,,,,,73511b27-4d3f-4e60-9e7a-472da72a5b1d,50,,"[35.8, 20.0]",3754328,0,,,,,-1.5707964,,Right Foot,,,,"[35.8, 8.1]",,Ground Pass,,11.9,,,,Eliaquim Mangala,3389.0,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,2,Manchester City,36,['cbbebea0-1486-414b-b7df-7f392966150c'],39,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:39.171,Pass,
,,,,,,,,,,,,,,,1.090588,,,,,,,,,,,,,8c966f32-9b46-43e2-b001-aab17494cc5a,53,,"[36.0, 8.1]",3754328,0,,,,,0.8205949,,Right Foot,,,,"[49.7, 22.8]",,Ground Pass,,20.094278,,,,Fernando Luiz Rosa,3054.0,,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,['29e11257-216a-4365-9fe6-aa118d3f3f55'],40,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:40.592,Pass,
,,,,,,,,,,,,,,,0.167842,,,,,,,,,,,,,61130b4b-1a9c-47d8-a6a7-5b12a93e6d01,56,,"[51.2, 27.3]",3754328,0,,,,,-0.35662013,,Right Foot,,,,"[56.3, 25.4]",,Low Pass,,5.4424257,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,,,1,From Kick Off,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,2,Manchester City,36,"['1f928566-eac1-41d7-bd54-79da032de8a4', 'f438b908-d604-4673-bada-6e6ecbfe30fa']",43,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:43.264,Pass,
,,,,,,,,,,,,,,,1.250588,,,,,,,,,,,,,01b769b7-23bc-4278-91cc-e13b8c29a9fe,60,,"[51.0, 27.1]",3754328,0,,,,,-0.9548112,,Left Foot,,,,"[63.6, 9.3]",,Ground Pass,,21.808256,,,,David Josué Jiménez Silva,3064.0,,,,,,Recovery,1,From Kick Off,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,2,Manchester City,36,"['327644b3-1b0d-4d76-a1c5-bdfec846cd4c', 'ec8ed247-3692-42ab-b008-ea464d29e667']",44,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:44.374,Pass,True
,,,,,,,,,,,,,,,0.721319,,,,,,,,,,,,,1d7dcf40-8178-4309-92c1-62a5db7da424,63,,"[81.3, 6.4]",3754328,0,,,,,-0.8329813,,Left Foot,,,,"[84.3, 3.1]",,Ground Pass,,4.4598207,,,,Raheem Sterling,3233.0,,,,,,,1,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,2,Manchester City,36,['53b63e18-84fb-4fc4-aafa-845020892447'],50,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:50.004,Pass,
,,,,,,,,,,,,,,,1.02148,,,,,,,,,,,,,2cc841c1-becb-4a62-9a34-4b17b459d0cb,66,,"[83.7, 15.3]",3754328,0,,,,,-2.2597208,,Right Foot,,,,"[78.1, 8.5]",,Ground Pass,,8.809086,,,,Fernando Luiz Rosa,3054.0,,,,,,,1,From Kick Off,Raheem Sterling,3233.0,Left Wing,2,Manchester City,36,['2fbc7f4d-eb28-4424-8ad3-8a7e5edab6fe'],53,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:53.711,Pass,
,,,,,,,,,,,,,,,1.676366,,,,,,,,,,,,,4877cf3a-efaa-4f66-831c-6752378ff992,69,,"[78.3, 10.8]",3754328,0,,,,,-0.4896158,,Right Foot,,,,"[93.5, 2.7]",,Ground Pass,,17.22353,,,,Gaël Clichy,20302.0,,,,,,,1,From Kick Off,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,2,Manchester City,36,"['7784cda9-5dde-49cb-8ebc-66d04ca2ca8d', 'fa0083aa-cd91-47e5-8e8d-a8cf8827e9fb']",54,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:54.732,Pass,True
,,,,,,,,,,,,,,,2.596544,,,,,,,,,,,,,92e1ec2b-aa4e-4c54-ac7a-072b2c8fe4c9,72,,"[92.0, 0.8]",3754328,0,,,,,0.43267643,,Left Foot,,,,"[115.6, 11.7]",,Ground Pass,,25.995577,,,,Raheem Sterling,3233.0,,,,,,,1,From Kick Off,Gaël Clichy,20302.0,Left Back,2,Manchester City,36,['fbe309f7-388e-4026-92a0-6711772f524f'],57,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:57.148,Pass,
,,,,,,,,,,,,,,,1.189073,,,,,,,,,,,,,0edcec62-e931-43bc-a8b2-6ae3cec7a3b5,75,,"[116.0, 8.5]",3754328,1,,,,,-2.741114,,Right Foot,,,,"[102.3, 2.7]",,Ground Pass,,14.877164,,,,Gaël Clichy,20302.0,,,,,,,1,From Kick Off,Raheem Sterling,3233.0,Left Wing,2,Manchester City,36,['aff276ed-dff4-473a-8ed5-7901a6f6e59c'],0,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:00.706,Pass,
,,,,,,,,,,,,,,,1.007456,,,,,,,,,,,,,5a225652-0431-4ab1-bd4e-404e0bee5f8b,78,,"[102.9, 2.7]",3754328,1,,,,,2.1353657,,Left Foot,,,,"[99.1, 8.7]",,Ground Pass,,7.1021123,,,,David Josué Jiménez Silva,3064.0,,,,,,,1,From Kick Off,Gaël Clichy,20302.0,Left Back,2,Manchester City,36,['3c362e83-c045-4242-addf-add4f64165dc'],4,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:04.339,Pass,
,,,,,,,,,,,,,,,0.934086,,,,,,,,,,,,,fcd2ce6a-f09c-4e45-91e3-a8517cac9146,80,,"[100.2, 8.5]",3754328,1,,,,,-2.0214577,,Left Foot,,,,"[97.2, 2.3]",,Ground Pass,,6.88767,,,,Gaël Clichy,20302.0,,,,,,,1,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,2,Manchester City,36,['45b27531-b635-43c8-9ca7-828201dea384'],5,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:05.347,Pass,
,,,,,,,,,,,,,,,1.390275,,,,,,,,,,,,,e6bede9b-0f08-4bd8-9837-80d343edb8d3,83,,"[90.5, 2.1]",3754328,1,,,,,3.0077817,,Left Foot,,,,"[74.9, 4.2]",,Ground Pass,,15.740711,,,,Fernando Luiz Rosa,3054.0,,,,,,,1,From Kick Off,Gaël Clichy,20302.0,Left Back,2,Manchester City,36,['3f2271e9-8c24-4a39-9dc7-b17261834e44'],7,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:07.362,Pass,
,,,,,,,,,,,,,,,1.630047,,,,,,,,,,,,,2cb567e9-63c4-4699-819e-896c14793742,86,,"[70.6, 6.6]",3754328,1,,,,,2.1761215,,Right Foot,,,,"[54.2, 30.3]",,Ground Pass,,28.821,,,,Nicolás Hernán Otamendi,3090.0,,,,,,,1,From Kick Off,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,2,Manchester City,36,['a97abdf9-ada4-4546-841c-20795442f624'],9,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:09.600,Pass,
,,,,,,,,,,,,,,,1.162213,,,,,,,,,,,,,59308492-3db2-47ea-b6c1-6b81680c3713,89,,"[55.5, 38.2]",3754328,1,,,,,0.5459853,,Right Foot,,,,"[71.3, 47.8]",,Ground Pass,,18.487833,,,,Jesús Navas González,6821.0,,,,,,,1,From Kick Off,Nicolás Hernán Otamendi,3090.0,Right Center Back,2,Manchester City,36,['a20fb507-47bd-4240-9fe6-a0b7a21db14f'],13,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:13.265,Pass,
,,,,,,,,,,,,,,,1.395558,,,,,,,,,,,,,b9f552d9-8900-43b1-b291-9398caabfc38,92,,"[64.7, 47.8]",3754328,1,,,,,-2.8846283,,Right Foot,,,,"[51.0, 44.2]",,Ground Pass,,14.165098,,,,Nicolás Hernán Otamendi,3090.0,,,,,,,1,From Kick Off,Jesús Navas González,6821.0,Right Wing,2,Manchester City,36,['ec045386-4ad3-485a-b4e2-50c82a5b8931'],15,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:15.582,Pass,
,,,,,,,,,,,,,,,0.858208,,,,,,,,,,,,,53ab798a-05ea-401c-89d0-9be71b768e0a,95,,"[57.4, 49.8]",3754328,1,,,,,-0.3708913,,Right Foot,,,,"[79.0, 41.4]",,Ground Pass,,23.17585,,,,Wilfried Guemiand Bony,3598.0,,,,,,,1,From Kick Off,Nicolás Hernán Otamendi,3090.0,Right Center Back,2,Manchester City,36,['01ffc8bc-a4a9-4edf-88f7-9e61dbf9c732'],19,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:19.427,Pass,
,,,,,,,,,,,,,,,0.739168,,,,,,,,,,,,,b55450a6-3196-48a7-ba9c-5b4a813e20af,97,,"[78.8, 42.9]",3754328,1,,,,,3.1415927,,Right Foot,,,,"[71.9, 42.9]",,Low Pass,,6.9,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Kick Off,Wilfried Guemiand Bony,3598.0,Center Forward,2,Manchester City,36,['7d47c902-794f-48e5-b68c-17b120dd7196'],20,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:20.285,Pass,
,,,,,,,,,,,,,,,1.461077,,,,,,,,,,,,,f6be2af5-a402-4404-9249-7e41001e0f80,100,,"[75.6, 43.8]",3754328,1,,,,,1.5039668,,Left Foot,,,,"[77.3, 69.2]",,Ground Pass,,25.456825,,,,Jesús Navas González,6821.0,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,2,Manchester City,36,['cce04cb5-34fd-400b-93cb-e55fb48aa1bb'],21,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:21.578,Pass,
,,,,,,,,,,,,,,,0.900405,,,,,,,,,,,,,4370359e-c06e-460a-b736-1487243ceaae,103,,"[77.5, 69.7]",3754328,1,,,,,0.65909004,,Right Foot,,,,"[84.6, 75.2]",,Ground Pass,,8.9810915,,,,Bacary Sagna,7110.0,,,,,,,1,From Kick Off,Jesús Navas González,6821.0,Right Wing,2,Manchester City,36,['eb978a44-89b3-4865-ad12-b5abb9a4e1ca'],23,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:23.766,Pass,
,,,,,,,,,,,,,,,0.778172,,,,,,,,,,,,,5240550a-804e-42af-98b6-fa213feb07ea,106,,"[84.6, 75.0]",3754328,1,,,,,-1.7287612,,Right Foot,,,,"[82.8, 63.7]",,Ground Pass,,11.442465,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Kick Off,Bacary Sagna,7110.0,Right Back,2,Manchester City,36,['93a5a885-d0aa-48bc-ad6c-89c5e5f8fe02'],25,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:25.831,Pass,
,,,,,,,,,,,,,,,0.9834,,,,,,,,,,,,,e129884f-53d4-4f48-a82a-79e6d52cafbf,109,,"[83.1, 63.9]",3754328,1,,,,,-0.38260722,,Right Foot,,,,"[99.5, 57.3]",,Low Pass,,17.678236,,,,Jesús Navas González,6821.0,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,2,Manchester City,36,['3e7e6f25-bda8-426f-bbc4-0f42e3f4d6e0'],26,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:26.638,Pass,
