ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.902075,,,,,,,,,,,,8891a4fa-68b9-452a-998d-c9a87062fd48,16,,,"[62.0, 18.7]",3754164,0,,,,-0.23454063,,Head,,,,"[84.6, 13.3]",,High Pass,,23.23618,,,,Dame N''Doye,16295.0,,,,,,Recovery,1,From Kick Off,Jan Kirchhoff,13846.0,Center Defensive Midfield,2,Sunderland,41,"['0a34bb34-d624-4617-87b8-3a618ca5b6ec', '803f0a75-9de1-49b3-95a0-886a211ee0b4']",16,,,,,,,,,,,,,,,,,Sunderland,41,00:00:16.540,Pass,
,,,,,,,,,,,,,,1.448607,,,,,,,,,,,,c264f4ad-a925-48ee-b678-5a473ef38f8d,19,,,"[84.2, 13.7]",3754164,0,,,,3.1252897,,Head,,,,"[65.8, 14.0]",,High Pass,,18.402445,,,,Jan Kirchhoff,13846.0,,,,,,,1,From Kick Off,Dame N''Doye,16295.0,Center Forward,2,Sunderland,41,"['3704bbe7-63eb-43b2-acbe-b8d125fea59c', '56ff8052-d7b0-490b-a076-8debb537887b']",18,,,,,,,,,,,,,,,,,Sunderland,41,00:00:18.482,Pass,True
,,,,,,,,,,,,,,0.151891,,,,,,,,,,,,7696cbbf-ea38-4ca8-b542-6772b7fc017c,22,,,"[68.4, 14.6]",3754164,0,,,,-0.3378782,,Right Foot,,,,"[72.1, 13.3]",,Low Pass,,3.9217343,,Incomplete,,Wahbi Khazri,3196.0,,,,,,,1,From Kick Off,Jan Kirchhoff,13846.0,Center Defensive Midfield,2,Sunderland,41,"['030b51d3-8e89-46ec-b9cf-c095c1bf21f5', 'aeb7f869-5cdb-41bb-bdc0-5354127c00a6']",20,,,,,,,,,,,,,,,,,Sunderland,41,00:00:20.768,Pass,
,,,,,,,,,,,,,,1.04242,,,,,,,,,,,,a2f18b68-0760-4d2a-87ad-fada4ed8eb8c,25,,,"[50.6, 7.5]",3754164,0,,,,0.07104129,,Left Foot,,,,"[77.3, 9.4]",,Low Pass,,26.767517,,,,Wahbi Khazri,3196.0,,,,,,Recovery,1,From Kick Off,Patrick van Aanholt,3321.0,Left Back,2,Sunderland,41,['90d85532-fe36-441d-abf6-4d29031cffeb'],23,,,,,,,,,,,,,,,,,Sunderland,41,00:00:23.441,Pass,
,,,,,,,,,,,,,,0.98657,,,,,,,,,,,,7b053527-4582-4dd3-8c23-d6e82003c0ca,33,,,"[80.9, 14.6]",3754164,0,,,,0.8312376,,Left Foot,,,,"[86.1, 20.3]",,Ground Pass,,7.7155685,,,,Dame N''Doye,16295.0,,,,,,Recovery,1,From Kick Off,Jack Rodwell,18751.0,Left Center Midfield,2,Sunderland,41,"['641799a4-f361-45bc-a8fe-c2f0d2fe5739', 'd20b7876-caf9-4a68-bd86-a80cee624f53']",27,,,,,,,,,,,,,,,,,Sunderland,41,00:00:27.860,Pass,True
,,,,,,,,,,,,,,1.116217,,,,,,,,,,,,69d5a0f8-66de-4b42-9486-8743d3e00b1c,37,,,"[85.3, 22.7]",3754164,0,,,,-2.8555412,,Right Foot,,,,"[71.7, 18.7]",,Ground Pass,,14.176036,,,,Jan Kirchhoff,13846.0,,,,,,,1,From Kick Off,Dame N''Doye,16295.0,Center Forward,2,Sunderland,41,"['266d9337-d5be-4ed0-91bc-fb37562d26e0', '44d3ecc3-0c21-4e3e-9137-99c22a53e568']",28,,,,,,,,,,,,,,,,,Sunderland,41,00:00:28.887,Pass,True
,,,,,,,,,,,,,,0.527609,,,,,,,,,,,,d63ed726-92e2-41be-a400-e622d1bd872b,40,,,"[84.2, 16.6]",3754164,0,,,,-0.055498507,,Right Foot,,,,"[98.6, 15.8]",,Ground Pass,,14.422205,,,,Wahbi Khazri,3196.0,,,,,,,1,From Kick Off,Jan Kirchhoff,13846.0,Center Defensive Midfield,2,Sunderland,41,['3ed3eeac-6de4-480c-a2db-66af2ace240c'],31,,,,,,,,,,,,,,,,,Sunderland,41,00:00:31.921,Pass,
,,,,,,,,,,,,,,1.381235,,,,,,,,,,,,e64d8e9a-5bfc-49b9-9928-955b615325a5,44,,,"[21.0, 73.7]",3754164,0,,,,-0.02531105,,Right Foot,,,,"[36.8, 73.3]",,Ground Pass,,15.805062,,Incomplete,,Sadio Mané,3629.0,,,,,,Recovery,1,From Kick Off,Rhu-endly Martina,3590.0,Right Back,2,Sunderland,41,"['accdd6fd-1e0f-4265-8e72-d93c5272ef2d', 'b195c71a-3e0b-4b69-a9bd-f9fc94b104a1']",34,,,,,,,,,,,,,,,,,Southampton,25,00:00:34.271,Pass,
,,,,,,,,,,,,,,1.078917,,,,,,,,,,,,46c3ffdb-9f54-45b5-a2f7-51594a1a1183,47,,,"[37.8, 80.0]",3754164,0,,,,-0.80892324,,,,,,"[46.1, 71.3]",,Low Pass,,12.024142,,,,Steven Davis,3828.0,,,,,,Throw-in,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,3,Southampton,25,['90f1c3d0-ee1c-455d-9ec3-adcc13fb2488'],44,,,,,,,,,,,,,,,,,Southampton,25,00:00:44.955,Pass,
,,,,,,,,,,,,,,1.136699,,,,,,,,,,,,c603dfea-2a63-43d4-bd5c-a89eecd2d40b,51,,,"[44.0, 71.4]",3754164,0,,,,2.6923325,,Right Foot,,,,"[32.8, 76.8]",,Low Pass,,12.433825,,,,Rhu-endly Martina,3590.0,,,,,,,1,From Throw In,Steven Davis,3828.0,Right Wing,3,Southampton,25,"['77c36e88-d554-4b44-adcd-c481f5c3b833', 'db04247f-f48c-4501-8ce9-a798a6d0c25b']",46,,,,,,,,,,,,,,,,,Southampton,25,00:00:46.066,Pass,True
,,,,,,,,,,,,,,1.140147,,,,,,,,,,,,f28820a0-311f-4eb9-a3d1-84927ffef995,55,,,"[29.8, 75.6]",3754164,0,,,,-2.6320004,,Right Foot,,,,"[19.6, 69.9]",,Ground Pass,,11.684606,,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,3,Southampton,25,"['6b9c54bd-22ed-4fff-b006-3d340ab9b196', '846b4235-0483-4f00-9aaf-13df90a00c67']",48,,,,,,,,,,,,,,,,,Southampton,25,00:00:48.273,Pass,True
,,,,,,,,,,,,,,1.52558,,,,,,,,,,,,867e3108-a45e-407b-bae8-acb6e592b702,57,,,"[19.6, 69.9]",3754164,0,,,,0.008620476,,Right Foot,,,,"[54.4, 70.2]",,High Pass,,34.801292,,Incomplete,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,3,Southampton,25,['b28fd213-f7a2-431b-ad5d-58ac5a8e234b'],49,,,,,,,,,,,,,,,,,Southampton,25,00:00:49.413,Pass,
,,,,,,,,,,,,,,3.174885,,,,,,,,,,,,472ed284-767c-4c32-867f-1948f640df66,60,,,"[66.9, 10.2]",3754164,0,,,,-0.007873853,,Left Foot,,,,"[105.0, 9.9]",,High Pass,,38.10118,,Incomplete,,Wahbi Khazri,3196.0,,,,,,,1,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,3,Southampton,25,"['407bfb7f-6772-405c-9ac7-b136430fd943', 'b7563e85-0887-4a59-b3f6-e692b2342aeb']",51,,,,,,,,,,,,,,,,,Sunderland,41,00:00:51.793,Pass,
,,,,,,,,,,,,,,0.145063,,,,,,,,,,,,a45eecbd-d27c-4060-af59-87026c78ebfc,65,,,"[11.6, 76.6]",3754164,0,,,,0.0,,Right Foot,,,,"[16.5, 76.6]",,Low Pass,,4.9,,Incomplete,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,3,Southampton,25,"['3d42c06e-9645-41a2-a839-3b4fbd94e0a0', '8a88225d-ae27-4042-bd99-1c1df402fa66']",56,,,,,,,,,,,,,,,,,Southampton,25,00:00:56.033,Pass,True
,,,,,,,,,,,,,,1.642056,,,,,,,,,,,,89e818e8-4247-4bdd-8770-f6a68b548a6b,67,,,"[21.7, 80.0]",3754164,1,,,,-0.45714012,,,,,,"[40.2, 70.9]",,High Pass,,20.616983,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,4,Southampton,25,['f396ccd9-fcac-4ef8-b4d4-22d7eb6b0d7f'],14,,,,,,,,,,,,,,,,,Southampton,25,00:01:14.403,Pass,
,,,,,,,,,,,,,,3.984071,,,,,,,,,,,,f396ccd9-fcac-4ef8-b4d4-22d7eb6b0d7f,69,,,"[79.9, 9.2]",3754164,1,,,True,-0.059928156,,,,,,"[119.9, 6.8]",,Low Pass,,40.071934,,Out,,Dame N''Doye,16295.0,,,,,,Recovery,1,From Throw In,Younes Kaboul,4746.0,Left Center Back,4,Southampton,25,"['89e818e8-4247-4bdd-8770-f6a68b548a6b', 'b4f67a12-eef3-412c-bbff-907b35f9689e', 'c04a9dee-f54c-40e0-ae9c-f44f72a4d436']",16,,,,,,,,,,,,,,,,,Sunderland,41,00:01:16.045,Pass,True
,,,,,,,,,,,,,,3.242931,,,,,,,,,,,,c5511586-08d3-46c3-ad0b-a64f0ce35837,71,,,"[7.0, 44.1]",3754164,1,True,,,-0.9662572,,Right Foot,,,,"[21.3, 23.4]",,Ground Pass,,25.159094,,,,Virgil van Dijk,3669.0,,,,,,Goal Kick,1,From Goal Kick,Fraser Forster,3970.0,Goalkeeper,5,Southampton,25,['3366c825-bac9-4e6d-8cc0-7b1184eb095e'],29,,,,,,,,,,,,,,,,,Southampton,25,00:01:29.447,Pass,
,,,,,,,,,,,,,,2.57609,,,,,,,,,,,,bd42a462-8c91-4776-bd8d-a38c313c20ec,73,,,"[24.1, 31.2]",3754164,1,,,,1.1699077,,Right Foot,,,,"[36.9, 61.4]",,Ground Pass,,32.80061,,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,5,Southampton,25,['923fcf2d-c0bd-472f-8962-1f364ce798ff'],36,,,,,,,,,,,,,,,,,Southampton,25,00:01:36.112,Pass,
,,,,,,,,,,,,,,1.349399,,,,,,,,,,,,89168ac1-a87e-4e9d-b9b4-9a50494a6ef7,76,,,"[36.6, 64.2]",3754164,1,,,,-0.5322095,,Right Foot,,,,"[54.6, 53.6]",,Ground Pass,,20.88923,,,,Oriol Romeu Vidal,3272.0,,,,,,,1,From Goal Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,5,Southampton,25,['1fca79bb-1b91-4d0e-bcac-6fbe3a2f39e2'],40,,,,,,,,,,,,,,,,,Southampton,25,00:01:40.761,Pass,
,,,,,,,,,,,,,,1.283165,,,,,,,,,,,,3ae9929a-112f-4852-90c8-9bbe3be25b5d,79,,,"[52.3, 53.6]",3754164,1,,,,2.5881627,,Left Foot,,,,"[36.6, 63.3]",,Ground Pass,,18.45481,,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,From Goal Kick,Oriol Romeu Vidal,3272.0,Right Defensive Midfield,5,Southampton,25,"['58261321-d9f5-47f4-b7f5-5ce953e1c861', 'abb1d2e4-ddc1-4cc9-b24e-b82203495bc6']",42,,,,,,,,,,,,,,,,,Southampton,25,00:01:42.111,Pass,True
,,,,,,,,,,,,,,1.31241,,,,,,,,,,,,1c54583a-f41b-45fa-969e-4e4bc9546bd8,83,,,"[43.9, 68.7]",3754164,1,,,,-0.04148562,,Right Foot,,,,"[70.4, 67.6]",,Ground Pass,,26.52282,,Incomplete,,Steven Davis,3828.0,,,,,,,1,From Goal Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,5,Southampton,25,"['1ee6768d-e97d-4cd2-b330-1a6c6e9519f9', 'e3446c67-590d-408b-b14a-6c4520c4841d']",45,,,,,,,,,,,,,,,,,Southampton,25,00:01:45.151,Pass,
,,,,,,,,,,,,,,0.220445,,,,,,,,,,,,01a379ac-5296-4ffe-aa01-adb499f327cd,87,,,"[84.6, 2.4]",3754164,1,,,,0.0,,Left Foot,,,,"[88.7, 2.4]",,Low Pass,,4.1,,Incomplete,,Dame N''Doye,16295.0,,,,,,,1,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,6,Sunderland,41,"['8d5ff744-2f7e-457c-8d5c-c1ca8afe9dc8', 'dd780bd1-a7df-4e8d-b24e-4482da7b010f']",51,,,,,,,,,,,,,,,,,Sunderland,41,00:01:51.385,Pass,
,,,,,,,,,,,,,,1.96528,,,,,,,,,,,,64e4de5f-f318-421b-b7ec-bb38d09f6747,90,,,"[78.7, 0.1]",3754164,1,,,,1.7975951,,,,,,"[73.0, 24.8]",,Low Pass,,25.349161,,,,Jack Rodwell,18751.0,,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,7,Sunderland,41,['efca9373-fa07-422c-b975-b9336eeb7b21'],57,,,,,,,,,,,,,,,,,Sunderland,41,00:01:57.875,Pass,
,,,,,,,,,,,,,,1.830704,,,,,,,,,,,,c99b8241-40c3-400c-a62e-3644817d3a21,93,,,"[74.2, 27.6]",3754164,2,,,,1.6168164,,Right Foot,,,,"[72.8, 58.0]",,Low Pass,,30.43222,,,,DeAndre Yedlin,3658.0,,,,,,,1,From Throw In,Jack Rodwell,18751.0,Left Center Midfield,7,Sunderland,41,['7ee2a758-c481-465a-b72a-45f8519aa3ba'],1,,,,,,,,,,,,,,,,,Sunderland,41,00:02:01.124,Pass,
,,,,,,,,,,,,,,1.306054,,,,,,,,,,,,03c037ee-42eb-4986-a0ba-e31c5efe92aa,96,,,"[77.3, 70.0]",3754164,2,,,,-2.0662181,,Right Foot,,,,"[68.6, 53.9]",,Ground Pass,,18.300274,,,,Yann Gérard M''Vila,4429.0,,,,,,,1,From Throw In,DeAndre Yedlin,3658.0,Right Back,7,Sunderland,41,['8ea72d42-0606-40df-90b9-d934eeca7e17'],3,,,,,,,,,,,,,,,,,Sunderland,41,00:02:03.833,Pass,
,,,,,,,,,,,,,,1.05119,,,,,,,,,,,,150ea18a-c659-400b-8095-f7cad7448bf9,99,,,"[70.7, 55.1]",3754164,2,,,,0.16725394,,Right Foot,,,,"[86.1, 57.7]",,Ground Pass,,15.617938,,,,Fabio Borini,7171.0,,,,,,,1,From Throw In,Yann Gérard M''Vila,4429.0,Right Center Midfield,7,Sunderland,41,['d291d748-a8ae-4285-b9c9-70809c2a2727'],6,,,,,,,,,,,,,,,,,Sunderland,41,00:02:06.214,Pass,
,,,,,,,,,,,,,,1.430824,,,,,,,,,,,,b00edc7d-e0c4-449f-b0ba-e534a02bc7b3,103,,,"[78.7, 60.8]",3754164,2,,,,-2.9706166,,Right Foot,,,,"[50.9, 56.0]",,Low Pass,,28.211346,,,,Lamine Koné,13286.0,,,,,,,1,From Throw In,Fabio Borini,7171.0,Right Midfield,7,Sunderland,41,"['60353a11-1c37-4fd0-b18e-1529274b140f', 'f6960478-b949-447c-a1dc-0a9f39e689eb']",9,,,,,,,,,,,,,,,,,Sunderland,41,00:02:09.135,Pass,True
,,,,,,,,,,,,,,1.957836,,,,,,,,,,,,b210f3f3-e995-42af-9b57-173c29fe4330,106,,,"[41.9, 56.1]",3754164,2,,,,-2.6823182,,Right Foot,,,,"[14.4, 42.5]",,Ground Pass,,30.679146,,,,Vito Mannone,9539.0,,,,,,,1,From Throw In,Lamine Koné,13286.0,Right Center Back,7,Sunderland,41,['202ff8c9-f23f-4f22-97f0-febf3dc2a039'],12,,,,,,,,,,,,,,,,,Sunderland,41,00:02:12.455,Pass,
,,,,,,,,,,,,,,2.9317,,,,,,,,,,,,6c66009e-eb12-4f37-90a4-2954cf85ceb7,110,,,"[15.8, 41.6]",3754164,2,,,,-0.32072282,,Right Foot,,,,"[74.2, 22.2]",,High Pass,,61.537956,,Incomplete,,Wahbi Khazri,3196.0,,,,,,,1,From Throw In,Vito Mannone,9539.0,Goalkeeper,7,Sunderland,41,"['9b249f5f-2b52-4107-be3c-e5f58d326127', 'bc00756e-052b-4867-bb27-e04b637fb93d']",17,,,,,,,,,,,,,,,,,Sunderland,41,00:02:17.361,Pass,
,,,,,,,,,,,,,,1.553208,,,,,,,,,,,,3dcee959-1e6d-4f35-99b1-78a119029c0c,115,,,"[62.7, 19.1]",3754164,2,,,True,-0.23684876,,,,,,"[71.4, 17.0]",,High Pass,,8.949861,,,,Wahbi Khazri,3196.0,,,,,,Recovery,1,From Throw In,Jack Rodwell,18751.0,Left Center Midfield,7,Sunderland,41,"['06fc24c5-4d00-4b2d-a4e9-760020ea2558', 'b713c165-b3f0-495f-8db9-e5cefb542000']",21,,,,,,,,,,,,,,,,,Sunderland,41,00:02:21.538,Pass,True
,,,,,,,,,,,,,,1.030266,,,,,,,,,,,,9cb0cb49-aab8-489c-95bf-68fe8958fba2,117,,,"[71.4, 17.0]",3754164,2,,,,0.5260664,,Head,,,,"[77.6, 20.6]",,Low Pass,,7.169379,,Incomplete,,Dame N''Doye,16295.0,,,,,,,1,From Throw In,Wahbi Khazri,3196.0,Left Midfield,7,Sunderland,41,"['1ae866f6-b449-444f-9a4b-4ba6f48b6a99', 'd3fb4b53-544b-4189-91f1-0304abd62e6d']",23,,,,,,,,,,,,,,,,,Sunderland,41,00:02:23.177,Pass,
,,,,,,,,,,,,,,1.950756,,,,,,,,,,,,fa51ce2f-f897-4b48-9cb1-ad1dfd1c31bf,121,,,"[50.8, 23.6]",3754164,2,,,,-0.014813731,,Head,,,,"[64.3, 23.4]",,High Pass,,13.501481,,,,Sadio Mané,3629.0,,,,,,Recovery,1,Regular Play,Dušan Tadić,3831.0,Left Wing,8,Southampton,25,"['159940d4-ee92-461d-be1e-9dc5a9697ecc', 'dae3065e-0799-4eb0-afdb-5274bbca09b3']",27,,,,,,,,,,,,,,,,,Southampton,25,00:02:27.765,Pass,True
,,,,,,,,,,,,,,1.353455,,,,,,,,,,,,a07354df-505d-40c1-804c-369cd0fc8765,127,,,"[69.3, 9.6]",3754164,2,,,,2.2686992,,Left Foot,,,,"[61.5, 18.9]",,Ground Pass,,12.137957,,,,Jordy Clasie,16181.0,,,,,,Free Kick,1,From Free Kick,Dušan Tadić,3831.0,Left Wing,9,Southampton,25,['58835626-81e9-4f66-994f-4edb7dd397e5'],38,,,,,,,,,,,,,,,,,Southampton,25,00:02:38.188,Pass,
