ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.635661,,,,,,,,,,,,,347f30ac-3cf2-4b88-b82f-a82cf26cdf9d,18,,"[68.1, 1.5]",3754123,0,,,,3.1060746,,Right Foot,,,,"[48.4, 2.2]",Ground Pass,,19.712433,,,,Martin Olsson,3576.0,,,,,,,1,From Kick Off,Cameron Jerome,4807.0,Center Forward,2,Norwich City,56,['5dd0a402-43ad-4b79-880d-4be3f4d4be53'],10,,,,,,,,,,,,,,,,,Norwich City,56,00:00:10.212,Pass,
,,,,,,,,,,,,,,,1.798518,,,,,,,,,,,,,75b5a552-31f8-4c68-a4dc-51cf0c232fea,22,,"[41.9, 7.5]",3754123,0,,,,1.8883452,,Left Foot,,,,"[27.8, 50.4]",Ground Pass,,45.157722,,,,Russell Martin,21212.0,,,True,,,,1,From Kick Off,Martin Olsson,3576.0,Left Back,2,Norwich City,56,['96eaa123-38ea-4666-82d9-4b1603a8c366'],15,,,,,,,,,,,,,,,,,Norwich City,56,00:00:15.616,Pass,
,,,,,,,,,,,,,,,3.603729,,,,,,,,,,,,,4e18d10f-9561-4a48-a20b-c8bd590e27bd,24,,"[28.4, 50.2]",3754123,0,,,,0.48312566,,Right Foot,,,,"[71.1, 72.6]",High Pass,,48.218773,,Incomplete,,Nathan Redmond,3286.0,,,,,,,1,From Kick Off,Russell Martin,21212.0,Right Center Back,2,Norwich City,56,"['42d68e75-fbad-4deb-9587-7fbaaeb359c4', '4fba3094-75df-4c56-811f-fab9a0b03a1a']",17,,,,,,,,,,,,,,,,,Norwich City,56,00:00:17.414,Pass,
,,,,,,,,,,,,,,,0.935032,,,,,,,,,,,,,a948f72e-951f-4a03-9b41-9cdef01221f8,28,,"[54.9, 7.7]",3754123,0,,,,1.608657,,Left Foot,,,,"[54.4, 20.9]",Ground Pass,,13.209466,,,,Gareth Barry,3633.0,,,,,,,1,From Counter,Leighton Baines,3518.0,Left Back,3,Everton,29,['d75d9924-c373-4bb7-a120-553f1c6f6224'],22,,,,,,,,,,,,,,,,,Everton,29,00:00:22.411,Pass,
,,,,,,,,,,,,,,,3.577894,,,,,,,,,,,,,85ea168c-da65-43f1-9de3-6bd8dc461914,30,,"[54.4, 20.9]",3754123,0,,,,0.07578053,69560591-3036-42d9-99ba-e447c45908bf,Left Foot,,,,"[108.4, 25.0]",High Pass,,54.155426,,,,Romelu Lukaku Menama,3289.0,True,,,Through Ball,True,,1,From Counter,Gareth Barry,3633.0,Left Defensive Midfield,3,Everton,29,['4b2ae99a-7e04-4367-86b8-37bb0469041c'],23,,,,,,,,,,,,,,,,,Everton,29,00:00:23.346,Pass,
,,,,,,,,,,,,,,,1.251901,,,,,,,,,,,,,18c6ed88-8630-4925-989f-986bc7979a76,34,,"[6.5, 45.6]",3754123,0,True,,,0.83939964,,Right Foot,,,,"[34.5, 76.8]",Low Pass,,41.921833,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,,,1,From Keeper,John Ruddy,23635.0,Goalkeeper,5,Norwich City,56,['4c56826e-7504-435b-a04f-3b2ef9466c80'],45,,,,,,,,,,,,,,,,,Norwich City,56,00:00:45.979,Pass,
,,,,,,,,,,,,,,,0.864852,,,,,,,,,,,,,51dc0091-7c8b-4581-811f-a326ed6e8646,36,,"[35.6, 75.9]",3754123,0,True,,,-2.6213255,,Right Foot,,,,"[26.0, 70.4]",Ground Pass,,11.063906,,,,Russell Martin,21212.0,,,,,,,1,Regular Play,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,6,Norwich City,56,['7bf76cd9-fc4e-43a6-97d6-5b91f56aa2fe'],47,,,,,,,,,,,,,,,,,Norwich City,56,00:00:47.628,Pass,
,,,,,,,,,,,,,,,2.437264,,,,,,,,,,,,,f46af5ef-4ea3-4d7c-a66b-b69ea6da1c14,39,,"[27.4, 74.6]",3754123,0,,,,-0.022136604,,Right Foot,,,,"[81.6, 73.4]",High Pass,,54.213284,,,,Cameron Jerome,4807.0,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Center Back,7,Norwich City,56,"['01d0f7c5-d06a-45d4-bbdf-6071e28ece0e', 'aad98429-779b-4391-af89-ad735458a96c']",49,,,,,,,,,,,,,,,,,Norwich City,56,00:00:49.621,Pass,True
,,,,,,,,,,,,,,,2.308485,,,,,,,,,,,,,89350802-ce2b-4838-ae2e-a80468d511fb,48,,"[47.6, 70.4]",3754123,1,True,,,-1.9799004,,Right Foot,,,,"[29.0, 27.5]",Ground Pass,,46.758636,,,,Ryan Bennett,9930.0,,,True,,,Free Kick,1,From Free Kick,Graham Dorrans,16334.0,Right Defensive Midfield,8,Norwich City,56,['65fdc29e-0e7e-4679-9e88-b36ef603c34f'],15,,,,,,,,,,,,,,,,,Norwich City,56,00:01:15.908,Pass,
,,,,,,,,,,,,,,,1.058326,,,,,,,,,,,,,c76dbebc-ddd2-40d3-b158-c16b25afeeb3,50,,"[29.0, 27.5]",3754123,1,True,,,1.539678,,Left Foot,,,,"[29.8, 53.2]",Ground Pass,,25.712448,,,,Russell Martin,21212.0,,,,,,,1,From Free Kick,Ryan Bennett,9930.0,Left Center Back,8,Norwich City,56,['4d368d5a-b585-488c-9e65-2e7e8615583e'],18,,,,,,,,,,,,,,,,,Norwich City,56,00:01:18.717,Pass,
,,,,,,,,,,,,,,,2.144907,,,,,,,,,,,,,90a2ef87-cb57-4ebc-95d9-09f23b2222ab,52,,"[26.5, 53.0]",3754123,1,,,,-2.9441972,,Right Foot,,,,"[1.5, 48.0]",Ground Pass,,25.495098,,,,John Ruddy,23635.0,,,,,,,1,From Free Kick,Russell Martin,21212.0,Right Center Back,8,Norwich City,56,['e466a903-6edf-4426-a5ee-ef6f69c81faf'],21,,,,,,,,,,,,,,,,,Norwich City,56,00:01:21.511,Pass,
,,,,,,,,,,,,,,,1.456128,,,,,,,,,,,,,f63cbbf0-45ae-4c2a-b03e-d18374f38d76,55,,"[1.7, 48.3]",3754123,1,,,,1.1659045,,Right Foot,,,,"[14.0, 77.0]",Ground Pass,,31.22467,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,,,1,From Free Kick,John Ruddy,23635.0,Goalkeeper,8,Norwich City,56,['7a7773f2-221e-4227-9ca7-a4ed6c8dbd2b'],24,,,,,,,,,,,,,,,,,Norwich City,56,00:01:24.671,Pass,
,,,,,,,,,,,,,,,1.034947,,,,,,,,,,,,,ad5da429-ac57-441a-8e9d-9799248909ad,58,,"[14.2, 77.0]",3754123,1,,,,-1.2909793,,Right Foot,,,,"[19.2, 59.6]",Ground Pass,,18.104143,,,,Russell Martin,21212.0,,,,,,,1,From Free Kick,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,8,Norwich City,56,['0a3e9df4-e6af-47b9-ac6a-b39e87040a78'],27,,,,,,,,,,,,,,,,,Norwich City,56,00:01:27.072,Pass,
,,,,,,,,,,,,,,,1.877336,,,,,,,,,,,,,112d3ddc-74c4-49f3-8241-3393d56d03cb,61,,"[23.8, 54.4]",3754123,1,,,,-2.7325227,,Right Foot,,,,"[6.5, 46.9]",Ground Pass,,18.855768,,,,Ryan Bennett,9930.0,,,,,,,1,From Free Kick,Russell Martin,21212.0,Right Center Back,8,Norwich City,56,['e2f5f464-6975-4653-b886-6433cdcb143a'],30,,,,,,,,,,,,,,,,,Norwich City,56,00:01:30.148,Pass,
,,,,,,,,,,,,,,,2.765906,,,,,,,,,,,,,a92098ab-be80-4aa4-ac38-1c38773d4af5,65,,"[7.7, 47.4]",3754123,1,,,,0.4278323,,Right Foot,,,,"[57.7, 70.2]",High Pass,,54.95307,,Incomplete,,Graham Dorrans,16334.0,,,,,,,1,From Free Kick,Ryan Bennett,9930.0,Left Center Back,8,Norwich City,56,"['669f739f-fbc6-459d-8384-c2a02400f1ec', '83d0bf2d-f07d-4906-b5c0-e6f195011e1d', 'c551bd88-51f5-4521-b485-4b7b6ab41585']",33,,,,,,,,,,,,,,,,,Norwich City,56,00:01:33.245,Pass,True
,,,,,,,,,,,,,,,1.286825,,,,,,,,,,,,,669f739f-fbc6-459d-8384-c2a02400f1ec,67,,"[62.4, 9.9]",3754123,1,,,,0.98652506,,Head,,,,"[70.6, 22.3]",High Pass,,14.866069,,Incomplete,,James McCarthy,3607.0,,,,,,Recovery,1,From Free Kick,Gareth Barry,3633.0,Left Defensive Midfield,8,Norwich City,56,"['13bbd16d-7fac-4878-9bc4-2641916b442d', '53be7de4-2fe8-4018-96f4-52f740fa8dd8', 'a92098ab-be80-4aa4-ac38-1c38773d4af5']",36,,,,,,,,,,,,,,,,,Everton,29,00:01:36.011,Pass,
,,,,,,,,,,,,,,,2.101685,,,,,,,,,,,,,13bbd16d-7fac-4878-9bc4-2641916b442d,70,,"[49.5, 57.8]",3754123,1,,,,1.9059689,,Head,,,,"[43.3, 75.6]",High Pass,,18.848873,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,,Recovery,1,From Free Kick,Nathan Redmond,3286.0,Right Midfield,8,Norwich City,56,"['36a299c9-fe45-402b-81ac-1a34f4e274ad', '669f739f-fbc6-459d-8384-c2a02400f1ec', 'be5d3438-8ab7-432e-b7de-9ac5390897fa']",37,,,,,,,,,,,,,,,,,Norwich City,56,00:01:37.297,Pass,True
,,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,94daf2e6-a629-4850-ac3f-df25c66d28f3,74,,"[40.5, 77.6]",3754123,1,,,,0.0,,Right Foot,,,,"[42.5, 77.6]",Ground Pass,,2.0,,Incomplete,,,,,,,,,,1,From Free Kick,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,8,Norwich City,56,['e404ea41-cb12-45f7-bdda-fe1a6ecf8c1f'],42,,,,,,,,,,,,,,,,,Norwich City,56,00:01:42.000,Pass,
,,,,,,,,,,,,,,,1.300054,,,,,,,,,,,,,21d43aae-6d8d-4176-9370-c31cdb1f3104,76,,"[42.5, 80.0]",3754123,1,,,,-0.20431587,,,,,,"[64.7, 75.4]",Low Pass,,22.671568,,,,Cameron Jerome,4807.0,,,,,,Throw-in,1,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,9,Norwich City,56,['0963f9ef-ce01-449c-b713-bf5f77b6274a'],57,,,,,,,,,,,,,,,,,Norwich City,56,00:01:57.365,Pass,
,,,,,,,,,,,,,,,0.682975,,,,,,,,,,,,,6d38906c-b1da-4e9d-a084-ecbffb1f3e45,79,,"[64.7, 75.4]",3754123,1,,,True,-1.7934573,,,,,,"[62.3, 64.8]",Low Pass,,10.868302,,,,Nathan Redmond,3286.0,,,,,,,1,From Throw In,Cameron Jerome,4807.0,Center Forward,9,Norwich City,56,"['35ad3987-ab28-4704-ab48-46b5adcef8ea', '6d6cea94-fad0-4b8f-a458-c8dc1554d9c3']",58,,,,,,,,,,,,,,,,,Norwich City,56,00:01:58.675,Pass,True
,,,,,,,,,,,,,,,1.55277,,,,,,,,,,,,,5b5e6165-de59-4ca1-b600-83ffa9945ca4,83,,"[62.5, 65.8]",3754123,2,,,,-2.6288517,,Right Foot,,,,"[49.0, 58.2]",Ground Pass,,15.492256,,,,Gary O''Neil,9452.0,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Midfield,9,Norwich City,56,"['0e628996-2e99-4353-abce-49f9a8917f4d', 'd73acc1c-6e3e-476d-9ed7-03405aa740dc']",0,,,,,,,,,,,,,,,,,Norwich City,56,00:02:00.355,Pass,True
,,,,,,,,,,,,,,,2.584562,,,,,,,,,,,,,d1c64bbd-d6b3-4cec-926a-7291a41ac6d0,86,,"[49.0, 57.6]",3754123,2,,,,-1.7077212,,Right Foot,,,,"[42.4, 9.7]",Ground Pass,,48.35256,,,,Martin Olsson,3576.0,,,True,,,,1,From Throw In,Gary O''Neil,9452.0,Left Defensive Midfield,9,Norwich City,56,['9f0659a8-503c-49ee-9b81-0508a65bef2c'],1,,,,,,,,,,,,,,,,,Norwich City,56,00:02:01.912,Pass,
,,,,,,,,,,,,,,,3.891142,,,,,,,,,,,,,3aa89439-5f8b-4b0e-ac2b-96508d8eeb4e,89,,"[42.2, 9.7]",3754123,2,,,,0.12033087,,Left Foot,,,,"[103.4, 17.1]",High Pass,,61.645763,,Incomplete,,Matt Jarvis,22594.0,,,,,,,1,From Throw In,Martin Olsson,3576.0,Left Back,9,Norwich City,56,"['41f0bd35-26fa-4c13-8694-e7849cfbf5ad', 'e8942035-4e1c-45e5-94c6-f0805642a10e']",6,,,,,,,,,,,,,,,,,Norwich City,56,00:02:06.102,Pass,
,,,,,,,,,,,,,,,0.544737,,,,,,,,,,,,,040aa6a5-6201-48ab-9122-8c84d0fd72ec,93,,"[31.3, 56.2]",3754123,2,,,,0.57133746,,Head,,,,"[36.9, 59.8]",Low Pass,,6.6573267,,Unknown,,James McCarthy,3607.0,,,,,,Recovery,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,9,Norwich City,56,['c1fe3d27-19c2-497b-8202-4a67cb1e2b3c'],12,,,,,,,,,,,,,,,,,Everton,29,00:02:12.040,Pass,
,,,,,,,,,,,,,,,0.745407,,,,,,,,,,,,,1106ce12-bbe4-4fbb-af4b-1112144b8cea,97,,"[35.3, 64.4]",3754123,2,,,,0.9713438,,Left Foot,,,,"[43.5, 76.4]",Ground Pass,,14.534098,,,,Kieran O''Neill Dowell,22622.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,10,Everton,29,['e40a1a7e-0e2a-4a00-bcc4-3e96f79bddb7'],14,,,,,,,,,,,,,,,,,Everton,29,00:02:14.643,Pass,
,,,,,,,,,,,,,,,0.656299,,,,,,,,,,,,,ba0574ec-2001-4cf1-9b01-b31a00414c75,99,,"[43.5, 76.4]",3754123,2,,,,-0.47872186,,Left Foot,,,,"[51.4, 72.3]",Low Pass,,8.900561,,,,James McCarthy,3607.0,,,,,,,1,Regular Play,Kieran O''Neill Dowell,22622.0,Right Wing,10,Everton,29,['80490a3f-8797-4492-9817-8424ead87b9b'],15,,,,,,,,,,,,,,,,,Everton,29,00:02:15.388,Pass,
,,,,,,,,,,,,,,,1.850761,,,,,,,,,,,,,209214d8-1dfb-4fd8-b6d9-6797a83e217b,104,,"[55.5, 7.8]",3754123,2,,,,-3.0032418,,Right Foot,,,,"[39.7, 5.6]",Low Pass,,15.952429,,,,Ryan Bennett,9930.0,,,,,,Recovery,1,Regular Play,Graham Dorrans,16334.0,Right Defensive Midfield,11,Norwich City,56,"['2f1c8c57-8808-4ea1-a419-b05b3b4f46ea', 'd3c0d24f-6bc6-4e0c-bcaf-508a154946d2']",17,,,,,,,,,,,,,,,,,Norwich City,56,00:02:17.614,Pass,True
,,,,,,,,,,,,,,,3.256897,,,,,,,,,,,,,c95a1d2a-8e56-4592-9b15-80a97270992e,108,,"[38.8, 5.6]",3754123,2,,,,2.5194538,,Right Foot,,,,"[3.8, 30.7]",Ground Pass,,43.069828,,,,John Ruddy,23635.0,,,,,,,1,Regular Play,Ryan Bennett,9930.0,Left Center Back,11,Norwich City,56,"['82196aa4-ba67-4ee0-8b73-3a84e05a8277', 'f63c7e14-a6aa-4153-b5ae-3118423272c6']",19,,,,,,,,,,,,,,,,,Norwich City,56,00:02:19.653,Pass,True
,,,,,,,,,,,,,,,3.918106,,,,,,,,,,,,,217266d2-0116-4485-920f-61b3aad98e36,110,,"[3.8, 30.7]",3754123,2,,,,-0.3552525,,Right Foot,,,,"[69.3, 6.4]",High Pass,,69.86229,,Incomplete,,Steven Naismith,9528.0,,,,,,,1,Regular Play,John Ruddy,23635.0,Goalkeeper,11,Norwich City,56,"['4a05be90-60ce-4ba9-9574-a97cb3675d05', '8c7ab1b4-930f-4167-a346-d2b967913a57']",22,,,,,,,,,,,,,,,,,Norwich City,56,00:02:22.910,Pass,
,,,,,,,,,,,,,,,0.907701,,,,,,,,,,,,,75d2fd7a-175a-4503-b339-c2b6292f64f2,118,,"[68.9, 39.0]",3754123,2,,,,0.25777113,,Right Foot,,,,"[79.9, 41.9]",Ground Pass,,11.375852,,,,Cameron Jerome,4807.0,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,11,Norwich City,56,['ac64e118-9f38-404e-ae91-37904ddbfd11'],31,,,,,,,,,,,,,,,,,Norwich City,56,00:02:31.962,Pass,
,,,,,,,,,,,,,,,2.144386,,,,,,,,,,,,,60be4e00-0077-47af-8117-d8ed523c1bfc,120,,"[81.6, 43.6]",3754123,2,,,,1.6274731,,Right Foot,,,,"[80.0, 71.8]",Ground Pass,,28.245354,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,11,Norwich City,56,['e404c94a-c112-4a86-8298-9c3b77dbb702'],32,,,,,,,,,,,,,,,,,Norwich City,56,00:02:32.870,Pass,
,,,,,,,,,,,,,,,0.971635,,,,,,,,,,,,,d5652d6b-8b70-4b0a-a39a-d4dc4af25312,124,,"[84.6, 63.1]",3754123,2,,,,0.60228735,,Right Foot,,,,"[86.2, 64.2]",Ground Pass,,1.9416488,,Incomplete,,Nathan Redmond,3286.0,,,,,,,1,Regular Play,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,11,Norwich City,56,"['1bf3ab63-da9b-43ab-8260-fff9ea578856', '2fd4cc4f-e348-4e1b-abda-a1bd454f0964']",37,,,,,,,,,,,,,,,,,Norwich City,56,00:02:37.670,Pass,
,,,,,,,,,,,,,,,1.054657,,,,,,,,,,,,,cae6189a-8f61-4c14-bad1-fac0ea8c7117,129,,"[37.9, 28.8]",3754123,2,,,,0.5627372,,Right Foot,,,,"[57.4, 41.1]",Ground Pass,,23.055151,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Kevin Mirallas,4317.0,Left Wing,12,Everton,29,['836579ff-720e-4b40-9507-e6859f48f7fc'],40,,,,,,,,,,,,,,,,,Everton,29,00:02:40.947,Pass,
